科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"30,171,743.39","24,840,752.10","24,189,190.84","44,983,766.80","23,749,697.87","39,660,669.39","51,128,421.91","52,240,387.75","56,402,893.92","58,292,997.73","52,181,827.08","78,947,509.43","87,579,646.10","463,573,473.21","322,956,516.63","399,369,791.20","221,968,048.56","171,111,873.82","221,427,852.80","500,356,076.18","421,047,561.86","375,027,980.25","298,012,979.87","232,681,088.66","194,258,447.98","457,480,874.42","425,192,630.72","509,162,288.46","269,072,758.24","272,862,544.25","221,392,562.92","258,703,286.34","307,113,217.23","318,943,791.90","236,037,438.12","122,012,872.67","129,390,897.22","141,894,996.45","139,933,967.92","117,026,159.10","121,730,017.74","132,871,471.74","94,715,448.87","187,122,450.14","104,511,915.09","75,267,698.69"
短期借款,"60,000,000.00","35,000,000.00","35,000,000.00","29,500,000.00","22,000,000.00","22,000,000.00","70,000,000.00","72,500,000.00","77,000,000.00","65,000,000.00","35,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","60,000,000.00","100,000,000.00","96,000,000.00","226,000,000.00","226,000,000.00","186,000,000.00","200,000,000.00","100,000,000.00","159,000,000.00","159,000,000.00","194,000,000.00","224,000,000.00","285,000,000.00","598,000,000.00","425,000,000.00","461,000,000.00","411,000,000.00","468,000,000.00","569,000,000.00","849,400,000.00","883,200,000.00","816,400,000.00","832,400,000.00","792,200,000.00","1,053,200,000.00","717,200,000.00","989,150,000.00","855,650,000.00","882,000,000.00","869,000,000.00","737,200,000.00","755,920,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,520,000.00","10,631,203.77","5,260,000.00","14,410,600.00","8,425,200.00","15,009,333.76","10,288,120.58","40,732,489.02","20,432,064.88","15,799,426.80","10,258,309.65","52,449,177.24","28,051,839.32","28,838,112.85","21,272,432.50","63,975,552.72","26,584,783.09","39,359,237.41","47,416,534.44","103,841,911.72","47,312,132.74","52,190,663.52","69,383,002.10","129,623,721.58","89,750,165.97","43,567,325.00","58,687,346.66","138,310,271.25","72,772,147.70","42,536,832.35","19,522,774.54","90,606,605.40","68,364,634.40","35,940,245.91","30,553,210.00","89,496,524.48","37,900,017.90","31,449,556.21","42,867,252.22","132,047,187.74","98,586,601.71","68,920,780.37","48,457,052.36","171,756,951.69","56,613,205.09","14,610,964.95"
应付票据,"861,428.00","2,630,000.00","5,719,761.00","3,669,761.00","2,698,500.00","20,722,658.38","56,698,526.38","56,183,168.00","40,045,223.00","55,977,483.27","43,779,709.70","37,288,009.43","49,850,370.00","38,018,010.00","29,430,967.90","18,530,638.80","17,493,427.00","14,970,000.00","22,891,000.00","27,651,000.00","25,100,000.00","111,059,167.48","147,616,193.07","97,829,337.11","76,200,819.52","154,206,590.20","152,988,379.66","153,813,701.46","74,255,634.00","116,506,901.00","108,121,511.00","46,210,000.00","98,498,000.00","76,068,000.00","85,090,320.00","77,520,000.00","93,890,000.00","90,610,000.00","120,550,000.00","78,370,000.00","98,984,939.73","118,749,331.57","88,969,394.00","120,622,858.97","117,206,910.48","103,529,272.21"
应收账款,"168,442,494.78","186,738,707.60","199,006,197.99","178,094,988.69","210,107,245.06","233,966,570.49","266,681,219.88","164,843,206.89","180,193,579.79","159,293,156.17","179,089,723.95","144,790,099.85","148,100,039.15","167,390,804.50","199,152,602.36","135,039,859.74","163,752,428.08","184,434,242.55","215,423,876.17","146,010,520.89","158,705,476.15","205,999,938.11","253,726,067.62","244,550,169.87","259,669,514.30","387,993,336.00","387,425,243.75","320,774,388.63","309,893,852.88","318,786,931.01","321,281,940.06","285,579,373.34","264,303,638.47","322,330,912.14","343,821,337.71","240,615,946.43","258,139,547.99","319,948,632.01","326,049,835.68","291,064,320.11","303,419,068.34","355,870,025.17","346,995,811.01","280,305,040.81","284,874,277.92","362,872,541.48"
应付账款,"85,977,097.56","100,562,552.73","102,502,477.31","108,086,879.21","117,248,293.69","126,170,846.97","119,867,254.41","122,977,833.65","120,268,782.49","100,160,311.43","110,892,479.95","119,269,056.34","95,880,176.36","102,913,663.09","117,844,082.52","113,040,422.40","115,060,067.84","156,146,909.14","136,817,266.29","148,154,103.05","193,612,146.34","283,373,145.82","245,734,621.83","267,940,614.53","322,513,523.43","384,892,915.71","314,196,801.31","298,370,207.13","140,996,784.55","143,406,796.47","147,863,868.62","153,407,709.72","148,152,636.98","169,345,563.73","182,986,062.46","177,146,383.20","192,682,464.00","200,871,953.42","197,562,464.04","217,160,453.55","201,082,317.27","230,138,866.90","237,553,628.39","232,354,287.11","213,504,050.74","282,745,915.91"
预付款项,"21,805,665.61","37,295,584.25","39,375,985.71","67,566,213.00","81,861,690.70","106,585,803.49","120,502,760.50","77,637,169.49","81,551,323.34","59,191,786.57","60,113,784.21","66,831,006.32","85,471,630.34","100,353,933.57","187,940,730.37","174,348,309.36","321,813,856.65","514,679,936.07","523,552,427.36","406,799,264.60","528,111,602.03","602,308,557.59","567,616,744.17","381,082,078.37","466,807,688.66","441,153,826.37","442,965,814.87","405,977,519.15","277,736,765.47","353,866,678.50","318,865,752.39","287,171,974.00","290,450,469.96","278,120,207.65","213,428,464.26","56,626,709.38","61,400,515.29","86,684,813.88","93,272,053.23","80,336,136.19","90,534,351.29","110,526,711.23","100,137,356.43","64,941,896.98","82,147,078.35","79,972,915.87"
预收款项,"12,366,822.29","28,778,827.70","47,387,572.94","52,170,911.43","55,635,832.74","59,660,626.13","24,255,344.67","11,544,933.07","26,032,032.52","23,757,601.35","50,880,197.17","17,228,170.38","18,528,888.72","21,776,079.85","20,915,158.30","16,338,245.01","19,532,064.57","16,882,741.43","188,100,801.62","183,094,586.63","126,714,159.11","83,115,663.65","17,053,348.59","13,970,373.40","17,473,912.78","14,818,436.39","20,095,675.92","11,070,836.87","15,376,123.14","12,581,583.85","14,426,350.90","12,787,467.72","14,260,140.83","18,074,030.73","19,809,280.41","11,281,581.71","14,786,560.62","13,305,076.94","14,482,995.94","9,669,289.62","11,780,182.43","17,578,719.28","20,811,854.72","10,761,242.73","21,041,221.90","22,529,236.28"
