科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"112,993,944.69","249,695,395.37","411,417,553.21","1,166,217,214.64","179,096,309.45","358,515,152.28","537,070,632.02","895,235,920.16","170,334,976.22","447,008,639.52","769,060,916.16","1,474,467,851.46","257,939,962.53","562,155,875.55","828,317,023.96","1,493,981,880.53","242,542,195.61","502,029,690.36","763,910,888.50","1,162,190,439.87","243,206,197.30","519,158,677.13","768,310,406.77","1,489,174,885.78","278,577,102.80","782,679,792.16","1,328,148,575.92","1,917,341,931.70","249,013,774.75","495,568,545.46","857,256,917.99","1,984,741,255.06","301,129,812.76","607,027,551.17","918,644,157.63","1,542,920,604.64","487,873,186.06","847,498,269.01","1,212,412,521.49","1,733,092,234.22","255,961,387.03","495,616,000.10","961,160,989.90","1,334,133,926.51","412,939,189.78","735,275,315.64"
二、营业利润,"1,876,028.96","5,052,312.56","8,103,586.69","44,827,133.83","4,107,471.59","9,095,250.54","7,577,699.89","40,144,486.43","-10,610,303.85","-3,395,820.03","10,829,982.58","46,711,951.83","2,662,933.57","10,694,595.10","9,869,748.21","29,582,353.81","1,121,607.18","2,245,009.97","1,576,293.14","12,074,194.58","-1,381,590.29","-2,539,982.16","-5,815,561.85","11,543,713.66","1,682,961.31","3,081,132.59","1,626,896.42","24,191,742.15","1,453,798.14","-13,868,221.56","7,873,300.20","35,808,867.94","15,247,100.51","14,849,743.63","18,512,922.79","42,052,219.09","3,270,874.30","1,062,759.03","-1,179,535.87","-13,410,659.85","-7,677,448.93","-15,181,483.60","-10,111,263.51","32,801,676.19","9,840,125.41","14,568,315.58"
减:营业成本,"87,075,819.57","194,236,674.39","322,328,082.08","972,514,052.30","143,450,697.12","287,469,723.35","426,556,374.26","697,789,866.64","141,281,122.65","356,159,251.79","613,430,624.20","1,206,891,240.24","211,238,987.57","457,441,962.58","685,270,355.70","1,242,255,635.53","194,695,371.96","406,995,606.63","622,871,017.47","956,788,301.78","196,984,562.13","423,226,971.12","633,731,116.14","1,251,748,412.02","223,757,326.57","659,053,775.56","1,127,803,932.92","1,594,630,333.90","199,994,690.76","409,375,496.51","679,284,406.99","1,653,835,728.08","219,560,187.72","471,646,393.69","715,246,364.43","1,212,203,499.38","418,971,601.27","721,744,375.07","1,026,236,822.64","1,449,530,046.26","215,498,968.54","415,569,352.48","809,970,828.50","1,117,862,023.07","342,450,449.09","601,397,218.52"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"218,327.81","448,886.26","711,734.78","32,253,149.62","2,299,380.55","2,704,005.41","3,270,537.21","15,348,918.47","2,442,179.05","9,281,024.30","17,300,783.50","46,778,517.48","4,263,389.34","3,090,438.93","3,445,151.21","46,062,627.44","3,182,677.19","5,601,004.00","6,745,290.22","15,136,100.36","1,219,590.47","5,727,559.32","1,099,584.77","17,879,055.31","4,307,036.98","19,403,480.70","37,508,675.25","77,165,138.93","-141,924.67","1,225,968.14","9,856,125.31","57,185,353.85","12,828,982.53","19,240,213.73","29,380,571.64","48,967,670.19","17,453,471.65","25,143,970.30","32,655,403.54","46,543,100.22","2,154,871.20","4,706,459.87","18,045,557.80","21,767,287.83","6,295,275.78","10,424,520.93"
营业外收入,"36,677.98","458,434.13","2,146,339.27","2,568,492.65","164,183.75","816,013.21","2,234,644.58","4,475,031.10","1,537,019.22","1,940,689.38","2,064,813.76","5,786,069.05","740,679.78","4,628,209.09","5,648,080.85","13,118,884.28","1,520,991.65","2,542,857.12","3,461,987.87","6,770,092.49","1,935,002.33","4,220,584.63","8,510,804.98","13,918,489.23","1,124,750.25","4,638,149.79","9,388,021.10","12,360,441.61","2,442,261.13","18,291,553.86","21,181,909.83","25,323,515.92","1,802,931.03","4,602,041.58","8,277,476.94","10,705,824.52","4,190,445.99","10,362,488.06","13,013,505.84","19,700,950.56","3,236,102.26","4,325,495.11","5,336,628.36","5,387,706.54","803,954.86","1,550,385.71"
销售费用,"6,146,285.39","13,380,921.96","22,068,952.23","30,538,196.87","8,834,427.63","18,583,733.35","28,474,463.64","35,454,775.60","7,002,389.90","16,294,227.28","26,930,217.83","38,124,368.37","13,841,651.28","25,847,590.37","31,310,754.32","42,360,581.31","9,735,848.54","20,280,586.02","32,536,575.20","44,558,329.13","12,355,221.02","24,546,935.76","36,371,093.01","56,834,505.64","12,809,735.77","27,013,392.19","43,965,072.83","66,078,232.91","12,182,602.34","24,056,895.22","40,223,535.69","59,139,028.27","13,474,480.56","27,808,581.07","45,169,268.98","68,743,654.05","13,266,424.67","29,780,130.99","46,453,071.90","70,367,135.34","13,664,019.57","27,792,981.67","43,891,298.85","59,495,960.39","13,561,190.54","29,190,721.19"
减:营业外支出,"10,427.47","50,123.78","84,667.78","150,856.87","10,273.83","745,488.49","818,147.31","1,164,958.67","78,537.86","195,246.03","342,364.29","1,569,649.07","103,129.08","196,411.96","549,391.57","1,779,468.64","32,857.98","136,286.61","250,746.72","2,078,428.78","26,685.24","103,214.69","178,740.91","1,741,505.23","14,425.14","163,134.02","334,788.89","6,506,010.82","25,972.50","63,432.60","411,087.81","847,034.77","5,400.00","212,417.80","394,462.34","632,390.27","89,013.14","143,245.53","2,238,685.87","2,602,366.61","187,897.13","807,918.52","1,870,392.99","1,092,170.10","60,000.00","60,000.00"
管理费用,"16,012,576.26","32,929,058.69","50,880,495.15","67,172,626.36","17,235,371.87","35,247,403.11","57,192,099.63","86,980,706.15","20,599,820.18","46,721,458.82","70,707,825.14","95,272,707.22","20,648,735.20","50,860,598.91","77,397,638.14","101,944,626.49","21,736,332.71","44,574,238.67","70,075,928.60","98,451,790.05","22,137,650.88","45,759,291.57","70,681,287.02","102,037,910.67","24,188,127.22","49,076,197.03","78,783,844.69","113,396,719.69","24,420,431.48","48,712,936.78","79,814,037.69","116,492,461.16","27,726,286.79","50,761,877.23","79,657,262.97","118,882,422.34","27,623,943.93","53,606,496.63","83,758,661.60","125,144,007.08","25,094,270.47","51,697,217.18","83,622,008.82","124,598,903.97","31,925,467.72","65,048,511.77"
其中:非流动资产处置净损失,"10,053.98","38,317.05","41,761.05","106,850.14","4,473.83","51,838.49","51,838.49","120,561.72","50,827.86","166,436.03","311,354.29","1,536,865.27","98,479.08","177,361.96","188,325.27","1,383,344.01","31,181.33","123,449.96","236,410.07","1,365,420.13","26,285.24","101,314.69","151,281.43","1,416,953.31","13,175.14","161,523.84","242,602.84","964,470.77","13,972.50","44,323.46","68,931.41","281,183.87",,"173,017.80","352,905.74","540,810.12","62,479.02","122,421.07","2,217,457.95","1,958,165.83","157,897.13","776,618.52","1,579,230.79",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"4,994,278.80","10,764,266.16","17,600,623.86","22,989,635.89","5,092,627.85","10,243,324.96","18,663,262.34","41,370,234.99","9,294,803.84","22,110,474.69","30,016,803.76","36,832,820.88","8,174,904.93","18,095,164.31","26,605,411.49","34,984,588.61","11,950,934.24","22,891,952.89","33,626,743.21","45,144,169.20","11,305,276.87","21,607,029.11","31,509,867.82","45,953,465.37","11,629,572.48","25,070,029.83","38,730,172.16","52,080,178.71","12,137,783.13","27,380,588.86","41,030,955.34","53,559,703.13","12,176,294.93","23,294,902.35","31,018,267.51","49,282,430.92","7,886,179.98","15,728,605.85","23,980,160.54","34,470,201.61","7,038,840.17","14,517,769.08","22,283,853.19","33,070,305.77","11,062,612.87","19,102,982.24"
