科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"444,110,834.26","1,063,523,740.13","1,680,434,952.71","2,318,266,654.06","576,937,236.93","1,138,255,500.58","1,981,835,691.42","2,212,119,054.05","262,657,899.31","513,801,187.93","627,882,745.62","1,066,632,446.39","292,060,886.24","633,083,740.58","1,055,024,452.02","1,552,268,588.75","404,049,362.60","1,015,020,639.91","1,574,877,810.52","2,342,294,533.07","542,932,719.83","1,042,137,805.52","1,631,589,494.09","2,126,695,426.13","540,504,186.22","1,076,166,647.66","1,578,124,801.71","2,174,752,026.42","558,608,375.38","1,248,346,398.23","2,039,989,586.76","2,567,013,716.94","480,999,231.45","1,209,071,770.76","1,825,217,125.24","2,042,636,420.06","489,006,960.85","1,022,336,100.91","1,679,004,195.78","2,461,538,744.60","718,691,843.43","1,402,145,857.27","2,252,414,048.65","3,257,491,664.46","750,824,554.34","1,645,776,624.77","2,687,489,450.44","3,728,864,857.10","895,153,426.98"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","15,000,000.00","20,526,300.00","14,217,330.70",,,,,,,,,,,,,,,,,,,,"732,911,904.38",,,,"55,719,693.71",
收到的税费返还,"779,371.32","1,000,000.00","1,279,371.32","1,000,000.00",,"600,000.00","1,100,000.00",,,,,,,,,,,,,"1,416,400.00","27,800.00","224,318.66","350,869.77","350,869.77",,,,,,,,,,,,,,,"1,261.65",,,,,"5,094,374.34",,"7,002,844.78","7,054,044.78","7,603,339.71","5,777,143.87"
支付其他与投资活动有关的现金,"103,725,513.00","62,162.00","150,323,681.69",,"26,792,173.25",,,,"79,000,000.00",,"191,465,702.41",,,,,,"7,000,000.00",,,,,,"6,722.49",,,"57,392,570.07","57,392,570.07",,,,,,,,,,,,,,,,,,,,"58,000,000.00","91,000,000.00","77,000,000.00"
收到其他与经营活动有关的现金,"22,391,272.52","5,848,051.33","8,679,809.32","34,990,271.52","2,606,909.42","4,731,924.08","27,198,853.69","74,516,526.88","2,418,547.07","5,935,913.25","7,867,108.13","49,985,510.35","15,855.20","13,258,826.08","65,829,110.04","92,225,567.17","964,820.18","71,162,843.63","75,714,689.21","83,701,419.45","32,413,871.10","68,463,462.31","71,192,863.31","116,194,806.07","3,526,808.86","67,546,760.98","69,034,547.48","97,201,861.52","22,148,711.25","13,199,114.81","7,108,589.99","47,337,685.25","3,892,956.85","26,854,519.98","42,672,657.08","35,761,955.65","1,687,099.16","12,757,418.47","22,695,626.32","45,990,380.32","4,997,228.68","7,554,499.41","10,733,220.54","20,962,419.79","2,164,655.19","7,386,913.37","7,398,036.77","13,764,460.17","4,720,134.74"
投资活动现金流出小计,"106,518,838.00","94,658,648.36","259,241,335.06","278,343,335.75","46,947,738.39","35,679,905.22","41,503,427.19","73,857,327.26","79,382,949.01","615,739.81","192,273,981.22","2,169,380.25","463,347.30","7,185,630.30","57,185,630.30","211,458,797.42","7,005,260.00","24,648,384.12","37,522,498.00","176,279,458.28","12,901,725.72","38,134,405.94","69,460,135.06","236,689,332.73","21,548,728.46","74,222,209.00","80,156,250.07","184,810,360.49","26,181,985.96","40,238,155.45","42,994,491.82","66,073,179.21","762,195.45","1,120,770.34","2,081,012.84","62,457,337.02","3,003,742.00","24,541,254.60","48,458,087.77","243,147,614.87","536,060.00","150,889,760.00","231,308,780.00","916,653,546.59","16,543,610.78","104,395,890.34","194,720,420.35","275,388,791.30","77,148,371.61"
经营活动现金流入小计,"467,281,478.10","1,070,371,791.46","1,690,394,133.35","2,354,256,925.58","579,544,146.35","1,143,587,424.66","2,010,134,545.11","2,286,635,580.93","265,076,446.38","519,737,101.18","635,749,853.75","1,116,617,956.74","292,076,741.44","646,342,566.66","1,120,853,562.06","1,644,494,155.92","405,014,182.78","1,086,183,483.54","1,650,592,499.73","2,427,412,352.52","575,374,390.93","1,110,825,586.49","1,703,133,227.17","2,243,241,101.97","544,030,995.08","1,143,713,408.64","1,647,159,349.19","2,271,953,887.94","580,757,086.63","1,261,545,513.04","2,047,098,176.75","2,614,351,402.19","484,892,188.30","1,235,926,290.74","1,867,889,782.32","2,078,398,375.71","490,694,060.01","1,035,093,519.38","1,701,701,083.75","2,507,529,124.92","723,689,072.11","1,409,700,356.68","2,263,147,269.19","3,283,548,458.59","752,989,209.53","1,660,166,382.92","2,701,941,531.99","3,750,232,656.98","905,650,705.59"
投资活动产生的现金流量净额,"-102,618,293.66","-55,646,650.02","-230,092,353.19","-267,555,341.28","-46,629,220.61","-2,462,505.61","7,313,000.82","-59,623,315.78","-18,664,617.91","179,386,927.23","-12,271,314.18","-169,380.25","-463,347.30","-7,185,630.30","-57,185,630.30","-207,340,086.42","-5,154,982.80","-9,564,553.85","-19,465,886.53","-87,398,966.21","-1,033,123.72","-11,714,010.44","-37,299,728.90","-173,205,123.92","-7,842,594.76","-6,287,237.85","-11,522,807.76","-139,228,121.47","-26,181,985.96","-31,311,376.97","-31,209,266.82","-50,646,520.46","-762,195.45","1,357,334.64","1,159,748.37","-45,736,204.65","171,458.00","-18,660,594.73","-42,197,089.90","-100,314,669.19","-190,519.53","-20,544,219.53","-26,578,265.87","-707,509,893.74","-15,703,609.04","-81,628,197.54","-157,012,664.93","-78,535,313.25","-13,034,856.54"
购买商品、接受劳务支付的现金,"352,052,060.76","876,337,131.33","1,479,177,615.32","1,964,631,388.23","508,750,370.61","852,838,258.46","1,787,710,803.92","2,061,158,769.29","281,051,202.40","556,910,384.51","661,652,601.81","1,384,962,747.63","265,340,146.93","626,199,286.00","1,007,707,216.31","1,431,916,486.23","413,005,176.96","869,337,989.54","1,341,431,542.11","1,679,407,741.41","459,148,799.82","892,699,537.89","1,384,858,953.46","1,710,515,205.95","420,987,825.51","862,495,224.10","1,222,463,537.10","1,627,959,420.67","460,617,737.37","1,033,652,767.75","1,636,232,524.29","1,766,025,706.76","291,633,400.04","788,927,468.24","1,216,120,887.71","1,291,189,388.51","316,171,440.69","700,179,398.25","1,167,706,198.40","1,637,907,265.07","529,172,549.88","1,011,072,019.87","1,533,754,307.58","1,960,191,194.14","506,264,151.54","1,104,510,331.04","1,742,695,939.08","2,218,845,142.40","590,593,762.83"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,245,508.11",,"442,500.00","12,696,524.45","3,047,097.00",,,,"111,600,000.00",
