科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"9,561,971.96","9,262,247.06","11,393,180.30","6,686,671.54","10,066,266.09","14,149,585.04","9,147,747.87","11,947,128.38","18,603,321.19","26,498,573.81","12,065,120.27","22,716,098.62","35,810,685.56","50,147,065.82","19,618,693.03","33,180,792.16","47,917,398.62","68,618,556.09","23,004,399.03","37,602,156.07","54,682,202.00","80,317,310.82","24,699,279.57","42,306,666.83","63,241,798.50","94,921,226.91","33,244,097.81","59,992,040.35","89,013,660.38","120,526,926.55","44,075,642.10","73,730,130.19","105,955,650.04","144,622,389.61","47,365,226.38","80,157,258.38"
取得借款收到的现金,"40,000,000.00","176,000,000.00",,,,,,,,,,,"47,580,000.00","34,000,000.00","129,000,000.00","404,806,639.22","436,806,639.22","430,000,000.00","143,000,000.00","432,167,400.00","483,000,000.00","478,000,000.00","114,000,000.00","364,000,000.00","458,000,000.00","710,000,000.00","319,000,000.00","649,000,000.00","869,000,000.00","1,162,000,000.00","431,000,000.00","1,046,000,000.00","1,302,000,000.00","1,059,000,000.00","528,000,000.00","904,000,000.00"
支付的各项税费,"49,048,145.42","54,886,165.68","53,100,316.63","16,762,718.13","26,314,392.40","44,671,912.23","14,154,704.15","26,339,835.65","37,641,386.14","49,876,857.03","22,615,153.47","33,357,894.65","65,745,129.45","70,761,450.50","18,379,151.14","54,120,290.69","81,249,798.13","107,745,071.98","31,080,302.46","72,887,377.35","96,724,702.80","120,053,554.83","24,223,757.22","59,468,025.84","97,523,088.42","136,501,146.97","33,292,061.01","65,884,758.26","114,925,160.57","147,688,551.91","28,475,855.80","72,373,411.95","111,122,627.96","134,773,924.94","46,766,504.35","78,933,977.96"
收到其他与筹资活动有关的现金,"108,000,000.00","83,000,000.00",,,,,,"7,774,143.19","10,089,076.90",,"17,510,628.16",,,,,,,"1,268,080.00",,,"19,377,600.00","19,377,600.00",,,,"28,000,000.00",,,,"90,000,000.00",,,,"47,493,000.00",,
支付其他与经营活动有关的现金,"9,444,754.58","12,367,796.03","15,232,094.67","5,105,074.97","11,742,540.82","20,483,870.06","2,051,181.17","14,414,287.65","27,214,522.15","41,419,529.11","53,728,565.39","31,006,065.03","54,785,367.33","55,043,666.45","44,063,907.29","30,347,862.35","54,783,291.62","155,437,017.52","28,146,825.53","42,317,055.89","73,151,592.35","152,490,284.70","18,374,517.45","22,932,195.74","69,896,694.15","127,953,760.99","124,735,382.21","62,606,936.39","611,729,031.96","157,698,421.94","49,713,092.96","94,427,699.38","31,916,183.57","152,336,222.55","15,003,918.16","39,083,272.62"
筹资活动现金流入小计,"148,000,000.00","259,000,000.00",,,"1,345,511,632.32","1,345,404,000.00",,"7,774,143.19","10,089,076.90",,"17,510,628.16","395,033,891.26","442,780,000.00","469,880,000.00","129,000,000.00","439,806,639.22","471,806,639.22","466,268,080.00","152,225,000.00","512,917,400.00","516,602,600.00","511,602,600.00","114,000,000.00","364,000,000.00","918,562,243.80","1,198,562,243.80","319,000,000.00","649,000,000.00","878,200,000.00","1,252,000,000.00","431,000,000.00","1,046,000,000.00","1,302,000,000.00","1,106,493,000.00","528,000,000.00","1,675,328,366.04"
经营活动现金流出小计,"599,078,341.01","791,650,960.90","667,897,751.76","392,448,739.21","581,953,190.98","897,214,277.89","208,678,100.49","545,261,969.39","835,964,286.14","1,113,950,873.18","622,102,193.87","1,502,393,410.98","2,314,044,530.98","2,807,670,828.60","766,633,742.96","1,618,754,603.44","2,229,526,264.90","3,319,340,485.27","880,649,360.54","1,749,061,172.24","2,854,827,943.01","4,064,237,904.48","810,765,139.27","1,669,623,759.35","2,366,765,609.60","1,341,471,201.89","685,855,459.92","1,241,748,810.29","2,372,976,788.53","1,129,127,723.51","716,933,533.20","1,772,749,237.89","2,456,439,076.21","898,584,773.50","1,053,937,657.74","778,579,505.64"
偿还债务支付的现金,"118,454,357.89","80,288,279.00","54,000,000.00",,,"286,000,000.00",,,,,"16,130,000.00","21,850,000.00","41,850,000.00","99,500,000.00","17,800,000.00","156,600,000.00","217,406,639.22","199,000,000.00","153,000,000.00","398,000,000.00","458,000,000.00","463,000,000.00","114,000,000.00","413,000,000.00","474,000,000.00","672,000,000.00","460,000,000.00","804,989,497.47","1,054,989,497.67","1,186,989,497.67","201,061,141.67","837,882,481.67","1,262,182,481.67","1,008,000,000.00","464,000,000.00","915,000,000.00"
经营活动产生的现金流量净额,"78,436,224.98","92,037,411.77","191,417,561.69","108,731,972.66","149,266,010.00","163,851,844.24","49,106,094.92","559,036.03","-26,400,332.54","59,686,630.76","112,010,801.63","107,652,174.01","79,055,877.51","193,768,395.80","75,064,879.98","266,308,805.63","423,575,455.77","567,194,545.45","60,665,826.71","213,337,718.42","288,010,803.87","401,867,769.08","-25,964,609.29","53,005,484.57","176,365,506.18","226,193,706.29","109,481,238.87","328,470,266.89","537,722,114.56","563,891,049.40","-6,535,904.39","155,824,279.48","490,822,558.99","472,155,274.96","19,977,669.65","64,877,356.09"
分配股利、利润或偿还利息支付的现金,"54,430,470.40","28,160,837.57","51,819,723.01","8,159,151.00","12,220,353.83","14,256,099.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","174,171,172.47","175,325,341.58","178,121,965.27","180,046,574.62","131,227,911.87","163,353,285.38","170,301,790.92","179,097,540.85","20,670,574.12","74,603,996.88","84,132,961.60","88,482,614.34","5,848,101.16","154,495,136.07","169,820,881.06","181,469,674.45","27,429,396.24","197,768,922.98","206,814,261.34","225,868,137.33","104,020,846.36","134,953,064.59","163,688,039.81","191,607,454.22","16,650,164.08","121,623,028.19"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,,
支付其他与筹资活动有关的现金,"57,000,000.00","189,155,887.94",,,,"7,192,100.00",,"2,267.67","3,545.11","500,000.00","7,204,056.82",,"55,450,000.00","5,420,000.00",,,,"102,300.00",,"8,441,013.20","8,441,013.20","12,245,310.00",,"12,245,310.00","12,245,310.00","44,082,410.00",,,,"106,304,199.27",,,,"49,004,903.42",,
取得投资收益收到的现金,,,,,,,,,,,"780,902.78",,,,,,,,"18,000,000.00","18,000,000.00","18,033,119.17","18,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00",,,,,,,,,,
筹资活动现金流出小计,"229,884,828.29","297,605,004.51","105,819,723.01","8,159,151.00","12,220,353.83","307,448,199.00","107,000,000.00","107,002,267.67","107,003,545.11","107,500,000.00","197,505,229.29","197,175,341.58","275,421,965.27","284,966,574.62","149,027,911.87","319,953,285.38","387,708,430.14","378,199,840.85","173,670,574.12","481,045,010.08","550,573,974.80","563,727,924.34","119,848,101.16","579,740,446.07","656,066,191.06","897,552,084.45","487,429,396.24","1,002,758,420.45","1,261,803,759.01","1,519,161,834.27","305,081,988.03","972,835,546.26","1,425,870,521.48","1,248,612,357.64","480,650,164.08","1,036,623,028.19"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"12,000.00",600.00,"7,968,225.85","7,975,671.76",,,,,,,,,"1,150.00","86,150.00","86,150.00","326,577.35",,"12,500.00","14,115.00","1,266,115.00",,540.00,540.00,"168,462.07","328,309.90","341,131.81","328,429.90","4,364,995.55",,,,"377,851.72",,800.00
筹资活动产生的现金流量净额,"-81,884,828.29","-38,605,004.51","-105,819,723.01","-8,159,151.00","1,333,291,278.49","1,037,955,801.00","-107,000,000.00","-99,228,124.48","-96,914,468.21","-107,500,000.00","-179,994,601.13","197,858,549.68","167,358,034.73","184,913,425.38","-20,027,911.87","119,853,353.84","84,098,209.08","88,068,239.15","-21,445,574.12","31,872,389.92","-33,971,374.80","-52,125,324.34","-5,848,101.16","-215,740,446.07","262,496,052.74","301,010,159.35","-168,429,396.24","-353,758,420.45","-383,603,759.01","-267,161,834.27","125,918,011.97","73,164,453.74","-123,870,521.48","-142,119,357.64","47,349,835.92","638,705,337.85"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,"1,474,562.16","688,094.91","732,643.45","175,428.80",,"2,090,088.59",,,,"14,628,589.78",,"4,545,407.84","7,826,198.15","7,421,400.00",,,,"40,946,133.38",,,,"46,124,914.70",,,,"8,045,238.79","12,821.91",,"12,821.91","19,478,763.67",,,,"17,147,968.39",,"1,883,812.65"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,474,562.16","688,094.91","744,643.45","176,028.80","7,968,225.85","10,065,760.35",,,,"14,628,589.78","780,902.78","4,545,407.84","7,826,198.15","7,421,400.00","1,150.00","86,150.00","86,150.00","41,272,710.73","18,000,000.00","18,012,500.00","18,047,234.17","65,391,029.70","9,000,000.00","9,000,540.00","9,000,540.00","17,213,700.86","30,341,131.81","30,341,131.81","30,341,251.81","53,843,759.22",,,,"17,525,820.11",,"1,884,612.65"
五、现金及现金等价物净增加额,"-54,684,452.00","7,804,834.33","27,842,944.09","48,586,773.82","1,396,387,456.15","1,095,574,658.13","-359,502,216.35","-439,334,731.80","-512,543,150.21","-467,845,547.42","-454,083,470.17","-82,936,630.83","-192,819,756.10","-157,363,936.93","-380,864,192.86","-193,193,908.08","-206,395,994.25","-162,844,129.40","21,758,029.40","122,526,846.41","99,703,880.06","76,819,692.74","-104,400,649.65","-318,508,342.70","76,104,857.61","92,882,656.57","-122,974,137.68","-156,855,109.94","-97,043,360.72","110,247,978.91","-326,079,671.53","-406,947,719.90","-404,457,628.39","-385,733,902.48","-28,961,787.14","497,302,281.56"
购建固定资产、无形资产和其他长期资产支付的现金,"52,710,410.85","46,309,575.95","58,499,538.04","52,162,076.64","94,138,058.19","116,298,747.46","301,608,311.27","340,665,643.35","389,228,349.46","434,660,767.96","64,104,326.11","100,216,515.02","161,283,619.15","250,690,910.77","45,269,932.90","76,410,639.48","211,124,231.03","279,400,016.21","35,462,223.19","84,170,761.93","172,382,783.18","338,313,781.70","81,587,939.20","164,773,921.20","239,757,241.31","281,813,630.70","39,267,112.12","109,908,088.19","204,782,510.08","165,924,995.44","126,521,779.11","226,996,453.12","319,469,665.90","282,489,827.75","96,289,292.71","124,205,025.03"
期初现金及现金等价物余额,"79,830,477.10","25,146,025.10","32,950,859.43","60,793,803.52","60,793,803.52","60,793,803.52","1,156,368,461.65","1,156,368,461.65","1,156,368,461.65","1,156,368,461.65","688,522,914.23","688,522,914.23","688,522,914.23","688,522,914.23","531,158,977.30","531,158,977.30","531,158,977.30","531,158,977.30","445,839,679.59","368,314,847.90","368,314,847.90","368,314,847.90","445,134,540.64","445,134,540.64","445,134,540.64","445,134,540.64","538,017,197.21","538,017,197.21","538,017,197.21","538,017,197.21","648,265,176.12","648,265,176.12","648,265,176.12","648,265,176.12","267,367,894.26","262,531,273.64"
投资支付的现金,,,,,,,,,,,,"19,926,247.34","12,926,247.34",,,,,"280,998,000.00",,,,,,,,,,,,"35,000,000.00",,,,"303,000,000.00",,
期末现金及现金等价物余额,"25,146,025.10","32,950,859.43","60,793,803.52","109,380,577.34","1,457,181,259.67","1,156,368,461.65","796,866,245.30","717,033,729.85","643,825,311.44","688,522,914.23","234,439,444.06","605,586,283.40","495,703,158.13","531,158,977.30","150,294,784.44","337,965,069.22","324,762,983.05","368,314,847.90","467,597,708.99","490,841,694.31","468,018,727.96","445,134,540.64","340,733,890.99","126,626,197.94","521,239,398.25","538,017,197.21","415,043,059.53","381,162,087.27","440,973,836.49","648,265,176.12","322,185,504.59","241,317,456.22","243,807,547.73","262,531,273.64","238,406,107.12","759,833,555.20"
