科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付职工薪酬,"8,900,574.27","9,193,258.15","10,129,941.09","11,496,488.36","12,521,854.38","9,489,546.73","10,830,993.40","13,533,638.30","15,142,921.58","8,170,558.87","10,680,537.25","14,903,356.49","20,467,602.60","14,409,100.70","18,966,540.40"
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"11,869,292.46","11,925,485.59","12,949,155.01","12,567,886.96","16,085,288.16","16,353,223.52","12,391,222.91","13,785,653.86","17,247,322.53","14,439,712.59","11,907,071.22","13,890,846.11","20,443,983.67","19,293,618.52","17,964,442.30"
应收利息,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,
应付股利,,,,"900,000.00","900,000.00",,"10,550,000.00","567,103.72","567,103.72","567,103.72","8,155,220.00","960,345.13","960,345.13","960,345.13","8,720,964.13"
存货,"8,664,830.78","7,215,783.67","5,961,470.62","8,984,778.77","10,846,087.97","12,589,577.72","12,157,989.87","13,673,254.14","12,503,960.84","12,117,745.54","13,958,775.08","12,483,626.75","15,528,183.74","10,589,928.75","11,811,424.47"
其他应付款,"5,606,792.24","6,160,149.73","6,104,017.56","8,152,834.19","11,081,311.40","21,021,321.73","21,287,300.05","20,897,435.51","24,275,596.04","14,439,889.46","19,733,787.27","22,077,445.87","25,224,491.10","21,315,320.53","32,513,466.02"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,"7,500,000.00","12,500,000.00","7,500,000.00","11,320,000.00","11,320,000.00","15,330,000.00","22,160,703.50",,,,,,,,
其他流动资产,,,,,,"270,774,049.74","137,730,505.26","266,904,158.89","370,327,329.45","269,799,622.24","360,886,555.61","325,665,211.44","391,032,485.85","381,050,180.40","256,341,018.54"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"153,048,045.08","158,265,751.12","261,340,791.52","222,791,273.79","288,586,920.48","800,544,785.22","777,581,144.79","751,286,595.23","801,069,846.28","758,460,402.44","759,635,890.81","762,131,481.69","839,767,684.07","888,518,412.10","909,333,852.65"
流动负债合计,"179,842,120.53","143,685,596.20","170,897,541.97","225,543,526.91","240,411,127.44","220,880,152.66","208,959,293.58","189,102,552.25","195,349,852.39","184,355,278.92","187,543,774.09","201,101,933.68","232,905,736.87","197,693,817.36","202,912,672.84"
可供出售金融资产,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",
长期借款,"85,540,000.00","60,540,800.00","38,982,000.00","27,650,855.51","28,105,583.42","18,408,383.42","9,890,479.92",,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,"33,000,000.00","33,000,000.00","32,819,170.13","32,819,170.13","33,418,857.77","33,418,857.77"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,"34,755,403.68","33,916,754.88","33,078,106.08","32,658,781.68","32,449,119.48","32,239,457.28","32,346,303.84","32,134,569.81","31,922,835.78","32,705,186.80","32,487,226.78","32,269,266.76","22,623,344.31","22,469,621.22","22,315,898.13"
预计负债,,,,,,,,,,,,,,,
固定资产,"215,450,318.12","219,813,120.94","232,212,647.60","228,140,943.62","228,037,011.72","260,701,094.24","258,002,324.71","263,148,285.98","267,304,832.13","319,391,107.06","329,044,971.12","359,489,220.79","373,810,305.35","393,057,291.47","390,171,789.47"
递延所得税负债,"2,480,097.21","1,258,206.33","1,368,236.73","1,340,333.41","1,285,465.91","1,230,573.36","1,176,343.88","1,124,560.63","1,072,764.86","1,020,981.59","856,873.50","928,017.97","872,618.03","819,975.19","752,255.36"
在建工程,"57,075,147.84","50,408,573.42","56,098,042.00","68,701,890.85","69,635,501.52","53,359,317.39","67,064,214.49","67,669,223.19","70,180,899.62","48,289,733.96","50,085,419.87","48,498,833.02","59,032,185.19","60,156,723.57","66,435,218.08"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"92,934,487.90","73,027,136.30","78,581,979.58","71,358,610.34","76,960,414.47","74,556,265.72","67,373,742.73","56,077,537.34","52,579,311.32","57,702,676.27","55,379,876.04","57,686,378.15","55,468,273.31","106,058,821.77","104,494,062.31"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"272,776,608.43","216,712,732.50","249,479,521.55","296,902,137.25","317,371,541.91","295,436,418.38","276,333,036.31","245,180,089.59","247,929,163.71","242,057,955.19","242,923,650.13","258,788,311.83","288,374,010.18","303,752,639.13","307,406,735.15"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"165,000,000.00","165,000,000.00","165,000,000.00","165,000,000.00","165,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,,,,,,"452,749,000.00","447,414,712.44","447,414,712.44","444,127,345.81","444,112,288.21","437,868,907.13","437,605,497.49","437,605,497.49","437,605,497.49","437,605,497.49"
无形资产,"57,043,974.93","66,607,493.78","67,270,884.71","66,009,379.03","65,440,239.51","56,907,484.91","56,545,406.51","55,591,959.42","55,376,172.72","55,522,117.74","54,909,373.96","55,650,916.25","55,534,924.06","58,644,902.09","57,759,787.22"
盈余公积,"17,792,276.98","23,879,820.05","32,313,868.78","32,313,868.78","32,313,868.78","41,649,772.04","41,649,772.04","41,649,772.04","41,649,772.04","54,901,547.39","54,901,547.39","54,901,547.39","54,901,547.39","71,309,145.55","71,309,145.55"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,"62,082,734.62","62,082,734.62","62,947,457.90","62,947,457.90","62,947,457.90","62,947,457.90","62,947,457.90","62,947,457.90","62,947,457.90","62,947,457.90","62,947,457.90","80,234,108.32","80,234,108.32","78,030,968.05","78,431,776.60"
未分配利润,"96,151,137.30","152,205,707.21","225,650,846.92","150,876,634.36","192,528,751.72","213,958,299.72","229,618,761.40","235,465,084.58","285,431,724.89","309,730,685.51","329,161,186.69","344,730,687.36","405,130,426.11","440,474,695.13","461,839,653.27"
长期待摊费用,"9,058,705.04","11,175,137.05","12,476,028.90","12,478,785.40","12,237,893.70","11,742,230.22","11,193,269.96","10,678,917.27","9,860,098.14","10,456,250.72","10,827,544.13","14,511,415.01","13,467,738.97","18,200,426.89","17,028,715.26"
少数股东权益,"38,799,813.72","46,262,341.76","55,053,571.08","51,085,892.61","54,602,072.66","57,057,169.97","53,114,739.24","56,525,657.20","62,555,631.66","65,576,832.95","63,825,923.02","85,874,277.63","87,726,826.64","96,147,154.76","93,722,219.17"
递延所得税资产,"1,005,507.12","791,035.71","1,073,849.62","1,450,020.73","1,482,090.76","1,408,832.95","1,450,899.23","1,778,307.05","2,031,495.54","1,877,052.63","2,013,329.79","2,565,909.73","2,718,847.41","2,680,028.90","2,875,455.45"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"12,730,000.00","12,730,000.00","12,730,000.00","12,730,000.00","13,111,900.00","13,111,900.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"437,471,791.35","445,794,850.40","466,157,016.81","473,387,259.21","473,229,314.59","480,305,874.89","490,549,876.64","494,948,720.62","500,623,791.83","577,918,906.81","589,045,323.55","639,768,840.01","653,970,623.74","680,770,719.96","682,549,397.98"
所有者权益(或股东权益)合计,"317,743,228.00","387,347,869.02","478,018,286.78","399,276,395.75","444,444,693.16","985,414,241.73","991,797,985.12","1,001,055,226.26","1,053,764,474.40","1,094,321,354.06","1,105,757,564.23","1,143,112,009.87","1,205,364,297.63","1,265,536,492.93","1,284,476,515.48"
资产总计,"590,519,836.43","604,060,601.52","727,497,808.33","696,178,533.00","761,816,235.07","1,280,850,660.11","1,268,131,021.43","1,246,235,315.85","1,301,693,638.11","1,336,379,309.25","1,348,681,214.36","1,401,900,321.70","1,493,738,307.81","1,569,289,132.06","1,591,883,250.63"
负债和所有者(或股东权益)合计,"590,519,836.43","604,060,601.52","727,497,808.33","696,178,533.00","761,816,235.07","1,280,850,660.11","1,268,131,021.43","1,246,235,315.85","1,301,693,638.11","1,336,379,309.25","1,348,681,214.36","1,401,900,321.70","1,493,738,307.81","1,569,289,132.06","1,591,883,250.63"
