科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"17,200,293.38","16,009,531.03","13,130,733.11","32,136,577.88","25,886,234.86","28,278,137.35","28,483,437.32","32,693,838.63","29,821,503.98","32,380,525.69","31,763,330.07","78,845,821.83","76,586,942.88","67,023,465.49","59,220,099.68","59,750,467.19"
应付职工薪酬,"10,118,696.11","12,596,389.97","11,722,494.68","10,554,648.77","13,085,152.05","13,982,671.60","13,755,458.65","13,382,346.57","13,417,205.66","12,946,141.40","14,250,375.05","15,178,433.30","19,627,369.20","21,261,630.58","21,220,715.32","19,463,712.39"
应收关联公司款,,,,,,,,,,,,,,,,
应交税费,"14,761,844.01","21,260,251.56","30,887,804.00","28,001,638.67","21,728,277.22","13,671,989.76","20,426,653.56","13,155,959.65","20,553,198.12","27,981,632.82","26,688,757.27","57,626,019.99","60,610,830.71","63,074,866.61","67,263,021.83","65,264,978.92"
应收利息,,,,,,,,"23,000.00",,"642,622.22",,"54,533.33","194,066.66","335,133.32","252,866.65",
应付利息,,,,,,,,,,,,,"117,342.27",,"753,786.77","821,243.06"
应收股利,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,
存货,"23,865,102.60","36,639,518.39","7,659,857.27","6,719,971.12","9,835,652.67","40,526,855.16","26,160,917.14","32,370,888.24","18,155,219.11","19,054,193.97","13,853,893.79","80,359,857.86","100,490,982.53","116,587,538.80","115,423,207.06","137,918,493.86"
其他应付款,"10,138,458.45","13,543,795.38","11,095,824.09","12,725,586.90","15,562,069.16","16,506,588.68","13,024,635.74","14,807,479.67","17,628,198.50","22,695,231.31","28,634,405.01","31,193,434.73","68,854,001.28","28,452,590.73","30,825,119.26","43,372,907.65"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"2,000,000.00",,"15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,"5,000,000.00","5,000,000.00","48,000,000.00","48,000,000.00","51,000,000.00"
其他流动资产,"10,500.00",,,,,,,"7,500,000.00","9,000,000.00","12,900,000.00","12,900,000.00","10,000,000.00","8,500,000.00","4,600,000.00","4,600,000.00","3,300,000.00"
其他流动负债,,,,,,,,,,,,,,,,
流动资产合计,"364,692,404.50","482,117,373.76","615,310,537.26","607,515,852.06","678,617,656.23","901,885,413.86","1,014,316,623.45","959,353,087.31","1,005,223,892.08","1,129,774,059.28","1,242,188,974.45","1,442,588,552.27","1,608,879,470.96","1,691,240,598.52","1,900,664,603.72","1,805,590,358.38"
流动负债合计,"229,354,837.92","306,625,123.03","411,832,829.47","402,893,806.83","470,938,474.51","473,497,522.76","573,367,198.93","526,936,261.40","581,340,364.51","663,719,307.03","767,517,105.88","903,305,019.51","1,089,875,714.20","1,168,721,591.73","1,361,613,814.29","1,282,900,153.55"
可供出售金融资产,,,,,,,,,,,,,"1,000,000.00","26,000,000.00","6,000,000.00",
长期借款,,"15,000,000.00",,,,,,,,"30,000,000.00","30,000,000.00","165,000,000.00","167,700,000.00","175,000,000.00","169,500,000.00","183,500,000.00"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,"923,140.68","831,309.84","739,479.00","716,521.29","693,563.58","670,605.87","647,648.16","624,690.45","601,732.74","578,775.03","555,817.32","532,859.61","509,901.90","486,944.19","463,986.48","441,028.77"
预计负债,,"248,490.00",,,"257,750.00","257,750.00","257,750.00","257,750.00","257,750.00",,,,"242,881.00","242,881.00",,
固定资产,"28,721,508.85","27,277,461.88","21,374,422.88","20,476,149.15","25,229,511.41","26,234,726.23","27,086,728.75","27,671,407.15","30,158,384.20","28,575,867.09","30,011,078.97","63,222,316.19","65,098,586.84","62,317,123.05","60,203,001.25","60,802,369.79"
递延所得税负债,,,,,,,,,,,,,"7,551,700.42","7,177,579.91","7,021,258.84","11,700,651.40"
在建工程,,,,,,,,,,"794,532.03","257,946.92","1,923,479.24","73,699.12","518,325.51","518,325.51","3,252,927.43"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,,"15,248,490.00",,,"257,750.00","257,750.00","257,750.00","257,750.00","257,750.00","30,000,000.00","30,000,000.00","165,000,000.00","175,494,581.42","182,420,460.91","176,521,258.84","195,200,651.40"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"229,354,837.92","321,873,613.03","411,832,829.47","402,893,806.83","471,196,224.51","473,755,272.76","573,624,948.93","527,194,011.40","581,598,114.51","693,719,307.03","797,517,105.88","1,068,305,019.51","1,265,370,295.62","1,351,142,052.64","1,538,135,073.13","1,478,100,804.95"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"59,354,518.97","59,354,518.97","64,554,518.97","64,554,518.97","64,554,518.97","253,775,761.72","253,775,761.72","253,775,761.72","253,775,761.72","253,775,761.72","253,775,761.72","253,775,761.72","221,775,761.72","221,775,761.72","221,775,761.72","221,775,761.72"
无形资产,"1,698,843.20","1,975,905.90","1,600,959.78","1,507,223.25","1,520,586.72","1,424,150.19","1,365,080.32","1,267,693.78","1,170,307.24","1,072,920.70","3,636,009.63","41,880,198.44","53,438,092.93","52,670,684.55","50,989,042.73","79,153,303.21"
盈余公积,"4,137,918.28","6,158,606.50","8,689,628.66","8,689,628.66","8,689,628.66","8,689,628.66","10,461,917.75","10,461,917.75","10,461,917.75","10,461,917.75","11,622,546.56","11,622,546.56","11,622,546.56","11,622,546.56","17,050,278.88","17,050,278.88"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,"17,123,765.02","17,123,765.02"
商誉,,,,,,,,,,,,"111,379,106.78","169,106,130.30","169,106,130.30","169,106,130.30","186,053,352.83"
未分配利润,"51,392,041.78","74,908,100.57","106,017,850.11","106,824,845.29","115,511,754.85","122,231,064.20","134,536,149.07","126,830,893.34","121,828,504.71","134,278,536.38","145,154,827.66","138,391,821.86","138,252,076.00","146,550,917.45","154,969,861.57","132,148,675.19"
长期待摊费用,"270,841.04","53,679.94","15,191.20","10,127.44","5,063.68","99,647.36","89,407.67","79,167.98","68,928.29","58,688.60","48,448.91","95,524.23","993,588.81","887,777.09","860,030.48","768,903.90"
少数股东权益,,,,,,,,,,,,"124,758,601.62","166,528,323.01","177,540,991.70","184,917,963.80","216,220,427.29"
递延所得税资产,"4,263,786.24","5,074,088.91","5,946,142.79","6,628,832.26","7,420,651.07","8,137,183.83","8,893,289.12","9,266,537.54","10,441,054.14","11,380,680.15","11,371,965.62","15,231,714.51","16,449,532.05","17,404,686.86","22,920,053.61","24,109,938.70"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"3,668,792.44","4,965,018.84","6,108,094.30","6,108,094.30","6,465,094.30",,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"39,546,912.45","40,177,465.31","35,784,289.95","35,446,947.69","41,334,470.76","36,566,313.48","38,082,154.02","38,909,496.90","42,440,406.61","42,461,463.60","45,881,267.37","234,265,199.00","306,669,531.95","329,391,671.55","311,060,570.36","354,581,824.63"
所有者权益(或股东权益)合计,"174,884,479.03","200,421,226.04","239,261,997.74","240,068,992.92","248,755,902.48","464,696,454.58","478,773,828.54","471,068,572.81","466,066,184.18","478,516,215.85","490,553,135.94","608,548,731.76","650,178,707.29","669,490,217.43","673,590,100.95","682,071,378.06"
资产总计,"404,239,316.95","522,294,839.07","651,094,827.21","642,962,799.75","719,952,126.99","938,451,727.34","1,052,398,777.47","998,262,584.21","1,047,664,298.69","1,172,235,522.88","1,288,070,241.82","1,676,853,751.27","1,915,549,002.91","2,020,632,270.07","2,211,725,174.08","2,160,172,183.01"
负债和所有者(或股东权益)合计,"404,239,316.95","522,294,839.07","651,094,827.21","642,962,799.75","719,952,126.99","938,451,727.34","1,052,398,777.47","998,262,584.21","1,047,664,298.69","1,172,235,522.88","1,288,070,241.82","1,676,853,751.27","1,915,549,002.91","2,020,632,270.07","2,211,725,174.08","2,160,172,183.01"
