科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"475,643,094.50","729,545,364.08","974,555,234.12","1,283,144,614.26","263,605,463.51","463,558,308.65","929,279,102.04","1,435,717,100.82","617,873,139.63","1,326,330,684.15","2,089,316,465.27","2,940,740,737.75","725,646,826.98","1,415,514,157.10","2,179,430,282.22","3,078,538,629.65","787,032,380.99","1,686,624,058.93","2,634,930,379.68","3,515,157,953.58","840,080,292.00","1,799,561,461.48","2,659,403,045.18","3,950,759,721.53","1,300,101,829.97","2,575,125,234.90","4,602,936,766.88","5,655,572,708.69","1,247,866,922.99","2,393,362,437.07","3,697,076,018.62","4,697,106,692.91","900,898,166.83","1,993,221,382.22","2,891,704,490.25","3,574,114,397.35","770,333,798.22","1,621,574,462.88","2,434,112,610.26","3,539,851,233.18","646,141,021.52","1,327,090,095.40","1,808,557,808.71"
二、营业利润,"141,710,670.12","220,530,377.90","287,820,849.49","341,809,860.93","199,153,026.19","410,578,292.48","419,088,647.44","421,375,065.77","146,349,800.97","372,107,612.40","546,109,556.60","712,832,916.94","99,309,803.03","159,575,084.84","280,228,865.28","426,173,009.81","69,956,444.99","160,548,595.62","208,634,546.33","238,689,603.86","45,898,446.84","205,749,071.30","361,006,365.42","620,590,048.97","389,988,335.20","700,447,597.95","1,232,143,099.56","1,475,634,576.47","393,655,173.46","706,238,751.78","1,108,988,025.75","1,350,207,677.54","205,489,743.07","502,694,957.02","703,166,039.49","859,725,135.84","218,900,098.33","510,491,110.87","735,368,629.07","904,094,935.61","38,728,052.77","294,114,612.63","328,896,613.20"
减:营业成本,"272,481,272.16","410,421,167.81","548,071,320.17","774,747,746.29","176,963,816.37","334,615,541.11","742,188,494.50","1,176,117,555.56","424,221,604.44","874,256,951.40","1,407,325,121.89","2,028,413,667.28","546,854,453.62","1,111,224,934.74","1,728,633,262.60","2,412,207,807.17","629,965,895.16","1,349,696,975.93","2,169,921,232.91","2,880,946,024.94","696,622,382.01","1,475,216,435.07","2,101,721,396.63","2,964,734,368.04","816,054,603.56","1,652,812,413.07","2,968,032,658.81","3,692,116,603.53","812,446,888.77","1,558,238,672.36","2,392,811,795.74","3,091,058,255.91","608,436,018.33","1,272,202,242.07","1,849,082,660.86","2,314,779,055.37","453,550,548.32","950,549,872.40","1,448,949,741.91","2,253,332,409.07","509,550,162.22","1,038,802,453.92","1,351,729,410.99"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"17,343,725.89","20,070,420.66","35,524,502.86","43,154,642.64","3,530,477.11","4,241,473.88","6,620,023.58","11,155,271.59","3,823,450.06","11,542,563.48","17,918,260.73","28,331,481.39","7,420,881.63","7,960,878.71","12,712,158.44","20,564,712.05","6,595,677.21","20,997,154.88","27,549,994.55","34,188,434.33","7,325,852.71","16,487,195.63","19,993,673.73","32,491,096.49","2,914,934.01","12,287,981.54","146,088,432.50","158,008,205.27","61,254,072.77","72,293,814.26","147,863,695.56","163,403,826.01","9,288,775.31","22,353,711.95","31,720,938.28","42,726,982.49","9,731,911.64","18,491,183.02","27,123,166.03","41,802,355.30","10,644,366.49","19,862,845.70","30,377,120.75"
营业外收入,,"75,800.00","75,800.00","75,800.00","40,000.00","60,000.00","323,663.58","323,663.58",,"721,029.81","1,401,489.81","2,112,495.38","682,287.18","702,287.18","702,287.18","1,606,244.80","100,000.00","630,000.00","2,032,164.96","1,007,164.96","165,000.00","677,050.00","1,632,943.16","1,943,893.16","192,000.00","429,076.93","429,076.93","2,968,350.44","547,835.00","699,285.00","734,273.00","2,315,271.29","119,575.67","806,726.69","972,999.31","1,580,519.48","6,380,000.00","6,991,970.00","7,137,289.05","8,231,274.05",,"1,759,953.53","1,760,170.85"
销售费用,"1,583,695.15","1,932,663.15","2,009,161.15","2,026,223.07","104,024.00","201,600.00","253,126.00","253,126.00","33,000.00","33,000.00","315,490.00","315,490.00",,,,,,,,,,,,,,,,,,,,,,,,"2,078,146.80","1,217,433.40","2,883,611.10","4,048,230.80","6,128,192.52","1,870,122.53","3,466,906.08","4,945,366.27"
减:营业外支出,,,"120,000.00","120,000.00",,"778,804.00","1,778,804.00","1,778,804.00","1,303.00","1,303.00","351,303.00","4,211,894.40","1,400,000.00","2,280,000.00","2,303,370.00","2,862,531.85","50,000.00","119,261.71","174,761.71","5,374,761.71",,"2,803.64","2,803.64","436,791.92","106,993.59","20,106,993.59","31,106,993.59","34,173,403.54",,"156,934.59","2,293,684.59","8,418,724.59","1,550,000.00","4,710,627.55","9,183,247.55","9,183,247.55","1,500,000.00","1,500,000.00","2,409,400.00","9,109,400.00","2,100,000.00","2,110,699.15","4,820,699.15"
管理费用,"22,530,138.18","36,324,238.06","49,620,881.09","66,218,552.85","20,607,205.51","37,513,009.08","50,287,389.04","89,504,998.98","21,752,963.38","38,690,549.56","57,118,974.95","76,374,794.42","19,390,306.71","35,394,579.42","52,535,047.25","81,584,329.30","21,025,581.55","39,823,657.10","54,799,235.23","85,619,583.74","20,757,682.77","42,058,905.86","58,896,419.64","98,005,293.38","20,547,113.95","49,908,694.48","70,418,071.69","114,186,077.95","31,653,524.39","59,778,825.92","87,759,721.23","132,622,376.43","50,594,943.93","198,562,101.73","240,096,873.05","304,910,412.54","50,202,975.57","153,094,691.33","198,975,584.89","271,831,566.49","61,203,160.25","190,133,631.75","258,767,317.38"
其中:非流动资产处置净损失,,,,,,,,,,,,"3,864,894.40",,,"12,870.00","71,313.40",,"39,261.71","39,261.71","39,261.71",,"2,803.64","2,803.64","436,791.92","106,993.59","106,993.59","106,993.59","123,403.54",,"156,934.59","156,934.59","156,934.59",,"60,627.55","60,627.55","60,627.55",,,,,,"5,628.10","5,628.10"
