科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"132,571,919.07","48,810,010.49","48,140,912.86","96,865,092.91","75,578,893.67","98,039,616.55","63,003,705.09","88,959,819.60","64,852,568.27","60,219,181.78","68,225,726.11","96,399,456.42","99,049,822.60","130,227,202.60","764,301,109.12","1,408,494,479.76","1,657,669,764.70","1,423,848,744.36","608,578,730.27","403,521,229.81","375,108,114.25","291,606,282.00","159,960,323.05","175,327,428.74","145,474,972.88","158,247,920.84","132,240,838.99","111,615,632.78","55,995,719.02","69,539,201.63","135,323,362.92","134,102,455.21","120,609,848.92","41,982,916.49","32,980,694.55","706,753,820.33","304,332,843.70","808,581,511.95","556,968,119.05","1,042,084,236.00","989,542,485.43","915,908,826.47","107,331,238.31","866,777,409.30"
短期借款,"29,000,000.00","29,000,000.00","59,000,000.00","88,400,000.00","88,400,000.00","108,400,000.00","108,400,000.00","118,100,000.00","109,600,000.00","117,600,000.00","178,400,000.00","175,000,000.00","205,000,000.00","257,000,000.00","907,000,000.00","907,000,000.00","1,028,300,000.00","997,000,000.00","997,000,000.00","927,000,000.00","1,000,000,000.00","1,001,000,000.00","935,000,000.00","1,120,000,000.00","1,108,000,000.00","1,148,000,000.00","1,148,000,000.00","1,148,000,000.00","1,155,000,000.00","1,295,000,000.00","1,355,000,000.00","1,355,000,000.00","1,363,000,000.00","1,305,400,000.00","1,335,400,000.00","2,353,800,000.00","2,547,400,000.00","1,666,000,000.00","1,977,000,000.00","1,977,000,000.00","2,007,000,000.00","2,512,000,000.00","2,797,000,000.00","2,991,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"160,000.00","100,000.00",,"267,391.94","406,489.69","410,543.94","523,831.77","2,147,363.76","987,920.47","258,656.98","1,044,498.09",,"469,249.66","707,599.14","2,167,051.48","4,985,651.61","2,474,507.63","1,839,008.42","1,942,865.49","6,642,918.19","2,067,780.10","2,413,162.69","1,489,918.10","13,457,900.49","9,183,580.64","4,326,218.70","7,941,905.02","3,614,662.87","7,813,366.54","7,308,260.28","4,350,055.90","9,689,780.60","4,994,281.57","9,223,209.95","9,689,187.90","17,058,475.99","6,160,459.68","8,265,641.80","2,635,375.24","9,632,223.94","1,851,292.42","11,056,581.08","6,888,859.64","3,113,250.30"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,500,000.00","4,894,450.00","694,450.00",,,,"2,980,000.00","112,980,000.00","110,000,000.00","10,000,000.00"
应收账款,"41,696,761.42","57,243,429.05","53,925,023.06","59,903,093.56","61,006,194.05","71,150,576.54","99,147,996.16","77,728,132.24","74,211,618.33","93,317,677.17","116,358,102.13","126,216,784.51","134,995,189.18","113,972,354.38","131,809,438.21","139,097,227.88","147,504,712.42","182,853,522.47","106,420,337.09","549,458,496.15","511,892,897.89","524,491,424.81","314,714,119.60","229,540,921.43","233,483,355.53","283,870,456.88","258,664,457.83","265,639,939.35","440,222,856.39","345,677,545.55","311,494,990.65","577,315,165.77","521,406,270.97","441,397,594.35","467,152,851.45","552,494,230.20","467,437,742.54","456,698,472.27","483,301,737.84","617,268,520.98","616,594,714.85","594,905,219.61","714,513,804.73","743,993,650.68"
应付账款,"18,937,556.61","25,221,509.10","19,727,649.09","20,507,053.00","19,432,339.15","19,113,956.10","22,081,249.24","24,098,111.97","30,460,466.55","21,349,573.92","19,005,158.13","23,971,806.65","22,043,637.61","30,557,785.24","29,075,894.83","66,041,232.88","54,196,614.13","63,583,778.29","55,406,150.87","51,911,939.54","58,013,286.68","56,304,381.66","55,258,731.63","53,361,821.54","55,882,442.18","90,623,587.15","96,591,069.69","77,788,557.82","82,149,469.62","74,337,588.05","76,398,714.16","87,143,460.30","77,192,392.67","82,131,051.49","90,162,094.22","78,713,131.37","84,532,574.25","95,231,608.62","108,093,446.43","114,065,586.86","104,080,192.22","170,848,314.78","192,344,752.31","258,463,496.86"
预付款项,"19,391,684.15","18,105,611.79","16,677,007.51","18,121,608.99","40,067,316.96","35,027,279.77","36,332,056.69","26,138,944.69","26,668,693.55","27,173,414.62","42,114,830.29","41,052,365.17","44,943,652.81","74,230,878.87","51,482,450.11","361,823,518.14","349,775,947.13","383,701,438.08","586,204,404.24","59,095,823.79","81,033,673.46","300,899,740.80","251,354,352.40","111,411,356.47","72,420,222.91","288,103,174.01","260,708,886.01","223,220,308.43","242,342,108.63","422,476,336.04","476,500,493.06","32,813,828.81","86,116,515.39","214,634,595.01","225,249,264.11","33,585,195.33","600,471,308.70","513,324,804.81","1,003,474,689.99","51,707,326.33","196,365,687.08","1,017,460,457.97","1,720,504,826.75","65,132,829.83"
预收款项,"1,148,835.95","1,733,743.50",,,"3,947,845.61",,,"492,601.95","3,473,064.36","241,600.70","53,000.00","534,506.27","575,421.99","37,000.00","37,000.00","738,306.49","2,567,713.76","23,243,949.87","61,418,658.60","1,154,183.13","2,923,257.43","2,040,632.60","3,898,020.28","88,719.30","348,250.71","905,303.90","1,221,645.92","800,641.90","3,278,148.36","1,294,246.37","2,322,354.82","1,700,352.74","2,610,618.59","2,870,616.58","4,973,166.98","1,531,132.01","9,376,282.55","9,541,783.63","6,974,224.11","9,769,194.58","22,397,500.52","27,459,430.58","39,090,808.79","60,288,031.43"
其他应收款,"15,739,846.21","10,317,718.57","10,911,760.04","9,801,627.36","11,731,249.40","9,973,005.55","15,769,136.82","3,467,097.51","5,029,425.30","4,706,093.48","32,727,783.47","21,836,124.52","24,229,521.17","21,491,976.21","20,586,752.57","23,528,010.93","26,426,466.34","25,771,611.92","58,240,551.99","33,683,540.93","40,117,678.65","39,478,882.37","42,806,015.98","25,958,123.16","36,528,426.60","38,544,976.92","64,395,856.40","60,469,756.66","61,431,527.31","34,457,782.36","67,368,717.25","64,823,895.75","88,411,251.69","65,303,632.34","107,912,740.97","61,191,168.20","79,706,961.05","88,715,306.01","168,351,061.43","108,216,970.42","188,877,769.81","178,878,316.87","175,207,877.55","122,656,677.09"
应付职工薪酬,"446,447.90","255,927.83","467,543.70","180,649.56","249,724.80","241,289.62","362,317.26","525,236.23","589,278.54","770,268.50","849,029.62","669,766.58","803,969.35","785,593.69","373,855.28","602,148.41","1,318,607.16","869,753.41","2,140,689.00","612,430.41","2,501,804.61","2,417,218.86","559,929.97","761,511.75","2,777,664.17","2,524,861.43","3,358,541.68","308,397.03","5,234,664.15","4,653,430.79","3,930,492.14","328,099.87","4,612,403.67","5,289,592.70","4,701,245.16","418,041.70","5,912,755.95","6,814,777.54","5,908,518.37","528,346.09","6,995,587.49","7,424,182.17","10,111,837.30","1,486,484.06"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"14,157,350.67","10,747,941.27","9,355,131.40","6,006,721.95","772,948.09","1,236,090.32","3,007,229.13","-407,083.55","1,392,062.80","3,677,476.76","9,508,879.93","-1,732,260.59","-5,897,370.91","1,835,348.75","7,494,935.91","-2,618,656.66","14,090,061.61","23,806,062.80","25,040,555.81","-49,448,933.74","-53,578,823.75","-49,510,995.30","-78,933,594.85","-76,410,487.59","-130,519,213.65","-116,313,589.81","-106,846,309.69","2,516,181.34","-44,445,798.89","3,250,799.79","3,688,976.13","5,434,601.38","5,120,284.77","4,647,426.99","5,617,998.14","18,246,036.08","6,648,075.49","13,626,986.41","11,525,699.52","32,175,601.77","14,088,327.48","22,494,584.32","11,630,776.16","53,282,209.95"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"13,308,334.55","15,078,400.19","26,600,236.30","15,578,721.48","17,581,793.82","13,898,514.85","17,105,704.22","30,432,494.72","30,725,940.06","28,854,476.09","42,773,584.16","30,486,063.75","36,704,512.03","84,541,056.43","63,172,277.92","173,040,978.23","127,946,809.53","100,357,682.53","763,100,674.29","850,942,555.79","959,431,206.18","880,311,445.26","1,162,052,379.28","1,415,635,463.92","1,487,451,100.64","1,448,298,389.00","1,509,124,872.07","1,825,585,814.20","1,705,063,436.37","1,722,538,866.89","1,732,584,893.82","1,962,535,597.09","1,960,828,896.84","1,958,879,344.12","1,969,387,364.18","2,082,902,681.04","2,079,148,357.24","2,077,361,760.30","2,074,082,677.33","2,673,244,932.69","2,671,615,852.72","2,726,282,272.41","3,319,152,324.09","4,833,163,885.38"
其他应付款,"5,092,537.85","5,495,370.57","5,597,549.29","6,551,195.77","9,405,831.71","8,509,083.15","3,327,814.68","6,394,031.69","6,935,329.72","6,822,029.01","7,173,326.62","4,605,181.01","5,573,932.55","4,691,673.77","4,296,179.45","3,677,052.02","3,626,496.71","6,719,128.59","7,174,705.61","3,646,873.93","3,880,033.97","6,066,578.80","96,546,148.48","1,339,315.74","1,467,517.18","2,045,810.94","1,323,046.29","809,493.75","3,961,414.37","4,408,226.06","79,886,289.77","13,126,360.10","22,708,274.96","25,992,445.32","75,793,189.74","26,584,109.90","27,482,369.77","13,942,691.99","12,898,161.76","13,052,039.45","14,364,272.65","18,328,540.81","20,675,071.66","27,173,330.14"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,"7,500,000.00","7,500,000.00","7,500,000.00","4,500,000.00","15,000,000.00",,,,"15,000,000.00",,,,,,,,,,,,,,,,,,,,"340,000,000.00","340,000,000.00","534,000,000.00","534,000,000.00","199,000,000.00","199,000,000.00",,,"500,000.00","500,000.00","300,000.00","300,000.00","78,631,336.21"
其他流动资产,"125,000.00",,,,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00","2,000,000.00","2,000,000.00","59,064,000.55","2,000,000.00","2,011,917.52","17,200,750.64","190,231,243.27","131,052,632.16","198,546,610.07","193,651,643.80","159,745,626.05","156,375,783.72","155,907,589.51","156,266,406.79","134,300,919.85","131,729,239.29","119,434,591.56","117,155,929.35","97,795,713.87","90,207,051.24","77,682,058.95","73,642,629.29","31,611,456.44"
其他流动负债,"696,967.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","25,000,000.00",,,,,
流动资产合计,"222,993,545.40","149,655,170.09","156,254,939.77","200,537,536.24","206,371,937.59","228,499,537.20","231,882,430.75","228,873,852.52","202,476,165.98","214,529,500.12","303,244,524.25","315,990,794.37","340,391,947.45","425,171,067.63","1,033,519,079.41","2,110,969,866.55","2,311,798,207.75","2,118,372,007.78","2,124,487,563.37","1,906,344,564.66","1,972,651,350.53","2,041,200,937.93","1,934,377,108.41","2,030,395,194.76","1,986,541,659.20","2,223,403,053.87","2,250,277,566.96","2,680,377,357.56","2,643,921,646.42","2,800,544,602.82","2,921,274,157.40","2,941,026,349.28","2,938,742,849.10","2,887,328,881.77","2,968,638,509.95","3,588,286,490.94","3,668,986,912.20","4,072,382,088.70","4,405,969,590.23","4,599,949,924.23","4,755,054,853.55","5,522,173,733.36","6,117,241,560.36","6,666,449,159.02"
流动负债合计,"69,479,696.81","72,454,492.27","94,147,873.48","129,145,620.28","129,708,689.36","145,000,419.19","141,678,610.31","164,202,898.29","152,450,201.97","150,460,948.89","214,989,394.30","218,048,999.92","228,099,590.59","294,907,401.45","948,277,865.47","975,440,083.14","1,104,099,493.37","1,115,222,672.96","1,148,180,759.89","934,876,493.27","1,013,739,558.94","1,018,317,816.62","1,012,329,235.51","1,099,140,880.74","1,037,956,660.59","1,127,785,973.61","1,143,647,993.89","1,230,223,271.84","1,205,177,897.61","1,382,944,291.06","1,521,226,827.02","1,802,732,874.39","1,815,243,974.66","1,960,331,133.08","2,055,147,694.24","2,733,186,901.06","2,931,046,508.01","1,855,157,848.19","2,147,400,050.19","2,147,090,768.75","2,172,405,880.36","2,871,835,052.66","3,181,153,246.22","3,480,324,888.65"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","48,000,000.00"
长期借款,"15,000,000.00","15,000,000.00","12,000,000.00",,,,,,"15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,,,,,,,,"200,000,000.00","200,000,000.00","550,000,000.00","550,000,000.00","549,500,000.00","544,500,000.00","199,500,000.00","199,000,000.00",,,"100,000,000.00","197,000,000.00","397,000,000.00","397,000,000.00","396,000,000.00","463,940,000.00","499,000,000.00","799,000,000.00","958,500,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,408,505.48","16,091,413.59","141,968,933.36","200,827,100.36","236,322,874.12","216,887,277.36","113,791,303.75"
长期股权投资,,,,,,,"20,000,000.00",,"28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,000,000.00","28,000,000.00","28,000,000.00",,,,,,,,,,,,,
专项应付款,"1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","6,160,000.00","6,160,000.00","6,660,000.00","6,660,000.00","6,520,000.00","6,520,000.00","6,520,000.00","6,520,000.00","1,320,000.00","1,320,000.00","1,320,000.00","1,320,000.00","1,280,000.00","1,280,000.00","1,280,000.00","1,280,000.00","1,140,000.00","1,140,000.00","1,140,000.00","1,140,000.00","900,000.00","900,000.00","900,000.00","1,555,000.00","760,000.00","760,000.00","760,000.00","760,000.00","620,000.00","620,000.00","620,000.00","620,000.00","480,000.00","480,000.00","480,000.00","480,000.00","340,000.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"61,056,777.77","61,319,139.28","61,126,459.00","90,380,366.18","88,605,743.59","168,053,236.21","176,514,944.89","225,959,072.91","233,098,301.73","228,790,245.51","227,021,368.54","238,282,002.56","233,776,120.79","231,268,461.53","227,164,604.18","257,299,883.19","252,866,555.21","248,940,608.46","247,679,270.77","270,417,901.15","267,485,071.43","269,252,055.39","264,382,869.01","262,155,121.82","256,301,146.31","406,308,943.86","559,590,222.41","575,326,369.45","574,099,555.65","565,257,280.49","556,490,033.55","679,132,545.54","664,721,018.03","783,017,192.79","769,929,797.57","806,071,065.91","790,880,119.35","787,912,207.02","839,366,642.26","862,678,359.68","851,230,961.61","835,696,636.67","1,162,871,352.25","1,143,891,929.25"
递延所得税负债,,,,,,,,,,,,,,,,"725,266.67","725,266.67","725,266.67","725,266.67","691,533.33","691,533.33","691,533.33","691,533.33","657,800.00","657,800.00","657,800.00","657,800.00","624,066.67","624,066.67","624,066.67","624,066.67","590,333.34","590,333.34","590,333.34","590,333.34","556,600.01","556,600.01","539,733.34","556,600.01","522,866.67","590,333.01","522,866.67","522,866.67","489,133.33"
在建工程,"84,213,960.87","153,806,618.33","182,239,192.86","149,051,914.33","149,070,541.33","73,761,049.96","61,540,029.04","38,655,952.96","39,267,757.72","38,995,966.39","41,926,315.63","20,661,395.00","20,795,606.99","20,719,083.97","20,987,853.17","115,151.48","115,151.48","254,459,671.51","358,263,292.62","442,500,575.41","467,636,420.22","450,676,623.27","528,667,319.78","546,334,870.41","554,678,553.32","457,879,040.97","305,849,125.10","304,546,690.39","321,797,104.18","324,528,700.01","327,371,036.26","212,216,061.52","216,545,526.09","96,655,036.09","104,359,374.39","73,807,129.51","315,185,987.50","339,608,926.44","417,024,097.01","755,189,871.45","793,929,364.54","872,786,070.81","533,104,741.44","568,983,804.06"
其他非流动负债,,,,,,,,,,,,,,,,,,,,"43,220,000.00","43,220,000.00","43,220,000.00","43,220,000.00","49,017,418.00","49,017,418.00","49,017,418.00","50,251,167.99","50,370,797.94","49,844,227.89","49,317,657.84","51,836,087.79","53,423,425.24",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,"20,238.40","20,238.40",,,,,,,,,,,,,,,,,,,,,,,,,
