科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"898,907,607.14","1,976,449,860.46","3,132,955,573.32","4,240,587,142.86","1,087,629,470.10","2,320,367,572.03","3,669,851,477.53","4,910,957,107.72","1,080,276,762.55","2,127,860,027.96","3,323,798,944.74","4,882,522,145.66","1,599,571,899.03","3,495,628,466.07","6,591,368,670.07","10,286,643,421.79","3,371,946,173.29","6,783,255,243.59","10,233,422,564.15","12,136,745,653.46","2,576,953,862.85","5,083,126,461.51","7,996,117,752.29","11,125,706,156.35","3,356,118,359.13","6,555,082,311.63","9,490,497,599.24","12,438,143,702.43","2,940,452,249.43","5,578,640,382.17","8,002,687,737.64","9,400,972,695.32","2,140,869,766.73","4,498,757,111.87","6,236,725,101.85","7,902,502,297.32","2,149,634,811.25","3,959,061,852.59","5,976,724,189.46","8,082,462,780.74","2,161,125,855.73","4,003,315,532.84","5,698,274,107.14","7,709,121,876.65","2,462,469,223.66","4,718,839,354.95","7,080,075,939.03","9,213,775,284.29","2,665,889,824.51"
二、营业利润,"20,182,966.13","36,967,282.43","113,740,886.85","148,891,804.71","38,104,112.65","170,808,423.54","317,622,652.40","408,847,295.77","46,447,888.19","115,723,810.81","-470,711,911.85","-320,840,718.26","144,599,960.16","244,704,883.24","287,093,605.72","277,047,466.87","16,791,557.49","23,165,818.71","37,075,482.48","-381,839,854.17","-26,816,562.12","-79,160,382.17","-123,170,454.61","-263,485,761.84","-38,352,421.83","-37,272,781.64","-35,242,962.77","-115,165,755.57","5,134,684.76","11,149,918.40","14,425,776.34","-22,883,929.11","16,012,420.65","27,592,043.85","26,426,751.52","10,090,184.64","16,234,638.13","26,540,826.17","42,383,157.43","-35,746,930.29","7,435,021.36","44,723,089.66","86,572,165.85","103,971,641.75","36,070,707.67","82,685,141.22","108,108,833.84","204,856,760.54","43,657,751.02"
减:营业成本,"722,059,416.04","1,522,520,065.22","2,292,986,602.61","3,032,372,706.66","790,893,563.44","1,565,662,953.68","2,453,353,210.71","3,248,547,790.75","764,131,039.36","1,471,045,175.12","2,326,540,311.70","3,388,190,375.71","1,112,386,947.94","2,581,993,760.26","5,373,334,520.13","8,764,078,494.39","3,069,819,276.61","6,232,628,780.04","9,362,513,116.01","11,132,790,105.34","2,331,655,333.13","4,590,560,758.73","7,247,095,265.70","10,053,082,701.62","3,106,865,087.94","6,002,125,333.80","8,649,200,994.71","11,162,228,152.22","2,590,600,627.81","4,840,654,743.79","6,908,272,089.52","7,876,911,927.91","1,778,632,526.40","3,768,604,318.37","5,181,394,725.45","6,464,857,214.88","1,771,441,426.74","3,216,247,992.02","4,821,611,683.01","6,517,821,650.07","1,712,401,867.37","3,069,839,552.09","4,139,820,404.99","5,265,154,233.02","1,582,284,776.93","2,907,491,435.41","4,353,714,997.00","5,326,660,807.98","1,548,980,124.99"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,574,150.64","7,990,674.82","14,185,269.06","18,327,078.07","6,471,942.30","11,583,564.41","15,925,678.05","20,037,658.83","4,555,841.34","8,782,891.34","14,501,262.96","20,038,575.83","10,181,412.83","21,202,188.76","24,307,643.73","33,678,902.27","9,079,175.40","15,137,511.71","21,981,714.65","31,953,472.54","4,736,290.74","12,186,545.40","18,633,826.64","29,163,771.32","5,242,377.16","14,329,270.43","20,237,485.92","30,382,824.96","9,364,051.23","16,131,059.02","24,344,514.23","31,203,452.87","14,067,729.38","24,079,215.76","31,418,222.42","39,024,043.47","16,718,747.44","30,747,529.82","39,741,090.96","81,528,985.34","32,369,603.54","61,957,613.34","87,526,281.99","113,645,446.75","40,327,030.51","72,133,099.18","106,014,726.17","138,501,198.18","43,409,764.86"
营业外收入,"220,501.90","1,158,520.15","1,489,008.89","7,638,175.99","3,463,908.24","5,786,921.08","7,799,322.19","10,339,802.54","305,533.33","1,369,046.58","5,252,981.34","52,904,565.01","16,793,622.90","18,408,803.24","26,778,012.16","92,748,115.57","4,842,525.27","6,241,013.43","8,743,876.56","533,796,930.64","4,047,831.33","29,007,486.50","56,042,260.51","296,670,218.18","45,928,939.04","53,516,081.46","59,224,781.76","142,108,930.00","4,421,006.54","9,199,898.84","23,097,082.93","166,385,574.96","1,600,330.04","6,571,100.81","10,695,253.04","66,204,874.54","1,489,159.67","10,425,292.79","36,349,914.00","118,858,488.54","12,425,920.87","3,201,543.44","5,997,842.91","3,882,726.12","48,693.29","255,384.83","1,017,888.50","1,793,466.92","651,889.74"
销售费用,"44,119,609.19","125,740,740.20","211,177,661.28","291,415,533.72","68,323,600.69","140,003,832.67","203,650,327.71","275,542,604.55","64,505,516.47","137,597,086.04","211,896,052.33","299,613,195.07","104,753,796.94","197,000,914.40","284,432,773.02","372,585,094.18","96,528,022.63","182,163,557.60","317,967,236.71","492,115,256.97","95,850,608.99","228,567,578.50","347,469,868.37","516,802,245.65","121,893,319.88","264,967,521.73","405,187,018.75","630,678,601.45","155,271,568.95","346,831,390.79","516,939,835.99","758,414,127.96","165,391,750.68","361,580,724.48","523,051,227.68","710,435,927.80","162,344,060.09","348,362,444.56","589,722,820.89","759,225,980.47","227,438,523.14","479,198,707.05","840,718,914.27","1,370,657,520.09","582,115,991.81","1,195,968,148.33","1,864,428,164.31","2,639,384,638.49","790,082,765.96"
减:营业外支出,"275,573.02","2,133,169.08","5,875,240.66","12,268,451.61","496,473.97","4,419,695.16","6,137,596.24","11,050,099.13","650,809.56","1,933,007.67","5,041,254.08","14,104,418.71","126,720.01","2,673,858.86","3,724,018.11","7,655,026.03","670,201.72","1,081,903.29","2,937,220.99","3,844,207.48","210,912.22","1,643,464.98","3,751,400.49","8,102,412.37","407,073.95","1,745,598.40","2,591,609.43","3,142,374.91","713,969.17","2,497,493.84","3,455,055.40","88,280,529.64","1,049,108.25","1,343,172.58","2,374,119.73","3,083,513.45","52,509.25","1,792,316.55","3,957,846.85","4,966,263.23","854,167.90","4,398,932.88","47,591,411.10","48,302,687.18","584,714.83","1,101,310.23","2,214,091.90","8,266,427.07","1,900,354.04"
管理费用,"53,401,998.95","135,801,937.19","273,055,789.53","438,605,753.23","112,135,659.17","277,119,512.39","423,014,027.99","551,167,524.52","141,473,774.45","290,451,630.06","455,715,534.73","680,296,180.67","176,652,766.70","308,168,071.26","441,385,210.33","647,300,246.40","124,810,447.58","250,946,305.02","380,794,956.35","641,247,330.80","131,122,038.56","254,848,563.61","383,220,621.81","652,839,060.86","133,973,788.67","249,856,073.92","357,587,834.09","491,875,254.31","110,535,726.16","225,680,776.62","336,883,822.69","473,094,861.62","106,473,634.11","191,967,801.32","305,755,772.44","433,341,796.76","122,757,647.04","194,111,176.24","274,758,522.17","484,995,178.84","101,140,679.04","185,993,674.94","290,456,215.15","469,205,716.48","131,781,403.14","259,560,137.24","321,758,748.92","492,767,263.18","114,655,607.49"
其中:非流动资产处置净损失,"37,654.27","1,592,343.97","4,747,890.55","6,958,736.38","56,023.18","274,058.66","697,443.86","4,425,752.21","113,009.38","604,610.51","614,883.54","2,033,961.93","10,061.21","1,047,052.82","1,099,193.09","4,701,018.42","18,343.42","10,076.78","250,857.97","258,352.71","11,146.37","26,380.90","129,409.87","4,003,082.02",,,"4,793.04","26,032.47","69,984.10","124,653.05","139,116.76","145,214.65","83,172.29","180,235.32","180,235.32","223,132.31","24,620.36","71,985.99","870,083.33","872,970.71",,"1,108,948.68","1,112,677.52",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
