科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"2,057,559.41","676,949.52","861,422.70","739,093.44","833,865.58","898,249.37","714,762.19","716,569.09","742,801.26","1,499,765.18","688,135.47","732,185.47","263,258.88","219,293.41","165,558.96","920,480.57","819,628.17","810,868.04","734,956.32","746,339.61","722,208.30","879,435.73","1,345,875.85","2,679,999.35","1,958,885.69","1,682,834.60","1,165,383.17","1,270,263.41","4,648,058.25","2,424,404.66"
应付职工薪酬,"185,268.78","1,344,542.82","546,664.61","550,204.19","474,516.96","456,853.07","3,756,942.78","496,888.60","723,322.20","706,736.91","4,859,610.98","782,303.36","585,987.95","592,129.41","3,273,724.00","640,259.38","549,001.74","596,973.78","3,736,749.66","672,869.23","577,271.89","596,893.12","5,424,968.09","1,673,017.40","542,122.85","649,048.92","6,186,338.38","695,840.97","607,058.53","692,221.72"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"12,427,505.81","1,035,287.70","5,889,274.75","8,126,610.40","4,726,201.82","1,239,985.71","-23,126.26","391,125.01","-648,370.28","614,559.69","545,312.92","906,899.91","-629,310.02","1,894,668.45","-3,139,807.02","-2,819,983.59","-3,106,596.72","5,238.44","-1,136,094.19","-1,051,212.76","-1,266,691.55","1,014,575.27","3,157,241.14","-1,863,444.61","-1,747,245.86","-5,433,317.37","785,987.13","102,732.50","1,063,693.82","1,462,062.98"
应收利息,,,,,,"2,640,642.15","8,987,580.46","15,293,076.10","18,709,420.38","15,438,410.44","21,520,518.52","27,475,623.54","31,056,167.78","1,907,245.02","2,040,942.20","2,020,098.89","5,576,115.54","6,093,840.00","10,644,819.15","5,935,660.43","3,044,528.60","1,776,144.37","12,082.19","8,054.79",,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"35,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"29,068,814.18","36,533,979.53","21,642,708.25","19,554,374.28","26,560,847.88","35,686,363.80","36,215,720.25","37,282,987.50","42,987,131.67","44,427,580.28","50,162,343.57","50,381,145.26","54,739,374.06","56,339,291.57","55,055,368.60","53,794,410.11","52,428,338.22","57,596,219.49","51,922,454.73","50,586,041.01","53,120,403.53","58,796,000.78","52,161,667.69","62,015,381.53","61,566,144.48","82,201,981.29","84,530,791.63","103,231,515.51","109,979,686.72","124,129,742.04"
其他应付款,"1,431,748.15","1,545,652.04","568,131.76","571,978.40","76,044.79","223,063.81","286,434.71","289,474.46","255,082.15","260,296.99","355,095.71","352,669.58","634,434.45","587,831.94","1,372,602.14","1,685,712.22","1,122,883.69","1,485,726.11","1,767,766.36","1,964,999.75","2,016,010.74","3,469,657.48","3,069,766.74","3,557,617.58","4,057,458.94","3,993,982.61","3,477,868.15","3,887,455.91","3,741,054.78","3,925,104.27"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"1,502,421.69","1,126,816.29","751,210.89","375,605.49",,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,"1,000,000.00","10,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","55,000,000.00",,,"299,000,000.00","564,000,000.00","792,018,246.51","754,646,752.54","736,666,752.54","475,600,000.00","551,017,779.87","666,988,465.92","620,226,360.13","666,099,165.18"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"111,980,576.93","183,117,670.03","221,791,338.94","248,724,310.14","1,086,155,942.94","1,053,576,134.45","1,075,155,282.79","1,092,279,918.49","1,027,354,374.53","1,029,506,731.43","1,035,976,631.00","1,030,511,890.83","991,670,022.93","992,799,753.02","944,142,023.38","936,869,130.84","916,108,559.36","921,265,513.71","907,770,419.44","887,545,764.67","867,938,868.10","908,049,623.99","900,654,058.71","883,725,703.93","868,636,265.14","856,191,160.95","869,259,761.90","852,063,663.38","852,160,196.25","853,130,596.04"
流动负债合计,"41,757,379.32","76,130,164.37","15,009,074.91","21,648,392.97","14,688,880.65","5,121,835.03","13,110,327.18","10,277,592.31","9,089,994.20","7,759,690.51","13,197,877.01","10,066,811.72","5,549,693.06","7,954,783.41","6,556,539.44","1,262,791.25","1,494,551.69","6,978,459.37","11,872,824.80","6,499,026.52","6,066,337.76","9,427,013.53","18,616,809.31","7,968,385.12","8,582,461.64","8,701,775.18","20,462,987.09","28,103,617.78","27,604,009.77","19,041,664.27"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"59,500,000.00","69,500,000.00","93,500,000.00","101,659,777.78","115,659,777.78","118,215,859.56","128,708,743.32","148,708,743.32","145,040,507.02","164,300,250.82","151,750,677.60","151,750,677.60"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"49,500,000.00","49,500,000.00","49,500,000.00","49,500,000.00",,"1,000,000.00",,,"2,004,569.54","2,004,569.54","1,750,073.32","1,612,455.98","2,164,489.33","2,035,104.43","16,118,414.83","15,284,969.33"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,947,813.25","32,757,317.48","32,573,594.18","32,389,870.88"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"1,462,741.88","1,443,004.85","1,742,231.26","1,756,061.67","2,142,625.01","2,238,267.76","2,345,290.56","3,250,524.87","3,331,774.86","4,398,732.54","4,579,145.59","10,492,781.58","10,131,414.51","58,857,158.30","60,204,441.53","61,958,274.79","69,911,114.46","70,360,443.28","70,650,286.27","72,499,621.91","71,612,966.54","70,936,858.10","74,298,402.98","73,279,768.28","73,081,683.51","72,043,671.70","39,165,240.88","38,320,376.91","37,668,408.65","36,918,239.76"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,"26,346,973.31","30,305,091.86","31,075,806.64","33,370,665.69","39,179,907.76",,,,,,,,,"365,027.55","394,272.83","835,772.83","1,656,932.61","1,696,048.16","1,922,518.92","2,068,665.52","13,002,610.79","16,471,645.67"
其他非流动负债,"1,500,000.00","3,500,000.00","15,475,000.00","9,875,000.00","4,275,000.00","2,175,000.00","23,309,000.00","30,949,500.00","30,227,000.00","20,561,000.00","14,596,000.00","12,258,500.00","10,759,500.00","8,129,250.00","5,499,000.00","4,168,750.00","2,838,500.00","1,508,250.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,500,000.00","3,500,000.00","15,475,000.00","9,875,000.00","4,275,000.00","2,175,000.00","23,309,000.00","30,949,500.00","30,227,000.00","20,561,000.00","14,596,000.00","12,258,500.00","10,759,500.00","8,129,250.00","5,499,000.00","4,168,750.00","2,838,500.00","1,508,250.00","3,140,930.00","2,726,060.00","2,311,190.00","9,208,370.00","18,214,454.92","16,125,931.65","14,037,408.38","18,133,505.11","16,771,843.84","14,518,699.57","16,665,555.30","16,429,975.03"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"43,257,379.32","79,630,164.37","30,484,074.91","31,523,392.97","18,963,880.65","7,296,835.03","36,419,327.18","41,227,092.31","39,316,994.20","28,320,690.51","27,793,877.01","22,325,311.72","16,309,193.06","16,084,033.41","12,055,539.44","5,431,541.25","4,333,051.69","8,486,709.37","15,013,754.80","9,225,086.52","8,377,527.76","18,635,383.53","36,831,264.23","24,094,316.77","22,619,870.02","26,835,280.29","37,234,830.93","42,622,317.35","44,269,565.07","35,471,639.30"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"6,950,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","166,400,000.00","166,400,000.00","166,400,000.00","166,400,000.00","166,400,000.00","166,400,000.00","166,400,000.00","166,400,000.00","166,434,198.00","166,931,403.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"11,552,594.02","14,156,178.85","14,156,178.85","14,156,178.85","819,817,178.85","819,817,178.85","819,817,178.85","819,817,178.85","795,817,178.85","795,817,178.85","795,817,178.85","795,817,178.85","795,817,178.85","795,817,178.85","795,817,178.85","795,817,178.85","795,817,178.85","795,817,178.85","795,817,178.85","795,817,178.85","733,417,178.85","733,417,178.85","733,417,178.85","733,417,178.85","733,417,178.85","733,417,178.85","739,400,078.85","739,400,078.85","740,217,753.03","752,105,924.58"
无形资产,,,,,,"32,825,396.77","32,660,995.78","32,496,594.79","32,332,193.80","32,167,792.81","32,162,882.14","31,994,356.39","33,567,725.27","33,245,502.95","32,923,280.63","32,601,058.31","32,278,835.99","31,956,613.67","31,638,823.10","31,316,577.05","30,994,331.00","30,672,084.95","30,349,838.90","30,027,592.85","34,568,666.59","34,376,193.22","34,183,719.85","33,991,246.48","33,798,773.11","33,706,812.56"
盈余公积,"1,528,971.13","941,357.62","9,915,056.60","9,915,056.60","9,915,056.60","9,915,056.60","17,923,145.21","17,923,145.21","17,923,145.21","17,923,145.21","23,458,906.67","23,458,906.67","23,458,906.67","23,458,906.67","26,231,189.77","26,231,189.77","26,231,189.77","26,231,189.77","26,231,189.77","26,231,189.77","26,231,189.77","26,231,189.77","29,553,912.67","29,553,912.67","29,553,912.67","29,553,912.67","32,065,231.58","32,065,231.58","32,065,231.58","32,065,231.58"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"50,940,040.65","30,765,468.81","110,606,709.89","136,255,701.63","160,672,498.08","172,692,253.64","166,863,724.26","180,321,099.62","143,130,479.63","159,309,125.72","161,203,577.58","167,050,690.82","140,489,005.37","150,335,889.47","152,717,694.29","152,847,845.49","140,371,075.83","141,004,023.50","132,266,627.32","129,872,297.89","132,694,760.53","170,987,361.14","160,992,823.14","157,646,579.82","159,081,829.25","164,146,076.77","160,541,593.90","162,592,955.54","164,322,980.98","167,421,162.78"
长期待摊费用,,,,,,,"6,009,686.49","5,634,081.09","5,258,475.69","4,882,870.29","4,507,264.89","4,131,659.49","3,756,054.09","3,380,448.69","3,004,843.29","2,629,237.89","2,253,632.49","1,878,027.09",,,,,,,,"2,446,468.24","2,248,105.96","2,049,743.68","1,912,431.40","1,708,519.12"
少数股东权益,,,,,,,,,,,,"969,053.78","855,342.09","767,019.61","710,754.09","610,761.32","525,948.37","516,515.39","746,909.44","864,287.71","998,378.75","1,076,371.25",,,,,,,,
递延所得税资产,"642,729.94","751,961.90","1,196,050.50","777,238.43","350,921.46","189,295.08","3,963,505.55","4,738,568.67","4,676,101.03","3,221,740.97","3,082,620.03","2,229,997.53","1,731,450.05","1,359,676.21","862,288.59","486,945.89","332,481.31","201,190.11","3,621,774.49","3,241,867.09","3,164,665.17","4,170,305.87","2,946,150.75","2,133,774.57","1,809,362.35","2,424,298.36","3,526,550.20","2,620,007.30","2,130,828.04","2,135,039.26"
外币报表折算价差,"-142,936.37","-180,532.87","-432,399.55","-592,719.81","-719,124.77","-892,230.06","-888,614.33","-888,828.08","-887,904.67","-887,180.39","-889,189.82","-889,790.33","-893,051.43","-820,488.84","-895,479.02","-893,868.96","-893,820.90","-893,829.02",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,369,800.33","12,055,000.00","5,357,777.77","9,645,551.43"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"2,105,471.82","2,194,966.75","2,938,281.76","2,533,300.10","2,493,546.47","35,252,959.61","44,979,478.38","46,119,769.42","71,945,518.69","74,976,228.47","75,407,719.29","82,219,460.68","88,366,551.68","96,842,786.15","146,494,854.04","147,175,516.88","154,276,064.25","153,896,274.15","165,410,883.86","177,558,066.05","199,271,962.71","207,804,054.25","225,653,012.78","226,497,337.63","241,575,461.70","263,307,878.98","265,568,745.74","290,197,712.62","294,313,516.37","300,011,325.61"
所有者权益(或股东权益)合计,"70,828,669.43","105,682,472.41","194,245,545.79","219,734,217.27","1,069,685,608.76","1,081,532,259.03","1,083,715,433.99","1,097,172,595.60","1,059,982,899.02","1,076,162,269.39","1,083,590,473.28","1,090,406,039.79","1,063,727,381.55","1,073,558,505.76","1,078,581,337.98","1,078,613,106.47","1,066,051,571.92","1,066,675,078.49","1,058,167,548.50","1,055,878,744.20","1,058,833,303.05","1,097,218,294.71","1,089,475,807.26","1,086,128,724.79","1,087,591,856.82","1,092,663,759.64","1,097,593,676.71","1,099,639,058.65","1,102,204,147.55","1,117,670,282.35"
资产总计,"114,086,048.75","185,312,636.78","224,729,620.70","251,257,610.24","1,088,649,489.41","1,088,829,094.06","1,120,134,761.17","1,138,399,687.91","1,099,299,893.22","1,104,482,959.90","1,111,384,350.29","1,112,731,351.51","1,080,036,574.61","1,089,642,539.17","1,090,636,877.42","1,084,044,647.72","1,070,384,623.61","1,075,161,787.86","1,073,181,303.30","1,065,103,830.72","1,067,210,830.81","1,115,853,678.24","1,126,307,071.49","1,110,223,041.56","1,110,211,726.84","1,119,499,039.93","1,134,828,507.64","1,142,261,376.00","1,146,473,712.62","1,153,141,921.65"
负债和所有者(或股东权益)合计,"114,086,048.75","185,312,636.78","224,729,620.70","251,257,610.24","1,088,649,489.41","1,088,829,094.06","1,120,134,761.17","1,138,399,687.91","1,099,299,893.22","1,104,482,959.90","1,111,384,350.29","1,112,731,351.51","1,080,036,574.61","1,089,642,539.17","1,090,636,877.42","1,084,044,647.72","1,070,384,623.61","1,075,161,787.86","1,073,181,303.30","1,065,103,830.72","1,067,210,830.81","1,115,853,678.24","1,126,307,071.49","1,110,223,041.56","1,110,211,726.84","1,119,499,039.93","1,134,828,507.64","1,142,261,376.00","1,146,473,712.62","1,153,141,921.65"
