科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
一年内到期的非流动资产,"16,118,573.00","66,795,667.00","223,180,569.00","1,439,543,430.00","2,060,146,029.00","3,045,331,111.00","3,461,474,883.00","4,119,742,958.00","4,172,123,944.00","4,562,548,981.00","4,400,855,889.00","3,927,751,519.00","3,289,146,188.00","3,098,092,189.00","2,711,618,837.00","2,552,222,992.00","2,243,565,485.00","2,446,055,445.00","2,450,404,299.00","1,847,620,402.00","1,857,938,716.00","1,722,106,621.00","1,680,594,087.00","1,645,091,403.00","1,318,920,450.00","1,844,193,228.00","1,805,382,483.00","1,879,081,627.00","1,863,461,623.00","2,067,148,024.00"
一年内到期的非流动负债,"45,649,361.00","151,586.00","155,810,505.00","716,722,710.00","1,150,873,570.00","1,724,659,223.00","1,085,241,247.00","3,198,923,544.00","3,835,439,140.00","2,484,934,713.00","3,232,193,559.00","4,556,095,046.00","4,775,612,906.00","4,074,237,182.00","3,140,648,997.00","1,119,234,390.00","1,032,743,234.00","718,442,855.00","611,844,686.00","1,137,619,978.00","1,129,360,922.00","1,367,852,412.00","893,568,254.00","3,117,711,671.00","4,150,347,125.00","4,712,287,564.00","1,512,412,003.00","1,740,566,045.00","1,861,116,333.00","5,475,449,404.00"
其他流动资产,,,,,,,,,,"858,408,869.00","683,909,974.00","666,261,222.00","629,239,157.00","807,031,751.00","809,613,870.00","784,886,240.00","625,754,448.00","1,654,443,207.00","915,922,024.00","6,363,438,453.00","7,488,115,053.00","2,194,484,605.00","1,181,837,850.00","878,020,454.00","1,293,174,867.00","1,157,552,682.00","1,056,076,140.00","1,200,632,561.00","1,095,680,300.00","1,882,012,477.00"
其他流动负债,"28,887,772.00","39,419,541.00","41,664,813.00","43,041,524.00","42,438,230.00","49,976,801.00",,,,"64,883,139.00",,,,"67,727,845.00","65,372,860.00","59,684,470.00","1,576,411,072.00","1,544,135,416.00","1,571,759,167.00","1,595,642,361.00","1,101,701,944.00","1,117,189,639.00","1,535,827,333.00","1,557,925,222.00","962,801,389.00","1,130,619,250.00","2,491,134,361.00","2,569,885,122.00","926,676,780.00","180,000,000.00"
流动资产合计,"9,648,504,713.00","15,018,847,332.00","27,569,223,193.00","31,477,288,714.00","32,223,915,338.00","38,097,114,554.00","39,879,164,397.00","43,473,860,941.00","43,382,470,182.00","44,546,906,588.00","45,718,107,785.00","44,478,059,894.00","44,347,280,105.00","46,555,467,192.00","47,804,779,971.00","44,746,378,146.00","45,357,392,730.00","48,833,260,869.00","44,283,183,812.00","50,635,875,286.00","47,722,188,179.00","45,289,140,466.00","43,770,855,332.00","45,397,039,414.00","45,575,287,916.00","52,598,251,759.00","51,144,907,452.00","48,256,607,798.00","47,133,123,197.00","46,518,704,130.00"
流动负债合计,"10,536,414,041.00","16,540,313,799.00","30,062,948,876.00","30,510,700,806.00","32,403,364,164.00","39,923,473,564.00","39,564,414,372.00","43,188,545,045.00","43,931,078,262.00","47,681,051,781.00","49,460,553,711.00","49,390,741,223.00","48,987,564,937.00","51,945,974,355.00","52,947,329,914.00","50,296,845,828.00","50,585,818,047.00","51,306,674,378.00","46,617,902,557.00","53,366,123,562.00","50,198,644,760.00","46,971,908,481.00","43,200,237,275.00","46,713,669,343.00","47,311,675,666.00","52,193,961,176.00","48,810,761,425.00","45,255,980,307.00","44,191,582,171.00","46,640,632,728.00"
可供出售金融资产,,,,,,,,,,,,,,,,,"107,107,960.00","107,107,960.00","107,107,960.00","111,049,800.00","110,049,800.00","73,835,651.00","125,035,651.00","125,035,651.00","125,035,651.00","124,779,800.00","124,779,800.00","129,436,126.00","129,436,126.00","124,436,126.00"
长期借款,"757,929.00","350,000,000.00","1,624,824,236.00","2,184,724,343.00","2,117,357,998.00","2,248,006,707.00","2,859,017,958.00","3,755,646,268.00","3,545,721,548.00","3,574,346,230.00","2,903,272,850.00","1,277,912,773.00","1,442,200,817.00","1,135,871,947.00","1,469,366,675.00","1,426,755,004.00","1,345,075,230.00","1,175,487,400.00","1,330,968,814.00","558,735,112.00","945,699,693.00","873,817,550.00","1,092,756,418.00","1,370,060,223.00","1,405,818,243.00","1,631,463,617.00","3,397,179,609.00","3,103,853,218.00","3,170,692,739.00","1,452,305,121.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,"2,183,043,896.00","2,231,175,586.00","2,279,307,275.00","2,327,438,965.00","2,188,611,573.00","2,236,866,018.00","2,285,120,464.00","2,333,374,909.00","2,194,673,908.00","2,243,062,016.00","2,291,450,124.00","2,339,838,231.00","2,201,274,851.00","2,249,808,496.00","2,298,342,141.00","2,346,875,786.00","4,210,640,420.00","2,043,121,263.00","2,129,144,799.00","3,088,299,582.00","3,000,774,969.00","3,059,330,366.00","3,117,885,763.00","1,016,556,327.00"
长期应收款,,,"61,403,931.00","830,985,911.00","1,245,904,861.00","1,246,783,589.00","1,397,835,482.00","1,422,908,129.00","984,980,180.00","961,065,026.00","805,189,812.00","402,873,828.00","489,605,597.00","264,039,175.00","172,824,374.00","198,288,217.00","102,203,313.00","56,356,933.00","60,571,957.00","125,343,988.00","196,024,788.00","99,167,804.00","75,490,363.00","113,297,853.00","946,926,019.00","290,707,567.00","473,195,997.00","284,410,119.00","529,399,093.00","214,090,677.00"
长期应付款,,,,,,,,,,"6,156,924.00","7,519,309.00","8,233,018.00","17,215,329.00","3,122,698.00","10,189,740.00","2,677,163.00","1,519,373.00","17,500,920.00","14,601,310.00","5,553,758.00","7,046,506.00","82,253,499.00","98,387,023.00","28,547,605.00","83,337,974.00","223,200,458.00","599,441,441.00","791,698,954.00","623,037,355.00","661,343,881.00"
长期股权投资,"518,000.00","6,060,212.00","3,858,354.00","3,745,741.00","2,754,330.00","30,894,030.00","31,313,458.00","186,717,097.00","183,558,792.00","327,649,088.00","326,643,865.00","327,951,547.00","405,296,221.00","479,017,150.00","615,329,386.00","603,841,931.00","523,053,821.00","536,632,566.00","567,683,315.00","587,826,393.00","590,875,633.00","584,235,349.00","477,632,767.00","444,321,368.00","492,365,696.00","495,752,556.00","538,655,165.00","456,055,304.00","471,009,354.00","536,012,467.00"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,"293,000,000.00","293,000,000.00","276,000,000.00","276,000,000.00","277,000,000.00","277,000,000.00","432,213,663.00","432,213,663.00","433,538,918.00","433,538,918.00","444,950,216.00","444,950,216.00","396,278,803.00","396,278,803.00","457,350,692.00"
预计负债,,,,,,,"50,537,709.00","58,765,845.00","80,318,792.00",,"61,826,930.00","76,515,377.00","81,613,213.00",,,,,"32,227,410.00","29,595,264.00","21,189,254.00","17,744,572.00","15,163,001.00","11,477,343.00","3,311,196.00","9,369,046.00","4,826,484.00","4,871,839.00","5,071,271.00","5,328,890.00","8,121,560.00"
固定资产,"901,721,650.00","1,470,353,626.00","2,354,531,846.00","2,926,649,165.00","2,953,296,301.00","4,336,241,334.00","4,651,243,350.00","5,050,581,213.00","5,371,857,347.00","5,883,272,178.00","5,953,263,177.00","6,351,411,949.00","6,411,552,162.00","6,975,276,014.00","7,000,590,558.00","7,649,224,864.00","7,758,783,629.00","7,946,670,179.00","8,162,778,902.00","8,023,966,414.00","8,042,141,969.00","8,138,965,890.00","8,045,229,873.00","8,227,083,262.00","8,204,860,192.00","8,399,895,563.00","8,283,644,663.00","8,339,763,941.00","8,197,483,328.00","8,284,152,886.00"
递延所得税负债,,,,,,"94,272,335.00","94,272,335.00","92,711,899.00","92,711,899.00","91,151,463.00","91,151,463.00","89,591,027.00","89,262,041.00","89,246,335.00","88,770,053.00","108,658,268.00","108,658,268.00","95,155,704.00","87,844,014.00","94,513,210.00","94,513,210.00","106,961,497.00","106,961,497.00","106,282,309.00","105,598,022.00","113,410,547.00","112,956,055.00","102,467,346.00","102,012,854.00","107,310,879.00"
在建工程,"282,855,523.00","432,771,693.00","921,736,657.00","1,353,256,335.00","1,634,527,878.00","1,187,020,125.00","1,286,555,704.00","1,205,011,311.00","1,276,188,129.00","1,717,554,082.00","1,895,023,916.00","1,420,504,583.00","1,429,151,834.00","1,600,430,874.00","1,582,669,857.00","1,299,201,489.00","1,026,341,771.00","1,168,287,009.00","951,576,638.00","969,487,242.00","908,515,609.00","821,294,913.00","859,767,340.00","817,213,386.00","865,878,554.00","603,757,148.00","680,452,993.00","424,210,297.00","517,081,691.00","374,897,115.00"
其他非流动负债,,,,,,"287,180,430.00","288,542,967.00","311,546,926.00","310,444,944.00","332,821,949.00","337,973,767.00","452,701,867.00","449,983,555.00","452,642,806.00","457,118,643.00","514,356,919.00","527,917,135.00",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"757,929.00","350,000,000.00","1,624,824,236.00","2,184,724,343.00","2,117,357,998.00","2,629,459,472.00","5,475,414,865.00","6,449,846,524.00","6,308,504,458.00","6,331,915,531.00","5,590,355,892.00","4,141,820,080.00","4,365,395,419.00","4,014,258,695.00","4,220,119,019.00","4,295,509,370.00","4,274,620,130.00","4,175,068,456.00","4,004,934,393.00","3,457,338,690.00","3,911,272,205.00","3,922,433,220.00","5,969,966,072.00","4,031,848,025.00","4,243,189,054.00","5,553,437,297.00","7,572,659,577.00","7,319,960,205.00","7,268,649,555.00","3,502,370,156.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"10,537,171,970.00","16,890,313,799.00","31,687,773,112.00","32,695,425,149.00","34,520,722,162.00","42,552,933,036.00","45,039,829,237.00","49,638,391,569.00","50,239,582,720.00","54,012,967,312.00","55,050,909,603.00","53,532,561,303.00","53,352,960,356.00","55,960,233,050.00","57,167,448,933.00","54,592,355,198.00","54,860,438,177.00","55,481,742,834.00","50,622,836,950.00","56,823,462,252.00","54,109,916,965.00","50,894,341,701.00","49,170,203,347.00","50,745,517,368.00","51,554,864,720.00","57,747,398,473.00","56,383,421,002.00","52,575,940,512.00","51,460,231,726.00","50,143,002,884.00"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"413,000,000.00","908,600,000.00","908,600,000.00","1,048,600,000.00","1,048,600,000.00","2,621,500,000.00","2,621,500,000.00","2,621,500,000.00","2,621,500,000.00","2,621,500,000.00","2,621,500,000.00","2,621,500,000.00","2,621,500,000.00","2,621,500,000.00","2,621,500,000.00","2,621,500,000.00","2,621,500,000.00","3,240,056,701.00","3,240,056,701.00","6,480,113,402.00","6,480,113,402.00","6,480,113,402.00","6,480,113,402.00","6,675,063,402.00","6,675,063,402.00","6,675,063,402.00","6,675,063,402.00","6,674,663,402.00","6,674,663,402.00","6,674,663,402.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"39,694,522.00","6,311,245.00","6,311,245.00","5,906,317,991.00","5,857,503,780.00","4,284,679,628.00","4,284,679,628.00","4,284,679,628.00","4,284,679,628.00","4,284,679,628.00","4,284,679,628.00","4,283,439,746.00","4,283,439,746.00","4,283,041,851.00","4,283,041,851.00","4,283,041,851.00","4,283,041,851.00","6,617,485,150.00","6,617,485,150.00","3,377,428,449.00","3,377,428,449.00","3,376,556,440.00","3,376,556,440.00","3,497,841,511.00","3,636,363,879.00","3,699,774,606.00","3,731,260,821.00","3,749,741,463.00","3,767,533,585.00","3,678,984,414.00"
无形资产,"754,523,709.00","1,575,426,304.00","2,431,269,288.00","3,517,382,420.00","2,846,502,865.00","4,320,491,417.00","4,676,120,264.00","5,094,849,492.00","5,201,422,471.00","5,715,209,731.00","5,678,712,441.00","6,091,624,417.00","6,339,651,845.00","6,088,948,734.00","6,054,398,110.00","5,963,036,372.00","6,058,092,429.00","6,235,453,590.00","6,086,481,524.00","5,841,411,418.00","6,012,788,623.00","5,453,090,400.00","5,420,685,993.00","5,363,708,367.00","5,309,390,397.00","5,278,758,026.00","5,270,675,978.00","5,082,197,834.00","5,069,368,758.00","4,745,739,702.00"
盈余公积,"85,469,991.00","147,142,548.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,798.00","216,972,799.00","216,972,798.00"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,"298,273,500.00","298,273,500.00","298,273,500.00","298,273,500.00","297,661,500.00","208,363,050.00","208,363,050.00"
商誉,"59,320,538.00","82,459,014.00","151,079,513.00","203,610,989.00","207,403,431.00","778,927,143.00","836,957,612.00","834,380,737.00","876,229,591.00","1,036,290,231.00","1,036,290,231.00","1,082,704,690.00","1,082,704,690.00","1,072,038,779.00","1,073,591,464.00","1,075,910,257.00","1,085,719,468.00","1,108,113,892.00","1,108,113,892.00","1,108,255,969.00","1,138,314,294.00","1,138,255,968.00","1,138,255,968.00","1,126,809,451.00","1,123,619,688.00","1,127,400,643.00","1,127,281,688.00","1,144,954,290.00","1,144,821,609.00","1,136,814,523.00"
未分配利润,"723,082,051.00","1,065,428,097.00","2,141,007,367.00","2,363,013,220.00","2,661,910,483.00","2,609,186,598.00","2,789,575,292.00","2,763,558,855.00","2,247,593,066.00","1,705,611,290.00","1,943,738,680.00","1,986,236,302.00","2,010,589,544.00","1,916,386,069.00","1,996,356,174.00","1,960,150,437.00","2,010,146,125.00","2,057,896,350.00","2,094,120,702.00","2,099,284,863.00","2,115,384,297.00","2,293,654,509.00","2,331,830,652.00","2,355,499,350.00","2,453,247,784.00","2,675,349,136.00","2,792,239,774.00","2,971,942,577.00","3,006,718,558.00","2,887,368,453.00"
长期待摊费用,"82,983,818.00","115,479,163.00","181,707,313.00","175,160,756.00","200,453,384.00","232,307,254.00","215,985,742.00","246,636,112.00","239,454,721.00","314,947,951.00","292,270,533.00","332,787,754.00","285,592,848.00","352,047,802.00","333,374,445.00","323,604,429.00","287,682,183.00","288,067,031.00","259,118,691.00","271,855,035.00","259,400,466.00","286,978,992.00","274,899,115.00","269,388,948.00","249,519,206.00","306,135,496.00","348,442,103.00","323,744,750.00","330,912,887.00","308,681,422.00"
少数股东权益,"16,014,136.00","19,254,692.00","33,722,398.00","39,784,369.00","34,298,535.00","36,328,740.00","42,444,570.00","46,519,159.00","47,741,776.00","46,310,652.00","47,339,675.00","45,423,713.00","47,727,835.00","64,819,636.00","62,602,164.00","106,526,832.00","116,287,467.00","131,675,646.00","130,264,959.00","87,771,917.00","83,075,768.00","93,548,377.00","91,096,655.00","96,121,536.00","83,008,488.00","75,739,857.00","69,127,902.00","114,786,603.00","96,351,489.00","98,826,632.00"
递延所得税资产,"84,004,719.00","129,268,739.00","157,267,760.00","215,858,756.00","212,976,493.00","336,576,507.00","332,554,485.00","362,827,429.00","333,354,981.00","415,527,248.00","413,815,954.00","434,363,805.00","428,241,203.00","427,342,412.00","425,195,800.00","471,760,591.00","471,760,591.00","432,758,224.00","435,907,878.00","414,415,142.00","414,325,991.00","423,764,543.00","423,764,543.00","426,615,365.00","436,009,422.00","478,548,988.00","489,208,874.00","503,273,317.00","508,943,523.00","458,204,934.00"
外币报表折算价差,,"-1,246,233.00","-491,890.00","-248,943.00","-2,567,139.00","-549,941.00","-1,490,642.00","-393,280.00","-16,040.00","-54,958.00","-64,421.00","-118,663.00","-72,752.00","962,282.00","-1,754,597.00","-1,408,900.00","-8,261,093.00",,,,,,,,,,,,,
其他非流动资产,,"205,138,065.00","1,161,817,175.00","1,565,925,797.00","2,809,705,738.00","1,754,694,906.00","1,685,780,389.00","1,693,456,268.00","1,808,537,554.00","1,969,564,599.00","2,045,758,249.00","1,763,732,732.00","1,314,041,022.00","1,249,307,554.00","1,283,413,358.00","1,154,891,920.00","1,028,987,430.00","757,068,504.00","623,159,969.00","721,566,065.00","710,810,183.00","658,357,051.00","662,555,650.00","588,355,551.00","602,814,371.00","685,817,219.00","692,414,520.00","688,101,917.00","608,750,849.00","371,770,268.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"2,165,927,957.00","4,016,956,816.00","7,424,671,837.00","10,792,575,870.00","12,113,525,281.00","14,223,936,305.00","15,114,346,486.00","16,097,367,788.00","16,275,583,766.00","18,341,080,134.00","18,446,968,178.00","18,207,955,305.00","18,185,837,422.00","18,508,448,494.00","18,541,387,352.00","19,032,760,070.00","18,742,732,595.00","18,912,515,888.00","18,638,500,726.00","18,452,177,466.00","18,660,247,356.00","18,110,160,224.00","17,935,530,926.00","17,935,368,120.00","18,789,958,114.00","18,236,503,222.00","18,473,701,997.00","17,772,426,698.00","17,903,486,021.00","17,012,150,812.00"
所有者权益(或股东权益)合计,"1,277,260,700.00","2,145,490,349.00","3,306,121,918.00","9,574,439,435.00","9,816,718,457.00","9,768,117,823.00","9,953,681,646.00","9,932,837,160.00","9,418,471,228.00","8,875,019,410.00","9,114,166,360.00","9,153,453,896.00","9,180,157,171.00","9,103,682,636.00","9,178,718,390.00","9,186,783,018.00","9,239,687,148.00","12,264,033,923.00","12,298,847,588.00","12,264,590,500.00","12,272,518,570.00","12,504,958,989.00","12,536,182,911.00","12,586,890,166.00","12,810,381,310.00","13,087,356,508.00","13,235,188,447.00","13,453,093,984.00","13,576,377,492.00","13,387,852,058.00"
资产总计,"11,814,432,670.00","19,035,804,148.00","34,993,895,030.00","42,269,864,584.00","44,337,440,619.00","52,321,050,859.00","54,993,510,883.00","59,571,228,729.00","59,658,053,948.00","62,887,986,722.00","64,165,075,963.00","62,686,015,199.00","62,533,117,527.00","65,063,915,686.00","66,346,167,323.00","63,779,138,216.00","64,100,125,325.00","67,745,776,757.00","62,921,684,538.00","69,088,052,752.00","66,382,435,535.00","63,399,300,690.00","61,706,386,258.00","63,332,407,534.00","64,365,246,030.00","70,834,754,981.00","69,618,609,449.00","66,029,034,496.00","65,036,609,218.00","63,530,854,942.00"
负债和所有者(或股东权益)合计,"11,814,432,670.00","19,035,804,148.00","34,993,895,030.00","42,269,864,584.00","44,337,440,619.00","52,321,050,859.00","54,993,510,883.00","59,571,228,729.00","59,658,053,948.00","62,887,986,722.00","64,165,075,963.00","62,686,015,199.00","62,533,117,527.00","65,063,915,686.00","66,346,167,323.00","63,779,138,216.00","64,100,125,325.00","67,745,776,757.00","62,921,684,538.00","69,088,052,752.00","66,382,435,535.00","63,399,300,690.00","61,706,386,258.00","63,332,407,534.00","64,365,246,030.00","70,834,754,981.00","69,618,609,449.00","66,029,034,496.00","65,036,609,218.00","63,530,854,942.00"
