科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"118,801,670.08","151,962,306.43","232,070,929.02","96,681,552.56","193,021,090.07","265,689,694.57","23,872,457.60","99,873,932.59","141,891,848.68","234,485,047.01","46,157,574.27","106,675,017.65","171,719,300.93","216,287,226.65","61,704,769.17","126,866,569.43","205,357,665.91","422,925,720.11","74,699,333.38","147,946,797.50","249,973,620.29","282,312,801.47","69,947,982.65","184,372,758.45","264,923,998.37","336,202,472.10","91,710,209.13","200,989,618.72","326,218,044.02","340,573,222.59","99,410,695.09","237,114,394.83","369,057,946.91","418,700,019.60","96,698,082.30"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,"64,077,361.36",,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"4,079,761.43","4,695,598.11","6,635,757.49","3,184,069.15","3,184,069.15","5,402,692.36","3,202,662.93","5,444,635.78","6,747,085.34","6,747,085.34","9,294.69","1,187,114.89","1,187,114.89","1,187,114.89",,,,,,"673,690.82","673,690.82","673,690.82",,,"3,378,166.40","4,334,651.08","1,499,836.67","2,218,275.26","3,097,710.67","3,544,422.98","2,144,390.52","2,182,233.07","5,496,967.12","7,196,865.47","1,616,831.16"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236,000,000.00","236,000,000.00","472,000,000.00","602,000,000.00","809,000,000.00","260,000,000.00"
收到其他与经营活动有关的现金,"3,976,215.84","8,320,059.34","4,973,749.97","3,031,134.17","8,682,027.30","12,161,251.80","2,064,318.04","3,104,458.79","6,249,491.61","21,199,817.18","10,488,969.02","11,818,779.94","15,669,969.72","18,055,505.87","2,424,552.83","4,453,132.23","7,550,646.31","10,553,688.96","2,313,218.24","4,452,534.30","7,306,087.49","23,851,669.98","1,580,932.55","2,376,479.75","4,390,448.88","8,289,341.16","2,595,053.44","6,998,917.44","10,027,478.72","8,809,381.78","4,472,312.49","9,179,489.91","14,700,350.08","25,228,155.20","5,248,599.04"
投资活动现金流出小计,"27,038,792.45","28,623,509.00","23,418,522.40","30,007,345.90","30,825,136.37","75,747,845.29","9,439,582.79","55,849,557.01","64,584,117.47","80,415,636.34","40,528,448.67","42,986,416.57","123,878,810.99","148,044,773.46","16,096,395.86","17,749,624.65","18,807,345.30","42,455,798.10","11,129,189.73","12,386,513.65","18,030,076.27","43,755,549.07","10,636,692.25","27,899,263.39","31,565,069.81","62,339,837.45","47,670,953.18","68,271,149.26","75,823,226.47","279,728,703.43","240,507,937.27","487,354,034.64","654,189,257.17","898,323,493.38","282,174,792.78"
经营活动现金流入小计,"126,857,647.35","164,977,963.88","243,680,436.48","102,896,755.88","204,887,186.52","283,253,638.73","29,139,438.57","108,423,027.16","154,888,425.63","262,431,949.53","56,655,837.98","119,680,912.48","188,576,385.54","235,529,847.41","64,129,322.00","131,319,701.66","212,908,312.22","433,479,409.07","77,012,551.62","153,073,022.62","257,953,398.60","306,838,162.27","71,528,915.20","186,749,238.20","272,692,613.65","348,826,464.34","95,805,099.24","210,206,811.42","339,343,233.41","352,927,027.35","106,027,398.10","248,476,117.81","389,255,264.11","451,125,040.27","103,563,512.50"
投资活动产生的现金流量净额,"-27,038,792.45","-28,623,509.00","-14,743,229.25","-29,941,345.90","-30,759,136.37","-75,681,845.29","-9,438,582.79","-55,848,557.01","-64,583,117.47","-80,414,636.34","-40,505,648.67","-42,937,616.57","-123,830,010.99","-147,995,973.46","-16,096,395.86","-17,748,824.65","-18,806,545.30","-42,454,998.10","-11,129,189.73","-12,386,513.65","-18,030,076.27","-43,755,549.07","-10,636,692.25","-27,899,263.39","-31,565,069.81","-62,339,837.45","-47,670,953.18","-68,271,149.26","-75,823,226.47","-279,712,203.43","-2,046,918.09","-10,127,179.84","-29,288,138.84","-27,668,724.37","-92,255,387.98"
购买商品、接受劳务支付的现金,"98,856,872.23","95,062,823.09","167,469,530.54","86,614,653.92","169,121,805.30","166,211,959.87","57,269,710.63","102,005,321.33","147,349,750.38","182,237,682.01","56,949,079.90","91,842,865.55","170,118,879.25","194,284,821.24","71,994,864.11","127,115,661.25","182,873,761.14","266,593,507.63","72,565,102.77","125,291,167.15","239,892,878.08","210,398,965.41","72,245,179.53","142,105,935.21","212,225,140.45","229,372,576.37","66,294,253.59","155,489,724.54","243,206,079.17","204,335,814.36","48,189,671.12","144,695,638.07","253,238,297.78","260,550,463.47","77,607,862.47"
吸收投资收到的现金,,,"42,285,400.00",,,"354,000,000.00",,,,,,,,,,"6,801,900.00",,"6,801,900.00",,"114,000.00","10,667,343.15","12,339,716.69","998,533.80","998,533.80","998,533.80","2,590,428.04",,,"450,995,888.00","449,024,541.53",,,,,
