科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"152,429,497.71","290,404,203.83","387,427,680.59","522,008,306.54","30,036,756.73","157,667,828.20","208,178,724.25","259,299,049.32","36,514,830.60","83,646,802.92","270,203,810.90","438,196,284.72","153,750,425.74","212,225,155.18","239,983,750.46","277,866,836.62","17,891,565.41","42,238,286.60","66,801,233.84","149,633,610.08","87,087,237.00","87,087,237.00","88,061,238.50","142,362,828.67","45,869,977.11","89,094,075.91","137,248,972.08","48,190,605.42","12,178,049.00","24,855,415.00","16,463,270.20","19,703,234.02","1,434,533.74","4,758,857.78","54,233,951.75","271,651,047.94","135,509,191.75","288,874,918.89","453,115,804.15","797,079,687.07","234,606,923.29","218,171,560.87","364,399,498.04","752,316,410.39"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"2,760,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"514,824.18",,"259,188,783.96",,,,"9,000,000.00",,,,
收到的税费返还,,,,,"106,018.40","4,546.00","4,546.00",,,,42.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,"418,466.22","588,069.87","3,258,565.61","138,903.10","697,111.35","813,172.25"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,"77,500,000.00",,,,"17,829,321.43",,,,,,,,"39,250,765.24","1,700,000.00","66,095,163.32","2,799,000.00","243,400,000.00",,"1,392,758,531.28","2,312,933,090.00","2,867,517,090.00"
收到其他与经营活动有关的现金,"15,060,147.95","4,689,623.69","20,250,626.15","43,588,514.62","41,024,438.29","34,690,170.04","74,681,181.22","33,808,329.12","90,105,559.40","40,726,301.54","298,580,883.15","77,915,136.11","67,421,238.76","156,126,000.67","210,541,236.47","19,419,442.78","221,448,206.13","683,226,811.60","825,505,167.50","131,496,660.21","140,808,139.06","235,141,897.65","347,941,512.34","16,327,919.77","25,005,115.20","35,134,873.99","35,904,474.90","46,231,538.27","2,137,649.25","1,382,900.87","3,887,075.62","1,459,415.10","83,919,284.35","7,105,696.12","437,172,439.49","9,841,113.45","386,848,873.78","9,642,054.82","3,065,335,246.52","44,218,045.88","1,422,530,865.17","22,322,362.24","6,171,712,521.14","144,711,093.56"
投资活动现金流出小计,"41,804,068.33","21,176,157.02","52,141,167.68","41,501,135.01","31,746,877.66","10,184,055.80","8,075,129.58","42,859,692.89","327,797.85","2,688,360.47","4,228,159.64","7,706,179.16","460,681.00","36,989,124.00","37,508,643.50","279,387,006.24","116,457,853.00","229,183,364.72","597,418,811.62","371,081,129.29","475,800.00","35,177,043.28","41,440,474.19","1,218,891,168.97","17,574,879.00","24,687,752.79","39,686,716.79","247,675,851.33","6,683,092.00","6,161,143.00","20,752,973.63","131,058,973.63","65,609,489.00","108,564,314.03","170,889,199.53","564,156,027.75","14,812,583.90","143,930,120.89","275,188,757.08","289,092,545.84","1,117,040,063.38","1,468,143,894.27","2,318,450,943.23","2,886,701,798.22"
经营活动现金流入小计,"167,489,645.66","295,093,827.52","407,678,306.74","565,596,821.16","71,167,213.42","192,362,544.24","282,864,451.47","293,107,378.44","126,620,390.00","124,373,104.46","568,784,736.05","516,111,420.83","221,171,664.50","368,351,155.85","450,524,986.93","297,286,279.40","239,339,771.54","725,465,098.20","892,306,401.34","281,130,270.29","227,895,376.06","322,229,134.65","436,002,750.84","158,690,748.44","70,875,092.31","124,228,949.90","173,153,446.98","94,422,143.69","14,315,698.25","26,238,315.87","20,350,345.82","21,162,649.12","85,353,818.09","11,864,553.90","491,406,391.24","281,492,161.39","522,358,065.53","298,516,973.71","3,518,869,516.89","841,885,802.82","1,660,396,354.07","240,632,826.21","6,536,809,130.53","897,840,676.20"
投资活动产生的现金流量净额,"-41,422,036.33","-8,841,795.49","-51,020,728.05","-41,501,135.01","9,788,122.34","49,264,805.27","51,373,641.49","46,674,062.60","-312,482.70","619,963.88","-1,946,759.64","33,605,418.79","44,992,212.94","33,292,647.28","49,799,638.43","-13,480,369.86","-85,464,796.88","-88,047,348.81","-209,872,105.83","-237,627,731.04","134,303,555.67","101,240,861.12","95,982,852.05","42,244,330.08","70,666,114.49","89,591,240.70","102,092,276.70","52,522,565.88","42,290,197.02","48,869,015.00","34,435,341.29","15,426,757.25","61,959,807.93","48,800,228.27","46,763,673.29","-255,573,281.92","14,867,998.47","27,596,922.61","-52,381,431.97","254,058,638.41","-227,218,980.03","-188,988,131.93","-240,161,132.17","121,041,981.15"
购买商品、接受劳务支付的现金,"51,662,260.28","79,994,062.00","185,375,580.29","175,830,550.04","21,226,958.93","62,542,200.20","82,689,812.40","130,578,143.45","28,726,435.82","79,098,270.01","145,267,083.38","195,333,943.75","19,824,758.23","30,702,256.45","43,387,665.93","60,717,658.36","9,594,336.24","17,306,820.95","43,168,565.57","62,550,267.64","15,119,237.00","31,042,108.00","65,885,206.36","110,588,814.74","55,658,263.48","121,844,831.76","129,203,813.76","36,207,604.25","18,816,142.73","28,906,246.20","21,838,099.18","33,225,910.57","11,302,660.53","5,894,764.08","51,686,054.00","171,153,616.45","124,645,964.18","222,505,175.80","359,577,981.37","610,581,168.05","188,731,463.58","160,255,429.82","296,668,957.39","598,816,141.97"
吸收投资收到的现金,"3,000,000.00",,,,,,,,,"20,800,000.00","20,800,000.00",,,,,,,,,,,"17,500,000.00","51,500,000.00","51,500,000.00",,,,,,,,,,,,"299,838,577.12",,,,,"4,900,000.00","95,439,900.00","95,439,900.00","107,602,400.00"
