科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"142,286,553.65","414,402,970.82","674,699,352.93","1,081,527,108.63","185,665,110.45","458,438,424.75","756,573,350.98","1,107,303,828.76","215,589,827.79","603,522,952.92","1,213,609,525.35","1,778,692,046.81","376,517,464.33","995,334,214.07","1,650,846,834.51","2,482,090,424.80","513,533,627.65","1,429,567,312.28","2,833,630,198.40","4,660,016,950.72","772,541,621.70","2,137,745,983.17","3,432,998,733.00","6,027,929,857.86","1,096,977,960.69","2,567,937,961.19","3,775,544,740.77","9,575,634,913.61","1,629,818,525.76","3,639,757,208.23","5,238,320,204.31","8,907,001,875.57","1,175,143,374.84","2,799,093,163.04","4,579,825,461.99","9,678,013,508.58","1,398,827,803.77","3,774,933,159.14","6,635,333,030.35","11,415,282,981.64","1,420,791,139.96","4,175,965,380.52","7,161,987,310.20"
二、营业利润,"-134,493.34","20,587,954.68","39,035,339.44","113,057,885.99","3,042,310.65","32,296,407.63","53,531,468.22","81,167,382.95","1,152,189.25","59,002,255.57","150,082,629.88","205,133,803.42","21,440,084.59","157,918,662.57","234,396,166.56","434,972,533.26","38,210,688.50","250,909,507.85","421,750,369.03","830,154,111.36","44,610,290.77","309,627,294.79","466,615,668.34","993,746,656.04","70,642,036.09","320,979,471.58","526,754,854.15","1,487,531,051.35","183,057,772.97","524,346,439.67","609,006,654.13","1,248,221,790.73","-24,868,989.98","-11,588,215.55","262,717,133.88","1,278,134,740.51","-12,763,120.06","258,909,018.66","721,781,081.65","1,382,260,571.31","-14,702,341.91","353,017,551.23","935,368,237.72"
减:营业成本,"105,650,703.96","300,655,640.02","491,307,701.03","770,246,387.92","127,879,135.36","308,705,561.18","523,766,582.76","779,001,174.43","151,415,470.95","424,202,526.14","831,081,566.52","1,233,343,612.80","268,043,287.93","670,334,738.77","1,153,585,901.22","1,655,581,633.64","372,850,557.36","952,373,318.11","1,991,852,136.76","3,197,033,884.03","573,220,945.27","1,491,094,931.36","2,429,084,253.84","4,203,950,831.19","851,657,748.91","1,916,671,817.63","2,712,029,356.25","6,981,762,209.87","1,184,659,500.00","2,626,036,546.88","3,883,423,664.30","6,484,371,482.68","974,984,418.39","2,343,803,760.37","3,606,683,971.40","7,239,908,132.33","1,174,128,295.60","3,013,374,037.34","5,111,031,691.00","8,815,160,560.81","1,201,011,797.11","3,346,483,114.90","5,473,433,505.90"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"537,131.08","2,685,956.91","4,142,397.20","10,862,890.11","386,098.87","1,628,242.09","3,218,957.41","10,747,967.42","838,308.34","1,731,063.96","7,337,063.56","16,283,204.61","1,098,542.52","4,034,053.56","7,652,992.20","23,769,071.32","2,251,396.25","9,148,663.19","20,708,190.40","51,932,623.19","2,827,092.75","11,148,841.77","22,911,008.47","49,843,395.82","4,656,745.03","19,250,375.63","29,057,731.01","83,573,785.88","6,476,544.39","21,629,910.38","32,122,236.35","65,343,071.92","3,646,793.27","16,679,447.98","28,066,197.81","74,841,862.85","5,679,509.86","23,082,577.79","34,856,575.30","68,335,691.30","6,457,735.09","21,156,849.59","48,403,906.67"
营业外收入,"8,009,273.48","23,856,930.05","36,722,384.47","54,159,288.87","8,670,378.22","23,056,103.17","34,331,556.01","59,511,060.96","8,911,474.14","22,184,374.88","41,934,962.47","74,854,279.57","14,657,184.98","25,733,224.79","44,035,951.80","102,249,487.61","20,342,850.58","30,880,116.73","33,696,017.83","149,539,051.64","33,063,542.17","46,437,004.89","87,143,808.25","185,509,620.47","44,551,207.29","89,308,614.39","124,974,734.96","309,776,563.59","28,523,268.02","77,387,197.92","102,105,699.82","213,179,103.07","42,955,994.57","58,936,376.63","103,344,320.26","254,851,474.89","46,262,714.75","74,656,378.31","128,761,888.48","268,579,789.18","51,235,869.54","16,567,415.58","20,028,911.28"
销售费用,"13,591,568.88","27,625,404.42","42,270,694.37","58,816,573.91","16,515,660.23","34,285,974.14","52,909,745.11","77,685,925.37","18,933,440.36","36,060,471.15","79,829,626.33","112,455,587.25","23,220,681.42","52,744,840.61","85,585,370.15","134,779,688.68","29,995,448.03","68,057,421.62","123,682,071.60","212,262,666.44","44,941,748.51","103,810,295.35","170,223,649.40","282,796,813.93","56,749,976.67","108,826,432.92","167,828,201.71","363,979,755.01","83,525,207.73","155,412,384.35","233,776,261.91","363,582,042.40","93,259,872.94","169,934,779.97","250,996,674.13","402,280,498.72","97,010,456.09","188,357,218.90","277,712,539.95","467,262,457.02","99,206,314.66","210,609,779.06","305,577,403.39"
减:营业外支出,,"519,320.62","519,320.62","707,107.30",,"6,979.87","6,979.87","89,969.94","252,813.71","286,947.44","413,245.93","577,672.53","2,985.11","2,985.11","56,671.91","422,468.97",840.96,"3,043.94","105,584.99","366,878.87","340,935.78","446,830.12","451,442.50","452,398.61","36,142.49","841,453.22","1,049,595.99","1,749,023.12","19,509.39","87,662.95","124,825.79","180,721.73","29,576.87","100,724.77","254,481.54","501,334.12","48,647.47","291,162.36","400,519.96","494,826.21","82,704.70","255,022.10","329,581.47"
管理费用,"22,476,355.29","59,331,776.65","91,072,282.12","123,725,074.83","36,976,606.49","76,348,467.27","113,035,242.06","157,557,853.52","42,683,742.24","81,346,823.21","134,141,176.15","202,744,842.29","58,715,581.86","108,870,736.41","149,792,025.15","218,165,458.09","60,651,116.32","114,481,598.50","208,554,249.52","303,947,433.09","81,040,836.51","157,553,263.65","242,805,562.61","401,547,950.80","86,825,009.05","136,032,981.47","227,045,251.95","494,415,573.01","130,715,340.00","223,881,671.75","342,766,704.06","576,984,033.51","121,099,526.88","259,866,530.03","389,477,411.29","619,476,859.17","130,404,957.70","268,111,257.01","412,112,596.29","669,218,045.06","142,618,618.43","277,982,800.10","437,358,670.78"
其中:非流动资产处置净损失,,,,"151,742.05",,,,"89,969.94","50,313.71",,"84,669.94","233,002.55","2,985.11","2,985.11","4,655.11","127,311.37",840.96,"3,043.94","24,493.05","283,293.59","331,504.06","357,398.40","362,010.78","362,966.89","36,142.49","841,438.52","1,037,039.85","1,145,120.89","14,473.32","81,144.83","100,632.46","156,528.40","15,641.70","86,912.25","138,233.92","370,471.03","48,051.96","87,721.04","166,678.64","239,447.25","82,704.70","173,654.59","248,100.04"
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
