科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"57,927,323.82","84,542,143.36","194,913,263.71","139,814,924.32","127,871,707.96","243,623,391.68","114,948,905.28","154,803,374.66","112,251,328.61","188,604,745.94","194,294,018.17","244,580,213.59","152,486,177.90","236,111,175.75","207,433,722.01","300,903,225.51","308,655,362.66","446,842,059.83","363,286,298.17","313,102,078.44","769,905,977.13","520,436,790.18","238,959,480.69","342,699,913.40","216,976,279.25","245,917,348.81","270,350,037.78","212,797,348.98","175,951,467.07","289,040,107.35","332,249,894.72","311,024,088.10","262,536,002.17","340,704,090.43","368,746,834.00","409,330,580.15","390,069,933.00","482,471,813.57","423,069,972.36","338,537,338.34","533,911,379.30","557,331,323.90","507,235,648.72","477,144,399.63","437,899,937.87","305,783,042.50"
短期借款,"177,000,000.00","179,000,000.00","93,000,000.00","121,150,408.94","207,129,588.26","225,247,284.17","140,000,000.00","100,000,000.00","90,000,000.00","111,910,910.35","206,946,558.17","212,407,972.15","198,971,660.00","201,110,010.87","189,246,875.77","182,409,457.57","309,467,527.50","497,561,165.09","540,875,242.38","590,138,892.81","673,677,264.99","572,553,269.93","466,233,958.37","558,341,331.94","529,156,379.18","535,558,404.85","603,644,867.08","487,000,000.00","477,000,000.00","447,000,000.00","517,000,000.00","560,721,997.66","560,721,997.66","555,710,580.98","527,000,000.00","527,900,000.00","527,000,000.00","517,000,000.00","522,000,000.00","497,000,000.00","477,000,000.00","467,864,000.00","407,864,000.00","453,136,800.00","433,136,800.00","417,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"6,767,223.96","26,446,203.68","45,874,454.66","64,778,623.40","40,433,848.33","78,832,964.45","74,668,040.87","86,430,336.69","83,498,420.13","105,521,432.10","122,258,048.46","119,006,057.03","111,589,677.52","163,765,930.13","141,441,427.76","131,184,368.24","137,234,406.67","173,511,144.01","170,881,378.23","145,617,972.76","86,491,824.35","136,621,837.32","177,458,713.37","174,467,502.07","73,066,358.76","79,934,106.92","124,829,981.93","182,311,325.33","239,023,376.90","190,703,319.42","173,048,181.38","200,878,788.34","219,716,782.23","127,267,905.94","157,725,361.72","145,339,961.31","142,841,472.60","161,105,346.98","139,917,330.94","168,844,392.13","149,245,616.19","144,642,783.00","167,114,031.53","168,973,694.59","159,554,367.82","127,409,235.10"
应付票据,,"30,000,000.00","30,000,000.00",,,,,,"20,000,000.00","40,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,097,181.74",,,,,,,
应收账款,"235,150,050.34","175,255,087.55","187,572,459.16","114,427,898.65","240,982,542.94","228,990,616.69","205,362,806.87","132,992,354.87","233,850,445.72","180,892,173.29","183,543,297.67","147,872,938.38","241,576,505.00","221,808,601.70","224,062,162.24","171,235,115.18","367,133,451.46","217,954,622.08","275,474,914.08","197,096,404.39","262,616,289.27","267,715,162.91","327,725,879.89","256,490,285.16","344,888,192.84","343,368,420.98","344,402,334.57","410,773,713.12","396,638,300.70","373,695,878.00","406,888,731.55","375,114,163.34","403,787,482.01","413,832,266.30","449,467,144.16","388,622,219.33","506,446,323.63","426,350,850.29","474,205,317.72","321,664,957.72","409,692,289.78","341,877,354.77","360,061,538.60","289,567,770.86","432,895,184.31","348,544,776.65"
应付账款,"73,103,204.84","89,287,093.87","88,656,950.02","60,837,033.99","101,363,498.10","113,248,352.90","83,415,116.43","57,607,411.34","131,392,950.73","62,737,141.33","72,798,291.38","63,144,883.30","113,082,712.51","146,299,324.41","166,663,002.76","190,719,413.78","241,289,021.64","311,083,116.81","315,378,565.50","135,258,206.87","212,299,744.26","293,779,676.03","264,846,769.12","174,040,581.50","188,664,894.72","180,584,197.03","180,491,894.01","107,477,320.14","175,074,312.07","160,617,750.73","181,718,288.02","110,985,037.83","90,940,773.80","64,981,243.14","103,023,216.42","78,807,194.81","83,172,517.60","88,850,399.82","96,309,027.53","87,353,638.00","94,255,964.30","101,185,185.08","98,768,261.61","81,924,157.13","90,743,136.21","63,150,778.55"
预付款项,"41,437,364.12","69,579,281.63","69,090,944.43","52,337,234.47","63,592,816.10","41,116,660.21","77,715,510.81","17,221,805.85","61,643,100.08","41,576,534.78","79,769,707.45","21,701,498.70","91,994,910.96","74,376,483.42","109,977,978.00","108,613,010.22","67,269,544.51","158,543,753.46","164,575,209.06","145,420,241.79","183,930,106.79","323,875,256.60","312,651,678.56","213,676,704.04","274,842,998.09","291,581,899.16","331,734,445.94","78,778,376.30","170,469,274.06","132,745,460.95","133,572,387.17","144,106,035.74","137,758,461.64","142,809,827.64","116,549,441.81","41,856,175.47","87,135,594.56","88,089,038.30","161,970,666.31","53,245,272.60","65,499,718.57","64,541,247.45","77,604,671.35","50,408,996.94","101,014,175.38","127,723,125.85"
预收款项,"4,730,832.53","2,597,784.17","5,095,520.17","7,433,203.12","2,397,481.74","2,986,733.55","1,875,318.93","4,559,625.06","9,133,022.03","5,035,084.38","9,093,357.55","5,386,349.19","8,156,991.07","4,160,196.97","4,638,777.50","6,891,608.53","11,349,791.48","36,047,267.57","9,253,928.18","4,705,948.11","8,002,794.85","4,775,404.19","3,903,079.24","3,264,662.73","6,461,761.62","1,112,235.03","8,105,305.29","4,000,524.73","7,554,022.11","12,875,227.95","4,908,758.14","5,385,119.82","5,522,288.22","18,592,576.42","17,297,517.66","8,807,183.97","6,917,490.47","6,057,241.28","5,450,718.05","8,899,115.24","8,185,292.72","10,664,500.90","12,775,664.34","9,844,518.39","11,344,074.99","13,047,664.05"
