科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"8,456,787,646.00","10,216,067,153.00","13,138,891,605.00","14,385,358,000.00","18,693,685,526.00","21,654,528,746.24","23,102,512,060.00","25,823,799,554.36","24,896,679,341.00","26,239,868,503.00","28,008,147,508.00","26,793,837,442.00","29,975,904,933.00","28,528,301,726.85","32,587,417,181.00","34,454,973,147.65","42,036,789,415.00","44,748,541,586.52","42,091,136,788.00","38,065,160,151.00","44,363,997,283.00","48,786,632,237.12","48,919,335,632.00","55,400,764,202.00","40,783,197,369.00","48,819,057,628.00","44,723,072,676.00","51,046,352,345.00"
应付职工薪酬,"1,810,006,783.00","1,234,559,600.00","956,127,608.00","1,106,749,144.00","1,070,128,777.00","963,056,640.41","1,229,217,931.00","1,286,230,938.08","1,187,760,947.00","1,160,433,652.00","1,234,458,991.00","1,272,549,534.00","1,283,151,722.00","1,193,346,104.10","1,296,581,439.00","1,269,901,209.73","1,381,483,438.00","1,275,568,685.80","1,668,884,147.00","1,696,576,611.00","1,633,884,235.00","1,476,234,227.62","1,448,921,054.00","1,563,675,908.00","1,925,866,761.00","1,746,967,524.00","1,845,128,727.00","1,957,309,114.00"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,589,906,322.00","4,319,297,541.00","5,507,442,943.00","5,775,581,147.00","7,290,577,679.00","6,607,286,953.92","6,322,262,406.00","6,579,544,282.65","8,927,954,388.00","7,810,810,688.00","7,798,067,883.00","8,155,973,624.00","10,100,537,211.00","9,183,462,146.94","9,960,794,019.00","10,585,061,547.33","11,411,263,177.00","10,317,424,235.12","9,855,389,359.00","10,175,162,109.00","10,287,831,785.00","9,036,885,065.89","4,730,069,564.00","4,739,265,929.00","6,312,509,528.00","5,710,316,639.00","5,777,315,457.00","2,108,688,236.00"
应收利息,"10,895,640.00","2,466,796.00","4,842,851.00","4,967,142.00","8,279,522.00","1,706,046.35","27,793,585.00","68,745,453.00","33,236,985.00","15,053,134.00","38,492,379.00","4,089,076.00","16,723,066.00","59,177,834.24","42,339,586.00","69,475,078.78","78,957,192.00","100,744,728.74","33,864,155.00","43,057,073.00","1,090,144.00","35,186,578.95","9,264,114.00","2,384,393.00","10,469,420.00","12,388,761.00","27,528,804.00","164,322,485.00"
应付利息,"170,014,350.00","460,608,891.00","549,397,551.00","787,669,351.00","900,859,677.00","641,333,072.63","961,922,689.00","752,486,470.93","1,206,987,378.00","1,217,017,657.00","1,672,667,179.00","940,081,157.00","1,413,530,931.00","1,500,982,250.93","1,911,624,490.00","1,349,068,003.97","2,047,043,756.00","1,837,880,444.23","1,907,292,377.00","899,021,510.00","1,498,007,174.00","1,778,198,205.91","1,911,109,220.00","883,869,683.00","1,419,817,911.00","1,820,320,022.00","1,974,187,028.00","1,051,871,152.00"
应收股利,"15,690,485.00","35,712,004.00","41,434,994.00","46,817,455.00","46,109,153.00","32,614,076.64","45,210,270.00","43,626,644.68","49,498,106.00","49,140,830.00","230,336,539.00","200,421,208.00","152,194,102.00","28,442,809.20","205,141,433.00","157,809,963.12","105,156,712.00","101,649,238.01","468,691,665.00","164,168,368.00","80,248,365.00","89,878,881.05","194,107,241.00","75,415,052.00","66,559,491.00","85,862,893.00","103,265,155.00","101,053,202.00"
应付股利,"123,650,993.00","82,170,934.00","111,387,700.00","150,535,322.00","157,278,829.00","89,812,037.77","2,872,024,609.00","33,654,632.64","146,996,758.00","62,291,872.00","3,051,590,832.00","74,006,527.00","91,015,806.00","117,707,028.08","2,820,637,808.00","74,847,408.75","139,680,198.00","32,466,236.43","2,643,354,657.00","113,311,814.00","94,219,303.00","99,811,741.72","3,914,517,032.00","671,092,114.00","85,058,468.00","90,197,980.00","4,273,447,015.00","756,182,106.00"
存货,"54,840,961,755.00","60,605,797,092.00","64,509,000,173.00","80,658,426,458.00","76,701,200,459.00","83,359,264,363.41","89,343,402,479.00","94,103,791,645.86","83,969,967,607.00","92,283,749,433.00","106,709,857,088.00","109,261,842,448.00","98,890,692,428.00","108,172,609,432.74","128,176,018,081.00","135,569,921,939.25","119,015,846,341.00","124,260,917,288.05","135,458,014,065.00","138,818,884,389.00","125,742,666,785.00","131,899,239,753.13","135,309,092,613.00","146,353,205,960.00","131,527,028,973.00","144,741,955,536.00","157,949,325,290.00","166,602,743,840.00"
其他应付款,"6,060,006,053.00","6,808,940,453.00","8,799,311,636.00","9,684,505,477.00","11,113,251,257.00","12,650,637,327.65","11,147,914,445.00","10,926,869,672.18","12,590,921,695.00","10,232,294,523.00","13,681,831,890.00","13,251,117,372.00","15,604,280,166.00","18,071,035,054.70","17,688,084,508.00","18,799,718,734.99","18,303,360,582.00","13,158,814,074.84","27,912,305.00","20,540,744,467.00","30,841,277,591.00","34,473,945,769.14","30,525,988,401.00","34,252,141,550.00","34,542,510,135.00","44,089,398,825.00","36,826,999,923.00","40,999,602,693.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"7,136,072,761.00","8,204,277,191.00","10,675,047,554.00","13,129,453,449.00","15,217,615,680.00","12,404,721,272.16","15,727,590,788.00","12,953,825,250.42","18,647,674,076.00","19,737,927,364.00","18,512,432,601.00","18,832,067,401.00","24,052,101,713.00","21,367,140,550.51","22,788,950,124.00","21,763,365,863.60","28,558,006,378.00","25,782,311,441.67","31,187,201,787.00","29,485,080,904.00","36,192,084,229.00","33,866,310,956.36","42,840,720,984.00","37,964,351,196.00","41,710,870,079.00","36,985,413,940.00","42,993,859,283.00","39,303,401,205.00"
一年内到期的非流动负债,"5,455,807,285.00","7,470,346,029.00","11,775,638,319.00","6,490,981,283.00","9,269,637,873.00","7,563,273,163.28","8,313,418,878.00","6,869,173,437.05","11,557,622,604.00","12,726,854,001.00","13,416,333,863.00","11,318,249,467.00","19,023,785,672.00","14,800,973,264.78","12,768,365,843.00","12,226,242,050.68","14,395,706,984.00","14,496,849,002.16","18,669,998,849.00","21,541,245,424.00","22,349,665,554.00","16,215,984,185.74","22,339,562,364.00","22,113,555,135.00","29,503,131,769.00","25,219,341,396.00","29,322,258,982.00","25,068,499,995.00"
其他流动资产,"266,180,855.00","206,052,630.00","281,473,745.00","277,847,865.00","348,940,894.00","349,053,707.81","5,020,259,355.00","4,132,244,711.34","1,906,706,713.00","5,926,838,529.00","8,367,230,451.00","7,745,609,594.00","4,750,565,276.00","9,062,946,483.95","8,631,257,072.00","8,608,689,330.75","7,532,160,855.00","3,995,908,880.52","5,643,008,044.00","2,964,145,405.00","1,672,470,895.00","1,792,980,907.67","3,290,098,759.00","3,595,224,902.00","3,710,821,105.00","4,427,827,316.00","4,594,585,467.00","2,020,008,874.00"
其他流动负债,"2,479,439,337.00","4,155,052,696.00","2,742,921,361.00","5,230,460,369.00","2,602,339,013.00","188,653,697.64","2,742,058,206.00","5,283,628,144.27","5,253,966,573.00","5,271,812,083.00","6,831,779,127.00","8,789,772,983.00","7,019,700,084.00","9,420,999,969.24","12,019,999,142.00","12,028,204,806.65","9,025,978,406.00","9,027,327,757.02","28,520,559,294.00","3,040,486,971.00","4,995,655,739.00","4,996,885,246.00","9,994,796,073.00","11,016,156,061.00","14,396,331,430.00","12,832,155,971.00","10,104,019,594.00","8,061,827,029.00"
流动资产合计,"146,985,485,950.00","164,404,491,779.00","190,588,856,748.00","219,367,437,936.00","223,122,350,228.00","230,961,283,037.75","258,647,220,048.00","270,471,243,614.39","270,498,219,616.00","270,556,413,183.00","300,464,732,553.00","307,281,818,180.00","318,775,721,161.00","329,877,298,325.40","354,996,697,214.00","360,514,528,586.02","354,609,402,869.00","352,011,231,379.06","386,825,425,639.00","405,201,785,554.00","391,972,231,384.00","405,860,489,241.85","412,514,253,840.00","431,111,783,663.00","437,146,671,584.00","440,501,371,270.00","469,723,836,893.00","470,367,108,791.00"
流动负债合计,"140,351,216,791.00","154,904,511,587.00","190,164,167,632.00","211,557,734,097.00","218,385,540,885.00","218,194,236,350.85","246,847,338,774.00","249,149,474,583.48","252,459,492,230.00","246,906,794,433.00","278,504,125,632.00","283,082,851,466.00","303,974,521,247.00","310,192,087,330.49","339,244,527,045.00","340,304,526,267.48","338,056,009,746.00","324,255,380,510.58","365,827,749,371.00","370,092,738,529.00","371,618,646,043.00","373,088,441,071.60","377,313,521,793.00","389,869,296,953.00","423,344,681,116.00","416,504,904,364.00","458,734,109,647.00","465,243,635,434.00"
可供出售金融资产,"5,378,626,232.00","16,371,018,008.00","13,783,048,162.00","13,581,956,425.00","11,142,164,637.00","11,485,372,602.93","10,856,359,823.00","9,986,140,437.41","13,081,312,908.00","12,608,438,944.00","11,474,732,587.00","12,374,422,327.00","12,471,187,223.00","11,047,913,968.89","11,878,358,810.00","14,149,503,627.77","22,205,110,171.00","22,817,965,273.05","23,019,585,823.00","21,046,789,863.00","22,321,831,732.00","19,590,168,602.00","20,721,546,703.00","22,431,574,842.00","21,679,327,732.00","23,071,663,229.00","26,259,638,715.00","29,636,652,005.00"
长期借款,"14,995,531,516.00","16,805,205,733.00","24,989,086,759.00","31,424,377,971.00","32,667,924,381.00","37,192,427,765.44","38,220,511,793.00","39,610,075,345.63","40,906,629,192.00","46,406,447,490.00","52,876,391,441.00","59,532,601,493.00","68,924,715,720.00","78,085,472,954.84","90,636,856,283.00","100,816,305,193.27","101,848,580,037.00","120,803,776,744.82","129,305,697,316.00","141,581,570,230.00","134,560,845,353.00","148,205,377,347.15","153,869,389,122.00","161,250,060,988.00","146,751,049,908.00","162,237,546,527.00","161,077,375,186.00","174,016,812,202.00"
持有至到期投资,"2,000,000.00",,,,,,,,,"207,446,027.00",,,,,"329,780,476.00","329,764,396.87","327,968,849.00","329,212,332.95","394,514,667.00","580,976,788.00","279,817,589.00","277,726,795.93","285,746,951.00","430,922,868.00","130,871,103.00","239,836,506.00","235,494,675.00","230,714,842.00"
应付债券,"5,000,000,000.00","17,085,510,114.00","12,101,132,399.00","15,901,833,348.00","17,908,706,909.00","17,905,418,427.92","17,913,529,947.00","29,898,107,379.95","31,404,630,197.00","31,402,589,202.00","31,516,689,994.00","29,426,221,034.00","27,925,178,926.00","28,427,854,474.97","30,727,206,545.00","33,743,965,011.02","33,834,953,224.00","33,829,195,261.26","30,042,467,505.00","32,045,410,376.00","32,049,554,414.00","34,042,492,677.18","32,048,036,709.00","36,035,365,229.00","26,145,817,801.00","26,168,673,614.00","23,855,279,259.00","23,859,944,328.00"
长期应收款,"10,407,627,148.00","14,022,993,871.00","21,599,984,699.00","23,287,023,688.00","28,348,178,925.00","29,910,465,494.83","30,291,731,556.00","33,342,094,107.20","38,092,964,228.00","38,544,167,139.00","42,034,530,848.00","44,869,259,026.00","53,687,879,774.00","57,217,016,798.05","67,108,034,869.00","72,696,543,634.53","74,624,967,999.00","76,614,647,784.08","76,582,041,761.00","79,502,813,075.00","76,693,929,828.00","76,782,065,800.54","69,166,474,193.00","74,359,312,797.00","94,367,338,913.00","97,889,649,547.00","97,286,764,950.00","110,810,381,731.00"
长期应付款,"3,307,244,028.00","4,428,925,428.00","5,592,172,474.00","5,534,557,730.00","5,303,276,071.00","6,083,689,457.15","6,251,953,210.00","6,326,221,636.16","7,374,031,379.00","7,722,025,619.00","8,497,668,012.00","7,685,760,989.00","6,242,057,565.00","8,088,839,353.08","9,788,129,225.00","9,235,380,947.38","9,066,033,916.00","8,842,432,224.87","9,206,415,526.00","8,699,498,371.00","9,088,870,787.00","10,337,403,857.05","9,547,389,645.00","11,210,299,178.00","10,437,730,398.00","10,440,238,697.00","10,179,764,295.00","10,439,074,080.00"
长期股权投资,"5,711,090,935.00","5,246,581,116.00","5,861,031,935.00","6,096,220,645.00","6,301,521,318.00","6,277,312,798.49","6,116,807,330.00","6,117,598,601.15","6,602,221,863.00","6,828,627,866.00","7,823,388,002.00","8,171,246,671.00","9,597,946,843.00","11,195,140,907.70","11,077,042,819.00","10,278,099,389.80","10,086,165,775.00","10,269,444,691.12","11,642,778,424.00","10,460,521,995.00","12,946,035,848.00","13,024,962,824.05","13,377,378,000.00","14,711,163,990.00","19,134,343,964.00","20,344,479,720.00","20,568,289,501.00","22,483,348,569.00"
专项应付款,"123,959,166.00","258,198,332.00","137,320,025.00","152,006,734.00","147,277,944.00","247,676,590.68","149,819,395.00","120,338,627.38","130,351,279.00","116,592,852.00","114,306,477.00","117,614,899.00","128,023,470.00","142,356,022.91","144,477,478.00","151,632,859.84","146,255,298.00","143,824,187.79","139,977,327.00","146,271,836.00","171,276,552.00","159,627,277.65","158,415,276.00","152,197,664.00","150,011,328.00","143,783,560.00","147,430,989.00","144,547,216.00"
投资性房地产,"699,427,327.00","688,218,395.00","754,054,465.00","771,107,619.00","785,085,525.00","785,430,685.95","1,289,311,542.00","1,277,232,335.54","1,505,754,459.00","1,331,435,934.00","1,265,060,328.00","1,254,951,092.00","1,248,707,584.00","1,221,861,439.93","1,222,376,317.00","1,204,345,478.69","1,205,651,272.00","1,191,753,350.64","1,176,112,606.00","1,157,931,249.00","2,598,741,060.00","2,656,681,104.48","2,528,747,918.00","2,634,811,909.00","2,876,669,070.00","2,824,739,483.00","2,807,311,942.00","2,777,335,155.00"
预计负债,"483,430,957.00","365,061,098.00","337,966,943.00","360,075,913.00","274,041,299.00","275,016,467.30","273,464,891.00","295,201,677.06","527,104,852.00","532,128,051.00","504,509,182.00","488,902,359.00","542,325,086.00","581,438,674.70","618,568,129.00","610,760,889.30","586,408,769.00","614,114,437.33","418,156,502.00","440,725,915.00","370,334,484.00","373,319,687.38","412,567,237.00","472,304,944.00","458,973,376.00","624,507,821.00","731,816,493.00","791,248,788.00"
固定资产,"29,532,702,215.00","38,067,327,671.00","42,937,009,339.00","43,205,224,425.00","45,333,469,717.00","44,443,912,506.47","45,692,095,346.00","46,392,188,483.28","49,471,643,712.00","48,828,891,247.00","48,593,939,602.00","47,921,477,974.00","49,559,020,534.00","48,717,170,485.13","50,044,491,646.00","49,663,888,771.89","51,676,922,744.00","51,406,060,415.25","53,896,095,599.00","54,572,924,809.00","54,377,274,016.00","53,667,026,062.80","54,144,652,491.00","53,980,225,622.00","56,180,837,806.00","55,677,830,035.00","58,421,737,296.00","58,051,623,670.00"
递延所得税负债,"1,081,084,671.00","3,519,972,264.00","2,398,004,924.00","2,716,174,576.00","2,378,216,809.00","2,462,038,418.07","2,354,804,054.00","2,187,878,880.26","3,100,544,798.00","3,016,466,209.00","2,812,801,830.00","2,811,796,771.00","2,893,472,654.00","3,015,216,833.70","3,659,917,628.00","4,252,214,064.23","5,690,543,588.00","6,479,572,174.99","5,574,751,574.00","5,148,755,895.00","5,428,558,181.00","4,917,561,356.88","5,231,702,393.00","5,536,443,566.00","4,441,083,556.00","4,780,252,817.00","5,260,439,106.00","4,576,264,790.00"
在建工程,"8,585,241,308.00","9,910,988,744.00","9,880,233,951.00","9,506,328,782.00","9,625,264,195.00","10,790,148,670.33","9,064,057,188.00","9,519,964,857.07","7,111,416,360.00","7,952,035,428.00","6,847,207,023.00","7,319,132,683.00","5,799,379,306.00","6,259,151,704.47","9,297,403,016.00","10,028,844,547.13","11,386,925,724.00","11,668,206,125.17",,"12,556,963,403.00","13,192,073,326.00","13,708,261,175.27","14,887,053,279.00","14,602,290,149.00","10,160,372,456.00",,"8,555,686,014.00","9,546,531,395.00"
其他非流动负债,"60,119,656.00","121,455,619.00","325,517,939.00","315,491,929.00","467,253,477.00","264,384,632.96","484,064,179.00","645,926,337.85","899,442,723.00","899,361,526.00","922,104,221.00","1,028,467,389.00","1,814,284,339.00","2,308,902,844.47","4,555,884,776.00","5,461,092,328.44","4,344,886,339.00","4,478,913,295.37","4,287,350,934.00","2,387,556,736.00","2,380,054,094.00","2,384,850,743.48","2,478,904,404.00","2,475,865,237.00","563,614,683.00","621,647,849.00","626,758,318.00","621,468,773.00"
工程物资,,,,,,,,"15,154,037.61",,"780,371.00",,,,"19,914.53",,,,,,,,,,,,,,
非流动负债合计,"25,051,369,994.00","42,584,328,588.00","45,881,201,463.00","56,404,518,201.00","59,146,696,890.00","64,430,651,759.52","65,648,147,469.00","79,083,749,884.29","84,342,734,420.00","90,095,610,950.00","97,244,471,157.00","101,091,364,934.00","108,470,057,760.00","120,650,081,158.67","140,131,040,064.00","154,271,351,293.48","160,135,342,066.00","180,643,980,260.84","184,429,460,811.00","198,796,725,771.00","189,869,342,493.00","206,368,982,204.28","208,011,452,561.00","221,873,601,354.00","191,161,082,411.00","207,275,480,265.00","204,094,764,938.00","216,545,705,472.00"
固定资产清理,,,,,,"5,771,562.67",,"2,070,110.23",,"10,753,300.00",,,,"42,297,672.62",,,,,"11,383,277,161.00","3,412,501.00",,,,,,,,
负债合计,"165,402,586,785.00","197,488,840,175.00","236,045,369,095.00","267,962,252,298.00","277,532,237,775.00","282,624,888,110.37","312,495,486,243.00","328,233,224,467.77","336,802,226,650.00","337,002,405,383.00","375,748,596,789.00","384,174,216,400.00","412,444,579,007.00","430,842,168,489.16","479,375,567,109.00","494,575,877,560.96","498,191,351,812.00","504,899,360,771.42","550,257,210,182.00","568,889,464,300.00","561,487,988,536.00","579,457,423,275.88","585,324,974,354.00","611,742,898,307.00","614,505,763,527.00","623,780,384,629.00","662,828,874,585.00","681,789,340,906.00"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"14,825,000,000.00","14,825,000,000.00","14,825,000,000.00","14,825,000,000.00","14,825,000,000.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00","16,174,735,425.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,"10,517,424,355.00",,
资本公积,"20,183,547,050.00","27,845,621,261.00","25,278,118,375.00","24,914,452,194.00","23,138,562,641.00","27,726,612,239.92","27,225,463,661.00","26,598,374,086.40","28,762,089,711.00","28,527,293,729.00","27,642,464,708.00","27,586,191,678.00","27,449,136,910.00","26,418,845,865.91","26,554,281,385.00","21,034,749,118.69","21,064,901,752.00","21,064,901,752.38","22,265,624,610.00","24,020,037,183.00","24,015,056,700.00","24,015,056,698.48","24,015,008,444.00","25,434,551,268.00","24,015,227,159.00","24,015,411,251.00","25,523,617,887.00","25,436,959,660.00"
无形资产,"12,410,151,003.00","16,436,113,454.00","22,726,700,723.00","25,841,940,974.00","30,610,673,248.00","31,998,158,048.46","34,922,927,246.00","37,070,933,617.27","42,991,860,914.00","44,576,494,597.00","47,857,714,061.00","51,961,222,075.00","62,261,144,374.00","66,076,143,893.86","76,044,807,383.00","83,990,793,106.69","97,967,567,175.00","105,869,544,644.75","119,147,099,969.00","131,587,506,644.00","145,043,965,072.00","153,458,398,882.73","159,306,382,213.00","166,034,853,083.00","148,304,923,721.00","153,679,649,813.00","159,908,676,723.00","166,756,476,731.00"
盈余公积,"316,708,328.00","494,697,212.00","757,840,600.00","757,840,600.00","1,183,473,788.00","1,183,473,788.38","1,183,473,788.00","1,183,473,788.38","1,406,274,147.00","1,406,274,148.00","1,406,274,147.00","1,406,274,148.00","2,513,458,499.00","2,513,458,500.27","2,513,458,499.00","2,513,458,500.27","3,461,015,618.00","3,421,691,438.56","3,461,015,618.00","3,461,015,619.00","3,764,989,428.00","3,764,989,429.27","3,764,989,428.00","3,764,989,429.00","4,209,259,586.00","4,161,731,342.00","4,209,259,586.00","4,209,259,587.00"
开发支出,"7,328,700.00","1,350.00","32,683,010.00","30,893,742.00","5,883,562.00","11,335,279.41","5,584,353.00","8,693,538.00","4,760,747.00","4,860,758.00","4,134,866.00","4,066,239.00","2,914,074.00","2,887,002.00","2,833,869.00","3,133,146.31","4,147,006.00","3,256,439.23","2,953,330.00","3,003,534.00","3,002,298.00","3,132,922.85","3,143,263.00","3,260,042.00","9,977,392.00","9,805,440.00","13,451,636.00","14,910,359.00"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"4,650,740.00","5,184,023.00","300,849,555.00","300,849,555.00","306,141,592.00","306,141,592.11","306,141,592.00","307,045,603.72","307,621,592.00","307,621,592.00","307,621,592.00","307,621,592.00","307,621,592.00","307,621,592.11","1,387,906,342.00","1,387,906,342.28","1,537,119,298.00","1,537,119,298.28","5,953,417,914.00","4,937,199,710.00","6,016,525,882.00","6,234,264,094.18","6,225,006,643.00","6,366,041,018.00","5,209,866,125.00","5,481,513,065.00","5,767,370,355.00","5,768,982,586.00"
未分配利润,"9,755,051,701.00","14,937,826,836.00","22,361,097,328.00","25,711,002,979.00","31,157,073,650.00","32,684,917,276.20","33,096,699,176.00","35,168,411,304.53","39,957,466,998.00","41,748,354,499.00","42,316,000,732.00","45,014,236,662.00","47,981,986,581.00","49,803,359,380.35","50,758,114,892.00","54,705,206,998.34","57,775,070,194.00","59,735,412,052.09","61,477,371,454.00","65,041,395,576.00","69,758,646,527.00","72,051,752,180.63","72,684,893,315.00","76,935,514,452.00","81,578,213,987.00","84,718,549,354.00","84,955,034,440.00","89,143,952,320.00"
