科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
筹资活动现金流入小计,"10,000,000.00","20,000,000.00","20,000,000.00",,,"579,510,000.00",,,,,,,,,"19,500,000.00","19,500,000.00","19,987,400.00","53,487,400.00",,,,"29,638,395.73","23,820,000.00","46,540,911.50","50,660,911.50","72,050,911.50","10,000,000.00","30,500,000.00","30,500,000.00","473,737,593.30","192,419,262.50","445,560,812.50","555,370,394.26","771,165,325.16","228,099,042.29","475,033,877.17","685,439,724.31","1,041,474,808.70","1,057,889,999.65"
经营活动现金流出小计,"147,845,112.04","216,416,254.67","201,405,626.02","90,952,278.13","144,102,549.41","194,920,087.50","76,986,649.46","136,624,770.80","197,397,205.13","247,770,959.00","50,600,596.74","89,175,579.11","122,791,402.63","174,899,899.68","37,479,444.09","89,316,167.72","134,335,314.36","219,330,417.44","65,876,839.66","109,368,492.22","154,660,714.18","211,602,982.75","67,356,690.55","121,561,983.23","169,689,587.28","232,928,273.90","73,272,946.26","127,977,551.50","204,320,492.59","1,510,569,493.84","321,568,262.88","768,094,356.07","1,399,814,973.63","1,324,974,302.79","467,708,564.60","774,623,478.66","1,445,433,235.99","1,759,586,160.50","687,306,563.94"
偿还债务支付的现金,"35,000,000.00","10,000,000.00","24,000,000.00",,,"6,000,000.00",,,"10,000,000.00","10,000,000.00",,,,,,,,,,,"9,000,000.00","33,500,000.00",,"1,000,000.00","9,305,385.22","13,339,307.23","5,190,000.00","22,000,000.00","27,000,000.00","339,500,000.00","89,000,000.00","249,000,000.00","269,346,956.09","544,205,254.90","170,370,012.36","466,912,061.21","430,513,847.20","696,140,682.44","202,087,066.57"
经营活动产生的现金流量净额,"16,351,235.81","20,016,576.20","48,527,183.26","27,955,044.69","18,986,930.66","28,601,894.71","-16,646,323.12","-22,140,738.94","-14,648,659.19","-21,124,766.16","5,270,539.47","6,951,464.71","17,775,643.01","11,418,120.00","11,480,628.66","4,377,806.50","1,400,916.11","-14,334,248.89","3,306,857.14","-1,085,231.85","11,179,072.99","-7,702,524.99","-1,747,384.61","-7,982,972.91","2,298,490.14","-942,345.74","8,671,008.37","23,987,145.24","23,307,750.35","-239,207,880.30","-116,208,946.82","-187,469,693.71","-276,908,598.28","-69,124,974.54","-55,411,047.93","25,693,064.47","-164,074,034.49","-118,476,276.45","-70,236,324.57"
分配股利、利润或偿还利息支付的现金,"7,029,407.00","5,796,251.25","36,824,940.00","1,297,150.00","1,623,570.00","1,763,833.05","140,972.22","30,797,444.44","30,914,777.77","30,914,777.77",,"11,356,070.12","16,819,070.12","16,800,000.00",,,,"126,833.34","502,500.00","13,184,005.81","13,586,008.64","12,532,350.45","215,565.22","10,532,449.21","11,525,437.92","12,341,325.21","585,396.39","12,479,922.01","12,795,514.47","30,580,117.18","4,918,724.41","12,929,977.11","22,452,358.61","29,047,236.14","8,704,579.54","28,700,596.88","44,308,001.07","57,208,467.33","11,609,631.71"
收回投资收到的现金,,,,,,,,,,,"-447,559.91","-447,559.91","-447,559.91",,,,,,,,,,,,,,,,,,"300,000.00","10,800,000.00","10,800,000.00",,,"30,392.83","30,392.83","245,000.00",
支付其他与筹资活动有关的现金,,,,,"2,020,009.15","4,903,627.66",,"30,000.00","30,000.00","309,858.00",,,,"19,070.12",,,,,,,,,,,,,,"4,606,579.38","4,606,579.38","20,467,700.06","572,916.66","13,101,300.00","19,076,925.87","114,407,233.99","7,098,472.00","24,347,588.77","26,258,749.01","51,298,501.00","6,008,631.32"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,800,000.00",,,,,
筹资活动现金流出小计,"42,029,407.00","15,796,251.25","60,824,940.00","1,297,150.00","3,643,579.15","12,667,460.71","140,972.22","30,827,444.44","40,944,777.77","41,224,635.77",,"11,356,070.12","16,819,070.12","16,819,070.12",,,,"126,833.34","502,500.00","13,184,005.81","22,586,008.64","46,032,350.45","215,565.22","11,532,449.21","20,830,823.14","25,680,632.44","5,775,396.39","39,086,501.39","44,402,093.85","390,547,817.24","94,491,641.07","275,031,277.11","310,876,240.57","687,659,725.03","186,173,063.90","519,960,246.86","501,080,597.28","804,647,650.77","219,705,329.60"
处置固定资产、无形资产和其他长期资产收回的现金净额,"11,982,120.00","3,690.00","2,804.00","1,286,338.63","1,284,538.63","3,079,113.63",,"44,500.00","46,900.00","48,481.00","1,450.00","-3,350.00","-2,300.00","-2,950.00",880.00,880.00,"10,749.23","10,749.23",,,"2,830.00","2,830.00","19,300.00","19,300.00","19,300.00","19,300.00",,,,,,"6,565,900.00","6,565,900.00","6,577,400.00","3,440.00","3,487.00","163,337.00","226,337.00","5,760.00"
筹资活动产生的现金流量净额,"-32,029,407.00","4,203,748.75","-40,824,940.00","-1,297,150.00","-3,643,579.15","566,842,539.29","-140,972.22","-30,827,444.44","-40,944,777.77","-41,224,635.77",,"-11,356,070.12","-16,819,070.12","-16,819,070.12","19,500,000.00","19,500,000.00","19,987,400.00","53,360,566.66","-502,500.00","-13,184,005.81","-22,586,008.64","-16,393,954.72","23,604,434.78","35,008,462.29","29,830,088.36","46,370,279.06","4,224,603.61","-8,586,501.39","-13,902,093.85","83,189,776.06","97,927,621.43","170,529,535.39","244,494,153.69","83,505,600.13","41,925,978.39","-44,926,369.69","184,359,127.03","236,827,157.93","838,184,670.05"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,"1,151,166.65",,,,"-447,559.91",,,,,,,,,,,,,,,,,,,,,"245,000.00","194,311.94","245,000.00","-50,689.06",
四、汇率变动对现金的影响,"-12,968.54","-565,149.05","-132,532.06","-75,562.49","-79,352.82","-82,969.96","-1,658.82","-42,327.75","-95,623.55","-116,534.50","-23,466.95","-24,123.39","2,690.36","-303,758.41","-141,123.29","-276,511.48","-338,605.85","-367,013.07","12,222.61","27,704.11","13,336.63","-20,745.78","9,292.49","31,273.81","79,342.77","111,381.73","-49,241.81","-167,843.87","87,569.65",,"3,953.98","-85,027.26","-153,829.12","-205,199.67","-83,112.41","-162,030.95","-59,363.18","-45,184.80","-153,229.79"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,387.33,,,,,,,,"1,426,082.19","2,625,287.67","1,101,972.60","2,306,068.49","133,439,630.13","135,570,137.48",51.04,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"11,982,120.00","3,690.00","2,804.00","1,286,338.63","1,284,538.63","3,079,113.63",,"44,500.00","46,900.00","1,199,647.65","-446,109.91","-450,909.91","-449,859.91","-450,509.91",880.00,880.00,"11,136.56","10,749.23",,,"2,830.00","2,830.00","19,300.00","19,300.00","1,445,382.19","2,644,587.67","1,101,972.60","2,306,068.49","133,439,630.13","135,570,137.48","300,051.04","17,365,900.00","17,365,900.00","17,377,400.00","248,440.00","228,191.77","438,729.83","420,647.94","5,760.00"
五、现金及现金等价物净增加额,"-10,994,792.49","9,544,275.20","1,319,060.56","26,651,026.96","15,093,956.45","596,290,190.80","-17,514,364.16","-63,563,912.46","-72,678,167.72","-107,885,273.21","-2,127,421.42","-21,844,627.26","-22,288,815.27","-40,373,122.07","-8,540,556.00","-25,317,981.74","-42,673,212.91","-48,315,788.24","-21,939,363.51","-74,651,454.33","-81,705,954.72","-127,751,523.40","5,969,707.68","-135,060,181.20","-146,310,449.87","-138,022,851.16","4,343,470.29","4,932,604.14","125,161,534.43","-121,725,203.24","-47,719,473.85","-44,754,245.14","-123,138,606.62","-111,433,309.95","-61,612,426.18","-82,318,162.55","-86,502,295.92","-2,065,265.55","503,498,712.74"
购建固定资产、无形资产和其他长期资产支付的现金,"7,285,772.76","14,114,590.70","6,253,454.64","1,217,643.87","1,454,580.87","2,150,386.87","725,410.00","10,597,901.33","16,991,141.31","46,618,984.43","6,928,384.03","16,964,988.55","22,798,218.61","30,985,679.14","10,566,221.67","27,078,337.65","41,892,240.62","61,834,547.97","6,974,730.75","12,409,920.78","22,315,185.70","103,637,127.91","15,915,934.98","32,136,244.39","40,178,822.43","46,422,433.88","9,604,872.48","12,606,264.33","17,771,321.85","100,453,829.87","29,409,630.98","45,062,437.06","105,906,710.41","140,986,135.87","46,292,684.23","61,141,747.55","105,159,475.11","140,826,875.59","48,101,857.97"
期初现金及现金等价物余额,"38,200,861.52","27,206,069.03","36,750,344.23","38,069,404.79","38,069,404.79","38,069,404.79","634,359,595.59","634,359,595.59","634,359,595.59","634,359,595.59","526,474,322.38","526,474,322.38","526,474,322.38","526,474,322.38","486,101,200.31","486,101,200.31","486,101,200.31","486,101,200.31","438,322,412.07","437,785,412.07","437,785,412.07","437,785,412.07","310,419,988.67","310,033,888.67","310,033,888.67","310,033,888.67","173,752,937.51","173,752,937.51","173,752,937.51","389,187,322.57","294,158,074.15","267,462,119.33","267,462,119.33","267,462,119.33","156,028,809.38","156,028,809.38","156,028,809.38","156,028,809.38","153,963,543.83"
投资支付的现金,,,,,,,,,,,,,,,"25,078,000.00","25,078,000.00","25,078,000.00","25,078,000.00","19,200,000.00","48,000,000.00","48,000,000.00",,,,"9,784,930.90","139,784,320.00",,,,,,,"2,000,000.00","2,000,000.00",,,,,"216,200,304.98"
期末现金及现金等价物余额,"27,206,069.03","36,750,344.23","38,069,404.79","64,720,431.75","53,163,361.24","634,359,595.59","616,845,231.43","570,795,683.13","561,681,427.87","526,474,322.38","524,346,900.96","504,629,695.12","504,185,507.11","486,101,200.31","477,560,644.31","460,783,218.57","443,427,987.40","437,785,412.07","416,383,048.56","363,133,957.74","356,079,457.35","310,033,888.67","316,389,696.35","174,973,707.47","163,723,438.80","172,011,037.51","178,096,407.80","178,685,541.65","298,914,471.94","267,462,119.33","246,438,600.30","222,707,874.19","144,323,512.71","156,028,809.38","94,416,383.20","73,710,646.83","69,526,513.46","153,963,543.83","657,462,256.57"
