科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"84,292,601.15","93,958,608.57","229,013,017.60","166,499,359.14","282,836,533.05","313,039,980.70","1,389,033,006.80","1,223,446,848.25","1,170,657,006.44","1,115,050,173.88","1,211,777,218.98","985,177,803.16","982,845,002.53","896,084,306.77","844,353,739.94","453,968,984.31","341,758,457.84","527,556,684.93","462,209,325.64","660,811,310.20","622,025,789.27","308,052,782.31","253,281,546.97","246,685,452.24","502,966,289.60","282,809,055.70","210,074,419.15","253,360,554.38","795,939,921.17","426,873,416.85","303,164,416.04","384,922,396.08","212,340,238.02","334,886,808.47","370,573,629.69","330,831,169.68"
短期借款,"181,000,000.00","184,000,000.00","235,000,000.00","240,000,000.00","320,000,000.00","297,000,000.00",,,,"50,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","150,000,000.00","165,000,000.00","665,000,000.00","865,000,000.00","880,000,000.00","788,000,000.00","1,000,000,000.00","580,000,000.00","630,000,000.00","780,000,000.00","648,236,554.42","742,026,554.42","692,026,554.42","642,026,554.42","575,790,000.00","525,141,221.12","530,141,221.12","485,141,221.12","585,141,221.12","430,000,000.00","465,000,000.00","563,000,000.00","583,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"264,872,601.19","264,872,601.19","264,872,601.19"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,620,000.00","117,204.00","4,425,912.00","4,069,531.12","3,300,000.00","16,805,334.00","3,300,000.00","4,413,900.00","8,524,470.00","20,654,379.80","13,436,424.17","4,290,000.00","9,750,000.00","13,285,146.67","3,200,000.00","7,600,000.00","19,600,000.00","23,236,397.88","25,920,151.98","32,493,537.66","15,078,000.00","13,212,375.13","36,127,000.00","55,014,281.30","18,960,015.60","13,200,000.00","1,306,224.03","5,822,424.03","18,117,200.00","16,316,000.00","10,062,000.00","17,042,151.99","21,642,151.99","22,590,000.00","37,655,367.93","23,455,037.08"
应付票据,"90,728,039.40","127,395,893.96","176,064,380.05","260,344,924.29","297,023,417.13","363,024,786.97","339,866,733.14","410,524,677.73","411,760,001.29","263,424,206.99","148,664,348.94","110,611,174.79","152,461,735.81","128,135,135.26","158,110,002.61","291,282,791.89","173,805,980.68","128,097,452.71","162,843,136.20","55,365,368.93","173,589,735.95","176,497,376.22","71,891,927.83","221,565,096.94","259,315,226.29","103,214,345.30","264,137,156.42","369,239,113.42","430,016,853.38","386,099,070.29","290,822,564.33","271,480,485.53","230,334,212.91","165,768,450.45","116,098,501.50","114,365,718.80"
应收账款,"200,428,004.38","178,061,110.83","361,132,750.50","348,180,801.14","437,659,590.83","446,442,683.93","576,751,188.22","808,534,805.21","860,919,282.16","938,954,515.17","1,015,505,265.90","1,087,498,281.74","1,059,207,919.24","1,104,199,278.80","1,042,932,170.81","1,116,517,731.61","1,115,174,308.27","1,024,140,260.12","970,710,553.19","936,318,108.05","817,888,139.40","766,250,776.32","709,371,177.17","668,371,932.56","640,472,626.41","628,812,865.66","553,364,352.96","605,097,507.19","590,522,175.92","699,213,450.57","744,889,506.53","755,926,719.83","677,603,174.25","681,239,206.22","639,443,858.35","612,325,306.26"
应付账款,"138,377,297.32","114,520,222.50","127,678,195.94","164,011,244.45","152,063,228.00","196,454,640.62","171,587,159.10","218,873,213.46","212,157,305.28","209,617,392.41","231,982,460.77","210,242,677.36","213,831,733.37","237,651,402.62","275,083,015.07","306,287,639.58","290,031,624.55","287,587,188.23","250,302,557.75","229,773,935.42","206,075,581.84","202,682,233.90","183,939,063.35","166,822,901.60","187,117,084.06","256,206,563.23","225,173,765.90","224,680,142.29","231,638,617.35","614,669,796.12","516,610,334.61","427,726,285.11","398,829,760.14","598,376,977.92","437,595,408.66","516,503,270.28"
预付款项,"122,630,263.52","72,700,222.42","56,743,190.04","46,531,125.23","52,275,792.10","148,606,299.47","162,115,932.64","155,353,864.38","92,879,022.49","79,349,044.33","68,645,042.85","81,303,020.44","116,988,828.55","98,195,720.65","125,176,021.76","105,077,438.11","66,253,561.60","572,481,702.91","145,963,224.67","38,369,377.08","50,381,703.26","33,545,014.11","36,977,114.67","66,006,880.51","60,913,210.31","48,088,889.87","54,564,817.12","62,329,403.40","58,212,133.30","72,693,631.45","51,540,397.53","47,101,239.59","89,322,151.97","43,177,540.58","37,609,045.03","73,830,452.60"
预收款项,"674,138,463.01","569,748,421.33","487,825,993.14","297,491,062.74","286,690,894.72","247,227,113.32","120,390,970.28","123,616,354.40","119,645,183.99","64,584,675.49","236,314,058.35","200,497,946.30","247,905,704.84","181,942,244.27","87,491,032.50","85,391,268.11","88,838,770.53","45,892,866.62","63,770,394.43","62,554,515.64","86,677,563.79","84,891,598.70","105,417,934.29","117,523,032.92","143,710,082.87","151,770,222.90","104,584,433.01","158,646,511.88","52,506,606.41","104,868,524.68","175,915,244.33","252,332,020.36","232,156,733.72","214,527,464.38","281,799,434.51","192,355,274.48"
