科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,"4,341,774.69","24,966,021.81","25,427,088.11","25,472,350.31","25,310,556.74","4,282,904.50","4,348,762.28","4,314,620.06","4,280,477.84","4,049,379.72","4,016,752.53"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"48,086,936.81","46,817,337.85","47,070,309.25","46,400,108.11","45,796,582.85","49,718,214.43","57,252,759.39","60,456,949.01","78,254,202.89","76,408,641.12","76,466,830.24","78,936,080.83","77,903,230.60","75,851,885.07","79,094,791.95","76,925,852.04","90,803,588.44","119,016,801.18","118,617,539.56","110,857,235.01","108,046,781.94","169,020,482.97","166,577,153.52","162,416,464.94","178,881,762.27","175,303,115.91","172,766,103.70","169,388,086.03","170,683,777.41","168,821,635.66"
递延所得税负债,,,,,,,,,,,,,,,,,,"2,204,844.92","3,167,723.60","3,067,969.94","3,386,766.59","3,302,607.29","3,195,457.39","3,016,003.80","2,839,114.40","2,737,460.21","692,475.11","606,094.93","779,572.17","664,309.00"
在建工程,,,,,,,,,,,,,,,"88,753,278.60","88,753,278.60","98,614,754.00","84,592,374.00","82,463,374.00","82,463,374.00","61,807,816.00",,,,,,,,,
其他非流动负债,,,,,,,,,,,"3,500,000.00",,,,"14,305,016.52","19,735,500.95","27,786,693.21","32,479,890.94",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,"3,500,000.00",,,,"14,305,016.52","19,735,500.95","27,786,693.21","34,684,735.86","29,784,947.79","27,933,836.09","26,789,229.67","26,224,462.05","25,706,241.66","23,462,258.02","22,182,526.17","20,565,850.60","17,576,714.80","16,965,650.06","16,370,810.46","15,624,042.64"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"29,218,649.66","26,293,586.50","31,609,316.00","27,559,333.67","29,508,231.62","33,816,306.55","50,698,818.82","47,336,889.33","49,463,583.85","58,173,560.34","78,352,155.43","62,638,705.69","70,074,844.36","66,769,373.65","98,789,089.93","88,227,097.34","113,340,298.76","262,694,179.75","152,364,085.06","138,976,812.46","141,446,485.58","140,836,056.78","274,952,875.24","350,827,823.43","375,644,507.87","281,094,558.43","375,449,436.78","349,486,838.84","388,551,294.06","374,726,652.23"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","204,000,000.00","204,000,000.00","204,000,000.00","204,000,000.00","204,697,075.00","204,866,425.00","204,970,000.00","204,971,500.00","204,971,500.00","232,943,523.00","232,943,523.00","232,943,523.00","465,887,046.00","465,887,046.00","465,887,046.00","465,887,046.00","465,887,046.00","471,637,546.00","471,637,546.00","471,637,546.00","471,637,546.00","471,637,546.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,345,451.40","2,643,711.40","16,646,056.26","16,646,056.26","405,016,870.85","405,016,870.85","405,077,985.85","408,348,713.38","328,273,586.43","332,198,459.48","331,308,821.59","332,573,043.86","340,550,271.38","343,283,805.08","341,036,488.39","341,463,099.41","341,873,990.43","782,886,646.29","778,435,326.94","778,435,326.94","545,491,803.94","545,491,803.94","545,491,803.94","545,491,803.94","545,491,803.94","602,134,228.94","619,988,501.49","627,238,550.88","633,416,712.36","630,288,330.97"
无形资产,"595,683.75","98,216.12","7,879,058.18","6,581,714.57","6,788,625.22","5,422,044.13","6,741,185.55","6,465,433.59","7,055,277.44","9,660,127.91","17,832,270.16","21,833,703.91","28,570,398.91","47,915,007.34","59,755,196.35","53,547,665.36","50,233,663.37","64,613,552.90","56,695,942.57","50,777,105.76","49,469,330.28","42,731,869.05","43,436,377.37","98,887,794.87","46,921,020.26","53,205,384.79","44,254,596.30","82,470,386.56","67,795,466.14","53,519,681.55"
盈余公积,"6,742,572.33","11,923,394.12","17,953,857.19","17,953,857.19","17,953,857.19","17,953,857.19","25,292,910.41","25,292,910.41","25,292,910.41","25,292,910.41","32,666,223.45","32,666,223.45","32,666,223.45","32,666,223.45","39,469,893.78","39,469,893.78","39,469,893.78","39,469,893.78","46,029,073.14","46,029,073.14","46,029,073.14","46,029,073.14","55,385,890.24","55,385,890.24","55,385,890.24","55,385,890.24","64,444,992.85","64,444,992.85","64,444,992.85","64,444,992.85"
开发支出,"3,850,988.88","6,731,969.46","1,580,200.96","2,609,654.96","3,520,896.23","5,098,582.12","6,628,362.84","9,326,725.62","12,368,996.80","14,764,009.21","20,085,176.14","26,865,957.67","32,783,184.51","21,317,778.96","11,482,592.59","19,381,517.04","23,245,730.82","29,554,792.51","34,950,122.67","41,276,407.86","41,108,468.79","47,792,668.50","48,563,742.08","58,312,924.65","50,341,895.32","44,624,081.06","53,691,193.70","10,725,797.01","22,105,475.37","32,339,358.10"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,392,925.00","62,392,925.00","62,126,850.00","39,137,970.00"
商誉,,,,,,,,,,,,,,,,,,"488,121,126.29","488,121,126.29","488,121,126.29","488,121,126.29","488,121,126.29","504,386,442.92","604,906,027.37","643,636,776.66","643,636,776.66","643,636,776.66","643,636,776.66","643,636,776.66","643,636,776.66"
未分配利润,"60,683,150.97","92,310,547.11","128,584,714.75","131,443,748.66","143,096,721.58","166,737,363.60","194,636,193.72","195,328,383.92","177,077,158.82","190,332,440.45","224,985,422.45","226,057,322.29","240,073,540.73","251,329,062.72","276,007,233.76","277,373,856.31","284,686,257.31","301,014,219.50","355,139,373.41","357,126,547.74","357,374,437.30","374,584,525.02","443,505,072.28","445,545,162.42","436,203,425.96","463,096,599.03","548,156,899.89","543,242,840.17","541,406,995.74","586,642,691.33"
长期待摊费用,"542,381.47","406,602.43","270,823.39","236,878.63","202,933.87","280,007.44","907,417.66","832,827.88","758,238.10","695,208.07","632,178.04","121,148.27","702,503.26","899,691.58","788,333.32","742,833.31","1,879,289.20","3,937,572.78","4,055,792.11","3,808,511.44","4,219,262.03","3,937,945.25","5,743,366.48","5,385,981.53","5,138,903.91","4,551,833.28","4,145,939.18","4,094,815.41","3,546,699.03","3,015,966.03"
少数股东权益,,,,,,,,,,,,,,,,,,"3,007,473.39","3,003,422.68","2,937,757.23","2,863,236.89","2,700,928.17","20,633,394.97","29,066,656.80","35,275,199.03","36,872,038.33","42,668,102.09","45,911,657.00","49,179,893.39","49,496,716.54"
递延所得税资产,"433,039.84","796,255.55","770,637.82","770,637.82","770,637.82","1,190,076.22","1,382,204.87","1,680,716.44","1,752,672.10","2,954,184.39","3,113,928.83","3,077,034.77","3,754,757.26","3,971,112.51","3,947,223.44","4,819,183.89","6,658,127.84","7,621,123.97","7,546,801.81","7,226,772.87","11,918,781.65","12,187,666.09","13,320,176.56","13,011,651.85","14,227,701.96","14,658,420.98","12,343,917.59","13,560,885.75","19,901,761.83","21,438,253.33"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"53,509,030.75","54,850,381.41","57,571,029.60","56,598,994.09","57,079,675.99","61,708,924.34","72,911,930.31","78,762,652.54","100,189,387.33","104,482,170.70","118,130,383.41","142,633,925.45","158,657,845.74","165,066,666.68","262,055,390.57","266,419,206.01","292,431,293.68","818,117,322.51","817,927,405.29","831,609,618.18","874,535,943.77","885,872,454.09","889,413,075.46","1,065,795,943.03","1,047,624,385.26","1,061,512,495.47","1,089,066,277.25","1,081,446,279.83","1,099,413,382.07","1,141,599,358.12"
所有者权益(或股东权益)合计,"159,771,174.70","196,877,652.63","253,184,628.20","256,043,662.11","686,067,449.62","709,708,091.64","745,007,089.98","748,970,007.71","734,643,655.66","751,823,810.34","792,960,467.49","795,296,589.60","817,987,110.56","832,145,516.25","861,483,615.93","863,278,349.50","871,001,641.52","1,359,321,755.96","1,415,550,719.17","1,417,472,228.05","1,417,611,796.84","1,435,155,988.85","1,531,630,304.25","1,542,038,252.48","1,539,247,198.29","1,630,223,404.09","1,686,121,422.40","1,691,624,895.77","1,699,248,429.19","1,764,385,419.54"
资产总计,"188,989,824.36","223,171,239.13","284,793,944.20","283,602,995.78","715,575,681.24","743,524,398.19","795,705,908.80","796,306,897.04","784,107,239.51","809,997,370.68","871,312,622.92","857,935,295.29","888,061,954.92","898,914,889.90","960,272,705.86","951,505,446.84","984,341,940.28","1,622,015,935.71","1,567,914,804.23","1,556,449,040.51","1,559,058,282.42","1,575,992,045.63","1,806,583,179.49","1,892,866,075.91","1,914,891,706.16","1,911,317,962.52","2,061,570,859.18","2,041,111,734.61","2,087,799,723.25","2,139,112,071.77"
负债和所有者(或股东权益)合计,"188,989,824.36","223,171,239.13","284,793,944.20","283,602,995.78","715,575,681.24","743,524,398.19","795,705,908.80","796,306,897.04","784,107,239.51","809,997,370.68","871,312,622.92","857,935,295.29","888,061,954.92","898,914,889.90","960,272,705.86","951,505,446.84","984,341,940.28","1,622,015,935.71","1,567,914,804.23","1,556,449,040.51","1,559,058,282.42","1,575,992,045.63","1,806,583,179.49","1,892,866,075.91","1,914,891,706.16","1,911,317,962.52","2,061,570,859.18","2,041,111,734.61","2,087,799,723.25","2,139,112,071.77"
