科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"2,204,983,094.38","2,193,465,416.12","2,075,980,731.91","1,977,001,909.39","1,908,059,713.08","1,936,975,392.08","1,911,918,381.65","1,698,529,046.42","1,731,841,904.86","1,557,755,826.19","1,415,393,004.65","1,490,441,202.93","1,489,475,257.12","1,730,162,963.22","1,777,176,230.77","3,079,975,632.01","3,395,993,210.93","3,054,022,459.50","3,470,098,696.40","3,373,176,047.66","3,106,643,710.25","3,184,659,520.43","3,054,357,822.91","3,208,326,114.78","3,294,495,116.23","3,250,772,320.15","3,334,985,403.05","3,491,434,821.44","3,530,557,180.36","3,604,230,730.77","3,685,039,619.70","4,045,985,424.51","4,125,660,142.23","3,911,609,388.30","4,152,577,508.17","6,777,448,400.91","5,699,342,794.73","5,015,098,175.11","5,187,092,342.47","5,299,801,738.25","6,632,400,648.61","7,084,113,093.92","8,310,129,619.79"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,"3,298,000.00",,,"12,000,700.00",,,"1,000,000.00",,"2,840,000.00",,"2,000,000.00","12,906,950.00",,,,,,,,,,,,,,,,
应付票据,,,,,,"61,180,000.00","110,320,000.00","72,300,000.00","65,436,000.00","13,280,200.00","9,137,484.95","72,361,109.70","62,776,000.00","31,693,046.75","198,266,598.50","170,977,304.50","129,000,035.30","147,630,598.90","197,559,055.00","250,302,359.30",,"191,742,400.00","1,803,200.00","4,759,590.00",,"13,351,641.12","10,326,600.00","6,586,400.00",,"16,598,100.00","2,698,800.00","5,584,897.83",,"5,457,624.00",,,,,,,,,
应收账款,"16,417,415.80","4,928,138.75","4,363,111.70","9,802,669.06","26,903,908.74","14,323,559.94","15,798,907.09","359,964.76","16,400,134.04","8,169,722.19","10,738,027.89","4,045,362.64","21,532,869.95","7,610,852.75","16,895,178.75","867,226.50","28,720,015.68","32,029,024.33","33,792,368.13","14,954,497.62","61,510,146.71","76,003,370.87","87,593,476.40","35,270,876.85","81,363,374.98","108,831,383.72","143,911,347.36","71,842,680.09","91,920,502.89","208,532,058.98","257,560,589.42","181,044,486.45","269,040,780.51","310,176,239.81","321,279,670.23","219,086,280.45","273,307,169.67","284,102,014.91","329,439,665.69","260,830,383.59","334,940,463.08","351,874,654.68","397,193,936.91"
应付账款,"97,810,801.54","199,820,608.69","89,928,003.82","132,515,923.18","246,803,394.98","277,773,355.17","304,985,820.13","174,123,857.20","155,091,027.01","121,508,779.90","106,199,551.90","194,002,522.70","254,059,475.93","400,224,502.59","161,563,624.90","302,076,511.10","560,454,899.52","230,697,276.84","551,439,463.64","615,855,704.05","647,693,725.90","423,128,387.59","426,079,119.81","321,427,367.78","309,405,713.80","312,787,496.23","297,694,889.40","285,962,055.93","266,789,355.59","211,747,898.38","211,945,717.67","285,006,449.63","210,544,585.46","205,976,392.38","238,493,912.71","326,714,464.38","329,271,250.08","373,964,824.12","378,721,124.87","391,018,092.53","333,132,372.34","334,947,334.11","339,410,385.31"
预付款项,"204,524,826.93","32,383,393.26","47,116,152.12","80,619,684.92","110,791,407.87","143,495,907.41","153,992,347.94","227,172,969.55","251,117,617.67","98,013,346.47","110,107,225.66","69,869,496.41","115,253,261.45","100,314,879.63","120,991,431.34","94,510,811.54","121,000,689.96","95,131,994.85","95,625,400.44","156,462,582.91","149,573,730.00","154,858,490.00","121,554,212.93","15,830,398.40","20,269,746.76","30,005,568.75","29,184,473.46","20,051,715.68","19,861,222.94","39,601,371.24","36,305,085.08","42,471,857.79","36,742,946.39","51,062,063.66","79,102,826.15","65,993,006.07","67,144,681.49","81,706,891.80","80,371,210.32","39,930,072.67","56,143,259.56","69,259,852.73","57,200,475.50"
预收款项,"494,318,206.93","304,441,464.77","302,457,753.20","375,485,941.64","396,385,037.81","472,619,048.71","499,870,446.17","515,915,846.79","524,980,737.50","538,245,965.73","551,841,275.13","538,167,192.64","546,850,306.26","527,273,325.66","522,236,017.93","495,435,707.23","501,677,221.77","551,827,915.48","582,122,023.70","569,496,403.81","548,893,784.48","586,151,380.42","532,069,062.88","484,883,288.73","491,785,302.83","506,815,449.43","542,165,856.70","504,474,491.91","464,581,232.34","535,420,065.58","559,428,643.65","524,897,291.34","596,303,482.75","600,129,576.30","703,615,977.21","648,051,197.17","674,055,362.89","657,989,051.34","678,272,444.95","621,379,379.03","659,161,783.03","681,483,454.51","799,050,144.93"
