科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"54,783,768.97","83,510,833.74","108,474,495.94","18,142,939.85","5,520,911.95","9,912,111.74","13,906,282.32","19,130,843.43","5,822,463.12","10,545,095.44","14,595,841.79","18,936,642.14","4,187,880.16","7,843,428.76","10,859,311.35","14,281,207.59","3,262,717.61","6,233,476.10","8,299,817.46","10,756,220.13","2,273,344.09","4,259,734.02","22,383,102.95","49,188,991.55","21,747,559.13","41,565,664.52","91,689,666.21","111,418,059.50","12,673,533.47","28,118,973.12","35,408,299.81","44,112,971.66","10,387,973.51","17,938,584.68","22,941,216.99","27,852,365.17","5,262,220.62","13,468,663.85","20,325,584.89","28,177,079.73","8,213,914.13","17,275,523.11","25,242,402.45","28,767,309.13",,"-34,104.54","-34,104.54","1,002,704.24","1,750,996.13"
二、营业利润,"6,179,991.11","-37,376,232.82","-49,269,976.70","-388,017,501.48","-7,889,551.36","-12,642,690.50","-18,027,794.28","-279,650,595.74","-4,756,610.59","-12,060,822.94","-19,262,480.38","50,189,082.32","-1,836,063.06","-4,110,578.27","-6,304,739.46","-15,848,246.80","-1,584,223.17","-3,602,244.15","-3,899,855.09","-19,936,147.22","-1,459,674.34","-2,678,544.40","-3,077,351.49","-5,765,188.53","10,447,240.91","14,618,428.33","15,125,499.18","10,410,325.32","601,858.46","1,440,058.49","837,587.14","4,723,797.10","312,960.01","1,462,727.46","940,651.31","1,974,216.92","-374,269.46","-896,390.58","-1,039,981.45","-2,779,345.33","-428,109.72","-1,189,736.82","-2,722,812.42","-9,611,342.66","-2,109,967.26","-4,397,314.20","-6,048,719.71","-10,863,017.89","-1,166,830.18"
减:营业成本,"39,293,329.28","60,198,306.25","76,464,770.02","18,464,838.86","5,935,871.69","10,567,496.92","14,547,604.24","19,052,178.40","4,937,974.57","8,937,901.14","12,335,943.48","15,909,102.90","3,502,413.15","6,544,197.53","9,079,103.78","11,820,093.14","2,694,551.11","5,131,751.70","6,777,854.22","8,693,757.19","1,744,758.81","3,271,575.60","20,725,621.00","46,534,800.04","21,396,250.26","40,927,508.26","90,464,718.64","108,881,489.79","10,858,925.06","23,473,130.01","29,624,036.82","29,394,496.44","8,062,196.30","10,335,734.13","14,144,904.59","18,206,788.66","4,504,627.46","12,129,257.99","17,712,521.81","23,739,542.64","7,074,486.22","14,715,583.27","22,808,337.73","27,509,851.00",,,,"317,781.07","161,376.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"412,458.65","920,869.50","1,333,199.22","79,854.70","27,268.42","44,767.99","60,656.73","97,876.61","24,680.74","473,334.88","203,547.90","252,499.74","17,548.61","32,931.59","40,659.85","72,157.67","12,695.76","27,901.77","40,582.54","52,264.49","10,198.94","35,474.50","46,563.44","66,841.41","118,729.68","122,738.88","22,552.13","40,702.16","23,776.69","30,450.30","30,450.30","80,748.68","56,915.53","56,915.53","59,480.68","91,987.20","40,340.28","63,157.71","100,603.22","233,480.85","30,239.90","54,087.13","89,678.52","310,152.83",,"127,942.02","127,942.02","260,148.26","9,135.60"
营业外收入,"9,751.30","11,466.30","18,080.11","3,007,476.40",,,"17,473.33","1,269,808.20",,"2,081.86","803,852.76","5,432,411.58",,,"6,837.61","28,410.26",,,"10,676.98","116,659.89",,"725,132.77","725,132.77","126,040,779.92","4,007,103.95",,"50,000.00","4,239,035.47",,"748,671.30","748,671.30","792,019.30","258,000.00","258,000.00","258,000.00","637,500.00",,"99,869.49","149,162.09","6,807,731.47",38.14,283.15,360.83,"17,982.60","203,180.49","203,802.42","205,432.40","1,553.00","33,614.01"
销售费用,"1,696,937.75","8,123,334.15","13,390,401.01","1,602,769.03","433,426.09","562,309.34","661,173.71","827,910.52","235,671.22","431,404.76","591,323.19","776,822.16","187,563.10","336,732.70","485,196.99","626,996.89","137,889.31","278,560.31","413,680.01","561,645.31","197,176.40","374,596.70","549,617.80","728,153.79",,,,"65,712.60","215,484.05","520,310.28","740,384.65","1,007,985.69","170,640.06","2,770,832.21","2,897,686.72","1,054,110.53","173,674.96","299,917.93","1,002,907.62","974,949.85","433,262.78","542,790.48","681,818.41","815,802.73","13,700.00","47,063.25","47,063.25","139,118.31","529,416.68"
减:营业外支出,"10,946.81","11,461,542.94","47,072,706.99","63,015,731.49",,"265,000.00","265,000.00","388,378.70","160,000.00","176,416.73","176,416.73","525,203.06",0.50,0.50,400.50,"353,714.78",323.02,323.02,323.02,"353,841.36",,,,"353,195.56",,,,"353,195.56",,58.97,58.97,"353,254.53",,,,"353,195.56",,,,"998,205.48",,,"8,722.40","360,260.77",,"7,444.80","7,444.80","623,442.61",
管理费用,"4,952,477.32","44,509,054.41","50,290,022.67","18,668,767.24","3,162,610.76","4,214,797.24","6,410,380.96","11,736,822.73","2,355,043.86","6,683,589.24","14,249,576.52","33,481,989.96","2,311,436.00","4,827,070.27","7,343,443.45","8,481,031.49","1,996,093.56","4,390,646.97","5,030,879.87","8,945,831.36","1,772,973.12","3,251,327.90","4,133,945.68","7,594,012.50","226,788.67","355,271.49","539,770.49","3,539,568.09","977,527.88","2,687,499.73","4,213,185.58","8,955,899.52","1,789,410.05","3,315,036.65","4,901,619.33","6,538,130.44","917,483.65","1,872,189.75","2,548,524.00","4,642,793.56","1,104,103.63","3,152,048.08","4,385,008.43","8,069,369.79","2,096,704.23","4,188,948.06","5,839,742.69","8,097,851.52","2,189,667.78"
其中:非流动资产处置净损失,,,,"24,896,441.13",,,,,,,,,,,,,,,,323.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
