科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付的各项税费,"14,675,047.87","44,293,569.00","67,571,681.06","51,369,324.08","78,332,361.52","101,443,269.63","22,870,478.56","40,547,899.26","55,054,013.11","99,081,869.59","31,527,920.74","52,041,590.54","85,356,862.17","45,905,640.61","1,506,088.18","5,069,093.17","7,096,730.44","16,064,170.78",,"1,957,914.64","3,524,246.35","68,157,853.16","23,999.00","19,840,363.80","23,024,456.18","97,163,914.72","155,529,131.03","245,417,645.19","322,141,940.86","322,776,032.53","104,144,921.64","169,416,729.67","266,439,118.96","334,706,728.29","116,522,231.61","187,294,460.64","202,082,333.05","270,171,526.75","51,152,451.88"
收到其他与筹资活动有关的现金,,,,"148,780,245.77","284,242,428.11","176,500,000.00",,,,"150,178,655.89",,"90,000,000.00","90,000,000.00","101,096,718.82","92,800,000.00","92,800,000.00","92,800,000.00",,,,"620,000,000.00","1,669,457,800.00","235,687,800.00","500,000,000.00","900,000,014.14","878,747,156.67","3,708,171.08","668,193,029.11","724,712,506.91","1,030,495,941.75","339,349,796.07","739,763,787.61","2,092,408,086.21","2,372,480,863.68","233,891,228.63","170,000,000.00","406,365,843.48","966,000,000.00","191,798,411.70"
支付其他与经营活动有关的现金,"257,356,850.40","229,638,300.44","274,237,389.75","99,500,685.44","112,002,818.94","119,497,266.70","207,502,694.35","133,903,979.12","192,085,352.82","489,009,196.67","65,766,333.24","444,431,688.86","391,253,438.76","239,265,634.28","6,379,393.60","91,420,671.97","111,216,707.03","46,579,068.89","6,902,031.60","22,972,641.08","37,393,452.44","477,280,007.27","52,797,144.54","64,717,978.70","207,026,874.13","348,644,813.11","136,048,734.66","719,192,744.84","815,045,914.51","1,260,766,904.37","569,678,278.75","410,117,697.84","648,572,079.30","3,059,332,216.58","1,543,828,452.51","1,065,565,820.16","2,235,655,601.54","6,426,993,408.00","2,225,289,275.86"
筹资活动现金流入小计,"94,550,000.00","250,826,081.15","500,416,625.93","568,491,885.54","1,016,845,602.68","3,964,040,374.57","607,627,100.00","1,570,327,100.00","2,175,519,803.03","3,459,591,176.44","2,324,598,850.00","2,909,926,494.11","3,524,926,494.11","2,536,669,931.07","92,800,000.00","92,800,000.00","92,800,000.00","4,862,263.48",,,"620,000,000.00","2,610,289,927.84","235,687,800.00","1,450,000,000.00","3,250,000,014.14","4,915,561,601.20","680,280,971.08","2,421,313,929.11","4,977,085,606.91","9,676,973,416.68","1,895,109,404.92","3,706,087,297.18","8,307,440,769.43","9,688,813,862.28","3,371,162,662.59","4,089,367,538.57","7,086,373,693.74","8,512,297,671.43","2,435,345,262.67"
经营活动现金流出小计,"1,044,348,513.42","1,490,355,368.59","1,479,077,811.03","1,168,934,725.39","1,994,414,067.27","3,293,711,589.01","1,594,584,254.25","2,187,547,784.08","2,740,680,681.19","3,549,743,493.26","1,114,340,894.92","1,547,055,774.11","1,885,680,847.51","1,632,149,025.41","160,244,251.26","201,721,579.12","251,827,847.28","351,926,647.00","60,102,534.95","134,689,694.77","531,906,746.04","2,386,518,814.70","424,252,803.25","992,814,290.34","1,986,606,391.16","3,849,968,493.09","3,003,592,270.69","5,433,684,431.43","7,461,875,788.44","11,660,856,047.17","2,663,740,850.22","4,880,221,491.22","7,372,732,636.84","13,087,271,426.53","3,060,011,246.27","5,847,104,118.12","8,240,458,641.86","17,123,275,519.61","4,379,457,962.68"
偿还债务支付的现金,"14,550,000.00","37,550,000.00","257,844,464.44","416,364,883.84","499,269,462.77","785,824,567.44","585,000,000.00","864,887,200.00","1,348,214,300.00","1,992,814,300.00","1,055,158,022.97","2,011,617,924.88","2,770,116,864.88","1,065,057,727.63","9,304,930.41","23,772,894.50","23,772,894.50","248,331,442.12",,"28,816,130.41","42,500,708.60","1,205,167,826.81","100,563,755.14","374,046,849.84","901,499,184.10","500,000,000.00","23,140,038.34","590,000,000.00","966,160,454.80","3,136,015,000.00","528,621,877.72","3,092,033,440.22","6,043,915,902.81","7,109,088,547.95","2,820,877,477.26","3,727,217,251.57","6,541,334,533.76","7,257,120,007.89","1,926,600,247.98"
经营活动产生的现金流量净额,"106,330,647.19","46,883,277.42","36,968,211.43","86,610,828.14","-199,796,048.64","-459,660,873.19","-888,985,505.31","-1,603,825,762.48","-964,570,977.41","-987,531,109.53","-613,897,498.61","-742,458,497.34","-592,585,737.82","-91,022,637.15","-69,540,157.79","284,142,610.24","314,180,637.67","211,639,404.34","25,183,668.71","57,806,174.98","-279,255,233.94","-1,110,300,070.27","-4,711,948.18","-473,100,184.49","-714,604,558.24","-1,052,065,817.46","-1,753,425,464.53","-1,399,545,955.49","-2,377,682,665.76","-4,366,553,017.01","-1,183,851,098.66","108,980,362.35","184,917,988.27","60,252,839.61","1,108,227,648.41","1,834,230,673.28","2,558,235,902.94","3,379,332,202.14","-298,411,938.68"
分配股利、利润或偿还利息支付的现金,"1,016,259.92","8,251,520.97","15,487,754.71","13,419,638.84","29,457,560.77","30,358,015.72","12,622,923.88","137,313,031.55","161,044,213.76","200,862,167.37","36,189,327.02","79,753,987.33","159,082,123.88","65,817,903.69","94,332,281.76","123,241,599.92","136,771,528.63","54,593,320.56","19,065,389.21","32,329,185.48","43,321,108.54","170,811,491.06",,"846,015.68","68,722,209.61","105,252,250.04","86,326,542.06","235,159,675.43","357,735,746.62","401,800,473.12","181,386,517.41","369,033,076.13","444,568,871.75","522,055,044.74","170,700,911.97","193,445,198.20","532,058,725.84","275,954,232.37","144,101,190.46"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000.00","7,000,000.00","1,301,315,326.18","925,753,807.52","767,729,703.33","767,729,703.33","749,819,521.61",,,,"100,000.00",
支付其他与筹资活动有关的现金,,"54,342,587.88","92,164,317.61","26,470,967.60","26,506,860.37","47,131,543.12","10,330,822.18","20,748,940.09","31,200,992.84","191,854,981.83",,"28,197,804.44","43,988,847.03","52,422,674.09",,,,"21,206,804.24",,,,,,"21,150,000.00","1,217,537,034.28","1,839,836,406.81",,"880,764,292.67","1,374,058,598.26","1,345,563,754.57","74,686,042.32","562,722,394.64","2,209,715,713.72","2,890,919,194.50","249,002,037.44","510,915,798.51","850,056,815.73","2,861,506,341.23","209,517,527.80"
取得投资收益收到的现金,,,,"1,454,870.00","1,454,870.00",,,,,,,,,,,,,,,,,,,,,,,,,"4,090,684.52",,,,"7,265,309.54",,,,"6,746.03",
筹资活动现金流出小计,"15,566,259.92","100,144,108.85","365,496,536.76","456,255,490.28","555,233,883.91","863,314,126.28","607,953,746.06","1,022,949,171.64","1,540,459,506.60","2,385,531,449.20","1,091,347,349.99","2,119,569,716.65","2,973,187,835.79","1,183,298,305.41","103,637,212.17","147,014,494.42","160,544,423.13","324,131,566.92","19,065,389.21","61,145,315.89","85,821,817.14","1,375,979,317.87","100,563,755.14","396,042,865.52","2,187,758,427.99","2,445,088,656.85","109,466,580.40","1,705,923,968.10","2,697,954,799.68","4,883,379,227.69","784,694,437.45","4,023,788,910.99","8,698,200,488.28","10,522,062,787.19","3,240,580,426.67","4,431,578,248.28","7,923,450,075.33","10,394,580,581.49","2,280,218,966.24"
处置固定资产、无形资产和其他长期资产收回的现金净额,"291,000.00","90,000.00",,"202,424.84","355,431.65","357,424.84",,,"166,600.00","681,568.52","13,426.00","61,592.36","100,530.79","44,136.00","12,030.36","460,320.00","460,320.00","27,466,874.22","72,480.00","5,875,876.00","5,875,876.00","18,963,080.62",,,,"642,403.84",,,,"297,367.54",,,,"4,306,195.28","115,000.00","222,346.53","811,994.82","1,201,299.22",
筹资活动产生的现金流量净额,"78,983,740.08","150,681,972.30","134,920,089.17","112,236,395.26","461,611,718.77","3,100,726,248.29","-326,646.06","547,377,928.36","635,060,296.43","1,074,059,727.24","1,233,251,500.01","790,356,777.46","551,738,658.32","1,353,371,625.66","-10,837,212.17","-54,214,494.42","-67,744,423.13","-319,269,303.44","-19,065,389.21","-61,145,315.89","534,178,182.86","1,234,310,609.97","135,124,044.86","1,053,957,134.48","1,062,241,586.15","2,470,472,944.35","570,814,390.68","715,389,961.01","2,279,130,807.23","4,793,594,188.99","1,110,414,967.47","-317,701,613.81","-390,759,718.85","-833,248,924.91","130,582,235.92","-342,210,709.71","-837,076,381.59","-1,882,282,910.06","155,126,296.43"
处置子公司及其他营业单位收到的现金净额,,"1,591,681.59","1,982,444.83","28,025,607.08","28,025,607.08","30,425,607.08",,,,,,,,,,,,"204,540.33",,"20,550,000.00","20,570,000.00",,,,,,,,,,,"73,269,098.79","73,269,098.79","95,887,087.42",,,,,"134,000,000.00"
四、汇率变动对现金的影响,,,,"-597,061.51","-597,061.51",,,,,,,,,,,"867,048.84","614,813.84","-3,414,180.59",,,,"-3,843,893.56",-39.36,-39.54,"-2,719,532.00","-299,315.14","-2,507,843.40","952,368.92","1,884,625.40","8,068,102.02","8,041,705.99","-4,310,381.25","-7,662,537.92","-13,234,596.25","-25,729,180.59","11,997,557.72","33,930,929.28","13,668,288.88","1,532,603.20"
收到其他与投资活动有关的现金,"73,846.57","323,305.34","1,096,105.81","678,369.20","977,802.00","2,705,609.64","2,313,803.98","4,087,499.58","7,859,025.57","6,929,461.90",,"4,002,368.35","4,535,332.05",,,,,"86,360,008.37",,,,"970,000.00",,,,"240,435,845.72",,,,"933,687,000.00","1,014,064.70",,314.85,"375,347,070.59",,"171,294,043.50","298,290,783.21","155,942,117.42",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"364,846.57","2,004,986.93","3,078,550.64","30,361,271.12","30,813,710.73","33,488,641.56","2,313,803.98","4,087,499.58","8,025,625.57","7,611,030.42","13,426.00","4,063,960.71","4,635,862.84","44,136.00","12,030.36","460,320.00","460,320.00","114,031,422.92","72,480.00","26,425,876.00","26,445,876.00","19,933,080.62",,,,"241,078,249.56",,"7,000,000.00","7,000,000.00","2,239,390,378.24","926,767,872.22","840,998,802.12","840,999,116.97","1,232,625,184.44","115,000.00","171,516,390.03","299,102,778.03","157,250,162.67","134,000,000.00"
五、现金及现金等价物净增加额,"87,161,575.26","-23,356,281.20","-35,517,723.56","160,127,100.21","81,806,430.56","2,428,246,784.18","-1,110,957,032.00","-1,418,265,128.54","-1,515,136,905.67","-1,940,188,858.06","440,953,565.48","-233,061,374.23","-320,847,783.67","-398,659,941.12","-94,398,500.62","-55,197,481.51","-60,865,601.53","-141,463,580.71","-9,643,108.43","-923,487.02","245,253,491.75","-39,191,215.13","129,826,892.07","536,126,632.64","257,148,003.43","1,526,769,485.25","-1,238,772,750.05","-828,419,337.16","-617,204,034.03","272,039,945.93","-87,641,603.69","-251,226,538.75","-360,516,507.06","-708,360,243.00","224,823,201.90","267,821,565.23","241,468,084.51","-87,207,865.92","-222,977,907.94"
购建固定资产、无形资产和其他长期资产支付的现金,"96,516,094.58","222,926,517.85","178,947,640.31","68,484,332.80","210,225,888.79","246,307,232.48","223,958,684.61","306,475,094.60","1,134,222,150.86","1,484,624,524.48","161,916,961.92","268,526,715.06","268,139,667.01","1,661,053,065.63","14,033,161.02","286,452,966.17","308,376,949.91","138,944,017.60","15,833,867.93","24,010,222.11","36,115,333.17","112,215,104.71","448,000.00","44,640,277.81","51,729,492.48","68,430,640.10","52,485,830.97","150,415,711.60","376,036,864.00","544,514,623.50","251,780,051.77","369,867,010.39","414,842,860.38","506,667,032.41","135,854,638.74","221,857,774.66","248,281,177.76","348,494,519.91","215,220,168.89"
期初现金及现金等价物余额,"2,211,380.92","89,372,956.18","66,016,674.98","30,498,951.42","30,498,951.42","30,498,951.42","2,458,745,735.60","2,458,745,735.60","2,458,745,735.60","2,458,745,735.60","443,378,075.00","443,378,075.00","443,378,075.00","518,556,877.54","119,896,936.42","119,896,936.42","119,896,936.42","197,100,996.39","60,432,311.65","60,432,311.65","60,432,311.65","55,637,415.68","113,235,771.66","16,446,200.55","16,471,557.19","16,446,200.55","1,543,215,685.80","1,543,215,685.80","1,543,215,685.80","1,543,215,685.80","1,815,255,631.73","1,815,255,631.73","1,815,255,631.73","1,815,255,631.73","1,106,895,388.73","1,106,895,388.73","1,106,895,388.73","1,106,895,388.73","1,019,687,522.81"
投资支付的现金,"2,001,564.00",,"2,700,000.00",,,,,,,"491,116,518.23","16,496,900.00",,,,,,,"5,506,906.34",,,,,,,,"44,100,000.00",,"1,800,000.00","151,800,000.00","1,629,601,954.81","532,680,837.28","283,745,102.19","315,949,463.79","243,323,686.60","851,665,628.49","853,560,524.43","853,560,524.43","1,402,756,086.94",
期末现金及现金等价物余额,"89,372,956.18","66,016,674.98","30,498,951.42","190,626,051.63","112,305,381.98","2,458,745,735.60","1,347,788,703.60","1,040,480,607.06","943,608,829.93","518,556,877.54","884,331,640.48","210,316,700.77","122,530,291.33","119,896,936.42","25,498,435.80","64,699,454.91","59,031,334.89","55,637,415.68","50,789,203.22","59,508,824.63","305,685,803.40","16,446,200.55","243,062,663.73","552,572,833.19","273,619,560.62","1,543,215,685.80","304,442,935.75","714,796,348.64","926,011,651.77","1,815,255,631.73","1,727,614,028.04","1,564,029,092.98","1,454,739,124.67","1,106,895,388.73","1,331,718,590.63","1,374,716,953.96","1,348,363,473.24","1,019,687,522.81","796,709,614.87"
