科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"290,875,180.94","321,038,229.72","266,704,122.77","195,043,923.45","515,446,263.18","335,777,785.76","360,427,553.01","461,301,852.81","752,476,798.03","698,352,584.98","873,947,193.51","1,179,541,347.17","1,044,333,815.78","958,376,040.21","1,090,851,680.50","1,375,740,657.22","1,318,329,142.22","1,761,889,848.96","1,768,811,021.15","2,121,484,192.26","2,031,577,683.34","2,235,290,532.92","2,484,233,934.15","2,600,720,593.71","2,447,778,602.36","2,639,555,192.11","2,828,594,556.60","2,903,841,936.84","3,274,943,389.06","3,237,807,780.19","3,609,323,814.30","3,925,944,122.08","4,243,694,227.75","3,454,265,154.36","3,851,877,187.55","4,124,513,567.86","4,393,649,536.92","4,000,155,513.89"
应付职工薪酬,"19,644,450.26","38,068,558.56","24,710,924.79","17,599,794.57","17,199,109.63","14,704,877.24","15,157,275.07","15,537,616.91","15,163,649.65","13,352,378.46","13,245,193.46","13,622,144.30","16,616,696.49","12,490,788.06","12,916,125.42","13,169,869.22","19,352,501.19","14,567,805.46","18,854,127.97","19,026,352.78","21,492,735.73","26,450,061.11","22,866,716.42","31,110,446.61","29,069,256.35","27,209,683.73","25,296,515.41","26,597,251.17","34,353,488.49","31,593,226.33","45,815,061.46","97,676,037.35","73,480,368.40","47,599,340.44","58,165,351.30","63,844,128.92","121,552,042.85","68,524,751.74"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"24,939,631.68","20,146,753.38","37,429,681.62","11,821,074.43","79,472,192.95","52,416,412.36","36,837,171.01","50,472,835.33","52,652,215.13","54,199,709.52","36,434,536.21","53,211,170.87","44,242,477.33","60,886,524.83","50,740,550.84","53,933,018.20","81,890,318.81","68,088,086.39","63,642,174.14","80,751,367.46","112,535,221.56","87,351,624.61","105,245,624.59","89,900,287.15","158,534,880.87","138,903,309.34","108,398,898.13","94,338,435.07","150,241,005.33","124,668,290.28","321,698,989.63","350,994,874.74","353,065,854.61","285,202,898.73","186,451,054.70","257,653,362.50","375,296,685.87","282,099,561.58"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,152,997.87"
应付利息,,,,,,"99,750.00","1,480,467.78","2,135,182.12",,"4,857,568.31",,,"25,967,888.89","48,767,888.88","64,423,444.46","91,989,777.72","25,182,691.02","46,259,863.89","74,602,109.92","98,195,869.46","24,840,499.55","50,408,420.65","82,975,785.88","95,677,704.13","25,333,475.78","46,696,386.89","73,535,987.37","96,708,419.08","29,911,833.35","53,281,792.01","75,911,750.70","101,711,870.24","18,860,305.83","77,010,919.10","19,473,003.44","20,686,450.05","23,944,400.10","22,306,215.97"
应收股利,,"2,185,893.96",,,,,,,,,,,,,"499,200.00",,,,,,,,,,,,"6,175,200.00",,,,,"197,917.81","4,833,666.00",,,,"3,298,748.05",
应付股利,,"4,400,227.51",,"779,480.32",,"10,392,604.70",,,,,,,,,,,,"7,534,353.91","9,331,882.44","10,319,099.00","10,904,229.89","4,189,528.53","6,610,592.75","4,912,282.62",,"324,371.60","324,371.60","537,867.45","1,232,004.48","5,409,289.17","5,879,332.39","2,487,487.65","2,270,746.15","2,194,357.78","3,927,186.48","1,241,687.44","688,065.53","708,065.53"
存货,"1,560,832,694.51","2,080,276,873.52","2,631,340,904.96","2,264,228,293.38","3,120,051,026.34","2,915,286,204.17","2,919,904,873.04","2,845,214,863.48","3,817,225,917.98","3,335,845,620.08","3,339,121,135.17","3,320,260,611.73","4,136,760,135.47","3,769,742,159.54","3,688,380,090.40","3,832,337,591.76","4,933,943,243.18","4,496,342,892.92","4,685,388,929.08","4,877,155,085.69","6,310,844,118.93","6,276,193,028.55","6,165,470,027.63","6,693,583,939.84","8,114,136,580.99","8,022,468,293.46","8,399,568,715.30","7,857,407,876.39","10,152,198,325.34","10,247,846,685.39","10,522,630,497.03","10,701,478,213.42","12,182,277,578.03","14,365,245,092.88","13,522,748,090.58","13,092,463,832.70","13,891,202,082.58","14,388,591,284.97"
其他应付款,"201,571,478.30","122,971,728.10","129,703,859.21","108,233,813.40","119,559,748.40","326,316,503.39","163,418,906.68","171,974,232.13","167,623,543.43","206,882,142.44","209,160,867.48","231,308,191.28","253,809,045.93","156,939,588.77","206,786,430.46","90,703,464.47","290,904,387.39","205,136,421.04","257,524,195.32","268,004,731.08","347,541,046.45","301,866,322.18","410,236,255.76","436,873,731.07","697,608,207.43","810,755,837.99","1,304,475,316.56","1,086,172,203.61","1,091,108,636.87","1,269,166,331.59","2,210,338,219.73","2,171,906,465.45","2,595,684,476.82","2,142,522,275.97","3,048,887,356.62","3,718,799,996.09","3,510,212,043.80","3,506,983,311.57"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,854,105.27","10,854,105.27","7,609,677.34","7,693,601.81","8,000,996.79","6,563,577.87"
一年内到期的非流动负债,"17,000,000.00",,"130,000,000.00","325,000,000.00","115,000,000.00","127,000,000.00","227,900,000.00","264,500,000.00","1,104,033,332.67","1,249,109,553.89","1,172,685,775.12","1,838,791,719.22","956,646,750.00","800,261,500.01","778,458,500.00","50,000,000.00","862,915,999.99","825,329,999.99","1,357,578,672.74","1,128,633,812.80","1,145,123,364.19","2,062,208,504.63","2,539,085,107.80","1,934,310,333.34",,,,,"1,600,000,000.00","1,600,000,000.00","1,600,000,000.00","1,600,000,000.00",,,"9,000,000.00","6,000,000.00","7,000,000.00","10,000,000.00"
其他流动资产,"29,462,732.33",,,,,,,,,,,,,,,,,,,,,,,,"9,841.13","9,414.66","11,909,100.11","7,294,726.15","20,705,038.50","24,721,862.41","103,368,339.56","113,089,597.92","129,816,739.99","146,302,529.88","147,021,067.93","176,743,122.47","171,232,497.24","407,264,944.07"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,"1,957,583,675.32","2,032,945,965.31","2,513,705,555.56","2,020,512,389.67","1,915,216,935.39","1,929,103,745.55","1,943,365,270.69","2,736,347,177.46","1,018,551,160.02","4,000,508,857.23","2,559,544,914.16","2,737,594,268.35","3,769,281,225.26","3,574,166,715.25"
流动资产合计,"3,673,587,379.34","4,639,811,202.03","5,794,995,412.58","5,780,540,168.19","6,462,006,077.33","7,631,248,565.36","8,106,713,985.49","8,624,407,709.99","9,766,867,412.49","11,047,388,854.42","11,050,552,841.88","11,649,872,147.15","11,893,992,911.54","12,778,213,661.67","13,487,669,455.34","14,377,932,934.15","15,147,877,949.88","17,074,033,544.40","18,417,493,739.19","19,089,278,026.98","19,874,002,271.30","22,404,865,379.31","23,270,022,527.28","25,682,086,848.47","27,221,497,071.74","31,240,847,277.78","31,099,725,620.88","31,379,621,981.80","32,163,733,541.32","36,107,440,027.40","37,477,527,218.77","39,952,173,382.25","43,473,102,158.30","51,351,206,230.76","48,587,082,797.50","51,516,683,989.44","57,056,653,809.50","55,308,739,785.59"
流动负债合计,"3,060,931,799.78","3,973,365,911.78","4,995,691,381.14","4,877,594,239.25","3,665,670,951.10","4,642,748,589.47","5,510,387,650.79","6,121,716,602.39","7,150,182,057.53","8,791,193,262.63","8,846,986,359.95","9,510,644,020.41","8,279,727,154.42","9,286,010,720.38","9,973,923,465.79","10,002,206,826.03","11,573,490,888.51","11,405,623,826.03","13,054,896,366.41","13,612,102,797.19","14,365,474,318.86","16,922,777,544.11","18,010,053,607.08","19,476,250,371.85","21,009,960,106.76","22,537,747,666.55","22,633,434,433.76","23,050,489,534.43","25,259,293,358.46","27,968,997,874.59","28,870,841,853.94","30,611,732,895.79","30,701,933,821.45","38,265,642,332.04","35,288,551,300.81","39,271,203,514.47","44,266,326,508.72","43,016,350,908.30"
可供出售金融资产,,,,,,,,,,"56,409,600.00","68,736,000.00","80,640,000.00","87,936,000.00","91,776,000.00","104,064,000.00","131,520,000.00","134,246,400.00","89,856,000.00","100,032,000.00","230,481,211.00","228,367,945.93","240,020,411.00","274,172,411.00","245,008,611.00","258,121,566.00","249,658,513.00","295,408,513.00","364,168,513.00","348,474,138.00","341,284,138.00","405,258,713.80","335,498,713.80","850,725,713.80","688,076,338.80","346,591,578.64","303,542,078.64","291,832,213.80",
长期借款,"80,000,000.00","265,000,000.00","489,000,000.00","554,000,000.00","429,000,000.00","596,000,000.00","425,000,000.00","390,500,000.00","353,500,000.00","136,000,000.00","106,000,000.00","106,000,000.00","50,000,000.00",,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,"6,778,977.49","6,473,273.36","6,162,193.24","5,848,523.45","9,130,241.01","128,355,682.14","250,926,464.11","258,624,305.45","261,190,323.91","241,936,324.49","290,502,342.95"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,"1,585,558,321.54","1,586,765,107.03","1,587,985,301.25","2,389,510,015.31","1,590,443,155.85","1,590,963,072.53","1,593,017,210.50","1,594,325,569.77","1,595,627,358.15","1,596,988,080.53","1,598,365,933.16","1,599,757,916.04","1,600,000,000.00","2,845,403,842.23","2,858,331,520.20","2,868,862,609.23","1,282,247,656.85","1,294,937,367.46","1,307,663,424.68","1,320,712,390.96","1,333,652,331.68","1,346,012,451.69","1,358,350,403.80","1,370,939,219.58","1,383,639,352.08","1,395,566,535.87"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,"3,174,520.42","3,601,217.09","7,738,332.37","8,870,542.34","9,989,363.15","11,529,692.87","13,908,465.99","4,103,909.34","1,870,608.95","2,616,036.16","5,145,898.25","2,056,299.43","1,425,555.38"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"28,968,371.99","55,735,586.31","52,810,236.23","56,127,762.73","71,664,479.04","74,335,709.51","71,802,366.27","67,638,514.09","83,423,891.26","114,316,509.25","117,117,166.49","123,997,195.89","221,417,269.65","247,605,979.89","248,447,074.85","249,589,796.88","253,451,084.35","253,592,296.27","264,799,871.65","173,294,596.16","174,311,431.86","170,370,785.46","615,448,352.89","615,136,831.04","504,261,493.98","507,815,235.41","512,268,825.95","518,125,911.28","539,084,900.34","546,184,504.47","623,488,195.87","734,625,290.56","852,552,708.12","1,012,194,536.79","1,375,881,133.28","1,482,875,050.61","1,515,248,134.38","1,545,928,410.09"
专项应付款,,,,"922,188.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,"12,335,244.52","20,351,282.57","24,854,842.51","24,445,573.57","24,240,939.10","24,036,304.63","23,831,670.16","23,627,035.69","23,422,401.22","23,217,766.75","23,013,132.30","25,695,791.15","25,468,228.21","25,240,665.26","25,013,102.33","1,515,137.56","1,501,279.09","1,487,420.62","1,473,562.15","1,459,703.68","1,445,845.21","1,431,986.74","1,418,128.27","1,404,269.80","1,390,411.33","1,376,552.86","1,362,694.39","1,348,835.92","1,334,977.45","1,321,118.98","1,307,260.51","60,207,784.31","96,216,502.36","106,655,192.81","105,771,685.28","104,888,177.75","105,201,610.09"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,866.67","42,979.85","75,514.87","45,157.40","37,311.75","21,585.49","26,636.98","40,830.32"
固定资产,"396,565,104.73","631,770,180.85","838,214,912.48","872,705,489.89","877,508,480.12","949,117,081.08","974,665,365.36","1,069,171,724.49","1,204,708,352.47","1,222,606,366.12","1,267,409,366.34","1,309,237,382.37","1,451,184,676.95","1,540,960,112.23","1,696,415,791.23","1,621,204,417.61","1,782,773,495.36","1,817,942,618.58","1,891,701,729.45","1,910,868,435.10","2,412,853,625.31","2,549,123,756.77","2,613,884,484.08","2,696,332,031.11","2,787,578,519.35","2,842,593,258.20","3,007,959,311.43","3,021,151,844.59","3,562,797,573.35","3,566,040,883.46","3,755,935,056.53","4,036,505,964.23","4,386,035,821.37","4,376,999,138.87","4,439,419,300.57","4,451,394,405.10","5,183,941,037.99","5,160,259,811.96"
递延所得税负债,,,,,,,,,,"12,602,400.00","15,684,000.00","18,660,000.00","20,484,000.00","21,444,000.00","24,516,000.00","31,380,000.00","32,061,600.00","20,964,000.00","23,508,000.00","25,447,200.00","23,323,479.07","27,208,522.61","31,940,002.85","24,485,565.78","25,597,184.43","20,158,456.81","20,206,848.29","19,563,716.75","20,918,526.94","20,159,033.53","24,414,134.70","16,364,636.32","14,908,231.85","20,219,879.72","21,522,418.11","11,470,465.14","16,000,638.15","32,530,330.90"
在建工程,"151,140,856.78","123,005,514.73","119,434,452.78","131,754,924.21","308,823,064.79","300,677,080.42","344,623,026.12","349,461,706.10","338,832,697.25","375,319,450.50","417,448,798.90","485,346,401.30","429,391,830.52","419,778,908.63","341,775,393.14","514,506,282.74","550,345,652.56","614,896,863.00","696,874,607.60","909,118,447.60","563,383,654.95","560,719,962.68","518,021,342.68","623,582,609.25","755,687,781.64","848,156,509.73","874,288,026.55","1,133,961,976.67","840,278,123.96","991,877,649.12","1,032,660,724.97","1,030,614,765.63","905,377,621.28","1,046,214,151.54","1,129,573,108.26","1,322,211,332.87","844,271,486.44","965,072,455.65"
其他非流动负债,"2,230,000.00","3,308,166.68","10,317,833.40","10,918,231.70","25,571,967.82","30,606,930.36","31,340,728.11","32,548,280.13","31,484,664.76","28,041,612.64","29,198,058.70","38,567,927.88","32,305,735.16","32,000,945.91","30,268,673.58","30,996,443.29","40,914,282.92","47,096,163.62","44,918,559.34","50,094,534.46",,,,,,,,,"51,000,000.00","35,000,000.00","126,900,000.00","176,900,000.00","210,400,000.00","210,400,000.00","201,400,000.00","201,400,000.00","234,400,200.00","226,220,200.00"
工程物资,,,"881,380.91","2,347,129.39","2,035,677.14","2,046,535.14","2,046,535.14",,,,,,,,,"160,092.31",,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"82,230,000.00","268,308,166.68","499,317,833.40","565,840,419.70","454,571,967.82","626,606,930.36","456,340,728.11","423,048,280.13","384,984,664.76","176,644,012.64","150,882,058.70","163,227,927.88","1,688,348,056.70","1,640,210,052.94","1,662,769,974.83","2,471,886,458.60","1,683,419,038.77","1,679,023,236.15","1,661,443,769.84","1,669,867,304.23","1,672,381,928.59","1,683,326,281.90","1,687,987,032.97","1,714,844,971.73","1,729,364,244.70","2,969,458,368.96","2,976,252,905.62","2,990,609,968.24","1,458,881,714.91","1,462,730,781.14","1,582,957,605.66","1,638,461,337.09","1,808,858,872.16","1,953,918,538.00","1,964,646,980.07","1,984,847,864.31","2,025,924,748.99","2,093,158,513.30"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"3,143,161,799.78","4,241,674,078.46","5,495,009,214.54","5,443,434,658.95","4,120,242,918.92","5,269,355,519.83","5,966,728,378.90","6,544,764,882.52","7,535,166,722.29","8,967,837,275.27","8,997,868,418.65","9,673,871,948.29","9,968,075,211.12","10,926,220,773.32","11,636,693,440.62","12,474,093,284.63","13,256,909,927.28","13,084,647,062.18","14,716,340,136.25","15,281,970,101.42","16,037,856,247.45","18,606,103,826.01","19,698,040,640.05","21,191,095,343.58","22,739,324,351.46","25,507,206,035.51","25,609,687,339.38","26,041,099,502.67","26,718,175,073.37","29,431,728,655.73","30,453,799,459.60","32,250,194,232.88","32,510,792,693.61","40,219,560,870.04","37,253,198,280.88","41,256,051,378.78","46,292,251,257.71","45,109,509,421.60"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"783,200,000.00","1,170,515,819.00","1,270,515,819.00","1,270,515,819.00","1,420,515,819.00","1,420,515,819.00","1,420,515,819.00","1,420,515,819.00","1,420,515,819.00","1,420,515,819.00","1,420,515,819.00","1,420,515,819.00","1,420,515,819.00","1,420,515,819.00","1,420,515,819.00","1,420,515,819.00","1,420,515,819.00","1,609,616,634.00","1,609,616,634.00","1,643,074,834.00","1,643,074,834.00","1,643,074,834.00","1,647,009,434.00","1,647,009,434.00","1,647,009,434.00","1,647,009,434.00","1,647,009,434.00","1,647,024,760.00","1,647,026,314.00","1,647,026,903.00","1,695,658,398.00","1,695,658,504.00","1,878,878,387.00","1,878,878,440.00","1,877,663,613.00","1,877,663,613.00","1,877,663,613.00","1,877,663,613.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"19,339,620.32","16,074,567.29","18,913,076.67","18,913,076.67","1,762,086,334.50","1,762,086,334.50","1,761,748,173.35","1,761,748,173.35","1,762,792,556.55","1,801,863,830.44","1,811,108,630.44","1,820,036,630.44","1,826,059,849.50","1,828,939,849.50","1,838,155,849.50","1,859,238,556.96","1,861,040,585.77","3,700,553,743.66","3,708,831,112.64","3,885,983,107.42","3,883,503,432.83","3,890,432,122.83","3,954,662,960.83","3,985,077,260.83","3,987,845,496.04","3,991,964,504.43","4,000,995,155.65","3,990,761,451.71","3,978,320,021.38","3,979,595,644.30","4,426,228,840.88","4,509,065,197.28","7,908,647,081.57","7,971,406,877.08","7,965,848,053.78","7,979,287,450.86","7,996,078,002.22","8,007,656,053.18"
无形资产,"166,831,568.14","252,187,858.63","331,441,619.32","372,560,272.77","358,887,383.27","362,996,134.05","382,542,266.57","384,753,915.66","378,970,522.58","459,218,725.31","517,579,513.06","536,025,454.53","588,671,619.55","631,719,537.32","631,939,766.45","583,676,701.29","631,305,773.44","636,814,425.59","710,623,816.67","732,087,597.92","739,429,940.99","757,415,685.73","750,276,166.52","841,670,918.27","884,015,748.13","890,361,783.56","900,533,099.56","948,478,774.60","1,028,148,768.94","1,037,211,071.53","1,078,356,354.21","1,105,669,694.30","1,157,755,444.11","1,146,353,052.10","1,190,615,053.79","1,287,108,218.39","1,280,301,447.76","1,303,139,078.33"
盈余公积,"210,698.00","19,801,832.36","30,701,781.18","30,701,781.18","59,076,650.30","59,076,650.30","59,076,650.30","59,076,650.30","91,133,492.93","91,133,492.93","91,133,492.93","91,133,492.93","120,036,381.38","120,036,381.38","120,036,381.38","120,036,381.38","153,464,269.36","153,464,269.36","153,464,269.36","153,464,269.36","191,050,122.06","191,050,122.06","191,050,122.06","191,050,122.06","234,678,631.54","234,678,631.54","234,678,631.54","234,678,631.54","287,876,944.73","287,876,944.73","287,876,944.73","287,876,944.73","377,802,501.30","377,802,501.30","377,802,501.30","377,802,501.30","468,768,024.54","474,457,412.98"
开发支出,,,,,,"4,359,277.79","207,950.00","543,950.00","217,950.00","217,950.00","667,950.00","467,950.00","450,000.00","450,000.00","450,000.00","450,000.00",,,,,,,,,,,,,,,,,"6,812,788.74","9,268,369.06","12,404,069.35","9,823,378.54","10,996,107.89","13,419,341.81"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"253,742,269.00","253,742,269.00","250,167,432.80","142,987,564.60","142,987,564.60","142,987,564.60","628,282,280.10","497,044,007.00","497,044,007.00","497,044,007.00","339,972,652.60","339,972,652.60","339,972,652.60","339,972,652.60"
商誉,,,"1,824,332.94","2,226,560.26","417,150.13",,"19,683,861.22","19,683,861.22","17,267,150.13","55,590,332.53","58,627,479.28","58,627,479.28","58,437,152.82","58,437,152.82","58,450,604.31","58,370,075.59","58,370,075.59","58,370,075.59","78,275,301.46","74,345,233.23","74,345,233.23","74,345,233.23","80,785,338.56","81,464,244.78","82,332,809.79","83,745,198.33","84,731,210.53","84,848,175.96","87,361,706.54","89,118,328.87","129,068,385.95","135,960,719.03","145,247,864.78","148,155,413.20","147,993,196.29","149,798,196.29","126,187,370.41","127,546,126.32"
未分配利润,"452,666,412.89","234,875,790.25","311,108,603.02","426,375,469.96","636,160,992.50","708,049,155.63","620,116,080.34","654,522,809.64","836,186,726.45","920,584,883.00","984,620,963.55","1,025,451,025.83","1,220,004,599.77","1,317,801,029.85","1,397,692,910.36","1,461,019,019.77","1,664,504,524.18","1,777,374,650.72","1,712,506,984.95","1,799,276,357.23","2,026,304,064.22","2,144,826,589.26","2,276,862,009.25","2,398,509,079.04","2,677,210,463.86","2,818,705,531.88","2,773,189,739.63","2,863,476,311.46","3,229,642,739.52","3,365,442,055.18","3,972,629,523.63","4,077,562,231.45","4,478,227,285.19","4,591,201,847.32","4,718,703,704.73","4,842,326,894.11","5,320,574,225.20","5,571,190,794.38"
