科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"17,079,246.81","55,436,295.05","80,573,415.66","71,515,655.14","61,509,212.06","583,991,549.62","543,271,781.40","475,663,134.92","448,243,718.80","445,462,625.07","446,558,631.75","415,229,005.37","395,385,802.34","288,407,000.22","117,019,801.84","81,609,545.26","76,264,788.91","228,581,798.35","289,352,955.00","277,378,734.86","182,554,966.77","392,312,468.94","532,931,549.04","406,594,807.26","380,946,066.28","429,597,461.95","567,009,068.22","577,252,247.96","708,006,214.20","751,423,458.69","481,128,456.18","3,041,930,554.29"
短期借款,"121,500,000.00","105,500,000.00","198,228,045.81","217,062,505.81","223,737,520.00","12,074,310.00","5,670,810.00",,"55,000,000.00","85,000,000.00","95,000,000.00","104,746,585.38","90,018,111.59","5,000,000.00","8,000,000.00","20,500,000.00","33,000,000.00","70,000,000.00","92,000,000.00","127,000,000.00","150,000,000.00","188,000,000.00","221,000,000.00","221,000,000.00","216,000,000.00","216,000,000.00","194,000,000.00","226,000,000.00","251,450,000.00","214,450,000.00","231,430,000.00","231,630,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"14,578,432.00","15,677,000.00","5,128,117.00","16,797,733.16","8,456,550.95","24,127,772.25","27,385,132.17","8,505,971.73","12,905,106.49","35,903,495.11","51,109,032.58","39,988,570.32","68,310,936.54","92,012,403.01","129,905,834.78","168,526,468.13","137,764,604.19","120,773,159.01","123,076,303.98","140,851,254.58","128,159,625.53","174,017,939.71","220,377,606.75","223,121,141.14","342,763,564.54","346,907,091.43","258,672,033.36","318,123,530.88","324,076,355.59","349,412,919.16","334,284,367.26","366,428,993.47"
应付票据,"6,675,000.00","36,998,000.09","630,000.00","7,903,750.00","7,903,750.00","2,100,000.00","2,100,000.00","23,477,587.79","35,120,000.00","10,700,000.00","23,880,000.00","77,518,548.43","161,430,548.43","136,014,608.37","129,196,874.02","196,817,529.94","151,406,042.05","179,643,748.71","129,115,948.65","119,597,395.55","107,913,571.89","231,944,572.85","169,622,311.35","215,354,450.51","197,233,945.15","189,628,720.22","202,356,898.16","260,832,258.61","224,649,838.32","172,876,954.41","191,514,882.60","226,091,989.53"
应收账款,"108,236,756.85","169,662,465.17","206,681,611.46","219,957,283.72","259,524,802.11","239,825,913.99","252,272,064.48","258,149,554.09","249,019,659.23","242,028,796.78","254,009,575.76","261,454,601.64","283,736,232.57","294,845,107.22","320,598,796.60","318,185,572.14","336,441,775.01","385,926,879.39","453,525,311.33","484,188,862.68","527,856,304.78","616,672,886.66","621,165,704.38","658,328,071.97","595,095,492.67","646,000,396.52","601,784,829.24","651,633,273.22","569,250,965.98","664,708,942.33","784,501,395.24","1,175,992,988.54"
应付账款,"49,045,687.73","127,455,682.15","112,303,618.37","122,441,511.03","141,735,695.50","124,840,261.72","142,805,702.73","112,084,397.03","123,409,038.51","110,232,328.60","147,378,331.14","135,238,537.28","160,687,877.33","218,933,141.97","240,465,359.46","197,373,859.78","200,729,257.40","216,129,493.27","205,702,491.91","250,421,938.13","273,660,474.49","253,054,738.59","316,307,223.08","298,136,006.81","295,828,014.60","350,208,862.32","346,536,798.15","362,875,396.33","347,747,084.40","417,892,257.90","453,012,361.13","755,430,333.84"
预付款项,"6,116,355.25","4,847,257.83","12,773,456.61","30,573,634.23","22,472,662.27","22,304,773.27","28,614,641.30","52,311,140.32","60,272,263.53","50,172,713.59","11,886,743.68","13,888,845.13","20,858,926.34","29,954,108.36","19,683,690.14","17,037,443.19","26,172,479.82","53,442,317.45","30,514,987.66","60,454,703.22","79,246,364.57","76,655,153.15","22,011,286.86","58,160,432.33","50,939,192.74","52,097,782.84","18,702,777.58","62,855,589.74","52,416,057.89","64,123,037.72","54,809,865.06","298,396,557.63"
预收款项,"13,327,567.53","11,691,792.74","9,392,356.21","11,192,710.68","4,091,482.33","9,015,370.39","4,656,300.19","4,981,669.01","8,268,929.42","8,822,682.31","9,184,879.14","7,370,429.98","4,482,161.45","14,625,616.62","5,804,520.35","6,532,452.15","6,854,337.22","51,633,608.19","43,872,160.44","50,104,429.35","44,391,825.17","49,812,225.22","50,318,820.43","51,958,510.70","48,921,557.63","74,143,484.82","54,984,652.32","95,568,790.03","39,873,751.92","45,730,713.43","40,026,496.98","88,180,892.65"
其他应收款,"3,737,012.25","2,810,371.89","1,166,585.29","942,113.39","3,240,659.00","4,573,486.24","8,465,135.70","11,473,020.73","17,334,330.88","15,582,138.74","17,095,775.71","17,179,577.08","20,132,043.73","2,481,272.01","23,639,092.50","25,007,392.39","22,989,396.06","43,050,640.09","24,606,045.63","28,754,230.13","37,664,423.90","37,356,560.78","54,231,344.21","29,619,994.71","61,729,067.30","41,705,118.93","18,675,703.70","19,572,179.65","275,666,953.37","38,711,751.70","15,806,292.68","495,293,596.82"
应付职工薪酬,"9,635,131.06","14,093,249.00","20,671,998.33","8,929,692.03","6,728,143.80","6,278,653.01","17,228,644.84","8,591,338.35","6,058,745.32","6,301,188.39","17,465,419.76","8,248,660.54","10,824,062.40","14,973,274.16","23,615,249.54","13,742,491.12","14,309,989.95","21,658,855.03","42,220,770.83","30,519,691.11","29,923,788.95","32,660,292.40","48,561,768.39","29,294,426.17","35,133,146.60","32,736,166.18","50,276,266.82","32,498,492.55","33,563,383.89","40,216,651.35","63,807,415.09","41,722,700.11"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-766,400.81","3,100,596.50","12,088,425.16","5,965,560.95","4,404,040.49","8,704,713.56","2,688,337.02","-1,337,317.73","-2,907,609.60","2,894,404.06","7,349,251.88","9,183,603.39","11,669,628.31","8,501,978.19","12,090,262.04","15,855,349.84","17,520,836.45","22,544,520.35","35,389,381.11","19,299,536.00","34,046,280.86","49,511,469.33","48,717,595.17","50,198,088.58","45,309,147.47","51,828,344.47","57,060,997.33","54,245,803.70","110,665,683.08","111,949,852.03","162,912,399.94","167,464,229.01"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"877,021.17"
应付利息,"260,655.08","285,730.50","505,908.44","505,908.44","721,984.74","93,243.66","5,404.50","5,404.50","102,073.97","150,616.44","161,510.46","175,806.76","317,132.72",,"16,000.00",,"177,945.21","575,188.36","215,531.51","226,509.59","586,152.59","661,368.95","647,251.72","796,799.19","535,142.36","595,897.77","446,501.04","446,302.67","411,492.24","699,983.24","332,420.00","335,685.52"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,000,000.00","73,757,719.84","88,751,671.21","73,751,671.21"
应付股利,,"28,206,810.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,001,125.00",
存货,"104,262,137.18","146,823,501.56","179,425,331.99","193,280,057.78","221,608,475.89","242,359,974.73","241,106,061.11","274,100,015.80","312,611,359.94","312,122,382.78","330,013,181.50","334,163,204.47","347,228,318.00","388,557,724.58","412,096,972.68","431,272,318.49","411,570,866.15","463,533,794.07","430,416,835.00","426,209,760.07","422,988,514.31","400,065,338.60","387,825,595.67","414,385,138.34","383,396,267.26","373,528,309.90","413,438,054.49","421,811,947.35","412,339,042.38","456,552,265.90","473,892,789.31","549,559,433.70"
其他应付款,"635,333.41","1,459,355.93","574,481.50","517,461.26","595,966.14","1,890,129.50","1,345,567.70","769,382.37","1,526,430.48","683,054.49","1,046,989.11","917,195.18","954,160.39","1,130,324.05","888,594.29","991,819.68","1,190,039.97","3,939,732.74","3,617,740.31","2,462,012.17","186,859,707.75","37,582,641.05","5,744,569.04","19,647,217.51","5,683,297.96","6,413,306.95","11,342,167.56","11,235,506.14","38,353,128.73","42,921,834.94","55,664,839.53","31,810,658.45"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,"6,859,599.84","7,372,770.36","8,144,721.94","12,814,627.40","9,574,079.54","6,181,424.42","6,527,242.54","11,282,756.65",,
一年内到期的非流动负债,,"20,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00",,,,,,,,,,,,,,,,,,"75,000,000.00","60,000,000.00","100,000,000.00","80,000,000.00","77,000,000.00","82,000,000.00","87,000,000.00","99,000,000.00","72,000,000.00","52,000,000.00"
