科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
三、利润总额,"53,811,862.25","66,176,893.24","110,363,652.13","85,730,096.87","116,136,531.66","146,205,975.62","22,410,224.39","32,748,329.82","56,658,330.43","69,960,618.19","13,665,355.93","43,264,310.26","64,821,270.55","60,575,095.47","9,115,391.97","46,492,564.52","73,753,040.66","75,862,658.98","11,333,062.12","63,293,493.81","99,371,941.95","132,013,164.48","24,072,870.46","95,298,264.43","159,685,884.41","198,748,351.27","40,872,528.02","125,632,299.23","189,848,009.99","260,500,793.78","46,597,353.26","123,518,773.28","178,079,185.24","189,684,043.72","17,846,441.70","14,727,097.67"
资产减值损失,"377,620.79","5,520,711.31","285,440.84","1,865,875.91","1,859,041.14","3,560,766.50","-4,457,555.17","-179,045.47","1,489,144.10","5,935,802.77","-2,050,350.18","-1,044,712.04","-176,291.07","11,300,283.31","-48,115.73","-282,233.94","8,515,969.28","26,208,089.30","-1,788,369.32","-1,510,636.89","4,699,353.74","-140,123.25","2,759,930.23","16,905,698.23","38,452,519.38","84,727,766.74","-3,992,189.90","537,178.72","-5,255,670.62","55,165,989.74","-6,619,372.80","4,033,746.33","26,963,453.36","20,963,970.41","9,009,289.24","21,014,700.50"
减:所得税,"15,291,036.45","17,529,651.01","27,290,459.00","22,742,895.11","31,747,517.78","36,988,391.16","5,819,144.89","8,524,343.49","14,231,527.99","16,731,037.93","3,617,402.89","4,497,437.60","9,208,450.75","3,695,615.74","1,396,324.07","7,088,982.03","11,312,455.78","6,471,894.77","2,499,508.83","11,518,758.19","21,186,697.00","35,490,921.25","4,530,647.88","16,662,760.68","28,297,832.58","29,483,654.67","6,071,864.46","18,767,784.22","30,858,049.57","41,433,881.76","6,257,392.61","15,203,012.17","24,606,282.29","36,008,720.08","3,744,736.92","3,294,580.00"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,"89,555.56","1,082,337.90","-134,693.41","43,425.66","137,156.74","-1,361,434.47","-2,182,878.92","2,317,572.33","2,317,572.33","2,317,572.33","2,317,572.33",,,,"2,045,081.50","-2,045,081.50","-3,139,069.98"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"40,155.97","7,280,341.23","1,972,304.38","23,916.30","24,071.23","36,000.96",,,"3,572.60","17,261.36","9,090.39","9,090.39","9,090.39",,,,"70,541.00","136,358.78","986,964.89","986,964.89","986,964.89","986,964.89",,"5,534,687.91","7,420,845.56","9,262,112.31","1,422,987.28","3,749,985.37","5,006,966.53","8,310,910.32","1,455,528.53","4,091,997.73","6,072,243.08","7,628,934.11","6,113,201.30","8,938,139.57"
四、净利润,"38,520,825.80","48,647,242.23","83,073,193.13","62,987,201.76","84,389,013.88","109,217,584.46","16,591,079.50","24,223,986.33","42,426,802.44","53,229,580.26","10,047,953.04","38,766,872.66","55,612,819.80","56,879,479.73","7,719,067.90","39,403,582.49","62,440,584.88","69,390,764.21","8,833,553.29","51,774,735.62","78,185,244.95","96,522,243.23","19,542,222.58","78,635,503.75","131,388,051.83","169,264,696.60","34,800,663.56","106,864,515.01","158,989,960.42","219,066,912.02","40,339,960.65","108,315,761.11","153,472,902.95","153,675,323.64","14,101,704.78","11,432,517.67"
其中:对联营企业和合营企业的投资权益,"40,155.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"38,520,825.80","48,647,242.23","83,073,193.13","62,987,201.76","84,389,013.88","109,217,584.46","16,591,079.50","24,223,986.33","42,451,939.60","53,288,048.08","10,132,312.44","37,716,205.70","53,149,993.69","58,360,421.21","9,033,725.41","42,678,407.87","65,352,403.67","77,404,678.70","12,671,667.17","51,464,397.82","76,134,290.00","97,065,836.34","19,459,522.17","75,999,485.87","120,865,234.79","169,405,196.13","34,811,623.24","106,884,662.21","159,018,946.28","219,105,659.08","40,349,162.70","108,322,034.27","153,488,112.80","153,693,839.02","14,107,338.36","11,847,680.90"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,"-25,137.16","-58,467.82","-84,359.40","1,050,666.96","2,462,826.11","-1,480,941.48","-1,314,657.51","-3,274,825.38","-2,911,818.79","-8,013,914.49","-3,838,113.88","310,337.80","2,050,954.95","-543,593.11","82,700.41","2,636,017.88","10,522,817.04","-140,499.53","-10,959.68","-20,147.20","-28,985.86","-38,747.06","-9,202.05","-6,273.16","-15,209.85","-18,515.38","-5,633.58","-415,163.23"
