科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"123,909,660.64","297,045,359.88","462,503,947.23","660,436,264.85","179,960,581.86","405,324,828.02","630,606,548.21","858,632,551.19","211,323,259.68","436,092,925.35","680,352,283.11","937,429,308.82","261,139,473.23","728,745,620.75","1,161,206,392.11","1,779,098,404.27","616,794,196.79","1,157,584,677.56","1,712,711,077.41","2,095,023,281.73","324,758,630.29","692,577,932.88","1,025,527,057.19","1,450,153,846.86","320,551,142.32","688,475,107.83","1,007,479,929.13","1,462,704,163.45","348,113,308.74","739,759,715.28","1,083,883,296.98","1,539,810,297.46","337,800,546.64","772,435,081.94","1,192,796,212.05","1,654,917,369.66","461,727,615.09","917,514,111.37","1,400,272,716.19","1,905,600,653.05","486,222,171.21","998,927,781.91","1,482,469,131.72","2,058,912,586.17"
二、营业利润,"18,953,977.82","40,287,398.13","68,043,117.50","74,701,472.74","24,196,325.79","54,103,276.19","87,548,613.58","107,936,318.10","13,171,374.59","50,559,215.41","80,263,137.68","70,484,290.20","14,132,902.91","52,571,180.56","67,907,348.48","94,383,274.07","49,992,175.87","92,132,401.49","110,616,243.05","87,983,194.84","-42,673,554.89","-399,773.44","5,692,316.70","-7,371,199.39","-40,569,654.80","-18,964,897.32","-18,005,120.77","-631,292,314.62","-5,637,320.13","8,033,594.84","14,601,157.03","-1,641,144,614.77","12,252,952.57","49,376,634.38","85,416,075.71","93,604,342.89","40,769,121.50","155,521,858.39","242,756,096.71","193,476,211.77","34,572,524.43","74,931,876.47","129,587,312.18","180,370,233.13"
减:营业成本,"76,593,980.77","189,925,681.28","298,884,928.67","432,401,724.87","122,433,708.76","270,200,972.03","414,216,723.49","565,853,419.40","164,203,513.61","314,058,605.39","487,962,290.52","671,769,482.06","200,331,843.48","545,577,147.91","874,173,293.52","1,341,089,906.93","475,908,412.16","891,948,856.93","1,334,789,599.37","1,617,246,943.34","268,768,214.46","498,782,788.17","733,080,440.72","1,012,918,179.04","263,480,473.45","512,477,789.27","733,781,295.04","1,140,788,803.84","267,335,661.31","542,257,108.28","778,436,579.21","1,120,974,726.46","252,456,875.27","563,249,388.24","846,692,056.82","1,184,771,179.14","339,014,247.44","667,260,160.26","988,402,873.32","1,384,351,182.62","377,360,082.17","750,620,163.11","1,092,680,313.56","1,533,558,335.19"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,660,185.31","3,880,184.26","6,106,135.31","9,132,098.11","2,081,483.73","5,252,424.99","10,087,588.64","13,265,672.94","2,423,935.16","5,254,066.24","8,630,096.59","12,681,827.10","4,988,075.96","9,846,020.84","14,032,205.45","16,541,444.71","4,352,873.02","10,006,773.14","14,572,371.09","19,967,258.99","4,153,337.45","11,117,371.04","16,098,332.06","23,498,966.01","4,185,867.10","10,399,143.10","15,716,019.46","23,591,569.77","5,211,075.06","12,251,338.89","18,414,435.06","26,672,289.11","3,795,614.92","9,526,090.10","15,699,687.13","24,744,406.26","4,975,680.07","10,182,326.53","15,879,130.03","28,369,603.29","2,652,050.78","11,218,740.00","15,567,120.69","22,799,565.48"
营业外收入,"3,475,947.59","4,078,179.59","4,357,961.75","15,010,995.73","1,317,919.20","3,761,173.25","4,656,902.61","7,232,387.17","1,400,566.78","2,697,347.85","4,566,413.60","21,675,481.72","4,637,016.08","7,645,591.95","8,580,885.39","15,751,744.77","3,860,247.56","4,677,146.70","6,134,687.57","29,863,631.29","2,696,987.60","11,875,569.70","16,429,555.31","33,731,857.97","2,375,431.17","6,657,936.73","11,942,119.43","24,084,628.75","4,228,398.57","6,554,773.61","8,285,777.20","12,626,546.63","3,446,424.97","6,191,863.35","11,173,976.37","94,860,544.26","3,693,483.12","44,186,765.91","55,949,951.80","79,897,209.78","1,800,794.85","7,096,993.90","9,927,082.74","13,612,766.31"
销售费用,"4,370,255.33","8,760,475.04","12,259,489.89","16,547,592.58","4,669,446.17","10,088,508.08","14,394,998.42","19,778,051.51","4,235,544.27","8,319,367.91","13,819,694.63","21,228,172.57","6,327,321.94","13,630,464.76","25,409,022.26","40,489,906.68","12,093,852.19","24,448,767.39","35,643,388.23","48,427,998.84","8,709,486.79","16,238,320.74","26,603,202.56","36,823,147.09","8,255,494.68","15,338,989.03","22,932,756.64","36,034,675.89","8,085,020.53","17,745,702.67","26,188,089.29","39,703,381.88","7,334,373.36","16,463,992.72","25,983,714.00","41,446,366.87","8,501,758.96","20,970,955.56","36,115,303.30","82,385,132.23","12,580,049.96","29,483,493.96","52,083,570.59","72,291,657.85"
减:营业外支出,"148,123.26","1,461,715.92","3,131,713.69","3,181,210.23","84,013.92","1,118,262.37","2,872,936.46","6,299,739.16","118,392.64","796,441.13","980,042.26","1,618,457.18","1,552,213.79","3,677,019.71","4,301,741.07","10,223,859.74","672,515.65","2,508,047.67","3,026,212.17","4,967,844.34","687,488.90","1,238,940.50","2,095,463.29","3,363,743.99","57,551.75","2,240,177.12","3,544,400.22","9,954,312.85","7,387,509.36","7,497,298.50","8,068,306.95","281,539,043.70","181,007.27","944,859.59","9,169,005.53","5,064,308.03","581,660.85","7,082,792.68","10,204,666.74","16,581,172.11","274,288.09","3,659,961.30","11,997,861.97","107,583,123.49"
管理费用,"18,854,946.81","39,054,372.97","58,243,775.52","98,195,814.58","21,060,677.78","56,507,949.29","88,660,133.91","121,371,649.73","21,970,082.72","49,598,725.86","76,689,129.49","141,107,128.93","31,958,119.86","80,649,544.36","122,140,566.36","199,762,734.24","54,046,214.38","104,811,124.12","153,869,527.71","224,634,219.83","52,051,377.29","102,129,913.67","149,831,810.78","216,670,463.66","49,238,089.99","94,537,222.79","139,826,080.60","231,638,271.74","53,170,411.95","106,794,555.10","153,390,665.25","290,652,162.21","49,873,306.59","117,427,672.78","194,269,341.20","281,363,027.75","59,972,998.31","129,679,249.92","197,525,428.84","271,641,220.33","54,188,561.96","128,716,271.79","187,431,319.85","246,671,066.67"
其中:非流动资产处置净损失,,"690,597.06","1,892,033.60","1,388,468.46","6,853.66","312,007.11","1,883,495.20",,"1,002.50","654,819.21","678,678.49","1,094,670.90","307,084.24","430,146.92","604,286.61","5,424,407.44","114,298.18","1,632,349.79","1,632,349.79","2,195,540.99","563,944.14","593,957.47","1,078,508.17","1,147,409.32","54,042.03","1,181,346.92","1,183,296.92","3,633,477.08","10,167.33","94,793.25","351,194.89","1,366,977.29","6,517.90","525,391.23","586,102.24","2,882,582.51","226,486.24","2,899,091.37","4,103,299.02","9,721,782.83","21,685.19","297,217.55","959,951.08",
