科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"718,587,827.24","1,542,642,126.13","2,360,957,854.50","3,428,215,181.38","949,360,521.14","2,618,860,243.79","3,540,018,518.83","4,835,961,782.70","1,019,520,215.15","2,145,041,776.64","3,398,104,731.22","4,888,370,808.83","1,516,273,535.25","3,199,351,139.72","5,752,669,488.28","8,126,517,715.56","2,198,462,787.77","4,457,380,523.47","6,585,292,932.23","9,288,535,751.96","2,290,751,469.68","4,309,223,818.35","6,252,004,696.15","8,976,387,868.07","3,677,106,808.40","7,755,239,789.18","11,040,342,702.10","13,299,328,945.24","4,247,178,322.95","9,047,634,563.85","13,581,380,155.64","17,417,435,464.75","4,001,401,710.00","9,040,123,615.30","13,537,934,292.90","10,012,284,878.03","3,527,793,349.45","8,431,276,274.12","11,474,778,922.43","9,670,019,591.60","4,454,226,442.34","5,269,757,108.26","8,489,159,913.02","12,977,280,984.32"
取得子公司及其他营业单位支付的现金净额,,,,"21,765,678.70",,,,"174,312,225.65",,,,"11,253,657.81",,"43,894,557.05",,"43,894,557.05",,,,"8,869,217.76",,,,,,,"42,154,500.00","40,791,108.39",,,,"20,024,657.22","10,930,000.00","10,930,000.00",,"141,333,900.34",,,,"873,406,466.43",,"11,030,084.78","11,030,084.78","10,930,608.15"
收到的税费返还,"369,580.15","4,797,219.44","7,723,384.41","14,108,348.02","312,552.42","1,556,530.87","3,346,904.31","9,020,385.07","7,308,613.60","11,232,458.57","12,062,659.95","29,603,496.80","1,052,237.16","8,298,694.04","8,294,951.77","28,396,517.50","9,122,344.27","19,581,360.24","31,328,274.04","46,197,403.79","8,838,015.62","14,959,160.31","25,154,108.54","46,073,426.70","34,325,570.14","39,887,319.98","35,002,458.84","109,453,688.52","15,908,032.36","133,538,567.94","219,186,586.83","156,205,078.48","15,540,500.42","48,184,390.52","174,160,775.04","267,927,356.41","53,356,245.85","106,153,197.14","155,251,834.42","267,544,397.38","42,169,177.35","123,837,139.83","167,212,813.73","227,358,570.73"
支付其他与投资活动有关的现金,,,,,,,,,,,,"589,410.53",,,"43,894,557.05",,,,,,,,,,,,,,,"492,269.56",,"1,026,733,208.11","234,600,000.00","287,941,311.62","305,581,311.62","336,213,805.78","9,310,000.00","73,159,684.93","187,549,684.93","287,509,684.93","295,749,100.00","297,516,136.40","304,749,100.00","454,826,803.21"
收到其他与经营活动有关的现金,"7,986,350.12","20,320,582.06","42,389,102.47","285,942,234.30","4,223,645.51","32,991,267.30","45,788,831.67","153,542,270.96","35,300,621.42","205,906,224.41","214,467,546.31","709,983,501.78","115,940,392.76","708,206,883.45","808,756,320.12","829,587,588.84","270,789,820.07","497,723,631.02","665,015,937.96","1,553,778,867.71","277,879,328.78","1,063,772,294.77","1,291,450,459.60","1,711,537,390.86","502,805,544.94","670,350,160.36","901,335,265.43","984,753,092.53","419,135,093.76","639,206,488.01","757,297,118.84","1,006,332,586.10","150,240,727.06","499,468,042.87","867,488,380.52","1,043,179,992.82","203,942,419.33","912,198,701.01","1,145,245,133.64","420,592,604.81","210,774,735.58","342,500,857.76","819,110,995.34","452,650,793.83"
投资活动现金流出小计,"167,791,523.94","307,738,098.01","518,102,761.99","955,047,411.03","394,129,911.84","640,673,619.39","790,507,838.50","1,654,998,809.27","97,147,505.44","851,237,489.74","1,217,238,977.54","1,673,592,843.95","319,180,011.73","662,927,505.82","849,122,809.23","1,344,710,585.13","332,326,967.30","610,428,049.94","1,403,693,413.89","1,756,185,672.23","256,602,055.33","470,117,444.48","680,102,561.32","1,061,353,026.28","465,174,188.31","769,196,694.47","1,311,367,706.66","2,081,389,457.21","635,412,953.72","1,225,938,127.09","1,787,300,451.12","3,827,737,006.20","628,119,712.96","1,359,809,920.70","1,935,041,930.56","2,636,351,313.53","828,709,849.14","2,675,775,470.50","3,761,256,066.88","4,555,394,604.43","1,100,576,791.74","2,468,414,014.30","3,931,940,022.68","7,193,768,941.67"
经营活动现金流入小计,"726,943,757.51","1,567,759,927.63","2,411,070,341.38","3,728,265,763.70","953,896,719.07","2,653,408,041.96","3,589,154,254.81","4,998,524,438.73","1,062,129,450.17","2,362,180,459.62","3,624,634,937.48","5,627,957,807.41","1,633,266,165.17","3,915,856,717.21","6,569,720,760.17","8,984,501,821.90","2,478,374,952.11","4,974,685,514.73","7,281,637,144.23","10,888,512,023.46","2,577,468,814.08","5,387,955,273.43","7,568,609,264.29","10,733,998,685.63","4,214,237,923.48","8,465,477,269.52","11,976,680,426.37","14,393,535,726.29","4,682,221,449.07","9,820,379,619.80","14,557,863,861.31","18,579,973,129.33","4,167,182,937.48","9,587,776,048.69","14,579,583,448.46","11,323,392,227.26","3,785,092,014.63","9,449,628,172.27","12,775,275,890.49","10,358,156,593.79","4,707,170,355.27","5,736,095,105.85","9,475,483,722.09","13,657,290,348.88"
投资活动产生的现金流量净额,"-147,633,521.43","-277,146,267.55","-487,838,568.74","-633,945,960.17","-301,408,642.11","-354,133,976.55","-451,209,673.90","-970,811,212.16","18,272,485.62","-483,618,098.44","-769,502,057.04","-751,965,507.59","-309,727,232.02","-400,766,588.75","-566,239,017.65","-915,018,147.00","-245,787,394.87","-465,243,570.66","-930,571,026.53","-412,092,021.69","39,416,434.87","-67,267,197.44","178,030,648.11","150,823,519.66","-394,562,600.34","-692,122,945.42","-862,638,280.70","-1,276,155,021.34","-561,652,783.15","-1,081,491,076.43","-1,114,150,751.98","-2,794,421,525.15","123,663,940.08","-329,218,133.35","-705,551,951.43","-180,953,289.26","-178,944,291.89","-1,460,050,946.79","-1,804,117,214.17","-2,020,082,360.54","-286,930,526.04","-932,173,385.68","-461,278,132.26","-622,919,808.87"
购买商品、接受劳务支付的现金,"524,355,950.34","1,220,648,450.12","1,903,158,977.14","3,097,262,830.92","792,779,081.72","2,062,079,871.11","2,722,390,480.59","3,243,054,430.94","766,761,613.97","1,040,218,126.89","2,088,111,426.22","4,379,662,419.74","1,825,177,112.99","3,910,453,310.18","6,139,999,295.11","8,095,310,655.64","2,231,291,171.17","4,315,768,108.75","6,143,072,796.50","8,193,397,441.82","1,921,582,273.70","3,721,071,799.38","5,372,336,015.01","7,163,868,610.49","2,897,351,743.11","5,939,434,449.01","8,709,629,551.26","9,572,284,869.03","3,154,883,485.25","5,870,186,492.01","8,730,773,287.60","11,404,924,926.71","2,593,603,614.74","5,502,441,214.60","9,359,523,584.82","5,025,407,716.04","4,565,625,962.30","10,986,739,475.35","13,498,074,111.94","12,567,185,080.96","4,593,264,385.88","3,822,842,468.26","7,672,757,256.52","9,352,524,270.27"
吸收投资收到的现金,,,,"1,115,881,700.00",,,,"26,192,297.84",,,"1,227,500,000.00","136,628,084.07","85,902,000.00","96,962,000.00","96,962,000.00","117,509,950.13",,,,"74,418,421.62",,,,,,"168,024,500.00","168,024,500.00","377,038,088.16","94,440,000.00","97,180,322.54","113,140,322.54","133,140,322.54","1,152,301,000.00","1,152,301,000.00","1,152,301,000.00","1,146,801,000.00",,,,"4,900,000.00",,,,
