科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"70,070,242.57","105,122,926.94","89,039,624.00","876,033,833.73","643,749,437.08","578,619,524.01","612,257,419.56","506,197,943.95","505,227,371.00","523,742,844.23","540,195,995.72","555,091,018.55","555,444,295.64","583,459,384.12","671,895,740.15","649,390,704.32","649,775,449.35","596,091,071.17","627,845,688.50","601,427,762.25","531,224,489.04","578,645,188.76","696,353,534.03","537,002,804.43","503,228,958.43","488,724,561.67","640,700,177.24","542,720,196.60","566,525,340.33","592,941,647.42","587,267,534.08","569,036,111.26","427,102,658.69","395,833,802.38","439,366,406.77","443,243,700.42"
短期借款,"61,990,823.27","65,912,814.18","153,318,779.83","145,200,000.00","40,000,000.00","30,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","13,000,000.00","24,900,000.00","24,900,000.00","24,900,000.00","4,900,000.00",,"30,978,000.00","30,978,000.00","26,849,040.00","24,160,320.00","1,500,000.00","16,000,000.00","19,500,000.00","14,500,000.00","13,000,000.00","7,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,"19,849,800.00","20,637,600.00",,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,390,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,233,539.75","13,549,324.80","38,268,128.33","31,918,352.52","29,575,417.97","22,725,314.51","35,707,017.45","55,730,853.25","77,458,997.06","43,266,417.00","27,552,030.44","27,812,338.10","48,778,030.46","56,401,059.20","22,095,104.36","76,256,852.20","98,532,153.39","80,602,441.00","48,279,080.06","83,549,270.12","51,677,146.09","43,414,284.93","44,347,318.96","24,881,820.66","51,393,138.19","37,082,513.10","45,054,147.62","60,165,554.38","108,922,021.32","78,015,646.11","103,913,262.61","115,385,456.42","137,613,132.08","171,607,740.21","155,204,946.58","122,693,651.96"
应付票据,"4,370,000.00",,,,,,,,,,"9,840,000.00","26,323,500.00","33,877,500.00","27,274,615.00","24,380,615.00","23,500,000.00","19,980,000.00","13,530,000.00","46,705,500.00","42,780,000.00","8,690,000.00","25,022,469.00","67,854,223.03","65,644,754.03","53,015,284.00","60,119,279.00","57,044,984.00","112,738,677.86","116,635,170.86","58,743,266.59","142,863,580.75","150,287,541.56","134,603,950.34",,"149,869,483.44",
应收账款,"32,460,991.71","24,361,951.11","46,323,633.72","55,041,442.91","64,463,864.56","77,408,490.01","88,184,287.40","84,196,806.78","94,559,365.50","92,508,894.82","93,319,044.36","90,470,689.12","108,848,153.68","106,321,618.48","94,216,678.04","89,783,097.49","106,324,952.71","111,781,199.62","117,255,295.06","117,400,053.65","147,451,114.03","192,331,210.78","210,393,531.34","200,859,396.58","260,666,562.28","262,551,811.09","249,007,666.79","261,494,292.42","319,577,374.78","293,012,634.06","331,526,690.27","356,735,970.62","407,997,386.15","419,800,140.41","359,793,302.25","365,254,906.73"
应付账款,"47,268,732.15","36,632,873.13","108,356,739.12","126,251,259.17","121,056,567.75","114,494,376.55","145,022,499.14","100,337,599.58","117,463,189.50","117,175,352.47","108,668,287.79","109,263,390.13","127,398,560.25","135,725,253.46","100,834,765.56","118,410,133.91","141,368,025.08","126,738,544.87","110,730,586.65","140,723,342.60","140,646,256.23","143,358,120.55","127,382,288.27","129,207,126.47","174,603,055.06","190,741,379.81","201,443,927.21","199,603,843.88","250,777,837.82","248,309,521.14","218,979,839.18","281,572,418.95","306,047,403.28",,"225,462,422.63",
预付款项,"45,043,406.10","13,254,815.65","30,891,496.03","44,928,944.51","64,666,010.79","64,848,539.99","92,163,742.69","57,105,252.09","51,109,421.37","66,144,547.27","52,386,609.57","68,331,459.78","54,788,873.48","58,244,651.74","16,446,435.18","17,728,781.50","22,929,937.84","29,441,797.99","12,893,793.72","13,892,096.15","14,361,894.01","43,522,364.82","34,367,835.15","39,464,515.89","47,494,522.19","45,682,564.63","34,507,907.81","43,825,341.86","36,757,007.70","47,278,006.86","43,726,103.92","46,451,943.30","32,699,416.03","29,793,988.00","21,702,855.58","43,371,830.59"
预收款项,"76,421,971.04","81,412,407.50","106,554,479.91","109,298,664.75","115,983,389.24","115,799,216.17","103,069,477.70","83,601,636.88","93,006,864.82","101,395,369.59","99,772,898.98","103,846,400.87","117,749,489.99","116,426,235.01","113,136,254.95","134,737,047.11","119,627,021.23","113,176,939.66","133,465,145.12","125,146,934.06","93,005,180.34","132,428,101.56","149,574,533.91","152,328,482.87","138,454,497.47","153,601,667.28","122,946,855.28","145,634,516.40","169,583,299.28","193,666,024.32","135,599,812.82","190,509,317.52","150,594,348.95","202,371,625.14","182,421,797.43","220,556,689.19"
其他应收款,"2,705,202.59","2,259,462.21","2,421,365.28","3,409,233.96","3,742,373.98","5,792,385.87","4,607,631.62","4,249,111.63","3,991,474.27","4,440,598.41","4,239,463.94","5,252,686.74","5,549,006.82","5,839,932.78","5,488,725.38","7,299,871.36","7,261,439.96","7,312,357.59","33,493,424.02","34,457,809.52","33,916,228.38","14,070,285.01","10,720,481.47","12,300,115.54","8,371,821.27","38,926,755.22","34,495,250.88","7,798,965.33","8,883,038.07","15,284,038.66","13,829,656.56","17,117,294.66","9,861,379.06","9,867,281.54","5,211,331.26","7,455,746.43"
应付职工薪酬,"5,584,615.76","9,002,313.01","8,578,899.80","6,458,537.30","11,061,231.78","16,454,656.50","10,123,752.44","9,373,854.09","13,516,928.46","15,424,499.36","13,149,596.64","9,303,488.29","11,609,225.37","12,304,156.72","16,767,812.69","9,323,143.08","14,329,605.04","19,436,384.79","20,239,037.23","11,428,352.92","16,824,835.02","21,269,890.02","21,404,876.70","11,160,982.72","15,275,669.03","18,970,650.87","23,933,747.01","9,488,679.01","14,878,402.39","24,588,342.20","29,656,719.62","15,346,657.43","19,996,984.34","31,195,682.83","34,909,176.49","17,253,925.04"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-4,545,395.05","1,773,857.00","10,276,594.81","3,710,532.82","6,322,511.05","7,345,249.38","13,186,022.37","4,618,341.06","13,223,275.00","9,217,578.64","2,819,838.89","6,356,056.83","10,427,232.82","16,088,142.27","11,267,075.46","8,943,666.88","21,878,832.03","11,907,354.85","12,297,143.37","12,761,667.80","13,877,214.84","-490,426.48","6,079,940.45","8,006,427.58","9,915,303.05","8,842,352.72","44,562,671.85","34,621,656.24","15,752,200.28","5,523,385.26","17,253,152.55","11,393,466.14","15,316,656.77","17,193,981.17","18,811,991.10","33,347,390.67"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,"63,800.00","129,082.71",,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"4,548,120.76","6,402,757.21","3,251,062.01","3,251,062.01","8,770,566.81","5,635,414.01","5,635,414.01","5,635,414.01","9,808,030.01","10,276,555.00","10,276,555.00","10,276,555.00","9,608,527.81","9,608,527.81","9,608,527.81","9,608,527.81","12,596,002.81","6,681,251.48","6,681,251.48","6,681,251.48","8,898,751.48","8,898,751.48","8,898,751.48","8,898,751.48","9,131,929.73","6,681,251.48","6,681,251.48","6,681,251.48","4,598,084.74","4,186,221.18","4,180,971.18","4,180,971.18","3,341,512.63",,"3,341,512.63","3,341,512.63"
存货,"136,714,857.25","143,450,760.70","204,316,383.54","257,076,782.71","300,865,360.26","342,257,491.91","307,642,186.03","304,245,827.62","296,646,086.75","308,786,490.82","301,193,974.29","324,858,920.10","331,146,675.29","331,657,590.30","347,832,207.39","352,992,516.58","334,646,823.54","342,546,090.33","340,207,722.84","326,471,104.55","301,963,837.91","339,359,926.60","366,946,769.31","381,953,377.72","336,724,656.65","395,892,778.70","371,598,138.23","416,539,912.22","413,861,426.44","459,338,598.77","410,033,588.46","506,888,451.97","502,477,904.05","531,400,017.01","454,928,253.36","490,857,061.87"
其他应付款,"3,300,183.39","15,296,290.04","3,928,363.56","15,862,945.16","4,426,053.76","4,881,533.55","12,056,935.91","6,100,314.67","3,770,294.41","3,461,949.68","5,651,342.02","2,941,918.35","2,434,456.44","1,441,780.69","1,596,758.97","3,774,250.39","3,134,646.94","2,934,990.17","5,903,143.26","6,278,575.11","10,386,710.73","14,158,170.37","16,237,887.68","8,373,629.20","47,101,979.01","52,555,196.72","64,974,226.75","59,113,149.00","61,501,751.19","46,693,925.59","55,194,313.39","41,583,181.15","47,586,572.69","58,491,817.45","46,395,268.53","39,183,401.38"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,909,313.99","10,513,503.74"
一年内到期的非流动负债,"3,600,000.00","24,400,000.00","24,400,000.00","24,400,000.00",,,,,,,,,,,,,,,,,,,,,,,"1,919,019.82","1,743,503.70","429,880.02","8,429.21",,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,"7,399,760.55","138,611,597.25","148,000,000.00","133,591,207.00","77,701,849.99","162,205,352.00","64,660,806.77","13,819,645.12","5,237,142.39","8,844,901.11","70,086,885.33","103,632,290.11","101,920,994.13","1,474,563.56"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
