科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"276,558,832.39","307,350,859.01","390,072,592.04","366,092,423.96","307,345,243.26","274,570,817.76","411,683,359.01","616,103,117.61","447,393,220.97","422,054,021.48","624,141,214.41","707,680,154.07","926,121,889.71","746,801,925.41","1,143,263,152.00","1,434,481,833.76","963,446,440.56","933,444,871.15","990,610,143.31","982,841,293.21","915,401,113.79","1,010,072,915.85","1,525,162,038.38","1,606,728,185.88","1,914,244,969.75","1,992,553,300.73","2,016,363,115.24","1,351,215,716.68","1,559,774,873.14","965,587,462.84","2,067,065,931.13","1,403,969,888.18","1,493,725,448.28","1,646,609,725.21","1,987,060,200.18","1,990,405,247.12","2,179,234,923.77","1,988,900,781.97","1,541,812,678.93","1,643,413,486.18","1,335,819,900.05","1,501,758,776.61","1,270,121,817.51","2,130,606,946.79","1,858,268,836.40","1,654,735,246.61","1,883,418,968.48","1,885,297,747.60","2,175,124,225.36"
短期借款,"730,770,000.00","826,770,000.00","878,770,000.00","838,680,000.00","771,345,911.56","765,200,000.00","889,200,000.00","918,700,000.00","768,500,000.00","942,500,000.00","1,045,500,000.00","799,500,000.00","1,339,500,000.00","1,656,500,000.00","2,326,500,000.00","2,728,500,000.00","2,706,500,000.00","2,935,500,000.00","3,050,500,000.00","2,980,500,000.00","3,248,000,000.00","3,184,000,000.00","3,165,000,000.00","3,100,000,000.00","3,442,752,270.39","3,476,000,000.00","3,654,500,000.00","3,657,725,570.33","3,995,568,774.65","3,662,655,570.33","3,859,925,570.33","5,174,620,926.40","4,098,561,713.70","5,112,828,457.12","6,136,084,621.62","5,993,701,400.00","6,165,550,000.00","6,176,050,000.00","5,919,307,391.53","5,756,437,678.95","5,816,025,178.95","6,235,921,278.95","6,231,924,500.00","7,133,220,166.67","7,285,469,666.67","6,952,829,666.67","6,763,922,367.09","6,617,931,712.45","6,936,851,712.45"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199,123,390.00","546,683,390.00","577,485,714.19","662,616,883.74",,,,,,,,,,,,,,,,,,
应收票据,"990,000.00","306,900.00","777,300.00","50,000.00","150,000.00","310,000.00","110,000.00","200,000.00","811,663.27","311,663.27","196,663.27",,"391,000.00","591,000.00","100,000.00","528,000.00","600,000.00","200,000.00","400,000.00","850,000.00","2,050,000.00","1,600,000.00","1,575,000.00","900,000.00","100,000.00",,,,,"1,400,000.00","200,000.00","190,000.00","300,000.00","5,347,106.50","300,000.00","1,077,000.00","300,000.00","2,346,956.94","693,456.94","608,800.00","508,800.00","1,473,200.00","1,223,200.00",,"100,000.00","150,000.00",,,"71,730,000.00"
应付票据,"66,389,000.00","42,059,000.00","38,350,000.00","34,580,400.00","48,134,100.72","43,498,970.40","36,137,255.89","33,993,353.20","91,692,800.00","32,037,665.16","33,263,524.70","33,235,451.20","25,281,156.70","28,053,907.13","39,055,273.30","32,926,007.87","30,076,007.87","23,200,000.00","15,000,000.00","5,000,000.00","119,780,250.00","541,725,346.86","760,215,297.65","263,203,653.86","624,121,704.38","941,896,712.94","634,209,968.45","98,017,507.59","612,141,767.94","778,703,213.40","1,437,846,680.95","173,781,386.74","1,331,225,193.19","747,589,962.34","51,572,150.00","69,821,000.00","93,600,000.00","67,355,000.00","80,422,438.90","25,434,233.90","65,733,220.00","67,390,086.40","24,676,866.40","6,130,000.00","3,852,242.00","3,852,242.00",,,
应收账款,"8,718,919.93","6,505,988.27","7,580,490.21","5,374,102.82","3,733,772.18","7,343,843.39","8,306,625.94","9,967,496.62","3,175,467.28","1,823,704.15","3,229,024.70","3,632,512.50","1,116,094.42","1,403,156.72","2,977,616.79","4,814,413.07","8,808,979.33","10,632,550.67","12,396,643.05","1,867,809.23","1,377,804.28","21,384,196.26","53,335,654.28","2,335,562.95","1,073,073.66","1,346,398.67","18,709,003.98","11,532,866.83","14,948,274.82","4,691,540.79","35,007,756.70","12,807,876.83","22,366,221.06","13,831,783.64","7,927,948.47","16,290,357.96","16,021,668.74","16,296,040.86","24,120,510.89","14,557,877.88","7,914,718.12","8,787,796.75","12,184,006.24","12,994,672.90","11,521,951.90","11,923,773.29","13,141,826.61","7,871,933.84","10,045,180.28"
应付账款,"294,595,042.79","265,984,985.95","302,364,626.90","337,363,314.27","285,924,746.67","240,331,481.03","257,532,558.56","361,248,770.23","251,686,399.03","208,427,842.88","231,990,858.18","341,663,252.94","343,757,322.31","293,542,456.52","337,990,884.17","514,442,986.51","457,996,068.80","369,088,809.50","337,820,766.57","621,014,066.72","453,592,631.97","383,160,724.74","399,269,398.31","674,236,908.83","582,878,410.51","626,881,045.23","511,350,350.48","1,051,862,242.83","714,745,424.85","948,433,040.32","685,536,935.32","955,059,565.92","1,082,338,650.11","880,855,489.10","907,192,164.03","1,029,335,016.60","1,116,628,523.62","1,168,337,747.27","1,057,408,983.88","1,138,922,219.66","1,062,750,162.14","1,050,896,449.66","1,047,812,832.63","1,923,486,202.96","1,744,852,184.03","1,804,970,908.70",,"2,283,092,186.17",
预付款项,"112,610,261.27","110,929,178.16","138,608,561.50","177,263,892.83","183,303,237.00","188,417,235.45","160,754,866.33","173,471,977.82","199,153,011.90","281,566,497.34","347,829,487.47","240,347,370.74","236,716,155.19","152,758,806.89","176,802,460.66","246,613,462.07","354,161,690.40","354,339,885.69","421,259,378.46","101,874,296.65","215,991,224.45","126,354,270.00","143,781,669.97","110,971,784.16","196,762,410.60","240,621,865.72","266,395,953.42","338,284,185.49","638,332,166.47","586,237,618.08","619,310,048.56","217,845,933.05","972,242,412.48","283,864,792.27","207,379,183.61","214,763,080.54","242,872,714.71","317,649,194.87","326,190,236.26","120,855,092.45","172,132,586.38","184,128,783.10","279,378,908.39","55,654,195.16","187,292,117.24","95,152,612.34","152,427,498.41","35,234,762.60","58,187,851.68"
预收款项,"84,217,783.31","107,333,390.01","194,706,443.48","380,204,682.79","364,295,907.99","358,849,264.26","343,044,847.70","411,799,644.96","417,863,528.76","454,819,207.26","678,717,143.27","1,167,730,642.34","1,296,411,336.79","1,168,038,702.64","1,292,581,663.46","1,602,251,826.55","1,607,115,010.09","1,534,695,469.13","1,617,914,377.70","920,155,889.02","970,057,078.07","1,116,180,736.31","1,386,024,822.75","1,273,686,744.24","1,398,690,935.23","928,307,340.21","757,462,194.70","892,993,941.25","1,387,489,881.77","1,384,302,246.66","1,461,220,072.35","1,663,075,146.39","2,444,726,371.86","2,812,102,818.25","3,116,145,257.83","3,014,471,435.25","3,229,720,014.49","3,476,282,783.41","3,712,042,835.03","3,750,715,987.56","3,994,718,881.63","3,324,807,417.70","3,010,099,265.90","3,147,172,217.03","3,155,582,395.66","2,932,673,920.79","2,740,719,481.14","2,629,783,130.93","2,658,385,724.49"
