科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"2,195,208.11","1,383,631.35","1,407,313.90","1,088,841.90","1,331,522.31","1,409,404.79","1,479,573.87","1,898,801.83","1,072,124.32","24,061,233.31","2,363,858.84","2,087,438.79","2,177,527.92","2,252,684.01","2,276,937.46","1,747,106.03","1,936,850.88","1,941,253.34","1,508,641.27","2,215,117.27","1,177,700.16","1,470,170.62","2,796,564.86","3,026,392.41","2,763,989.05","2,925,171.82","2,945,525.94","3,423,392.23","9,872,993.07","10,758,088.33","14,666,811.20","6,972,053.96","7,351,017.66","7,030,155.94","3,168,503.76","2,114,823.49","3,532,012.32","3,754,667.78","4,519,581.03","3,570,797.55","3,013,596.65","4,032,271.56"
应付职工薪酬,"10,794,595.24","9,515,099.32","10,431,974.45","14,177,152.46","15,573,919.50","14,013,066.40","18,359,479.71","23,077,248.86","17,948,426.38","14,069,741.75","16,689,198.08","14,816,708.44","16,537,614.04","16,613,443.57","19,741,686.44","23,629,433.69","24,015,508.54","23,305,883.14","26,484,214.30","31,470,199.03","34,869,443.63","30,176,513.55","29,666,321.06","37,271,138.07","40,937,654.80","32,671,067.37","35,944,260.51","43,203,208.19","45,408,709.92","35,967,307.28","41,212,471.39","48,555,983.05","55,565,423.80","45,143,665.78","49,796,751.05","54,956,801.56","57,994,886.47","43,042,735.27","49,902,428.00","56,068,772.60","53,798,469.67","36,707,135.97"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,404,051.46","4,149,376.60","10,846,955.94","7,585,412.81","1,971,628.05","8,381,409.56","9,699,619.33","14,211,433.67","13,034,475.25","21,518,336.97","6,297,978.23","3,514,104.95","5,087,479.12","6,285,795.04","16,186,851.36","13,133,120.56","19,491,453.79","20,630,994.14","15,074,443.68","18,119,244.94","17,736,957.64","22,235,996.77","24,992,609.02","12,977,814.02","29,845,404.36","18,903,406.43","28,352,030.11","11,751,008.46","24,064,624.01","39,851,474.38","28,751,545.53","12,273,841.48","14,760,679.16","24,404,022.35","16,957,551.81","23,150,093.09","29,387,226.64","20,741,774.89","10,393,057.17","7,444,907.64","17,370,355.81","35,759,047.01"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"539,064.75","562,475.75","1,108,239.30","1,430,202.75","354,132.25","715,242.25","1,044,256.75","1,452,606.75","309,624.62","885,186.40","1,053,398.77","823,952.74","698,367.23","748,099.18","893,702.74","1,147,051.48","564,437.51","466,923.04","427,691.06","470,045.38","422,787.50","391,815.29","528,901.38","465,901.36","472,673.62","419,665.29","370,316.01","436,704.05","309,950.84","471,746.66","423,209.90","408,324.63","425,584.87","747,364.01","676,918.20","883,845.22","877,694.76","1,573,012.76","2,353,359.62",,"560,517.34","1,830,780.73"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,"1,307,125.06",,,,,,,"1,915,333.08",,,,,,,,,,"2,843,546.84",,,,,,,,,"5,315,512.69",,,,"6,449,667.83",,,,"9,273,275.99",,,
存货,"105,504,375.94","123,208,138.77","123,853,012.02","149,599,092.40","168,799,873.55","203,846,665.32","202,145,356.79","212,470,535.35","218,411,624.70","226,045,985.44","278,876,269.26","310,212,888.17","309,570,320.22","281,081,304.90","277,737,533.57","317,927,907.21","307,859,107.56","398,884,231.95","341,420,302.83","382,793,546.21","414,288,840.70","450,116,467.98","387,418,170.90","466,098,447.02","514,271,546.50","557,230,913.25","413,693,834.08","447,447,012.46","467,320,057.24","409,623,383.26","399,002,789.07","489,727,233.48","671,376,340.09","706,424,737.89","628,066,941.99","708,411,976.69","779,278,489.52","719,811,141.67","650,146,195.00","697,191,975.78","681,762,062.73","605,263,767.03"
其他应付款,"27,295,768.35","3,711,944.50","4,259,438.02","5,038,294.71","6,202,218.79","7,349,953.21","6,107,576.30","5,294,182.43","5,086,238.48","6,035,562.23","6,532,034.38","9,183,684.27","6,312,986.19","9,155,881.42","8,548,144.75","8,522,931.39","7,968,480.27","6,624,706.56","3,971,667.16","6,139,738.92","5,712,649.32","5,704,699.98","10,757,258.13","10,353,832.98","6,500,503.37","6,820,300.80","7,577,558.02","5,796,294.88","7,450,583.42","8,555,008.97","9,713,105.14","9,387,825.70","13,270,551.25","10,117,569.83","9,519,201.14","13,278,957.70","10,275,866.09","12,573,881.37","10,978,465.09","20,452,328.74","11,767,142.37","17,019,979.59"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"55,000,000.00","16,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","15,000,000.00",,"31,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,,,"27,000,000.00","27,000,000.00","40,000,000.00","40,000,000.00","50,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,
其他流动资产,"60,312.39","60,312.34","1,927,937.48","1,089,166.30","74,542.07","256,098.54","460,211.70","258,745.19","97,110.35","518,388.83","425,020.69","236,410.47","130,829.08","16,000.00","560,246.35","355,622.78","3,597,566.73","714,631.05","1,197,555.56","1,181,888.49","7,968,703.58","6,415,928.85","7,014,595.73","12,343,536.10","976,437,743.58","912,668,302.26","636,717,267.28","620,864,169.53","410,800,829.77","241,860,741.97","131,624,907.81","75,327,037.38","93,905,191.88","43,777,366.77","61,414,613.39","54,761,234.31","853,709,228.35","903,847,673.83","874,573,396.09","813,194,499.72","818,346,546.24","815,674,132.34"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"530,255,755.37","514,128,493.25","655,534,608.97","1,157,900,269.59","1,179,520,187.46","1,276,248,652.52","1,291,852,088.98","1,311,858,091.91","1,218,439,710.24","1,315,213,720.50","1,453,225,769.98","1,361,443,747.61","1,298,323,340.23","1,201,028,053.65","1,354,667,923.26","1,381,773,121.90","1,280,583,648.30","1,434,534,412.87","1,428,856,516.20","1,400,490,443.93","1,515,791,292.96","1,626,341,936.72","1,656,799,076.55","1,695,345,196.28","2,857,221,860.95","2,915,677,284.82","2,588,469,421.39","2,326,884,167.74","2,439,769,647.97","2,507,026,555.28","2,477,358,159.83","2,488,282,032.91","2,648,667,188.20","2,905,591,559.28","2,739,766,594.67","2,645,388,057.09","3,710,191,209.36","3,733,637,435.58","3,561,600,782.62","3,295,973,513.21","3,265,716,235.58","3,215,642,936.60"
流动负债合计,"566,000,234.47","556,518,652.00","691,158,303.03","636,985,445.16","654,535,951.76","712,614,342.40","728,555,827.21","725,962,672.90","709,158,421.04","791,110,373.70","918,670,963.64","889,729,954.46","938,376,826.92","860,106,937.04","1,038,733,247.74","1,018,554,007.68","1,000,853,502.43","1,143,410,703.40","1,126,303,826.76","1,124,092,777.24","1,272,872,694.57","1,405,188,563.53","1,479,382,320.93","1,539,678,439.97","1,631,835,405.94","1,675,944,717.59","1,560,774,790.59","1,413,252,549.65","1,555,872,674.38","1,759,710,348.41","1,753,611,281.37","1,809,906,023.67","2,067,685,933.89","2,326,734,582.69","2,259,956,838.93","2,228,417,395.08","2,404,888,995.26","2,401,643,753.19","2,371,968,367.86","2,105,456,570.02","2,037,523,211.19","1,983,896,041.49"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","81,606,083.41","81,606,083.41","85,864,982.07","85,864,982.07","86,606,083.41","86,606,083.41","86,606,083.41","86,606,083.41","80,136,610.72","80,136,610.72","128,638,530.07","128,638,530.07","127,937,469.33",
长期借款,"51,000,000.00","30,000,000.00","15,000,000.00","96,800,000.00","96,800,000.00","96,800,000.00","96,800,000.00","81,800,000.00","81,800,000.00","81,800,000.00","96,800,000.00","96,800,000.00","60,500,000.00","26,500,000.00","21,200,000.00","77,000,000.00","77,000,000.00","77,000,000.00","77,000,000.00","77,000,000.00","50,000,000.00","50,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"796,874,068.36","805,859,426.30","816,064,205.62","825,054,380.13","835,639,883.46","845,267,868.77"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"31,812,667.17","31,067,000.41","31,218,110.00","31,614,536.63","32,015,822.80","32,816,343.94","33,744,710.12","18,630,146.84","18,159,769.15","17,809,326.29","17,455,132.53","17,203,456.18","44,385,600.69","43,753,061.85","42,579,066.29","40,990,141.06","40,417,743.67","38,038,995.68","38,979,458.13","36,339,309.51","36,616,732.80","34,547,165.74","31,204,219.05","30,071,198.97","28,616,955.05","28,616,955.05","28,522,858.48","139,258,159.20","46,414,631.39","122,505,011.65","119,159,693.00","119,159,693.00","123,771,030.92","122,615,331.75","142,402,633.61","148,406,055.21","172,072,867.51","172,622,807.26","167,371,455.70","164,531,776.80","148,017,770.89","147,473,685.47"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107,291,961.71","106,321,462.14","104,944,114.40","103,971,757.32","102,280,948.67","101,184,152.99"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"304,310,469.58","346,770,529.09","364,607,560.13","351,029,589.86","358,132,164.97","350,822,827.25","359,434,577.27","379,252,619.07","413,837,007.22","372,459,158.49","409,430,809.01","419,022,985.31","547,985,672.40","534,789,859.38","550,064,598.08","545,649,748.82","585,932,431.57","578,614,805.10","567,243,905.65","577,523,642.76","681,756,298.48","746,067,046.80","743,694,649.40","735,990,596.84","870,618,312.66","864,733,208.74","872,278,042.76","875,900,243.96","1,013,049,546.41","1,021,383,740.85","1,109,777,647.80","1,130,620,020.66","1,359,399,613.64","1,390,561,248.84","1,402,217,887.13","1,382,892,804.92","1,582,635,453.47","1,559,455,552.63","1,575,104,834.55","1,728,533,653.56","1,829,519,420.53","1,784,707,933.58"
递延所得税负债,"639,124.19","345,127.06","325,953.34","325,953.34","289,851.76","289,851.76","289,851.76","289,851.76","239,743.97","239,743.97","239,743.97","239,743.97","206,589.59","206,589.59","206,589.59","206,589.59","173,350.16","173,350.16","173,350.16","173,350.16","130,463.73","130,463.73","114,931.44","114,931.44","99,463.06","99,463.06","83,580.24","83,994.68","66,262.57","66,262.57","49,092.26","49,092.26","36,198.59","36,198.59","21,166.60","21,166.60","6,173.36","6,173.36",,,,
在建工程,"49,648,609.60","35,716,321.64","22,996,699.23","15,554,142.15","27,228,253.93","28,933,729.75","25,502,665.98","21,902,520.93","85,445,697.17","143,903,000.14","123,861,061.86","133,151,918.44","59,476,086.40","78,811,674.06","83,568,194.96","118,148,270.91","180,010,640.37","188,281,661.31","204,797,604.43","240,088,114.57","196,092,693.22","177,304,294.10","208,404,827.78","232,080,296.84","220,029,956.68","189,670,961.48","346,262,892.64","349,732,889.43","426,091,322.68","381,656,007.42","427,726,792.92","403,902,881.91","431,861,043.49","368,319,720.57","459,397,526.54","463,763,076.07","361,476,502.92","334,278,164.24","425,408,916.49","243,884,741.34","170,511,628.44","187,355,913.90"
其他非流动负债,"14,384,255.25","17,973,024.86","18,329,250.24","18,329,250.24","18,881,838.48","22,781,838.48","23,917,938.48","23,917,938.48","22,915,939.15","23,647,939.15","24,370,763.36","26,927,763.36","30,945,672.12","32,085,672.12","32,601,909.49","36,942,860.99","33,727,003.45","38,514,920.15","36,835,335.07","38,327,210.08","38,579,883.28","37,761,278.25","36,402,045.30","37,004,545.17",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"66,023,379.44","48,318,151.92","33,655,203.58","115,455,203.58","115,971,690.24","119,871,690.24","121,007,790.24","106,007,790.24","104,955,683.12","105,687,683.12","121,410,507.33","123,967,507.33","91,652,261.71","58,792,261.71","54,008,499.08","114,149,450.58","110,900,353.61","115,688,270.31","114,008,685.23","115,500,560.24","88,710,347.01","87,891,741.98","66,516,976.74","67,119,476.61","48,883,353.80","47,500,019.74","47,665,906.51","48,616,557.78","69,136,362.54","69,162,599.38","135,676,665.94","135,297,941.92","141,964,749.70","140,474,534.48","141,050,912.29","139,580,072.05","941,651,399.02","949,805,340.88","957,966,155.79","965,369,289.20","990,452,531.47","1,002,085,477.99"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"632,023,613.91","604,836,803.92","724,813,506.61","752,440,648.74","770,507,642.00","832,486,032.64","849,563,617.45","831,970,463.14","814,114,104.16","896,798,056.82","1,040,081,470.97","1,013,697,461.79","1,030,029,088.63","918,899,198.75","1,092,741,746.82","1,132,703,458.26","1,111,753,856.04","1,259,098,973.71","1,240,312,511.99","1,239,593,337.48","1,361,583,041.58","1,493,080,305.51","1,545,899,297.67","1,606,797,916.58","1,680,718,759.74","1,723,444,737.33","1,608,440,697.10","1,461,869,107.43","1,625,009,036.92","1,828,872,947.79","1,889,287,947.31","1,945,203,965.59","2,209,650,683.59","2,467,209,117.17","2,401,007,751.22","2,367,997,467.13","3,346,540,394.28","3,351,449,094.07","3,329,934,523.65","3,070,825,859.22","3,027,975,742.66","2,985,981,519.48"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"71,680,000.00","71,680,000.00","71,680,000.00","95,680,000.00","95,680,000.00","95,680,000.00","191,360,000.00","191,360,000.00","191,360,000.00","191,360,000.00","287,040,000.00","287,040,000.00","287,040,000.00","287,040,000.00","287,040,000.00","287,040,000.00","287,040,000.00","287,040,000.00","287,040,000.00","287,040,000.00","287,040,000.00","287,040,000.00","287,040,000.00","287,040,000.00","368,778,000.00","368,778,000.00","737,556,000.00","737,556,000.00","737,556,000.00","737,556,000.00","737,556,000.00","737,556,000.00","737,556,000.00","737,556,000.00","737,556,000.00","737,556,000.00","737,556,000.00","737,556,000.00","737,572,027.00","737,581,241.00","737,584,095.00","737,584,095.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"17,273,153.02","17,272,841.42","17,272,841.42","415,386,215.42","415,386,215.42","415,386,215.42","367,338,799.04","367,338,799.04","367,377,431.33","367,377,431.33","271,697,431.33","271,697,431.33","280,617,747.73","280,617,747.73","280,617,747.73","280,617,747.73","280,617,747.73","280,617,747.73","280,617,747.73","280,617,747.73","280,617,747.73","280,617,747.73","280,617,747.73","280,617,747.73","1,321,431,890.53","1,321,431,890.53","1,137,042,890.53","1,137,042,890.53","1,137,042,890.53","1,137,042,890.53","1,137,042,890.53","1,137,042,890.53","1,137,042,890.53","1,137,042,890.53","1,137,042,890.53","1,137,042,890.53","1,137,042,890.53","1,137,042,890.53","1,137,194,430.31","1,137,211,078.32","1,136,770,614.91","1,136,770,614.91"
无形资产,"78,591,193.64","75,574,749.41","74,611,973.72","74,037,456.32","73,462,938.92","72,888,421.52","72,313,904.12","74,124,290.54","80,739,260.18","80,114,790.32","79,490,320.46","126,410,650.60","148,781,951.02","147,753,615.44","147,055,679.86","146,192,544.28","145,994,264.70","147,029,129.12","148,619,431.22","147,726,168.14","148,003,496.87","146,985,597.37","153,994,097.87","153,297,254.38","158,644,548.73","157,584,648.36","166,140,230.99","166,049,569.49","168,816,368.07","172,562,979.79","171,143,664.97","191,640,949.12","192,504,212.52","190,867,580.10","189,623,554.76","188,423,562.70","165,093,854.45","163,287,435.08","162,366,729.06","161,071,948.65","162,667,969.33","161,401,581.37"
盈余公积,"37,814,307.24","42,514,911.43","42,514,911.43","42,514,911.43","50,765,917.18","50,765,917.18","50,765,917.18","50,765,917.18","60,945,658.33","60,945,658.33","60,945,658.33","60,945,658.33","67,551,813.14","67,551,813.14","67,551,813.14","67,551,813.14","79,105,313.77","79,105,313.77","79,105,313.77","79,105,313.77","93,719,920.63","93,719,920.63","93,719,920.63","93,719,920.63","111,046,319.08","111,046,319.08","111,046,319.08","111,046,319.08","123,158,185.77","123,158,185.77","123,158,185.77","123,158,185.77","136,439,001.62","136,439,001.62","136,439,001.62","136,439,001.62","142,806,352.63","142,806,352.63","142,806,352.63","142,806,352.63","142,806,352.63","142,806,352.63"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"212,036,334.44","241,432,148.25","268,213,796.00","296,766,611.13","312,624,842.58","340,689,149.78","301,646,920.63","332,350,108.77","353,262,665.15","381,905,194.26","391,309,434.47","395,981,296.66","406,912,284.04","424,402,007.90","424,401,564.81","438,843,007.18","451,361,125.90","475,748,785.76","497,171,759.01","520,950,277.12","544,709,304.88","582,607,366.28","610,006,908.82","644,421,514.49","673,668,463.18","718,879,597.09","555,933,097.47","571,310,397.47","581,487,051.38","624,057,860.12","607,063,769.96","632,465,838.01","637,818,986.35","681,347,863.98","629,215,975.04","643,631,407.98","640,339,208.32","662,900,065.10","602,663,351.87","601,926,377.71","574,038,115.49","569,744,023.53"
长期待摊费用,,,"1,695,623.93",,,,,,,,,,,,,,,,,,,,,,,,,,"1,177,227.55","1,044,078.89","937,450.04","830,821.19","1,357,525.67","1,250,896.82","944,267.98","737,639.14","531,010.30","324,381.46","117,752.62","684,235.14","5,029,070.30","4,643,560.64"
少数股东权益,"30,003,281.29","31,693,176.77","33,408,181.50","34,401,905.57","33,041,648.49","34,349,557.55","29,819,589.76","39,678,183.30","41,366,755.41","42,918,825.42","44,194,269.16","39,676,080.45","40,411,693.95","41,235,473.61","39,174,876.82","39,590,087.53","40,269,121.36","40,828,510.38","41,858,862.10","39,577,529.12","41,520,721.30","39,538,152.60","40,982,890.51","42,681,157.10","37,598,443.57","39,062,077.74","41,968,715.53","37,918,756.56","43,561,858.77","45,066,051.06","41,620,546.16","54,113,027.11","55,038,221.69","56,998,645.38","51,461,591.24","53,509,005.39","53,281,715.16","54,992,169.60","46,898,368.49","40,766,420.73","42,194,196.68","41,760,276.23"
递延所得税资产,"6,211,994.54","6,172,787.99","7,238,660.98","7,054,297.74","7,646,897.59","7,646,897.59","7,646,897.59","7,695,802.14","11,805,170.42","11,805,170.42","11,805,170.42","11,805,170.42","13,609,976.75","13,609,976.75","13,592,286.87","13,592,286.87","16,914,922.88","16,914,922.88","17,896,013.13","17,896,013.13","19,234,577.67","18,775,702.94","18,871,682.09","18,670,709.79","22,033,736.66","22,033,736.66","21,185,953.33","21,312,338.36","26,530,961.42","26,530,961.42","26,745,703.53","26,247,607.98","30,139,602.96","30,171,136.00","28,127,683.07","28,167,295.58","32,750,747.88","32,689,942.66","31,375,655.34","30,542,034.75","36,096,078.38","36,165,358.36"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"3,826,317.87","22,558,208.95","23,246,070.40","30,353,317.74","15,435,051.16","30,321,156.12","49,037,619.66","92,562,410.47","39,384,537.70","107,633,858.99","172,436,352.45","180,914,135.22","48,667,266.80","185,746,548.89","121,323,277.90","187,298,950.50","43,677,694.98","125,048,173.92","48,075,190.49","136,229,410.54","39,845,312.07","98,398,498.44","34,446,163.26","67,758,977.21","8,737,508.67","43,581,427.60"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"470,574,934.53","495,301,388.54","502,368,627.99","479,290,022.70","498,486,078.21","493,108,220.05","498,642,755.08","501,605,379.52","609,986,904.14","626,091,445.66","642,042,494.28","707,594,180.95","814,239,287.26","818,718,187.48","836,859,826.06","864,572,991.94","973,096,321.06","991,437,723.04","1,000,782,482.96","1,049,926,565.85","1,097,138,850.20","1,154,000,963.07","1,205,207,095.85","1,263,672,467.29","1,340,328,047.48","1,371,273,369.28","1,607,826,330.65","1,734,167,335.66","1,812,353,407.73","1,993,035,412.32","2,062,679,212.23","2,145,565,906.43","2,269,316,807.59","2,315,440,171.41","2,357,394,826.99","2,435,225,927.57","2,541,834,321.03","2,547,514,854.63","2,629,774,151.49","2,629,617,654.84","2,590,797,864.54","2,594,451,083.24"
