科目,2007-12-31,2008-12-31,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"1,900,003.34","1,246,093.67","1,988,839.66","935,816.60","2,594,829.80","3,227,655.66","7,001,229.66","8,032,105.13","7,986,423.08","8,291,375.43","9,036,655.45","7,250,109.24","8,831,284.77","8,850,495.75","9,646,938.11","5,264,988.51","8,660,724.29","8,542,628.66","9,833,496.64","8,391,345.10","16,142,970.84","13,381,926.96","8,417,632.30","27,224,256.04","33,920,369.35","22,848,315.37","25,012,523.99","54,041,758.75","37,404,317.08","29,048,580.97","27,716,375.22","28,442,472.60","32,358,280.24","26,246,743.83","89,196,452.75","70,228,851.36","68,158,422.65"
应付职工薪酬,"1,807,364.95","7,617,014.50","3,139,973.90","18,140,745.66","3,588,693.13","9,942,699.54","17,311,719.09","29,554,402.12","4,476,602.89","5,652,813.94","7,302,597.27","23,087,184.00","7,146,088.70","9,375,748.20","9,283,619.19","20,740,915.63","15,166,140.69","11,009,157.35","11,431,521.26","25,522,991.31","15,155,837.65","11,927,488.85","32,269,925.74","43,033,477.52","28,118,126.74","34,079,133.51","37,811,570.21","42,926,343.57","30,689,023.45","27,329,128.08","34,387,609.52","43,530,514.93","26,440,356.21","31,043,340.04","38,935,973.66","47,454,403.87","26,620,147.59"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,725,218.89","9,080,518.96","8,783,539.81","11,811,541.59","8,655,779.89","12,294,823.09","23,904,869.36","23,362,341.74","15,880,979.59","9,090,827.77","8,550,022.61","12,203,484.30","5,649,078.38","5,868,575.98","5,401,402.08","5,423,960.82","-6,171,136.45","-5,678,751.98","-4,920,163.85","2,825,766.84","-1,233,750.35","-369,017.64","-4,758,694.60","22,177,951.22","8,948,113.69","20,891,505.03","31,857,222.29","54,179,872.23","31,506,247.83","24,623,695.29","33,336,234.07","56,085,739.20","37,401,404.10","40,439,542.38","77,093,717.38","84,871,100.81","35,291,725.16"
应收利息,,,,,"3,711,803.81","9,517,510.48","14,084,507.50","18,320,557.59","3,470,555.56","8,900,043.84","14,511,774.66","20,832,158.02","3,953,254.79","10,257,512.32","15,149,142.10","21,396,393.47","1,773,180.83","3,324,382.19","10,678,889.04","18,743,508.22","26,632,809.59","3,428,671.23","14,408,304.11","18,675,230.14","26,786,778.09","955,551.23","5,140,060.27","3,709,832.88","5,818,728.22","1,463,212.33","2,431,934.25","1,495,106.85","10,210.41","302,156.50","3,599,625.33","1,566,444.14","1,566,444.14"
应付利息,,,,,,,,,,,,,,,,,,,,"115,341.46",,,,"432,766.28","1,351,448.66","310,693.67","271,902.08","365,344.21","371,657.06","307,212.35","305,011.39","264,105.89","307,927.84","295,015.33","295,015.33","288,486.33","277,757.33"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,"15,777,228.90","15,777,228.90","11,897,228.90","11,897,228.90","6,846,238.54","6,846,238.54",,,,,,,,,,,,
存货,"6,276,491.84","16,322,075.08","26,161,394.48","31,777,549.48","42,287,111.90","36,905,618.09","34,539,390.99","39,736,728.30","42,426,795.76","45,688,544.14","58,124,799.26","62,878,556.39","77,193,663.95","80,243,813.97","82,915,719.24","65,832,130.76","64,960,793.97","71,192,118.44","68,931,197.44","49,485,589.53","61,098,423.74","60,670,030.41","62,435,051.50","79,878,730.34","89,990,189.22","86,587,152.76","98,082,022.15","92,609,421.83","99,432,820.35","97,466,745.59","95,750,179.30","67,317,450.48","69,583,059.34","67,652,021.31","79,634,688.72","49,396,982.53","58,136,471.95"
其他应付款,"7,187,290.31","125,243.90","272,831.36","641,993.98","3,392,420.12","1,494,293.11","1,236,247.16","3,903,644.18","1,380,071.49","2,160,872.77","2,862,147.19","2,562,055.60","3,767,268.34","16,626,422.45","7,831,604.96","6,852,227.53","5,920,193.38","43,544,146.24","6,744,084.90","7,976,602.09","6,884,528.86","5,008,604.33","5,462,000.33","163,409,610.23","18,029,718.97","19,699,465.54","19,645,982.49","11,698,352.24","10,917,996.77","11,620,768.55","9,459,086.73","10,225,756.56","11,894,523.84","10,755,723.50","180,974,810.30","211,192,707.24","180,345,522.77"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,"50,000,000.00","206,362.50",,,,,,,,,,,,,,,"491,048.43",,,,"1,603,116.95","1,603,116.95","1,603,116.95","1,603,116.95","3,082,776.19","2,130,407.28","2,130,407.28","9,682,666.28","7,292,798.31","7,369,861.16"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"85,654,514.78","135,199,086.89","198,522,972.74","228,681,998.93","1,396,947,108.90","1,396,812,444.10","1,437,252,289.75","1,515,869,849.35","1,510,912,577.33","1,454,576,138.23","1,451,455,420.49","1,476,182,882.46","1,453,701,493.39","1,407,596,173.38","1,391,141,699.66","1,374,171,935.00","1,343,622,638.73","1,319,604,418.83","1,270,678,016.30","1,257,696,714.61","1,263,468,670.50","1,252,379,451.43","1,283,916,007.34","1,555,431,125.05","1,391,406,615.93","1,434,431,459.94","1,476,651,856.85","1,624,440,300.36","1,571,003,489.78","1,505,957,324.34","1,539,802,731.69","1,344,544,782.30","1,386,688,995.44","1,405,480,851.69","1,531,565,877.44","1,420,327,003.61","1,334,664,532.82"
流动负债合计,"27,272,700.51","46,286,978.96","48,668,759.68","78,515,609.39","48,043,069.01","46,256,360.98","69,737,779.32","86,847,066.48","51,486,148.26","41,220,079.30","47,690,303.60","66,152,107.42","47,405,269.95","55,903,932.81","53,375,365.58","65,322,666.73","47,717,527.91","99,808,264.98","62,603,027.91","111,449,193.19","89,867,227.57","62,532,377.77","78,192,642.51","390,576,476.81","201,668,181.13","239,432,384.41","241,006,876.08","345,108,869.02","308,233,450.64","256,890,487.46","293,476,190.08","309,293,903.55","314,842,714.49","339,404,055.78","591,255,570.13","707,385,528.19","632,509,417.09"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","12,000,000.00","19,000,000.00","24,000,000.00","24,000,000.00","24,000,000.00","20,000,000.00","10,000,000.00","10,000,000.00","11,000,000.00","11,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","105,005,857.55","112,151,301.70"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"216,000,000.00",,
长期股权投资,,,"2,840,154.71","4,209,122.27","4,978,888.52","8,470,141.38","11,506,064.15","9,008,998.11","9,783,141.97","9,978,427.17","11,220,586.46","11,638,879.12","11,178,862.90","15,432,439.37","15,303,567.61","14,737,416.93","14,519,364.59","14,692,776.12","14,654,554.80","14,640,553.24","14,148,572.31","14,095,969.75","5,036,118.16","4,954,370.74","4,930,740.76","4,719,197.26","4,671,740.05","4,512,406.85","3,969,944.50","3,946,676.51","3,897,437.83","18,099,130.47","28,163,032.27","18,732,106.36","18,644,783.53","18,691,111.53","18,695,000.19"
专项应付款,"23,846.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,"752,094.72","732,986.36","718,655.09","9,781,398.80","9,767,067.53","9,487,592.00","9,340,688.60","9,193,785.20","9,046,881.80","8,899,978.40","8,753,075.00","8,606,171.60","8,459,268.20","8,312,364.80","8,165,461.40","8,018,558.00","517,103.84"
预计负债,,,,,,,,,,"5,623,600.00","5,626,057.98","5,623,600.00","5,623,600.00","5,623,600.00","5,623,600.00",,,,,,,,,,,,,,,,,,,,,,
固定资产,"10,251,801.60","15,684,923.29","19,168,195.32","45,795,620.12","48,563,595.75","49,785,903.74","55,095,362.36","71,586,271.19","71,597,705.43","71,954,890.36","74,496,765.56","72,364,809.50","70,388,718.03","101,483,217.32","99,193,214.06","106,901,622.65","104,874,031.20","98,677,861.36","98,230,206.37","101,556,495.71","94,668,313.15","91,335,193.96","92,262,719.01","112,969,717.80","107,829,022.08","117,568,820.85","110,990,677.34","97,538,931.10","92,767,859.95","98,596,643.88","85,782,000.43","78,798,543.58","74,750,206.00","74,287,710.68","98,032,545.26","98,573,848.27","103,098,328.38"
递延所得税负债,,,"154,147.40","145,254.28","136,326.89","252,856.20","115,610.54","109,681.83","100,788.68","91,895.56","83,002.52","73,972.26","65,044.84","56,117.44","47,190.05","38,262.69","29,335.30","20,407.90","11,480.51","1,702.08",,,,,,,,,,,,,,,,,
在建工程,,,,,,"20,000.00","499,319.00","1,715,812.00","4,931,497.00","10,711,487.00","15,738,621.00","24,604,952.31","28,594,523.60","197,100.00","567,399.00","615,388.00","1,545,378.00","1,640,378.00","3,800.00",,,"146,000.00","237,250.00","118,248,572.72","122,290,430.81","120,485,931.10","120,906,664.68","127,639,025.89","127,503,080.39","128,420,184.39","123,803,184.39","126,339,012.39","130,639,522.39","138,190,507.89","145,489,075.23","147,406,220.03","148,182,919.05"
其他非流动负债,,,,,,"3,710,000.00","5,220,000.00","8,480,000.00","8,480,000.00","8,480,000.00","8,599,000.00","10,309,000.00","10,309,000.00","10,009,000.00","6,299,000.00","10,680,000.00","6,670,000.00","10,360,000.00","10,360,000.00","14,620,000.00","14,017,960.00","13,617,960.00","13,617,960.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"23,846.01",,"154,147.40","145,254.28","136,326.89","3,962,856.20","5,335,610.54","8,589,681.83","8,580,788.68","14,195,495.56","14,308,060.50","16,006,572.26","15,997,644.84","15,688,717.44","11,969,790.05","10,718,262.69","6,699,335.30","10,380,407.90","10,371,480.51","14,621,702.08","14,017,960.00","13,617,960.00","13,617,960.00","18,553,385.00","18,601,585.00","18,601,585.00","18,351,585.00","19,679,840.00","19,679,840.00","17,747,320.00","16,598,320.00","16,506,360.00","15,731,560.00","14,746,360.00","231,136,360.00","20,719,098.10","16,609,098.10"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"27,296,546.52","46,286,978.96","48,822,907.08","78,660,863.67","48,179,395.90","50,219,217.18","75,073,389.86","95,436,748.31","60,066,936.94","55,415,574.86","61,998,364.10","82,158,679.68","63,402,914.79","71,592,650.25","65,345,155.63","76,040,929.42","54,416,863.21","110,188,672.88","72,974,508.42","126,070,895.27","103,885,187.57","76,150,337.77","91,810,602.51","409,129,861.81","220,269,766.13","258,033,969.41","259,358,461.08","364,788,709.02","327,913,290.64","274,637,807.46","310,074,510.08","325,800,263.55","330,574,274.49","354,150,415.78","822,391,930.13","728,104,626.29","649,118,515.19"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","54,000,000.00","54,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","249,457,233.00","249,457,233.00","249,457,233.00","249,457,233.00","249,457,233.00","498,914,466.00","498,914,466.00","498,914,466.00","498,914,466.00","498,914,466.00","560,861,718.00","560,861,718.00","560,861,718.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"18,437,160.55","18,437,160.55","18,437,160.55","18,437,160.55","1,174,457,324.74","1,174,457,324.74","1,120,513,574.27","1,123,434,660.55","1,123,434,660.55","1,015,434,660.55","1,015,434,660.55","1,015,434,660.55","1,015,434,660.55","1,001,445,579.25","1,001,445,579.25","1,002,152,994.81","1,002,152,994.81","958,323,268.98","958,323,268.98","941,016,505.80","940,309,090.24","940,309,090.24","937,847,297.79","1,445,144,971.35","1,411,687,738.35","1,414,814,396.84","1,414,814,396.84","1,411,089,820.46","1,411,089,820.46","1,161,632,587.46","1,161,632,587.46","1,161,632,587.46","1,161,632,587.46","1,161,632,587.46","1,740,279,636.98","1,741,400,711.98","1,744,079,940.98"
无形资产,"2,709,017.47","7,498,387.04","10,956,192.76","14,586,351.44","14,194,751.25","15,533,699.23","14,946,556.50","14,421,281.58","13,913,551.95","16,540,729.70","16,476,415.98","32,152,818.32","32,114,727.06","35,782,213.91","44,001,170.72","100,463,086.38","95,593,288.51","91,744,706.29","86,274,647.68","110,133,337.35","95,071,180.35","88,361,489.58","81,716,512.12","176,023,826.47","170,457,303.35","181,416,972.68","172,065,350.26","173,956,430.15","163,857,815.09","153,333,670.95","142,974,760.97","158,820,036.62","147,903,791.62","137,032,361.41","143,669,836.19","143,321,887.26","135,280,215.77"
盈余公积,"1,627,101.87","5,603,916.46","5,603,916.46","16,417,044.35","16,417,044.35","16,417,044.35","16,360,794.82","34,136,196.12","34,136,196.12","34,136,196.12","34,136,196.12","43,361,926.12","43,361,926.12","43,361,926.12","43,361,926.12","48,017,101.94","48,017,101.94","48,017,101.94","48,017,101.94","48,017,101.94","48,017,101.94","48,017,101.94","48,017,101.94","51,364,330.57","51,364,330.57","51,364,330.57","51,364,330.57","54,294,782.03","54,294,782.03","54,294,782.03","54,294,782.03","56,608,647.62","56,608,647.62","56,608,647.62","56,608,647.62","60,784,754.85","60,784,754.85"
开发支出,"1,857,493.40",,"1,018,216.14","1,489,989.52","2,485,031.54","3,249,075.29","5,735,660.34","8,625,484.09","12,357,583.99","23,726,359.75","32,876,191.29","28,675,997.75","34,861,397.89","33,650,999.83","51,516,284.94","7,478,454.76","18,380,766.92","19,947,244.50","26,049,312.58","3,690,751.75","8,786,870.17","14,580,588.84","15,317,595.11","18,080,554.28","19,706,143.43","5,771,224.88","7,307,562.08",,"110,000.00","3,146,124.06","2,636,046.11","110,000.00","110,000.00","110,000.00","13,892,288.33","4,518,065.92","6,192,444.50"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,555,450.00","80,555,450.00","80,555,450.00"
商誉,,,,,,,"26,175,350.44","26,375,049.06","26,375,049.06","31,998,649.06","40,720,299.28","40,950,310.25","40,950,310.25","40,950,310.25","40,950,310.25","40,950,310.25","40,950,310.25","40,950,310.25","40,950,310.25","40,950,310.25","31,998,649.06","31,998,649.06","31,998,649.06","347,719,569.97","347,719,569.97","347,719,569.97","347,719,569.97","347,719,569.97","347,719,569.97","347,719,569.97","347,719,569.97","347,719,569.97","347,719,569.97","362,892,252.98","1,223,834,223.86","1,037,637,735.54","1,037,637,735.54"
未分配利润,"16,229,738.59","51,238,817.44","119,923,558.85","141,770,146.83","174,289,007.13","180,180,809.53","224,890,816.55","270,300,528.73","305,417,794.58","279,639,421.01","294,024,767.19","306,281,551.29","313,656,043.34","284,599,444.03","296,259,644.59","281,954,158.89","283,329,648.92","264,979,751.19","251,819,939.88","209,478,146.16","212,780,714.21","225,906,908.53","235,168,576.80","249,989,122.98","269,022,927.62","279,405,186.80","310,775,432.73","349,019,368.01","373,068,816.40","365,137,346.11","396,638,347.04","429,225,105.51","460,619,319.18","477,031,123.26","494,356,929.58","512,197,327.49","524,095,768.33"
长期待摊费用,"2,111,842.55","2,682,275.20","2,459,487.58","3,063,389.52","2,802,257.80","2,656,474.73","2,970,243.62","2,871,925.09","3,102,561.29","3,111,949.03","2,874,132.12","2,638,159.85","2,469,690.10","2,932,260.52","2,895,651.98","2,078,688.42","2,393,685.49","1,893,898.71","2,153,236.04","1,835,052.49","1,887,301.40","1,458,803.35","1,297,075.75","6,990,377.74","6,394,136.25","5,668,945.85","5,739,812.11","4,992,607.80","4,483,862.82","5,157,784.41","117,137,191.82","312,064,456.70","308,955,859.74","319,841,144.82","368,633,995.45","505,975,829.06","526,908,962.24"
少数股东权益,,,"2,958,126.37","3,209,418.38","3,235,312.82","4,111,114.13","13,784,371.62","21,898,388.31","24,064,561.01","24,634,016.26","28,164,400.39","30,831,570.91","27,427,587.37","26,442,457.69","28,290,103.68","30,286,163.64","24,593,699.04","-392,176.52","-903,974.76","-3,133,996.73","-3,296,596.74","-4,004,794.92","-91,971.83","1,871,308.30","2,502,193.93","4,400,716.65","3,800,836.98","5,224,983.40","4,898,571.12","5,163,017.51","7,864,982.27","8,910,629.80","8,518,705.00","10,998,464.78","7,608,552.92","7,583,202.60","8,373,914.67"
递延所得税资产,"1,005,877.73","506,167.53","783,959.67","671,172.37","611,437.84","2,811,591.96","4,327,784.20","2,533,969.10","1,884,566.41","2,035,989.29","2,477,041.16","2,800,251.34","2,973,368.10","3,165,223.86","3,083,010.99","4,755,602.90","4,414,279.38","4,919,057.21","4,713,076.18","4,392,954.49","4,196,161.55","4,594,199.34","4,299,878.11","10,973,615.84","11,458,611.09","12,703,311.41","12,362,271.99","12,329,946.58","11,953,620.40","11,663,647.51","13,185,726.85","14,759,162.21","15,941,743.20","16,694,780.74","17,106,445.00","17,868,826.78","20,927,742.13"
外币报表折算价差,,"3,966.54","3,509.61","3,010.39","4,986.66","-46,179.50","-114,316.76","-197,882.45","-261,914.77","-625,249.21","-1,422,915.01","-2,059,327.65","-2,050,040.85","-2,252,118.90","-2,050,100.06","-2,298,843.41","-2,216,564.85","-3,045,967.20","-2,523,684.26","-2,552,482.55","-2,717,684.01","-2,695,311.89","-2,951,147.46",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000.00","57,000,000.00","57,000,000.00","8,000,000.00","35,927,800.00","35,927,800.00","55,866,300.00","10,414,259.70","9,587,774.41","8,631,374.41"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"17,936,032.75","26,371,753.06","37,226,206.18","69,815,645.24","73,635,962.70","82,526,886.33","121,256,340.61","137,138,790.22","143,945,657.10","170,058,481.36","196,880,052.85","215,826,178.44","223,531,597.93","233,593,765.06","257,510,609.55","277,980,570.29","282,671,104.34","274,466,232.44","273,029,143.90","277,199,455.28","251,509,142.71","247,303,880.24","241,884,452.41","814,742,004.36","809,553,025.27","819,541,566.00","810,104,337.08","806,882,703.54","847,412,634.92","851,884,280.08","887,888,993.37","1,135,243,883.54","1,128,570,793.39","1,151,959,529.68","2,067,882,913.95","2,107,605,714.35","2,129,223,127.75"
所有者权益(或股东权益)合计,"76,294,001.01","115,283,860.99","186,926,271.84","219,836,780.50","1,422,403,675.70","1,429,120,113.25","1,483,435,240.50","1,557,571,891.26","1,594,791,297.49","1,569,219,044.73","1,586,337,109.24","1,609,850,381.22","1,613,830,176.53","1,569,597,288.19","1,583,307,153.58","1,576,111,575.87","1,571,876,879.86","1,483,881,978.39","1,470,732,651.78","1,408,825,274.62","1,411,092,625.64","1,423,532,993.90","1,433,989,857.24","1,961,043,267.60","1,980,689,875.07","1,995,939,056.53","2,027,397,732.85","2,066,534,294.88","2,090,502,834.06","2,083,203,796.96","2,117,617,214.98","2,153,988,402.29","2,184,685,514.34","2,203,289,965.59","2,777,056,861.26","2,799,828,091.67","2,814,769,145.38"
资产总计,"103,590,547.53","161,570,839.95","235,749,178.92","298,497,644.17","1,470,583,071.60","1,479,339,330.43","1,558,508,630.36","1,653,008,639.57","1,654,858,234.43","1,624,634,619.59","1,648,335,473.34","1,692,009,060.90","1,677,233,091.32","1,641,189,938.44","1,648,652,309.21","1,652,152,505.29","1,626,293,743.07","1,594,070,651.27","1,543,707,160.20","1,534,896,169.89","1,514,977,813.21","1,499,683,331.67","1,525,800,459.75","2,370,173,129.41","2,200,959,641.20","2,253,973,025.94","2,286,756,193.93","2,431,323,003.90","2,418,416,124.70","2,357,841,604.42","2,427,691,725.06","2,479,788,665.84","2,515,259,788.83","2,557,440,381.37","3,599,448,791.39","3,527,932,717.96","3,463,887,660.57"
负债和所有者(或股东权益)合计,"103,590,547.53","161,570,839.95","235,749,178.92","298,497,644.17","1,470,583,071.60","1,479,339,330.43","1,558,508,630.36","1,653,008,639.57","1,654,858,234.43","1,624,634,619.59","1,648,335,473.34","1,692,009,060.90","1,677,233,091.32","1,641,189,938.44","1,648,652,309.21","1,652,152,505.29","1,626,293,743.07","1,594,070,651.27","1,543,707,160.20","1,534,896,169.89","1,514,977,813.21","1,499,683,331.67","1,525,800,459.75","2,370,173,129.41","2,200,959,641.20","2,253,973,025.94","2,286,756,193.93","2,431,323,003.90","2,418,416,124.70","2,357,841,604.42","2,427,691,725.06","2,479,788,665.84","2,515,259,788.83","2,557,440,381.37","3,599,448,791.39","3,527,932,717.96","3,463,887,660.57"
