科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应付款,"750,879.08","1,089,078.81","831,617.28","1,835,504.12","983,163.36","833,660.93","1,128,785.04","1,296,639.62","3,318,014.32","3,732,441.15","3,726,584.90","3,634,742.14","3,364,733.93","3,489,710.63","5,225,584.67","3,968,300.21","4,442,466.80","4,195,276.80","3,970,608.91","4,092,893.50","3,547,701.87","3,794,993.85","4,268,773.82","4,584,371.04","4,689,915.00","2,319,781.46","3,283,142.24","4,668,012.50","98,270,247.35","90,165,782.25","88,211,505.26","163,180,023.63","152,994,115.99","153,834,877.21","590,230,168.14","583,989,838.71","631,307,930.77","632,573,255.85","775,656,268.12"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,754,824.37","15,983,756.48","15,572,435.10","15,299,562.42","14,876,371.88","11,079,788.20","103,680,409.48","155,150,306.86","826,653,310.95","363,787,614.10","354,163,874.71"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,000.00",,,,,,,,,
流动资产合计,"63,333,372.12","100,501,914.53","89,188,181.67","447,269,520.63","464,131,772.17","420,829,347.61","394,260,874.41","385,714,334.19","447,442,506.36","416,668,968.99","346,144,611.80","332,988,865.85","403,271,799.78","349,727,494.96","300,605,116.19","291,584,628.10","376,498,095.37","339,247,077.46","350,607,006.45","308,063,857.08","402,364,443.69","356,403,555.93","332,380,495.57","320,788,233.95","430,296,624.74","463,695,084.68","457,674,819.22","596,388,845.03","1,214,533,006.63","1,071,612,514.54","1,106,556,575.40","1,034,956,344.36","1,275,615,499.87","1,062,453,560.99","1,824,047,034.02","1,956,426,428.72","2,442,546,098.05","2,368,634,864.84","1,876,601,578.13"
流动负债合计,"49,408,321.51","44,133,055.80","34,025,021.31","6,800,703.37","15,510,766.47","7,018,401.23","7,723,317.27","7,122,454.87","33,997,421.45","11,783,174.45","17,566,667.80","11,288,362.84","32,803,542.82","12,978,424.46","16,846,238.29","13,843,356.78","35,252,959.64","14,368,467.36","13,218,793.80","15,146,491.27","50,865,714.69","17,989,543.68","16,617,649.83","16,007,694.38","64,207,471.39","30,241,100.09","33,000,099.88","37,640,887.17","498,859,661.95","356,372,161.16","391,302,815.34","447,342,995.29","593,962,425.62","395,146,164.40","951,324,223.53","960,843,662.45","1,298,690,748.46","1,197,774,794.45","1,236,796,850.41"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,801,201.08","6,998,002.94","6,998,002.94","6,998,002.94"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,"30,000,000.00","30,824,383.56","31,453,150.68",,"70,207,123.29","71,795,068.49","70,568,908.48","72,139,593.41","100,372,821.92","101,422,164.40","103,457,400.27","103,660,904.11","10,804,246.58",,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"610,511,695.96","620,797,489.75","628,609,066.64","636,275,280.74","644,155,271.38"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,"22,151,327.41","22,151,327.41","21,879,131.79","27,879,131.79","22,847,641.21","22,847,641.21","72,035,116.44","70,984,599.16","75,789,605.98","72,806,899.00","71,851,993.62","71,801,812.82","73,092,382.31","70,777,400.66","69,010,773.23","72,189,200.18","71,305,706.12","69,399,662.54","68,890,101.36","69,200,965.62","53,208,911.08","52,577,255.96","51,819,814.18","51,709,688.69","55,300,798.28","53,783,481.48","54,947,529.48","59,354,099.54","90,620,388.98","109,387,244.25","109,977,888.80","130,811,791.95","133,658,047.63","131,946,261.44","132,518,104.35"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,322,219.04","31,089,599.44","30,855,578.58","30,622,258.35","30,388,938.12","30,156,318.51","29,922,297.66","29,688,977.43","29,455,657.20","29,223,037.59","28,990,417.98"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"100,886,650.79","113,518,145.64","111,128,214.79","110,326,701.02","111,192,563.40","132,093,184.73","134,471,174.57","133,881,384.51","141,807,367.22","140,887,226.21","141,543,240.38","143,932,498.54","144,775,271.02","145,783,942.24","144,739,786.20","145,246,290.22","154,792,553.98","152,676,288.98","150,681,400.03","149,293,281.79","146,655,804.41","145,299,596.34","143,803,245.01","142,806,665.63","143,059,452.33","141,696,808.81","142,461,198.36","142,615,774.88","223,176,461.54","220,740,163.01","220,358,737.75","230,086,385.69","230,771,796.04","227,930,259.82","237,844,923.66","231,260,053.25","234,522,059.54","232,924,054.19","231,157,529.87"
递延所得税负债,,,,,,,,,,,,,,,,,"68,579.18","68,579.18","73,905.89","51,883.56","78,837.52","137,422.48","139,026.17","66,344.54","79,990.56","79,990.56","81,872.93","81,872.93",,,,,,,,,"2,730,030.00","2,652,765.00","2,575,500.00"
在建工程,"8,570,267.00",,,,,"3,924,859.66","3,924,859.66","3,944,242.66",,"1,752,222.15",,"1,430,000.00","3,631,325.00","3,631,325.00","14,255,545.00","12,574,005.00","1,871,701.00","1,871,701.00","1,871,701.00","1,871,701.00","1,871,701.00","1,921,701.00","1,921,701.00","1,921,701.00",,,,,,,,"1,351,351.35","20,381,055.43","23,135,864.89","31,683,749.97","45,266,780.33","50,514,159.99","51,975,711.17","60,935,752.20"
其他非流动负债,,,,,,,,,,,,,,,,,"1,700,000.00","1,695,622.38","1,673,619.24","1,612,549.93","1,528,773.84","1,449,788.82","1,370,803.80","1,291,818.78",,,,,,,,,,,,,,,
工程物资,,,,,"1,302,249.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,,,"1,768,579.18","1,764,201.56","1,747,525.13","1,664,433.49","1,607,611.36","1,587,211.30","1,509,829.97","1,358,163.32","1,292,824.32","9,583,839.30","9,506,736.65","20,939,915.16","21,114,325.35","20,726,474.28","20,026,408.12","19,404,122.18","18,310,303.15","17,197,193.56","626,595,779.93","635,768,464.13","645,200,455.43","651,707,095.78","858,350,167.84"
固定资产清理,,,,,,,,,,"141,046.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,176.49",
负债合计,"49,408,321.51","44,133,055.80","34,025,021.31","6,800,703.37","15,510,766.47","7,018,401.23","7,723,317.27","7,122,454.87","33,997,421.45","11,783,174.45","17,566,667.80","11,288,362.84","32,803,542.82","12,978,424.46","16,846,238.29","13,843,356.78","37,021,538.82","16,132,668.92","14,966,318.93","16,810,924.76","52,473,326.05","19,576,754.98","18,127,479.80","17,365,857.70","65,500,295.71","39,824,939.39","42,506,836.53","58,580,802.33","519,973,987.30","377,098,635.44","411,329,223.46","466,747,117.47","612,272,728.77","412,343,357.96","1,577,920,003.46","1,596,612,126.58","1,943,891,203.89","1,849,481,890.23","2,095,147,018.25"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"45,740,037.00","45,740,037.00","45,740,037.00","61,040,037.00","61,040,037.00","61,040,037.00","109,872,066.00","109,872,066.00","109,872,066.00","109,872,066.00","109,872,066.00","109,872,066.00","109,872,066.00","109,872,066.00","175,795,305.00","175,795,305.00","175,795,305.00","175,795,305.00","175,795,305.00","175,795,305.00","175,795,305.00","175,795,305.00","175,795,305.00","175,795,305.00","175,795,305.00","198,198,737.00","197,810,840.00","197,810,840.00","216,596,780.00","216,596,780.00","541,491,950.00","541,491,950.00","541,491,950.00","541,491,950.00","703,654,161.00","710,724,961.00","710,727,417.00","710,735,143.00","710,436,578.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"3,030,000.00","3,030,000.00","3,030,000.00","374,856,830.79","374,856,830.79","374,856,830.79","326,024,801.79","326,024,801.79","326,024,801.79","326,024,801.79","326,024,801.79","325,834,917.52","330,015,020.98","330,015,020.98","264,944,152.57","267,860,770.25","275,919,230.51","275,919,230.51","275,919,230.51","275,919,230.51","275,919,230.51","275,919,230.51","275,919,230.51","275,919,230.51","275,919,230.51","775,515,780.31","764,666,299.47","764,666,299.47","1,335,718,114.77","1,335,718,114.77","1,010,822,944.77","1,010,822,944.77","1,010,822,944.77","1,010,822,944.77","848,656,597.75","884,717,677.75","891,956,409.25","892,050,034.76","243,590,135.91"
无形资产,"9,499,042.72","7,815,584.68","6,973,855.66","6,571,591.15","13,079,621.40","12,482,422.43","11,997,490.12","11,459,724.47","28,748,512.40","27,760,450.25","26,691,724.01","45,293,987.47","44,065,657.06","42,826,889.33","42,170,680.43","40,994,031.61","39,819,507.79","38,644,983.97","63,905,637.27","62,105,330.33","60,257,423.39","58,921,045.61","57,169,007.80","55,305,418.33","75,478,719.35","74,016,800.29","71,937,135.07","69,942,911.44","111,915,154.08","108,167,923.31","106,316,807.93","103,671,204.73","101,588,039.02","97,629,350.75","93,729,908.31","92,713,342.62","122,775,051.70","118,513,378.78","115,023,402.84"
盈余公积,"13,967,552.14","16,620,110.09","16,620,110.09","16,620,110.09","20,492,657.99","20,492,657.99","20,492,657.99","20,492,657.99","24,837,453.75","24,837,453.75","24,837,453.75","24,837,453.75","30,367,996.05","30,367,996.05","30,367,996.05","30,367,996.05","32,871,261.46","32,871,261.46","32,871,261.46","32,871,261.46","38,841,898.35","38,841,898.35","38,841,898.35","38,841,898.35","44,963,753.07","44,963,753.07","44,963,753.07","44,963,753.07","51,561,214.62","51,561,214.62","51,561,214.62","51,561,214.62","61,567,741.04","61,567,741.04","61,567,741.04","61,567,741.04","72,495,704.44","72,495,704.44","72,495,704.44"
开发支出,,,"5,234,944.91","7,851,144.42","8,729,293.97","13,115,792.06","18,064,037.75","24,082,840.92","7,797,610.26","11,872,606.86","15,550,423.33","1,543,692.00","9,564,471.64","12,691,824.16","15,274,875.11","17,919,447.61","21,172,335.16","23,605,782.35",,"2,514,722.88","5,604,111.69","8,461,913.17","11,090,603.63","14,170,957.22","17,645,325.16","20,972,300.99","24,262,719.08","28,170,370.77",,,,,"4,719,806.98","8,577,731.09","12,889,012.73","17,784,665.65",,"3,486,170.31","7,178,770.86"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,131,880.00","43,131,880.00","42,424,280.00"
商誉,,,,,,,,,"4,682,579.98","4,682,579.98","4,682,579.98","4,682,579.98","4,551,488.50","4,551,488.50","4,551,488.50","4,551,488.50","2,971,594.34","2,971,594.34","2,971,594.34","2,971,594.34",,,,,"2,401,000.00","448,647,013.63","448,647,013.63","448,647,013.63","856,109,925.83","856,109,925.83","856,109,925.83","1,033,371,142.50","1,033,371,142.50","1,033,371,142.50","1,689,591,213.57","1,689,591,213.57","1,678,630,539.32","1,678,630,539.32","1,678,630,539.32"
未分配利润,"69,466,413.59","115,391,982.24","117,634,822.59","117,135,307.35","152,955,210.89","145,370,522.49","124,619,840.29","124,621,646.90","164,355,039.48","159,483,229.07","134,206,076.09","134,505,147.56","187,254,529.29","153,487,246.39","109,537,516.17","130,052,748.26","182,310,083.56","163,035,957.40","141,784,526.61","169,938,559.11","218,193,819.13","201,917,436.90","179,559,454.14","195,681,395.30","253,108,020.97","238,883,424.24","240,553,459.10","273,323,563.87","361,670,071.14","355,163,802.19","355,807,932.20","416,234,919.01","548,613,579.60","554,485,248.99","582,514,890.77","677,688,788.84","828,390,827.75","835,839,188.83","891,327,043.74"
长期待摊费用,"317,808.91","4,277,888.71","5,651,459.65","5,726,889.96","5,768,792.24","5,643,255.96","5,534,098.04","2,493,325.51","6,756,636.32","6,414,227.13","6,446,415.11","6,215,468.59","5,827,231.90","5,335,833.58","4,844,435.26","4,353,036.94","3,861,638.64","3,417,901.95","2,974,165.26","2,530,428.57","2,086,691.88","1,658,001.45","1,236,834.45","815,667.45","486,028.48","663,825.82","488,419.63","325,540.18","428,624.19","418,533.84","655,907.28","1,618,835.49","4,853,505.89","4,499,965.20","5,116,368.98","5,046,255.00","5,022,652.76","4,636,801.93","4,319,061.34"
少数股东权益,"1,027,002.25","1,265,344.73","1,247,675.28","1,470,449.27","1,656,818.33","1,603,206.11","1,581,099.74","1,488,871.31","1,196,387.48","1,226,559.93","752,043.25","900,266.66","1,315,423.89","757,838.56","943,897.44","1,245,956.85","1,419,096.71","1,343,647.61","1,252,788.82","978,515.18","1,099,313.07","1,000,481.49","927,548.11","2,324,117.57","9,367,766.52","9,015,331.52","11,247,289.83","10,062,488.23","11,715,082.64","10,054,649.45","7,574,495.14","10,329,567.77","19,799,456.83","19,121,854.64","108,494,072.25","123,959,506.28","149,805,020.31","161,269,929.44","20,413,259.25"
递延所得税资产,"32,184.95","66,996.30","121,009.59","177,590.69","156,701.88","141,465.75","182,116.74","167,514.81","200,316.20","200,316.20","164,997.63","166,522.74","151,728.15","122,895.67","141,185.21","141,392.39","432,323.91","432,189.51","567,153.75","566,556.56","381,941.44","416,722.71","539,333.68","545,373.31","656,146.24","675,475.08","796,454.72","800,696.39","4,499,550.03","4,309,004.27","3,299,724.65","3,284,394.28","3,560,458.80","3,645,540.06","3,573,388.07","3,795,450.47","3,630,517.14","3,548,904.22","3,323,002.59"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"119,305,954.37","125,678,615.33","129,109,484.60","130,653,917.24","162,380,549.30","189,552,308.00","196,052,908.67","203,908,164.67","212,840,663.59","216,558,316.00","267,114,496.88","274,249,348.48","288,356,779.25","287,751,097.48","297,829,989.33","327,581,505.09","328,838,420.69","325,850,993.44","291,982,424.88","364,249,938.94","359,958,448.42","356,647,551.30","356,790,420.34","385,139,570.48","394,357,747.04","842,706,880.85","844,073,658.78","753,016,242.56","1,282,752,732.99","1,274,618,631.18","1,272,544,211.50","1,463,359,671.93","1,520,255,131.76","1,538,333,417.07","2,214,328,751.75","2,252,759,731.35","2,265,206,688.22","2,261,897,038.38","2,269,074,584.29"
所有者权益(或股东权益)合计,"133,231,004.98","182,047,474.06","184,272,644.96","571,122,734.50","611,001,555.00","603,363,254.38","582,590,465.81","582,500,043.99","626,285,748.50","621,444,110.54","595,692,440.88","595,949,851.49","658,825,036.21","624,500,167.98","581,588,867.23","605,322,776.41","668,314,977.24","648,965,401.98","627,623,112.40","655,502,871.26","709,849,566.06","693,474,352.25","671,043,436.11","688,561,946.73","759,154,076.07","1,266,577,026.14","1,259,241,641.47","1,290,824,285.26","1,977,311,752.32","1,969,132,510.28","1,967,771,563.44","2,031,568,898.82","2,183,597,902.86","2,188,443,620.10","2,460,455,782.31","2,612,574,033.49","2,763,861,582.38","2,781,050,012.99","2,050,529,144.17"
资产总计,"182,639,326.49","226,180,529.86","218,297,666.27","577,923,437.87","626,512,321.47","610,381,655.61","590,313,783.08","589,622,498.86","660,283,169.95","633,227,284.99","613,259,108.68","607,238,214.33","691,628,579.03","637,478,592.44","598,435,105.52","619,166,133.19","705,336,516.06","665,098,070.90","642,589,431.33","672,313,796.02","762,322,892.11","713,051,107.23","689,170,915.91","705,927,804.43","824,654,371.78","1,306,401,965.53","1,301,748,478.00","1,349,405,087.59","2,497,285,739.62","2,346,231,145.72","2,379,100,786.90","2,498,316,016.29","2,795,870,631.63","2,600,786,978.06","4,038,375,785.77","4,209,186,160.07","4,707,752,786.27","4,630,531,903.22","4,145,676,162.42"
负债和所有者(或股东权益)合计,"182,639,326.49","226,180,529.86","218,297,666.27","577,923,437.87","626,512,321.47","610,381,655.61","590,313,783.08","589,622,498.86","660,283,169.95","633,227,284.99","613,259,108.68","607,238,214.33","691,628,579.03","637,478,592.44","598,435,105.52","619,166,133.19","705,336,516.06","665,098,070.90","642,589,431.33","672,313,796.02","762,322,892.11","713,051,107.23","689,170,915.91","705,927,804.43","824,654,371.78","1,306,401,965.53","1,301,748,478.00","1,349,405,087.59","2,497,285,739.62","2,346,231,145.72","2,379,100,786.90","2,498,316,016.29","2,795,870,631.63","2,600,786,978.06","4,038,375,785.77","4,209,186,160.07","4,707,752,786.27","4,630,531,903.22","4,145,676,162.42"
