科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
可供出售金融资产,,,,,,,,"9,800,000.00","9,800,000.00","9,800,000.00",,,,,"6,000,000.00","6,000,000.00"
长期借款,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"13,504,742.86","13,446,805.67"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,"4,180,455.12","3,921,289.68","3,662,124.24",,"3,532,541.52",,"3,402,958.80","3,338,167.44","34,070,884.09","33,623,778.85","41,058,608.04","40,356,722.62","39,815,040.64","39,273,358.66","38,731,676.68","38,189,994.70"
预计负债,,,,,,,,,,,,,,,,
固定资产,"47,769,658.19","43,790,119.60","223,752,858.87",,"224,694,762.49",,"225,112,998.10","222,592,083.31","194,833,470.89","196,790,200.96","192,599,089.12","189,863,391.79","187,304,968.62","189,650,233.38","192,961,234.07","188,999,872.63"
递延所得税负债,,,,,,,,,,,,,,,,
在建工程,"33,102,320.23","125,749,971.95",,,,,,,,,,,,,,
其他非流动负债,,"3,273,500.00","5,881,995.76",,"5,636,987.38",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,,"3,273,500.00","5,881,995.76","5,762,400.00","5,636,987.38","5,502,200.00","5,366,095.62","5,229,983.07","5,093,870.52","4,957,337.74","4,784,895.41","5,279,457.86","5,024,020.31","4,768,582.76","5,251,152.71","4,911,767.66"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"128,385,596.73","171,946,352.43","221,928,519.94","186,539,200.00","175,778,142.70","199,993,500.00","186,708,778.77","191,431,750.62","183,730,131.93","180,029,267.97","217,559,074.77","237,352,011.46","242,838,990.76","256,860,748.56","314,440,871.35","319,817,452.77"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"127,800,000.00","127,800,000.00","127,800,000.00",,"127,800,000.00",,"170,400,000.00","170,400,000.00","426,000,000.00","426,000,000.00","426,000,000.00","426,000,000.00","426,000,000.00","426,000,000.00","426,000,000.00","426,000,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"68,962,882.55","68,962,882.55","68,962,882.55",,"68,962,882.55",,"315,081,922.55","315,081,922.55","59,481,922.55","59,481,922.55","59,481,922.55","59,481,922.55","59,481,922.55","59,481,922.55","59,481,922.55","59,481,922.55"
无形资产,"25,896,834.48","60,687,147.32","59,044,219.33",,"58,099,692.90",,"57,778,293.26","57,280,811.72","56,948,367.44","57,431,061.97","56,873,006.53","56,314,950.75","56,131,401.30","55,625,072.02","58,526,799.29","57,940,250.05"
盈余公积,"15,472,114.47","19,526,859.01","23,773,604.11",,"23,773,604.11",,"25,415,259.93","25,415,259.93","25,415,259.93","25,415,259.93","36,018,517.30","36,018,517.30","36,018,517.30","36,018,517.30","39,234,780.82","39,234,780.82"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,
未分配利润,"146,284,221.25","177,352,604.18","220,711,293.47",,"234,359,899.74",,"264,789,696.40","283,229,680.02","285,237,903.06","310,755,415.17","296,042,117.29","311,325,564.87","282,649,347.83","294,034,888.56","307,647,237.54","325,681,975.51"
长期待摊费用,"30,722.19",,"401,805.59",,"321,305.63",,"240,805.67","200,555.69","160,305.71","120,055.73","79,805.75","322,889.11","274,305.80","234,055.82","473,586.23","728,382.27"
少数股东权益,,,,,,,,,,,,,,,,
递延所得税资产,"3,077,435.31","3,803,008.30","7,961,072.75",,"7,836,041.73",,"7,994,212.88","7,948,537.10","8,081,630.01","8,189,752.93","11,923,657.50","11,812,198.25","12,084,002.77","8,505,108.72","12,002,141.41","13,390,880.92"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"16,561,191.98","22,808,797.98","24,474,634.98","23,496,974.88","14,543,902.89","13,989,419.86"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"114,057,425.52","237,951,536.85","294,822,080.78","293,986,000.00","294,484,344.27","293,644,600.00","294,529,268.71","301,160,155.26","303,894,658.14","305,954,850.44","319,095,358.92","321,478,950.50","320,084,354.11","316,784,803.48","336,744,083.43","332,685,606.10"
所有者权益(或股东权益)合计,"358,519,218.27","393,642,345.74","441,247,780.13","451,321,500.00","454,896,386.40","475,867,300.00","775,686,878.88","794,126,862.50","796,135,085.54","821,652,597.65","817,542,557.14","832,826,004.72","804,149,787.68","815,535,328.41","832,363,940.91","850,398,678.88"
资产总计,"486,904,815.00","565,588,698.17","663,176,300.07","637,860,700.00","630,674,529.10","675,860,800.00","962,395,657.65","985,558,613.12","979,865,217.47","1,001,681,865.62","1,035,101,631.91","1,070,178,016.18","1,046,988,778.44","1,072,396,076.97","1,146,804,812.26","1,170,216,131.65"
负债和所有者(或股东权益)合计,"486,904,815.00","565,588,698.17","663,176,300.07","637,860,700.00","630,674,529.10","675,860,800.00","962,395,657.65","985,558,613.12","979,865,217.47","1,001,681,865.62","1,035,101,631.91","1,070,178,016.18","1,046,988,778.44","1,072,396,076.97","1,146,804,812.26","1,170,216,131.65"
