科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"84,213,090.93","156,226,776.56","318,896,672.13","371,081,168.41","63,176,022.02","124,438,954.71","277,879,780.07","449,700,153.20","61,314,559.79","84,039,550.27","184,009,177.63","287,241,700.72","64,178,868.26","114,780,842.81","218,092,034.66","329,261,521.17","68,937,077.66","122,221,132.31","231,365,915.19","288,619,610.40","63,766,743.33","127,218,685.70","223,899,210.52","271,900,121.64","51,734,873.69","77,477,981.73","167,454,700.89","710,399,446.67","113,718,024.66","270,042,406.50","489,636,430.29","633,013,465.44","136,544,484.16","248,903,539.46","457,038,835.27","552,915,273.90","101,043,831.61","243,224,950.59","912,047,288.85","1,142,737,618.51","223,756,769.10","738,720,755.04","1,144,170,607.05","1,515,170,279.24"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,"62,535.88","5,146,012.03","13,240,318.09","794,642.82","1,461,826.61","6,026,511.76","12,276,374.84","2,389,112.63","3,244,268.59","5,790,556.04","8,361,313.99","71,531.91","662,027.49","12,683,565.68","13,020,242.67","2,217,302.61","4,603,767.86","13,011,399.76","19,139,241.80","554,006.49","831,072.85","7,459,008.67","8,275,096.55","6,424.25","2,461,571.07","3,134,932.00","5,403,509.24","3,124,453.13","6,906,368.06","7,288,898.19","10,576,269.82","4,787,462.30","9,676,609.56","10,168,998.25","12,460,472.24","4,424,981.60","5,104,607.06",,"21,157.02","3,081.23","13,844.95","13,844.95","43,342.09"
支付其他与投资活动有关的现金,,,,,"1,500.00","1,500.00","1,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"4,958,389.09","12,885,478.26","16,980,854.60","4,951,623.05","3,085,476.62","5,319,379.39","8,446,597.79","11,686,547.68","2,859,527.27","3,102,333.65","11,299,919.12","4,541,557.21","910,397.24","8,329,172.38","12,362,424.31","7,803,847.36","5,470,989.58","7,786,231.22","12,759,869.29","28,719,032.70","5,605,493.13","7,487,852.19","18,272,057.52","29,274,117.38","5,938,165.37","12,188,185.62","22,277,555.05","36,086,430.21","19,237,272.66","23,226,490.69","25,759,354.33","38,324,747.55","5,014,668.60","11,574,437.60","17,243,554.07","36,572,649.79","3,386,606.58","3,397,738.73","10,887,487.94","8,343,965.31","1,631,993.39","3,465,568.45","5,583,995.02","13,936,909.15"
投资活动现金流出小计,"2,030,164.80","3,945,576.91","6,133,762.16","5,868,545.94","1,006,128.00","7,649,102.92","8,517,881.30","8,164,822.42","40,287.70","142,355.54","286,613.22","10,346,700.56","85,841.25","961,246.92","12,459,470.85","28,054,914.59","26,360,558.00","33,189,062.65","35,406,451.41","44,704,274.51","2,710,335.94","5,751,324.34","23,330,197.15","44,670,782.01","8,302,939.09","11,303,651.45","30,076,026.37","108,169,991.48","27,191,973.45","37,944,148.74","51,027,558.58","86,012,322.55","9,758,319.37","19,205,699.00","25,916,661.57","61,919,482.65","15,209,928.53","41,712,134.74","159,307,129.97","1,094,958,648.73","282,163,967.02","304,504,035.79","532,105,831.91","822,049,271.92"
经营活动现金流入小计,"89,171,480.02","169,174,790.70","341,023,538.76","389,273,109.55","67,056,141.46","131,220,160.71","292,352,889.62","473,663,075.72","66,563,199.69","90,386,152.51","201,099,652.79","300,144,571.92","65,160,797.41","123,772,042.68","243,138,024.65","350,085,611.20","76,625,369.85","134,611,131.39","257,137,184.24","336,477,884.90","69,926,242.95","135,537,610.74","249,630,276.71","309,449,335.57","57,679,463.31","92,127,738.42","192,867,187.94","751,889,386.12","136,079,750.45","300,175,265.25","522,684,682.81","681,914,482.81","146,346,615.06","270,154,586.62","484,451,387.59","601,948,395.93","108,855,419.79","251,727,296.38","922,934,776.79","1,151,102,740.84","225,391,843.72","742,200,168.44","1,149,768,447.02","1,529,150,530.48"
投资活动产生的现金流量净额,"-1,930,600.80","-3,445,512.91","1,453,955.83","2,717,299.58","-987,336.00","-6,821,810.92","-7,677,787.30","-5,557,451.62","-40,287.70","-142,355.54","327,694.71","-9,202,586.29","-78,841.25","-895,196.60","-12,400,770.85","-24,376,130.28","-26,318,678.00","-32,974,003.65","-34,987,542.41","-35,741,603.96","-2,710,335.94","-5,595,429.34","-22,692,302.15","-44,106,830.70","-8,089,853.79","-11,242,286.45","-30,011,861.37","-85,056,999.03","-22,182,267.84","-32,932,943.13","-46,001,078.42","-80,926,393.62","-9,758,319.37","-18,179,699.00","-24,890,661.57","-57,634,744.65","-14,830,408.53","-37,988,643.13","54,826,332.89","-77,254,088.62","-40,761,967.03","138,402,073.79","-58,755,886.71","-145,790,766.51"
购买商品、接受劳务支付的现金,"38,291,840.39","137,883,559.09","265,869,504.14","283,847,990.20","30,667,455.17","109,234,616.09","215,508,607.68","293,506,820.93","31,023,843.76","68,334,323.60","109,448,680.87","168,435,697.34","36,850,811.94","172,886,384.30","192,162,241.05","281,583,728.50","27,811,022.02","88,529,074.51","227,070,908.22","244,451,761.31","33,062,104.88","92,497,111.73","169,777,651.09","187,483,732.76","43,350,898.86","72,540,372.54","133,238,427.78","376,801,380.35","61,299,941.48","123,944,269.46","207,715,625.67","306,525,728.72","47,428,810.51","113,154,430.25","208,431,763.20","218,015,863.49","36,515,949.37","99,122,630.80","28,257,610.50","54,851,920.74","9,983,428.80","31,542,133.62","48,057,244.05","85,790,321.61"
吸收投资收到的现金,,,,"1,500,000.00",,,,"2,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,505,953,364.55",,,,
