科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"1,128,151,840.54","1,644,390,558.69","1,704,493,583.21","2,033,242,261.51","2,301,773,336.74","3,221,146,904.60","3,571,513,311.61","3,470,106,847.41","3,936,719,320.30","4,442,976,338.73","3,911,597,049.91","4,364,553,125.25","3,539,863,911.99","5,567,453,581.54","6,967,237,888.04","7,286,759,050.51","6,408,916,638.43","6,389,553,605.81","5,029,562,777.47","9,887,268,587.36","7,409,921,205.65","6,719,718,565.94","6,760,457,151.25","10,836,710,407.65","5,867,872,877.94","6,070,182,080.21","4,716,844,989.52","10,361,946,428.27","10,497,062,028.79","11,004,503,767.43","8,861,064,151.66","11,184,182,686.57","10,555,312,794.82","14,559,383,132.13","9,846,408,437.17","15,016,999,361.08","13,676,363,407.56","14,948,703,753.16","13,056,695,591.42","15,817,454,018.17","14,539,347,816.34","19,140,891,100.89","16,039,412,224.05","16,661,598,263.04","15,838,422,088.79","20,787,910,965.80"
短期借款,"973,556,050.00","807,015,500.00","699,498,600.00","571,289,100.00","845,695,415.71","812,702,955.22","655,759,248.45","512,889,398.00","289,902,600.00","399,413,450.00","532,166,103.76","616,365,966.82","603,023,845.96","686,752,348.66","269,332,868.66","504,185,530.44","1,637,101,240.03","1,117,354,540.32","1,684,829,126.58","1,415,241,204.16","1,179,270,277.84","839,833,970.65","856,430,741.45","1,404,796,080.18","720,626,080.18","1,424,560,298.47","2,331,508,398.47","2,419,366,832.69","2,941,299,709.32","3,873,652,226.82","3,615,404,299.49","5,343,027,077.61","5,368,791,012.99","6,568,755,422.25","4,571,586,157.36","6,192,810,107.24","6,036,191,748.05","6,671,243,186.53","6,251,936,894.56","5,376,823,569.76","6,552,561,991.24","6,513,581,302.15","5,529,161,236.68","6,752,937,984.48","8,530,919,884.73","7,939,011,628.68"
交易性金融资产,,"12,463,960.60","9,649,720.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,220,987.10","107,664,771.51","12,052,069.15"
交易性金融负债,"300,000,000.00",,,,,,,"469,933.43",,"464,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,343,373.50"
应收票据,"34,702,351.50","87,168,853.83","86,221,154.41","237,766,547.48","215,787,534.48","277,610,314.26","251,949,746.22","242,634,330.40","162,458,286.33","437,821,256.15","380,793,381.88","404,777,477.52","385,612,174.76","513,523,045.17","218,711,292.63","315,000,502.69","366,271,271.79","559,395,214.40","547,034,750.63","693,606,728.79","651,316,575.44","800,410,566.27","938,090,613.68","1,032,656,247.96","1,403,705,576.52","1,262,934,224.32","1,246,246,836.04","1,929,033,910.44","1,608,350,603.30","2,354,562,151.21","2,291,301,037.25","2,619,989,869.13","2,498,131,109.71","2,733,608,468.01","2,604,003,516.00","3,227,399,645.91","3,367,174,889.96","3,311,006,285.63","2,964,467,689.76","3,397,951,867.80","4,237,549,124.31","4,116,542,008.35","4,172,784,260.58","3,826,016,108.12","4,453,871,847.95","3,186,112,652.64"
应付票据,"366,122,208.19","494,109,230.90","534,259,524.25","398,603,917.50","388,451,970.59","460,450,060.16","337,717,301.12","236,807,623.70","261,847,469.90","573,610,026.54","774,790,800.64","1,155,634,087.22","962,288,104.37","917,961,280.48","954,713,430.26","1,417,263,863.21","1,455,314,751.51","1,442,762,196.25","1,760,522,668.68","2,756,692,542.24","2,565,130,860.28","2,545,465,566.41","2,700,380,596.48","3,192,119,922.90","3,543,485,238.13","3,700,480,656.10","4,406,845,528.59","6,342,375,439.94","5,569,516,248.97","5,087,743,985.83","5,467,367,395.33","6,449,548,848.70","6,702,659,743.27","7,619,657,920.37","7,977,604,271.36","9,744,416,120.89","9,360,289,365.18","10,159,025,063.49","10,208,999,411.00","8,671,297,680.19","9,028,188,880.82","8,852,034,898.81","9,554,596,780.35","9,175,140,830.03","7,263,809,656.10","7,529,114,900.43"
应收账款,"1,401,379,358.71","1,296,527,469.19","1,689,710,402.67","1,434,607,950.29","1,606,561,994.63","1,494,855,054.47","1,891,101,449.68","1,708,343,482.97","2,262,129,105.13","1,857,675,400.55","2,168,860,850.11","1,918,636,390.91","2,422,247,169.61","2,674,576,763.39","2,988,982,212.78","2,640,314,882.10","3,802,152,817.99","3,711,596,124.22","4,315,655,569.49","3,055,251,491.90","4,039,603,942.58","4,311,562,841.00","5,399,320,298.69","3,654,589,255.34","5,128,412,147.29","4,952,903,185.13","7,157,316,482.24","5,364,084,562.63","8,155,856,939.10","7,031,251,991.57","9,032,457,423.77","7,947,465,920.02","9,767,099,003.05","9,006,306,707.57","11,630,070,661.57","8,803,977,087.55","10,584,520,988.93","10,321,241,679.86","11,772,328,654.98","8,250,131,183.96","11,030,971,865.81","10,711,384,216.66","12,654,853,117.08","11,454,271,961.61","12,863,047,252.15","10,771,293,389.16"
应付账款,"548,321,151.47","709,250,523.50","745,756,573.49","755,652,743.87","1,027,998,587.00","1,281,196,468.60","1,441,436,823.84","1,564,163,153.78","1,435,690,731.64","1,650,787,014.45","1,812,660,234.81","2,316,164,320.41","2,758,860,094.28","3,180,354,649.45","3,033,241,080.42","3,358,962,383.76","3,211,280,261.86","3,454,170,954.39","3,596,329,509.05","4,346,957,606.66","4,279,356,617.88","4,227,888,927.96","4,671,452,185.56","5,205,208,603.19","6,350,126,779.20","6,538,752,789.35","7,448,428,930.56","7,903,349,668.20","8,814,730,113.03","8,370,177,776.98","8,616,406,465.94","7,459,310,177.12","7,435,256,849.88","8,595,622,728.42","9,137,836,119.45","8,882,031,828.24","9,264,877,449.89","11,217,225,335.16","10,659,782,860.46","9,292,359,687.76","9,770,381,561.10","10,854,265,483.60","12,105,101,951.34","10,532,149,128.07","11,096,096,549.12","10,659,029,882.20"
预付款项,"726,158,486.60","519,468,905.33","791,489,376.99","908,053,672.61","1,332,316,986.81","1,722,917,696.15","2,066,828,327.95","1,822,778,960.49","1,805,372,268.10","1,236,147,362.24","1,852,275,024.90","1,378,587,219.55","1,493,565,240.56","1,229,094,733.13","1,276,328,902.68","1,377,217,836.82","1,822,227,510.26","2,002,870,467.62","3,242,380,361.47","3,087,810,444.55","3,972,708,838.48","4,549,954,742.33","4,384,078,275.06","3,275,157,399.82","4,373,426,768.17","4,222,388,069.29","4,318,982,020.91","3,620,503,453.62","3,402,370,640.08","3,416,710,756.79","4,477,466,874.74","2,935,876,698.11","3,918,283,975.65","4,855,770,784.77","5,373,243,306.09","3,018,170,677.44","3,114,119,128.41","3,971,132,624.89","2,801,690,845.19","2,268,353,591.94","3,129,073,434.28","2,817,049,009.02","3,104,680,404.85","2,696,828,819.52","3,596,641,618.17","2,665,238,516.80"
预收款项,"1,536,626,848.94","1,723,860,928.43","2,347,823,370.70","2,519,479,655.05","3,064,280,539.12","3,263,815,237.96","3,876,702,654.69","3,803,222,145.47","3,575,261,730.59","3,298,187,633.01","2,891,687,219.92","2,964,056,937.21","2,498,853,111.04","2,816,706,135.79","2,560,007,989.44","2,012,848,053.76","1,999,995,451.36","2,280,333,710.39","2,523,243,362.85","2,850,984,618.22","2,479,492,390.69","2,676,769,195.23","3,903,311,288.76","4,856,741,421.63","4,030,493,486.08","3,702,680,651.95","3,649,530,110.91","4,989,845,270.21","3,980,893,696.35","5,051,419,373.61","5,503,616,404.89","6,115,613,091.56","5,726,057,139.88","5,366,886,531.13","5,656,449,257.44","4,506,723,678.95","3,809,922,619.81","5,097,368,850.45","3,744,806,393.94","4,734,648,679.13","4,819,246,057.50","5,615,921,273.06","5,082,728,107.64","4,890,860,689.71","4,945,077,500.52","4,315,859,391.38"
