科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"17,597,975.18","20,219,658.66","8,498,095.89","11,970,416.42","18,495,010.79","6,482,824.01","13,984,496.62","22,078,612.49","30,364,608.07","8,883,851.91","17,697,568.39","27,797,044.19","37,118,193.29","7,813,992.09","16,593,444.82","24,910,174.28","35,096,167.54","9,647,837.91","19,366,326.72","26,618,499.34","39,780,977.34","11,270,120.50","23,808,608.87","78,063,007.00","113,135,768.85","36,509,953.30","55,944,833.56","91,215,259.92","134,493,853.13","51,402,125.88","108,772,662.13","157,077,360.74","189,974,839.69","67,005,571.59","191,923,739.69","291,827,416.97","397,528,732.79","148,769,328.05","277,594,366.38"
取得借款收到的现金,"74,000,000.00","92,000,000.00","55,000,000.00","101,000,000.00","148,800,000.00","22,000,000.00","52,000,000.00","163,800,000.00","193,800,000.00","10,000,000.00","119,474,600.00","284,474,600.00","324,474,600.00","25,000,000.00","168,000,000.00","370,800,000.00","465,828,400.00","50,000,000.00","165,976,640.00","392,776,640.00","442,683,440.00","90,500,000.00","134,432,199.00",,,"323,800,000.00","341,800,000.00","347,800,000.00","359,800,000.00","110,895,058.44","292,895,058.44","310,895,058.44","316,895,058.44","106,000,000.00","505,953,642.72","656,750,000.00","958,250,000.00","256,000,000.00","610,000,000.00"
支付的各项税费,"4,228,831.19","10,913,431.68","3,966,615.52","6,332,235.53","8,425,642.10","3,728,574.84","5,225,628.77","10,561,593.31","9,374,802.55","953,727.98","2,751,387.15","5,870,514.10","9,834,936.44","4,872,250.00","11,650,809.05","16,389,763.35","20,611,784.52","3,730,371.02","10,512,535.63","14,740,439.90","18,329,784.01","2,549,581.26","4,631,038.48","54,807,751.90","55,910,164.00","13,254,285.81","31,841,449.23","44,501,872.53","55,394,717.60","19,198,535.81","38,829,707.63","60,819,044.92","87,345,460.45","28,653,384.96","37,449,617.98","82,588,822.99","119,370,594.68","38,191,019.49","81,676,646.31"
收到其他与筹资活动有关的现金,,,,,,"4,850,000.00","4,850,000.00","4,850,000.00",,,,,,,,,"7,951,505.27","13,956,560.82","12,564,343.28","20,964,454.40","27,307,602.30",,,,,,,,"1,320,000,000.00",,"80,000,000.00","120,000,000.00","55,000,000.00",,,"590,937.18",,"87,000,000.00",
支付其他与经营活动有关的现金,"9,890,282.97","12,845,518.35","5,719,414.24","12,793,990.49","12,721,246.97","4,406,594.82","7,619,648.54","12,210,564.90","21,612,319.14","8,119,988.00","14,437,487.95","30,714,907.11","22,644,114.71","2,949,352.12","13,433,710.40","16,237,898.12","25,604,272.64","16,863,124.33","14,574,672.31","20,194,339.58","25,052,932.18","11,818,435.63","16,570,007.70","75,105,759.41","82,811,875.43","18,774,281.59","111,206,005.62","346,288,996.87","144,319,537.01","102,788,566.95","225,754,981.62","351,640,476.87","322,542,516.63","309,012,354.78","155,386,892.46","634,551,825.28","837,035,743.71","378,951,102.70","552,813,238.19"
筹资活动现金流入小计,"74,000,000.00","92,000,000.00","55,000,000.00","101,000,000.00","148,800,000.00","283,426,150.00","313,426,150.00","425,226,150.00","462,724,600.00","10,000,000.00","119,474,600.00","284,474,600.00","324,474,600.00","25,000,000.00","168,000,000.00","370,800,000.00","473,779,905.27","63,956,560.82","178,540,983.28","413,741,094.40","469,991,042.30","90,500,000.00","134,432,199.00",,,"323,800,000.00","341,800,000.00","347,800,000.00","2,837,229,576.34","110,895,058.44","372,895,058.44","430,895,058.44","371,895,058.44","1,094,334,000.00","1,460,085,642.72","1,555,565,885.98","2,948,663,981.31","343,000,000.00","610,000,000.00"
经营活动现金流出小计,"250,864,063.90","264,075,425.40","93,612,945.22","172,454,703.49","242,088,326.55","84,304,139.16","200,908,239.79","320,994,554.33","416,907,059.94","99,633,147.36","143,911,433.56","273,954,533.79","374,736,313.72","108,510,928.41","208,779,936.90","271,540,253.08","417,861,386.25","84,886,838.05","196,195,721.16","335,414,409.24","409,417,155.40","75,882,882.83","123,487,954.07","300,262,237.62","349,187,703.89","103,465,669.03","294,104,431.94","654,944,137.13","619,456,126.31","405,455,163.93","778,093,114.16","1,236,865,901.20","1,331,002,980.36","651,890,878.14","987,431,505.06","1,858,009,880.43","2,361,772,125.87","694,607,354.42","1,435,310,949.18"
偿还债务支付的现金,"41,700,000.00","81,000,000.00","47,000,000.00","81,000,000.00","124,000,000.00","22,000,000.00","22,000,000.00","114,800,000.00","117,800,000.00","10,000,000.00","85,800,000.00","184,500,000.00","214,474,600.00","10,000,000.00","133,800,000.00","340,800,000.00","410,800,000.00","30,000,000.00","103,941,040.00","322,741,040.00","377,829,920.00","140,000,000.00","250,928,800.00",,,,,"42,000,000.00","42,000,000.00","300,000,000.00","300,000,000.00","323,800,000.00","473,800,000.00","154,921,400.00","254,921,400.00","254,921,400.00","402,921,400.00","114,000,000.00","452,462,708.34"
经营活动产生的现金流量净额,"25,160,612.40","24,519,272.55","17,608,446.31","-6,082,204.75","15,888,489.98","-25,040,753.31","-62,417,097.03","-84,630,663.76","-103,135,762.66","-7,341,950.58","25,362,999.53","14,270,006.68","26,215,696.40","-27,499,918.41","19,630,028.21","44,595,388.98","70,474,643.55","-21,348,673.19","-2,057,374.86","-14,335,425.93","33,861,130.56","45,104,165.80","123,276,307.67","90,884,489.09","130,247,553.36","53,685,843.91","149,557,629.66","212,158,835.91","319,815,463.45","59,950,360.83","256,359,330.98","272,970,470.40","502,161,696.61","119,357,705.84","535,216,358.55","607,769,733.26","894,259,231.53","-93,939,834.43","-232,794,497.27"
分配股利、利润或偿还利息支付的现金,"8,399,981.34","6,201,821.41","2,611,626.37","3,713,332.17","6,614,192.62","1,673,402.59","3,657,146.60","5,571,404.94","7,836,774.77","1,760,770.00","4,525,805.29","8,135,587.96","15,594,729.91","3,278,324.85","9,708,515.67","21,456,861.90","32,537,747.94","5,753,497.83","14,343,600.21","22,438,993.44","31,292,978.65","6,622,648.84","13,612,714.31","7,146,000.00","10,896,000.00","2,700,000.00","32,633,817.06","39,995,112.40","49,783,958.20","3,947,998.08","78,975,196.59","81,408,774.82","125,140,067.10","1,184,164.26","161,550,864.95","247,201,665.70","312,426,452.54","283,284,968.27","350,224,346.07"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"261,677,317.00","318,000,147.10","306,266,040.00","838,516,876.86","8,237,600.00","16,000,000.00","189,940,000.00","172,101,273.42","178,073,834.97","1,743,740,878.56","178,000,000.00","235,580,825.11","265,595,825.11","583,099,828.19","401,693,275.61","669,274,321.06"
支付其他与筹资活动有关的现金,,,"2,420,000.00","2,420,000.00","2,420,000.00",,,,,,,,,,,,"33,010,135.22",,,,,,,"1,184,000.00","16,545,428.71",,,,"107,144,157.80",,"25,000,000.00","25,000,000.00","1,386,274,187.37",,"29,569.71","29,569.71","55,500,000.00","52,046,041.67","124,888,325.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"18,725,873.85","12,044,661.57","5,766,252.81","7,578,792.32","8,201,691.58","5,226,087.23","175,141.56","496,864.11","2,354,139.71","15,260,767.18","50,096,760.99","5,295,827.99","52,145,325.67","13,214,713.66","41,430,555.58","2,145,234.42"
筹资活动现金流出小计,"50,099,981.34","87,201,821.41","52,031,626.37","87,133,332.17","133,034,192.62","23,673,402.59","25,657,146.60","120,371,404.94","125,636,774.77","11,760,770.00","90,325,805.29","192,635,587.96","230,069,329.91","13,278,324.85","143,508,515.67","362,256,861.90","476,347,883.16","35,753,497.83","118,284,640.21","345,180,033.44","409,122,898.65","146,622,648.84","264,541,514.31","8,330,000.00","27,441,428.71","2,700,000.00","32,633,817.06","81,995,112.40","198,928,116.00","303,947,998.08","403,975,196.59","430,208,774.82","1,985,214,254.47","156,105,564.26","416,501,834.66","502,152,635.41","770,847,852.54","449,331,009.94","927,575,379.41"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,"40,400.00","21,000.00","21,000.00","21,000.00","23,527.81","150,000.00","250,000.00","250,000.00",,,"4,900.00","42,902.00","5,000.00",,,,,,,,,,"400,000.00","400,000.00","347,380.34","7,873,862.57","834,717.54","834,717.54","965,667.54",,
筹资活动产生的现金流量净额,"23,900,018.66","4,798,178.59","2,968,373.63","13,866,667.83","15,765,807.38","259,752,747.41","287,769,003.40","304,854,745.06","337,087,825.23","-1,760,770.00","29,148,794.71","91,839,012.04","94,405,270.09","11,721,675.15","24,491,484.33","8,543,138.10","-2,567,977.89","28,203,062.99","60,256,343.07","68,561,060.96","60,868,143.65","-56,122,648.84","-130,109,315.31","-8,330,000.00","-27,441,428.71","321,100,000.00","309,166,182.94","265,804,887.60","2,638,301,460.34","-193,052,939.64","-31,080,138.15","686,283.62","-1,613,319,196.03","938,228,435.74","1,043,583,808.06","1,053,413,250.57","2,177,816,128.77","-106,331,009.94","-317,575,379.41"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,455,765.46"
四、汇率变动对现金的影响,"-278,326.71","-103,458.78","-10,123.03","-200,621.03","-196,825.19","-36,189.82","-399,263.71","-280,209.19","-712,421.62","-228,017.76","-1,687,104.46","-2,113,074.40","-275,439.19","-105,996.24",,,"-689,488.70","-497,933.99","-1,102,921.68","-1,574,208.46","-1,814,119.89","136,025.90","587,886.49","395,501.38","68,803.13","1,300,008.29","1,428,284.52","2,974,609.18","4,277,866.91","-14,396.91","4,606,580.16","5,756,533.92","17,049,510.09","-513,478.95","-9,648,269.49","-12,072,872.80","-31,913,945.95","-17,430,586.88","2,444,490.86"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,166,000.00",,"20,000,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,,,,,"40,400.00","21,000.00","21,000.00","21,000.00","23,527.81","150,000.00","250,000.00","250,000.00",,,"4,900.00","42,902.00","5,000.00",,,"280,403,190.85","330,044,808.67","312,032,292.81","846,095,669.18","16,439,291.58","21,226,087.23","190,115,141.56","172,998,137.53","180,827,974.68","1,759,349,026.08","235,970,623.56","241,711,370.64","320,741,868.32","597,280,209.39","463,123,831.19","735,875,320.94"
五、现金及现金等价物净增加额,"17,116,295.37","-10,522,103.67","10,460,273.67","-5,700,087.76","17,482,057.80","233,869,695.36","211,961,928.79","187,084,872.30","179,224,168.40","-26,793,257.31","-98,808,487.02","-135,501,089.36","-112,158,179.65","-53,671,984.45","-23,259,910.89","-55,129,559.51","-31,376,622.89","-18,844,628.78","-2,413,453.33","-20,396,983.57","15,603,383.54","-31,703,242.42","-27,815,756.38","10,662,342.32","85,280,586.49","-22,602,722.85","-93,201.56","-131,476,023.49","495,183,791.62","-244,157,674.27","-193,995,111.83","-152,612,274.09","-166,159,562.65","470,410,472.35","859,678,718.24","459,302,019.50","1,264,493,843.14","-950,874,734.90","-1,211,361,150.34"
购建固定资产、无形资产和其他长期资产支付的现金,"31,666,008.98","39,736,096.03","10,106,423.24","13,283,929.81","13,975,414.37","806,108.92","12,990,713.87","32,858,999.81","54,055,872.55","3,355,518.97","151,654,176.80","239,518,033.68","232,527,234.76","37,937,744.95","67,631,423.43","90,686,983.12","98,593,799.85","25,201,084.59","50,009,586.36","63,565,752.14","72,791,210.78","20,820,785.28","21,570,635.23","2,878,859.00","6,505,669.96","269,967.86","698,860.86","778,447.76","18,879,374.03","2,723,942.00","3,087,172.35","3,356,686.71","10,773,753.15","6,198,280.67","6,519,333.99","10,047,360.80","20,710,051.46","3,487,020.16","22,176,159.72"
期初现金及现金等价物余额,"2,308,435.96","19,424,731.33","8,902,627.66","8,902,627.66","8,902,627.66","26,384,685.46","26,384,685.46","26,384,685.46","26,384,685.46","205,608,853.86","205,608,853.86","205,608,853.86","205,608,853.86","93,450,674.21","93,450,674.21","93,450,674.21","58,167,497.39","26,790,874.50","26,790,832.17","26,790,874.50","26,790,874.50","42,418,327.29","42,418,327.29","143,084,363.59","143,084,363.59","228,364,950.08","228,364,950.08","249,301,893.03","228,364,950.08","723,548,741.70","723,548,741.70","723,548,741.70","723,548,741.70","873,443,183.88","557,389,179.05","557,389,179.05","557,389,179.05","1,821,883,022.19","1,821,883,022.19"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,"4,525,560.00",,,"349,791,219.00","341,133,480.00","308,950,400.00","1,303,642,107.00","626,000,000.00","1,504,063,431.60","201,431,850.00","415,791,850.00","431,056,850.00","439,156,850.00","745,566,453.17","455,126,687.33","698,074,098.15","1,561,904,238.03","322,454,862.93","307,090,119.49"
期末现金及现金等价物余额,"19,424,731.33","8,902,627.66","19,362,901.33","3,202,539.90","26,384,685.46","260,254,380.82","238,346,614.25","213,469,557.76","205,608,853.86","178,815,596.55","106,800,366.84","70,107,764.50","93,450,674.21","39,778,689.76","70,190,763.32","38,321,114.70","26,790,874.50","7,946,245.72","24,377,378.84","6,393,890.93","42,394,258.04","10,715,084.87","14,602,570.91","153,746,705.91","228,364,950.08","205,762,227.23","228,271,748.52","117,825,869.54","723,548,741.70","479,391,067.43","529,553,629.87","570,936,467.61","557,389,179.05","1,343,853,656.23","1,417,067,897.29","1,016,691,198.55","1,821,883,022.19","871,008,287.29","610,521,871.85"
