科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"22,330,228.01","31,640,189.56","33,512,985.66",,"18,555,958.73","25,139,798.62","36,241,995.77","9,313,062.36","17,981,466.42","27,864,938.06","35,089,134.72","11,971,750.89","21,107,877.47","33,387,270.97","49,750,677.35","15,631,853.52","30,406,580.23","44,961,261.72","67,729,348.21","21,142,475.82"
取得借款收到的现金,"40,000,000.00","25,000,000.00","25,000,000.00",,,,,,,,,,,,,"2,287,501.03","2,262,554.08","22,278,539.75","22,000,000.00",
支付的各项税费,"31,814,885.87","28,590,716.55","21,577,190.21",,"13,725,403.86","15,486,281.40","18,600,587.69","3,466,763.57","4,875,412.49","13,269,914.47","16,181,972.35","8,615,150.66","16,953,527.55","26,018,260.85","31,007,735.90","7,341,848.38","12,242,144.35","18,407,974.30","22,607,941.85","10,243,388.12"
收到其他与筹资活动有关的现金,"1,621,604.57",,"3,583,062.39",,,,"850,204.19","143,314.02","454,414.43","743,507.26","7,330,710.80","286,531.91","491,928.59","895,861.41","1,167,630.75","316,513.91","847,617.25","1,287,955.08","1,313,405.81","31,978.84"
支付其他与经营活动有关的现金,"23,659,831.08","25,837,600.60","24,901,697.68",,"15,205,364.44","29,629,973.19","30,493,671.32","10,794,241.38","20,404,487.52","24,159,404.72","27,970,020.67","9,769,897.05","16,271,513.83","34,237,414.66","37,218,172.15","12,464,675.30","22,486,242.11","33,793,183.83","48,113,293.11","12,840,797.51"
筹资活动现金流入小计,"41,621,604.57","25,000,000.00","28,583,062.39",,"147,440,000.00","147,440,000.00","148,290,204.19","18,821,914.02","19,133,014.43","19,422,107.26","26,009,310.80","286,531.91","491,928.59","8,901,271.41","9,137,170.75","3,604,014.94","4,610,171.33","25,066,494.83","24,313,405.81","31,978.84"
经营活动现金流出小计,"111,766,665.27","112,639,313.62","115,924,692.06",,"72,519,119.82","100,638,893.99","130,651,675.42","34,565,443.75","64,897,081.02","89,471,078.16","109,825,667.69","46,414,848.54","90,839,579.51","154,905,736.09","199,826,534.31","68,252,526.83","131,427,392.60","222,219,313.99","276,954,964.71","72,967,938.86"
偿还债务支付的现金,"45,090,714.25","25,000,000.00","25,000,000.00",,"25,000,000.00","25,000,000.00","25,000,000.00",,,,,"19,928.47",,,,,"106,654.22","209,650.81","2,000,000.00","20,128,367.01"
经营活动产生的现金流量净额,"7,180,725.33","42,368,097.20","47,893,427.48","-6,667,600.00","5,133,636.59","4,072,225.86","28,739,757.93","-17,967,423.32","-13,379,150.64","-9,695,368.74","19,539,596.47","-24,125,003.76","-23,958,642.35","-26,897,347.09","3,378,487.59","5,493,808.26","3,138,499.20","-26,055,515.56","7,769,027.66","13,425,028.75"
分配股利、利润或偿还利息支付的现金,"16,395,784.03","1,666,499.97","8,563,749.98",,"180,444.45","180,444.45","180,444.45",,"12,932,870.76","13,718,883.36","13,447,205.81",,"7,997,532.15","12,789,054.83","13,333,129.61",,"8,890,695.67","11,609,432.94","11,938,916.82","163,252.82"
收回投资收到的现金,"2,000,000.00","4,500,490.00",,,,,,,,,"220,000,000.00",,,,"96,500,000.00",,"23,500,000.00","26,500,000.00","27,000,000.00",
支付其他与筹资活动有关的现金,"270,000.00","970,000.00","600,000.00",,"46,000.00","46,000.00","5,158,239.48",,,,"1,300,000.00",,,,"8,280,155.75","465,360.07","465,360.07","465,360.07","4,899,019.08",
取得投资收益收到的现金,,"19,200.00",,,,,,,,"1,427,199.77","1,716,866.44",,,"1,075,000.00","1,139,979.32","64,821.90","119,873.33","200,093.12","198,432.23",
筹资活动现金流出小计,"61,756,498.28","27,636,499.97","34,163,749.98",,"25,226,444.45","25,226,444.45","30,338,683.93",,"12,932,870.76","13,718,883.36","14,747,205.81","19,928.47","7,997,532.15","12,789,054.83","21,613,285.36","465,360.07","9,462,709.96","12,284,443.82","18,837,935.90","20,291,619.83"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"5,500.00","25,000.00",,,,,"3,000.00","3,000.00","3,000.00","2,912.62",,,,,,,,,
筹资活动产生的现金流量净额,"-20,134,893.71","-2,636,499.97","-5,580,687.59","-25,480,400.00","122,213,555.55","122,213,555.55","117,951,520.26","18,821,914.02","6,200,143.67","5,703,223.90","11,262,104.99","266,603.44","-7,505,603.56","-3,887,783.42","-12,476,114.61","3,138,654.87","-4,852,538.63","12,782,051.01","5,475,469.91","-20,259,640.99"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,"-117,620.86","92,774.97","-1,018,743.02","401,217.42","174,716.12","10,406.99","-87,186.25","229,653.52","-136,258.64","10,767.87"
收到其他与投资活动有关的现金,,,,,,,,,"1,112,199.77",,,,"640,000.00","40,016,164.36",,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,000,000.00","4,525,190.00","25,000.00",,,,,"3,000.00","1,115,199.77","1,430,199.77","221,719,779.06",,"640,000.00","41,091,164.36","97,639,979.32","64,821.90","23,619,873.33","26,700,093.12","27,198,432.23",
五、现金及现金等价物净增加额,"-16,939,551.47","37,885,158.67","37,250,557.74","-32,254,000.00","126,391,098.70","121,993,093.31","141,238,157.42","-142,939,379.13","-56,799,185.58","-54,166,450.45","-49,658,234.17","-25,331,071.56","-34,033,743.94","-46,101,205.03","-22,432,621.36","-2,173,164.39","-2,819,286.96","-13,043,177.67","-33,413,324.94","-7,988,419.19"
购建固定资产、无形资产和其他长期资产支付的现金,"3,985,383.09","1,871,138.56","5,087,182.15",,"956,093.44","4,292,688.10","5,453,120.77","3,796,869.83","5,735,378.38","6,604,505.38","10,756,659.06","1,565,446.21","2,054,850.67","8,037,463.38","9,431,266.86","1,880,856.41","4,137,934.61","6,199,459.76","53,219,996.10","1,164,574.82"
期初现金及现金等价物余额,"82,755,466.86","65,815,915.39","103,701,074.06",,"140,951,631.80","140,951,631.80","140,951,631.80","282,189,789.22","282,189,789.22","282,189,789.22","282,189,789.22","232,531,555.05","232,531,555.05","232,531,555.05","232,531,555.05","210,098,933.69","210,098,933.69","210,098,933.69","210,098,933.69","176,685,608.75"
投资支付的现金,"2,000,000.00","4,500,490.00",,,,,,,,,"265,000,000.00",,,,"62,500,000.00","9,000,000.00","20,500,000.00","20,500,000.00","20,500,000.00",
期末现金及现金等价物余额,"65,815,915.39","103,701,074.06","140,951,631.80",,"267,342,730.50","262,944,725.11","282,189,789.22","139,250,410.09","225,390,603.64","228,023,338.77","232,531,555.05","207,200,483.49","198,497,811.11","186,430,350.02","210,098,933.69","207,925,769.30","207,279,646.73","197,055,756.02","176,685,608.75","168,697,189.56"
