科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
存货,"115,201,404.70","132,190,009.45","132,435,912.91",,"132,467,681.10",,"147,542,716.00","162,334,423.62","156,727,008.20","186,419,414.21","154,951,275.55","185,386,988.71","160,275,534.75","193,329,828.25","187,200,639.45","200,336,078.06"
其他应付款,"176,016.26","284,599.70","444,751.28",,"676,133.95",,"419,259.66","483,422.66","756,707.98","1,230,623.60","16,158,072.83","15,797,556.52","12,248,060.37","12,081,375.08","12,349,901.76","12,388,375.75"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,
其他流动资产,"753,086.85","969,745.04","3,374,383.54",,"3,878,408.45",,"4,677,577.82","8,307,145.77","73,054,955.00","76,182,720.49","68,317,861.38","11,566,908.09","10,309,678.10","13,837,385.57","18,335,181.18","17,407,356.70"
其他流动负债,,,,,,,,,,,,,,,,
流动资产合计,"204,028,735.34","212,912,696.51","232,775,821.84","216,889,400.00","232,923,620.75","213,780,400.00","410,013,060.43","392,560,220.77","403,637,674.74","422,199,076.86","464,658,506.27","453,419,790.06","409,490,511.89","406,214,349.23","668,485,127.04","711,515,276.98"
流动负债合计,"58,032,347.61","52,490,305.01","54,458,271.92","37,001,800.00","45,561,467.11","24,576,600.00","68,131,176.93","49,466,302.15","45,115,673.61","60,687,855.59","90,934,693.63","89,088,101.70","106,166,507.81","109,809,225.21","136,600,525.50","179,643,738.10"
可供出售金融资产,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,"4,320,768.21","4,320,768.21","13,900,254.65","13,900,254.65"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"946,828.03","12,407,550.88","12,174,797.83",,"12,292,133.87",,"12,101,366.83","11,886,783.39","11,801,099.33","11,668,645.28","11,657,267.36","11,445,712.77","11,532,332.68","11,334,915.90","11,234,982.19","11,110,126.94"
递延所得税负债,,,"100,384.27",,"73,119.63",,"55,785.84","55,785.84","55,785.84","55,553.60","27,394.44","27,394.44","27,394.44","27,394.44","11,612.25","11,612.25"
在建工程,,,,,,,,,,,,,"114,760,204.38","114,760,204.38","115,044,889.06","116,432,821.61"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,,,"100,384.27",,"73,119.63",,"55,785.84","55,785.84","55,785.84","55,553.60","27,394.44","27,394.44","50,027,394.44","50,027,394.44","50,011,612.25","50,011,612.25"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"58,032,347.61","52,490,305.01","54,558,656.19","37,102,200.00","45,634,586.74","24,677,000.00","68,186,962.77","49,522,087.99","45,171,459.45","60,743,409.19","90,962,088.07","89,115,496.14","156,193,902.25","159,836,619.65","186,612,137.75","229,655,350.35"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00",,"50,000,000.00",,"67,000,000.00","67,000,000.00","67,480,640.00","67,480,640.00","67,480,640.00","67,480,640.00","101,213,292.00","101,208,601.00","112,349,464.00","112,349,464.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"38,001,172.15","38,001,172.15","38,001,172.15",,"38,001,172.15",,"152,725,272.15","152,725,272.15","167,935,879.35","168,776,929.35","170,426,145.35","171,204,141.35","137,935,604.33","138,607,942.75","381,305,771.80","381,618,236.80"
无形资产,"240,141.82","375,925.49","384,994.24",,"352,219.01",,"350,715.25","319,147.09","526,199.44","545,033.59","671,514.16","726,331.67","805,767.02","1,118,970.06","1,392,524.55","1,668,418.20"
盈余公积,"5,459,605.35","8,732,643.91","11,258,944.94",,"11,258,944.94",,"14,569,830.84","14,569,830.84","14,569,830.84","14,569,830.84","17,906,738.56","17,906,738.56","17,906,738.56","17,906,738.56","17,950,378.56","17,950,378.56"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,"15,130,547.20","15,130,547.20","11,167,042.06","11,068,597.35","11,068,597.35","11,068,597.35"
商誉,,,,,,,,,,,,,,,,
未分配利润,"56,388,771.70","82,201,266.33","98,427,500.87",,"107,695,190.84",,"125,918,686.94","126,490,209.44","125,942,350.36","128,297,568.26","151,253,410.07","148,295,623.99","147,669,612.89","140,012,396.26","134,252,256.62","135,785,462.82"
长期待摊费用,"1,791,375.91","4,641,510.74","5,481,560.40",,"5,320,172.19",,"4,129,284.55","3,527,438.38","3,057,745.99","2,916,765.62","3,401,995.71","4,448,519.27","4,901,805.11","4,491,974.33","4,783,420.11","4,659,409.80"
少数股东权益,,,,,,,,,"-31,181.11","-37,143.09","12,829.00","-148,241.73","-136,861.98","119,857.37","121,533.54","237,087.09"
递延所得税资产,"874,815.71","1,087,703.78","1,429,099.84",,"1,701,748.85",,"1,806,325.64","2,013,810.79","2,046,259.39","2,501,713.20","2,522,020.35","4,363,497.34","3,803,856.70","4,382,376.13","6,681,747.32","7,241,074.09"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,"4,320,000.00",,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"3,853,161.47","18,512,690.89","19,470,452.31",,"19,666,273.92",,"18,387,692.27","17,747,179.65","17,431,304.15","17,632,157.69","18,252,797.58","25,304,061.05","140,124,734.10","140,409,209.01","153,037,817.88","155,012,105.29"
所有者权益(或股东权益)合计,"149,849,549.20","178,935,082.39","197,687,617.96","199,127,500.00","206,955,307.93","208,583,400.00","360,213,789.93","360,785,312.43","375,897,519.44","379,087,825.36","391,949,215.78","389,608,354.97","393,421,343.74","386,786,938.59","634,910,807.17","636,872,031.92"
资产总计,"207,881,896.81","231,425,387.40","252,246,274.15","236,229,700.00","252,589,894.67","233,260,400.00","428,400,752.70","410,307,400.42","421,068,978.89","439,831,234.55","482,911,303.85","478,723,851.11","549,615,245.99","546,623,558.24","821,522,944.92","866,527,382.27"
负债和所有者(或股东权益)合计,"207,881,896.81","231,425,387.40","252,246,274.15","236,229,700.00","252,589,894.67","233,260,400.00","428,400,752.70","410,307,400.42","421,068,978.89","439,831,234.55","482,911,303.85","478,723,851.11","549,615,245.99","546,623,558.24","821,522,944.92","866,527,382.27"
