科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"407,299,222.31","238,132,157.29","330,490,955.36","457,740,988.93","454,769,660.38","438,791,909.37","468,896,535.64","586,225,261.75","586,859,064.27","552,105,430.58","753,148,327.60","872,326,950.11","910,073,723.06","833,518,361.86","906,744,945.73","1,034,239,353.29","1,148,094,724.46","921,772,076.94","956,029,611.42","1,096,499,043.19","605,843,659.93","556,800,255.27","807,785,721.49","830,218,052.17","861,274,510.45","763,147,534.81","779,685,713.45","750,518,664.40","563,256,630.18","655,007,790.53","610,682,027.71","601,530,534.95","550,327,792.93","369,300,278.33","442,158,649.09","468,530,908.84","458,763,088.24","372,669,267.98","416,773,998.04","458,541,565.06","589,980,317.37","509,698,646.27","486,549,165.50","639,159,425.04","703,157,487.83","556,553,720.25","491,507,552.25","593,764,170.27","664,248,643.87"
短期借款,"95,000,000.00","4,000,000.00","8,000,000.00","8,000,000.00",,"8,000,000.00","8,000,000.00",,,,,,,,,,,,,,"54,000,000.00","36,000,000.00","9,000,000.00",,,"10,000,000.00","19,476,449.34","10,000,000.00","10,000,000.00",,,"40,000,000.00","40,000,000.00","90,000,000.00","180,000,000.00","210,000,000.00","245,000,000.00","215,000,000.00","165,000,000.00","155,000,000.00","75,000,000.00","50,000,000.00","50,000,000.00","152,700,000.00","250,000,000.00","300,000,000.00","321,409,494.72","458,741,428.28","370,000,000.00"
交易性金融资产,,,"5,000,000.00",,"411,180.00","393,120.00",,,,,,,,,"113,340.00","102,860.00","492,340.00","340,933.00","1,044,905.00","341,263.00","488,510.00","259,655.00","227,357.50","223,972.50","224,258.50","215,306.00","277,119.50","280,536.20","288,973.50","284,312.80","669,707.50",,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"450,000.00","1,055,000.00","1,496,300.00","3,100,000.00","500,000.00","210,000.00","1,830,788.16","747,032.32","450,000.00","350,000.00","900,000.00","500,000.00","1,450,000.00","680,000.00","419,000.00","980,000.00","350,000.00","1,750,000.00","2,500,000.00","10,300,000.00","2,000,000.00","1,450,000.00","810,000.00","500,000.00","2,940,000.00","7,290,000.00","45,920,000.00","14,350,000.00","4,150,000.00","2,667,627.00","2,660,228.00","4,480,000.00","2,123,832.40","1,605,000.00","2,291,826.80","1,900,000.00","1,952,709.52","5,613,516.51","1,720,108.18","4,502,787.14","5,589,827.53","9,128,683.50","5,756,113.88","11,352,489.51","8,973,376.78","6,967,212.60","11,090,620.00","9,942,081.63","22,296,431.47"
应付票据,"102,623,348.40","87,805,661.58","74,135,000.00","82,122,000.00","76,820,000.00","67,390,000.00","84,595,000.00","125,621,800.00","141,580,000.00","141,930,000.00","175,205,000.00","188,915,000.00","209,190,000.00","210,400,000.00","238,520,000.00","245,927,000.00","270,767,000.00","230,410,000.00","268,210,000.00","295,415,000.00","229,245,000.00","177,145,000.00","206,875,000.00","210,110,000.00","227,600,000.00","244,810,000.00","293,770,000.00","377,880,000.00","420,930,662.00","352,718,410.00","377,190,121.00","401,132,145.00","409,639,772.00","376,595,800.00","353,426,560.00","438,910,294.30","425,821,023.34","325,670,427.52","314,780,185.91","478,215,692.70","432,949,711.68","270,271,126.63","355,638,439.08","438,862,213.50","413,215,844.70","287,129,804.45",,"337,633,248.66",
应收账款,"51,029,696.77","21,035,234.59","21,524,467.31","6,554,751.33","7,972,480.06","12,086,332.99","9,129,875.04","7,725,748.51","9,038,392.46","9,233,518.99","20,946,318.15","16,281,144.38","10,574,314.14","17,990,789.87","26,907,570.21","25,961,472.34","26,416,322.15","29,785,275.69","67,113,118.98","39,409,056.31","50,882,399.78","43,496,043.33","72,914,948.36","63,114,832.37","106,275,965.39","48,564,275.25","65,263,803.40","34,155,112.55","79,765,283.37","45,308,259.50","30,081,261.79","50,366,211.94","52,909,755.81","43,228,516.43","87,129,920.84","67,548,839.40","83,040,864.78","79,808,844.47","126,408,128.28","116,833,805.78","113,363,311.27","113,192,149.07","118,275,638.93","122,086,356.32","157,662,415.63","126,836,823.35","128,744,705.24","110,822,940.95","149,778,532.23"
应付账款,"272,294,274.13","181,601,275.74","221,603,660.64","271,484,816.13","262,453,402.61","316,398,266.31","287,991,695.71","270,164,101.43","259,943,703.83","226,620,416.69","298,296,786.47","325,074,912.77","304,671,953.73","259,547,383.95","366,940,987.40","418,035,379.63","466,915,689.73","421,759,802.06","498,767,739.34","546,871,418.41","770,666,563.17","709,030,550.36","765,186,401.11","706,301,386.60","790,178,998.60","618,499,358.93","826,518,199.50","788,704,014.87","766,878,898.24","669,183,975.34","686,387,563.69","768,178,075.81","796,578,831.17","694,126,675.84","751,181,684.03","916,632,118.14","866,644,429.41","771,123,846.78","841,377,218.08","813,659,307.88","791,295,340.18","732,380,883.19","759,983,621.98","955,579,358.47","1,323,479,949.08","935,317,251.87",,"890,405,484.41",
预付款项,"85,651,880.40","55,518,727.16","71,082,697.25","74,650,117.45","76,510,323.61","58,490,233.36","64,151,144.05","75,527,740.78","46,693,076.26","60,223,497.99","82,077,541.96","67,869,459.21","66,937,399.85","84,689,318.26","96,945,399.27","147,918,002.45","113,866,538.14","103,842,724.50","255,109,602.75","253,346,195.11","289,976,488.64","238,060,072.80","257,980,691.86","214,959,431.28","294,007,221.71","204,076,073.55","249,521,360.48","237,061,042.13","242,717,403.25","226,221,209.68","253,055,032.71","316,735,284.15","263,292,703.72","332,509,054.67","342,607,512.14","378,444,969.29","419,212,234.06","360,548,138.64","421,980,157.27","347,006,322.14","304,416,848.33","242,579,529.79","323,580,918.67","262,985,900.26","274,862,873.19","269,895,879.17","358,175,356.22","311,168,391.41","253,058,385.84"
预收款项,"162,190,964.67","148,670,131.79","194,563,934.92","222,165,667.87","188,114,473.11","195,907,797.12","254,169,769.67","297,876,665.90","267,458,631.47","226,008,995.00","342,058,694.34","327,657,429.95","366,929,643.56","316,819,046.06","430,223,025.97","422,219,049.04","506,137,520.93","413,032,965.65","503,852,524.97","562,028,143.28","553,944,158.65","499,839,687.48","695,205,883.96","683,757,360.74","750,120,925.97","620,774,934.00","726,952,024.49","661,876,987.89","646,929,972.75","561,424,256.64","598,472,519.38","551,672,451.18","554,579,247.74","471,311,559.01","518,924,522.47","508,224,340.04","500,686,979.28","451,724,672.42","501,453,264.89","524,558,877.13","519,399,143.07","455,657,196.82","527,315,861.12","517,215,850.15","544,755,438.17","469,647,933.00","538,935,078.07","530,035,924.23","525,828,711.43"
