科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"245,101,211.80","605,464,017.08","827,780,452.64","1,041,996,418.47","236,376,244.44","563,492,046.69","788,383,646.07","877,637,602.06","125,190,793.97","270,227,357.25","443,376,208.28","624,654,563.80","181,529,610.20","388,048,716.89","619,140,148.03","993,107,939.11","271,382,181.66","644,622,155.97","952,654,398.19","1,242,188,873.52","256,373,951.23","587,918,037.90","875,854,517.68","1,156,011,633.71","189,827,666.53","477,686,995.00","748,988,455.59","1,016,680,032.27","197,095,596.33","493,524,784.82","749,126,350.08","1,004,769,569.55","196,274,081.27","489,265,043.12","624,554,603.76","868,802,239.95","162,178,965.91","399,695,193.74","620,462,758.60","824,900,686.03","207,713,306.70","484,927,035.14","716,965,836.16"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,"1,917,900.00",,,"635,073.90","635,073.90",,,"188,041.92","356,559.24",,,,,,,"30,223.06",,"125,754.90",,"235,848.83","715,848.83","926,090.18",,,,"523,357.18",,,,"353,620.83",,,,"578,990.09",,"1,155,636.68","1,155,636.68","1,316,077.69",,,
支付其他与投资活动有关的现金,,,,,"227,121.20","472,679.72","691,062.33",,"105,849.03","267,054.24","495,613.56",,,,,,,,,,,,,,,,,,,,,,,,,"42,300,000.00",,,,"30,000,000.00",,,
收到其他与经营活动有关的现金,"14,252,644.49","14,252,644.49","14,252,644.49","23,078,306.51","24,909,321.82","29,000,119.20","34,851,993.61","4,287,947.94","456,557.02","2,070,913.45","3,000,727.88","10,142,040.08","429,559.13","11,370,015.71","12,384,124.70","13,063,406.65","764,704.12","1,733,432.25","3,832,650.48","15,193,786.63","716,185.33","1,350,336.28","3,886,343.31","14,925,631.13","721,588.63","12,542,162.68","17,049,664.39","75,791,679.05","9,932,714.22","2,868,386.04","17,162,246.42","99,104,130.42","5,742,473.34","7,776,584.16","2,884,768.01","68,052,877.95","5,039,782.21","9,794,917.77","8,342,500.97","60,485,144.88","2,080,815.13","7,792,368.20","4,008,023.91"
投资活动现金流出小计,"312,296.26","5,847,159.05","6,202,045.70","11,041,141.23","1,776,294.24","2,696,166.75","3,176,148.94","7,694,053.44","409,445.16","989,995.61","2,211,897.00","4,128,218.06","456,874.52","977,739.50","1,149,877.09","9,471,198.91","2,757,941.95","4,644,724.51","6,234,913.82","20,315,993.14","3,366,094.67","3,645,022.04","16,041,021.94","43,744,783.72","5,751,625.98","11,871,642.55","18,238,224.28","31,831,379.10","3,437,324.80","12,648,662.94","13,928,548.75","15,603,762.60","5,576,155.32","171,263.01","732,522.08","50,859,028.51","1,777.80","638,622.47","32,071,933.18","37,754,508.60","1,075,433.92","1,113,469.70","2,237,925.73"
经营活动现金流入小计,"259,353,856.29","619,716,661.57","843,950,997.13","1,065,074,724.98","261,285,566.26","593,127,239.79","823,870,713.58","881,925,550.00","125,647,350.99","272,486,312.62","446,733,495.40","634,796,603.88","181,959,169.33","399,418,732.60","631,524,272.73","1,006,171,345.76","272,146,885.78","646,385,811.28","956,487,048.67","1,257,508,415.05","257,090,136.56","589,504,223.01","880,456,709.82","1,171,863,355.02","190,549,255.16","490,229,157.68","766,038,119.98","1,092,995,068.50","207,028,310.55","496,393,170.86","766,288,596.50","1,104,227,320.80","202,016,554.61","497,041,627.28","627,439,371.77","937,434,107.99","167,218,748.12","410,645,748.19","629,960,896.25","886,701,908.60","209,794,121.83","492,719,403.34","720,973,860.07"
投资活动产生的现金流量净额,"537,550.10","-4,987,802.69","-4,808,259.34","-8,361,703.23","-607,266.91","-944,913.62","-1,378,283.81","-2,446,858.21","-204,743.58","-533,992.07","-1,755,633.46","-713,910.29","1,739,896.13","2,086,711.53","2,319,244.85","21,202,023.28","-2,476,503.40","-2,765,040.56","61,287,991.45","48,858,370.76","-3,366,094.67","621,074.39","-13,119,952.35","-9,853,706.76","-5,703,012.15","-9,960,396.29","-13,380,451.80","-26,977,673.61","-3,437,324.80","-11,904,912.08","-11,170,870.17","81,213,686.03","-5,576,155.32","-171,263.01","-732,522.08","-50,007,451.90","48,810.44","22,672,580.78","11,474,672.93","101,960,981.33","29,156,429.37","78,307,317.62","101,092,000.03"
购买商品、接受劳务支付的现金,"263,522,820.07","615,226,930.03","818,224,071.74","1,009,032,853.27","209,033,891.39","502,649,914.89","704,560,388.75","737,525,359.99","117,315,849.86","243,615,376.18","376,007,353.69","547,242,287.46","152,214,008.72","327,337,640.63","559,344,612.33","927,200,212.41","263,441,431.96","602,752,462.99","871,703,929.14","1,125,846,403.26","284,734,626.44","579,179,782.66","823,958,297.50","1,068,330,564.34","199,036,435.04","486,577,093.31","748,536,572.46","948,078,387.32","205,745,597.25","454,033,265.78","734,003,045.53","999,621,251.49","207,973,194.97","476,529,513.96","602,622,176.05","810,614,517.11","142,073,108.27","358,082,851.19","518,595,674.38","695,125,813.52","210,277,238.22","443,012,970.88","673,566,050.55"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
