科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"12,153,691.66","79,168,332.07","58,357,103.34","49,483,189.95","29,738,877.60","54,164,997.88","143,773,329.48","80,785,043.98","79,848,167.25","110,777,435.69","158,282,203.30","124,180,943.19","198,020,222.96","179,540,048.89","122,281,175.39","108,655,037.44","345,056,162.70","292,444,624.18","272,423,547.25","233,303,184.60","275,901,937.68","222,273,236.71","248,662,078.63","521,832,936.78","361,097,938.41","366,737,690.98","339,502,798.59","379,959,114.16","387,732,040.91","373,884,167.60","401,123,514.02","372,472,443.44","509,668,690.30","563,798,899.11","593,341,411.51","1,274,485,426.49","1,277,018,464.61","1,906,231,955.81","1,696,392,927.84","1,315,494,333.90","1,642,798,482.52","1,726,766,310.71","1,514,198,566.65","1,608,356,097.52","1,466,378,977.63"
短期借款,,"80,000,000.00","70,000,000.00","50,000,000.00","76,848,675.07","95,374,895.16","266,225,894.73","297,500,000.00","314,000,000.00","252,000,000.00","194,000,000.00","214,029,761.00","323,716,260.60","369,022,599.83","376,323,560.42","376,877,786.08","422,841,583.10","484,064,096.87","502,439,444.91","447,112,281.22","513,431,743.47","516,252,249.82","469,436,858.60","585,206,782.52","603,360,115.76","610,586,012.47","518,386,744.44","411,206,679.81","396,132,884.70","721,088,005.16","636,342,353.39","533,867,668.34","720,232,100.23","616,556,091.48","488,446,794.15","376,707,233.61","392,850,355.25","267,634,053.28","391,360,673.12","410,883,829.29","550,004,232.14","492,828,382.60","586,115,535.38","510,125,720.44","629,748,681.95"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,641,331.03","6,320,060.31","12,755,274.14","6,244,657.07","3,501,645.12","6,640,197.02","8,018,026.55","7,233,439.25","6,624,980.86","7,710,672.15","5,354,219.40","5,632,284.40","5,476,637.52","5,528,721.26","14,570,055.59","14,376,598.64"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,092,590.00","6,889,302.97","12,110,810.63","7,617,902.62","3,820,026.41","15,986,491.08","10,290,016.78","18,529,813.71","26,870,852.71","52,506,701.83","65,654,493.46","89,878,022.88","78,581,763.04","69,104,659.08","66,449,436.09","69,803,813.26","94,514,978.81","87,195,934.80","123,194,132.13","141,704,683.72","160,228,634.30","170,410,729.78","163,105,240.08","176,102,525.12","169,698,630.91","224,017,429.76","275,820,854.20","243,452,903.51","209,543,036.94","216,883,237.37",,"257,287,494.39","260,227,640.58","317,761,259.30","313,317,633.81","314,394,986.17","306,378,319.50","455,932,282.79","487,485,494.33","433,499,949.06","520,652,787.51","660,185,019.24","639,139,760.38","503,858,582.48","498,532,742.40"
应付票据,,"5,640,000.00","16,830,000.00","7,682,792.57","3,705,500.00","3,705,500.00","5,553,488.73","12,400,000.00","24,170,000.00","43,420,000.00","25,140,000.00","12,100,000.00","27,720,000.00","44,960,000.00","27,040,000.00","38,000,000.00","42,820,000.00","16,300,000.00","13,300,000.00","43,990,182.90","38,970,000.00","53,167,386.31","57,397,386.31","49,800,000.00","81,676,886.81","97,205,524.39","70,010,000.00","57,628,565.93","76,358,565.93","102,996,933.67","113,253,942.00","89,676,000.26","105,301,000.26","128,869,000.00","113,056,580.00","135,345,080.00","159,282,152.29","192,940,985.99","171,900,038.90","272,185,751.22","427,536,616.45","515,884,916.13","521,911,291.99","272,608,984.81","328,529,687.60"
应收账款,"107,594,877.40","149,092,511.90","146,462,734.77","140,985,044.36","149,026,632.09","168,434,049.84","218,336,372.94","276,900,955.79","279,033,629.56","311,620,299.30","362,533,201.31","428,898,205.79","535,070,763.78","594,317,833.83","593,415,787.38","661,705,956.09","696,770,352.19","748,651,780.61","754,252,275.04","743,588,778.43","758,696,487.60","850,924,063.80","927,307,307.88","845,377,880.18","898,248,036.03","1,108,370,830.97","996,034,435.92","995,372,844.58","1,077,778,448.32","1,416,290,463.58","269,730,371.54","1,230,119,795.25","1,340,299,275.36","1,560,617,197.14","1,502,476,134.61","1,438,374,147.14","1,588,468,480.15","1,551,486,364.39","1,613,207,191.53","1,985,813,827.94","2,393,646,150.32","2,116,128,582.10","2,320,833,316.76","2,591,280,841.04","2,842,956,069.71"
应付账款,"77,139,203.28","83,117,011.54","69,135,716.70","72,896,069.25","62,357,603.06","56,658,288.07","134,920,632.59","120,718,286.84","150,158,452.85","169,618,203.80","185,598,233.14","248,875,347.71","294,943,056.99","340,461,459.78","257,810,974.96","414,373,655.05","431,095,984.96","408,955,391.13","406,372,142.90","390,328,780.67","386,318,305.83","368,608,351.21","424,846,259.45","329,716,970.68","273,993,783.64","457,181,368.08","308,000,051.95","511,117,490.91","537,290,215.74","771,952,652.90","689,863,446.12","599,684,362.74","649,991,480.28","841,271,190.21","713,381,973.71","712,745,389.29","780,159,362.35","568,501,974.05","517,050,538.53","977,486,269.65","1,115,256,002.57","823,854,054.54","1,081,234,186.53","1,549,336,190.61","1,372,375,666.98"
预付款项,"16,586,912.65","14,486,987.91","31,896,878.35","10,205,360.80","20,073,225.25","13,397,002.15","23,254,728.67","15,535,974.23","4,703,471.29","4,209,774.35","6,392,649.67","29,352,363.30","20,636,050.43","22,981,915.55","19,703,482.14","54,373,042.20","41,894,837.51","48,360,223.98","66,245,105.09","96,331,063.40","91,068,908.63","107,917,920.84","75,895,517.39","67,727,899.34","66,265,314.25","137,688,132.25","77,946,161.68","100,159,588.77","128,204,263.61","99,888,156.15","1,287,762,544.63","89,225,135.14","103,294,499.49","88,380,788.94","99,727,468.33","55,833,798.70","67,709,984.74","62,474,575.52","70,339,076.42","111,981,905.16","143,404,764.83","124,122,233.11","120,462,907.60","93,481,769.00","115,488,991.11"
预收款项,"8,132,639.03","7,566,036.56","7,202,646.81","4,328,639.06","4,023,276.32","2,542,740.70","2,415,486.52","3,304,873.37","210,201.35","210,201.35","210,201.35","2,885,185.59","930,362.11","36,233,784.58","9,237,761.12","5,367,921.77","2,096,303.88","4,347,322.66","4,090,749.71","3,817,654.89","5,769,976.89","6,340,395.05","3,837,448.27","5,725,458.05","3,532,223.81","5,617,207.64","7,433,270.65","9,960,796.07","13,161,787.70","9,386,151.43","5,083,791.43","32,599,753.62","20,734,303.34","10,792,369.60","13,408,746.08","22,184,612.81","22,108,135.78","30,057,389.70","15,627,274.57","32,080,995.34","19,896,617.69","47,309,212.69","43,409,332.90","34,606,604.35","40,477,398.63"
