科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"806,618,427.99","2,602,707,232.49","4,093,401,418.21","5,190,756,642.03","1,755,353,572.83","5,056,332,185.62","9,508,027,103.93","9,147,434,734.91","2,012,583,515.72","4,724,232,919.48","7,833,471,140.79","10,852,064,339.05","2,838,524,203.17","5,575,733,505.08","8,200,889,851.47","11,530,169,448.98","3,255,934,836.06","6,949,543,241.48","10,651,357,143.28","14,475,042,792.92","3,204,239,643.28","16,632,286,380.55","26,352,182,018.16","13,713,755,825.88","10,111,700,483.09","6,503,408,898.54","9,143,781,734.27","12,488,860,000.00","1,945,679,160.40","4,988,099,949.81","8,064,981,535.74","10,925,793,644.15","1,345,429,896.96","3,557,138,655.32","4,626,848,555.90","6,451,785,145.12","1,213,305,083.30","2,234,040,686.49","4,943,453,956.90","8,623,463,797.14","3,361,853,845.05","7,579,486,060.70","10,896,890,651.91","11,108,162,642.67","3,159,664,120.95","6,361,682,736.50","9,589,948,577.00","12,606,187,264.66","3,007,270,203.37"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"30,543,198.28",,,,"310,305,800.00",,,,"459,120,000.00",,"1,390,300,000.00",,"1,390,300,000.00",,,,,,,,,,,,,,,,,"19,053.00",,,,,,,,
收到的税费返还,,,,"42,225,060.08",,"10,946,134.65","15,363,907.69","51,864,001.03","4,093,456.29","4,093,456.29","4,093,456.29","4,093,456.29",,,,,,,,,,,,,,,,,,,,,,,,,"413,052.82","679,218.16","979,726.04","1,433,980.18","341,337.37","341,337.37","341,337.37","341,337.37",,"228,622.57","883,695.49","1,133,058.52",
支付其他与投资活动有关的现金,,,,"190,015.90",,,,"28,911,440.00",,,,,,,,,,,,,,,,"23,884,000.00",,"49,203,195.71","50,326,260.71","50,593,000.00","200,000,000.00",,,,,,,,,,,,,,,"3,659,254.43",,,,,
收到其他与经营活动有关的现金,"19,824,966.14","34,676,035.50","162,842,805.79","48,062,102.65","530,483,455.78","541,787,838.26","388,584,568.16","870,842,057.80","105,441,768.87","28,927,800.45","131,893,516.55","52,519,569.06","192,320,694.10","204,687,316.70","247,069,889.07","106,365,351.12","47,041,583.49","63,617,347.49","99,571,500.81","111,551,389.22","180,442,857.45","168,366,578.77","319,214,701.01","97,528,012.91","275,190,278.21","270,223,981.42","409,345,280.46","129,619,000.00","39,675,237.03","57,111,037.00","171,941,844.31","81,234,402.77","86,682,079.10","123,655,333.89","399,947,403.29","55,403,964.59","8,625,993.34","31,044,822.52","175,495,886.07","260,774,773.00","79,795,917.72","70,967,911.31","139,653,601.87","125,350,475.47","10,992,995.21","24,539,498.68","45,759,207.80","83,007,590.79","44,410,746.16"
投资活动现金流出小计,"126,473,772.43","835,942,289.76","1,000,128,723.01","869,699,171.46","333,630,953.85","860,909,433.68","2,472,786,263.90","4,380,843,341.43","132,741,803.96","863,404,763.24","1,268,765,593.29","1,490,578,902.15","585,612,344.18","1,198,526,955.27","1,641,980,333.58","2,184,535,937.97","399,413,669.04","1,231,478,013.27","1,728,502,449.00","2,790,645,959.00","1,611,268,079.02","2,519,132,680.40","2,944,556,253.78","3,490,041,412.28","656,991,769.33","1,006,432,907.30","1,614,119,578.55","2,049,607,000.00","675,176,262.11","948,851,236.85","1,573,975,641.29","2,002,525,309.32","263,866,305.82","473,017,121.18","1,542,376,888.01","1,918,509,243.64","371,956,600.10","564,553,109.89","927,611,211.41","1,338,414,208.84","1,002,167,021.26","1,299,400,783.42","1,599,599,263.71","1,382,901,920.80","540,407,734.12","700,883,385.41","1,434,691,810.79","1,262,603,829.74","258,121,213.95"
经营活动现金流入小计,"826,443,394.13","2,637,383,267.99","4,256,244,224.00","5,281,043,804.76","2,285,837,028.61","5,609,066,158.53","9,911,975,579.78","10,070,140,793.74","2,122,118,740.88","4,757,254,176.22","7,969,458,113.63","10,908,677,364.40","3,030,844,897.27","5,780,420,821.78","8,447,959,740.54","11,636,534,800.10","3,302,976,419.55","7,013,160,588.97","10,750,928,644.09","14,586,594,182.14","3,384,682,500.73","16,800,652,959.32","26,671,396,719.17","13,811,283,838.79","10,386,890,761.30","6,773,632,879.96","9,553,127,014.73","12,618,479,000.00","1,985,354,397.43","5,045,210,986.81","8,236,923,380.05","11,007,028,046.92","1,432,111,976.06","3,680,793,989.21","5,026,795,959.19","6,507,189,109.71","1,222,344,129.46","2,265,764,727.17","5,119,929,569.01","8,885,672,550.32","3,441,991,100.14","7,650,795,309.38","11,036,885,591.15","11,233,854,455.51","3,170,657,116.16","6,386,450,857.75","9,636,591,480.29","12,690,327,913.97","3,051,680,949.53"
投资活动产生的现金流量净额,"-126,473,772.43","-835,942,289.76","-1,000,128,723.01","-869,699,171.46","-333,630,953.85","-860,909,433.68","-2,472,786,263.90","-4,380,843,341.43","-132,741,803.96","-863,404,763.24","-1,268,765,593.29","-1,490,577,902.15","-585,612,344.18","-949,962,305.27","-1,393,415,683.58","-1,935,971,287.97","-149,413,669.04","-759,820,647.00","-1,256,845,082.73","-2,317,488,592.73","-1,611,268,079.02","-2,519,132,680.40","-2,944,556,253.78","-3,490,041,412.28","-656,991,769.33","-1,006,432,907.30","-1,614,119,578.55","-2,049,606,000.00","111,659,409.72","-162,015,565.02","-787,095,069.46","-1,215,689,637.49","-263,866,305.82","-473,017,121.18","-1,542,376,888.01","-1,918,504,343.64","-404,450,944.15","2,952,546.06","-138,814,055.46","-632,828,847.29","-1,002,167,021.26","-1,299,400,483.42","-282,019,663.71","9,753,679.20","-540,407,734.12","-700,883,385.41","-1,434,691,810.79","-1,262,602,579.74","-258,121,213.95"
购买商品、接受劳务支付的现金,"419,477,830.21","1,147,441,867.96","1,993,587,483.93","2,100,653,890.18","612,028,703.47","964,195,746.64","2,436,071,990.07","2,277,699,764.28","861,357,717.52","1,406,125,884.28","2,146,297,806.88","2,441,848,125.18","739,480,415.05","1,350,329,852.88","1,975,731,892.84","2,858,761,816.75","955,105,530.20","1,524,107,826.77","3,662,349,151.54","5,268,338,627.21","1,164,503,889.38","12,078,515,167.74","20,309,224,933.85","5,368,672,782.57","8,333,444,690.12","2,040,014,311.52","3,301,051,699.56","4,953,006,000.00","1,602,010,080.98","3,254,261,016.20","5,579,109,053.48","6,432,212,187.12","1,468,770,436.20","2,833,421,824.58","3,636,755,297.62","4,652,185,921.40","1,103,240,471.92","1,328,995,008.67","2,623,501,269.84","3,844,756,599.66","1,499,874,502.30","3,256,464,803.45","5,234,430,345.52","5,267,276,335.55","1,485,688,610.20","2,562,552,329.22","4,156,071,616.42","5,904,094,934.15","1,146,710,413.06"
吸收投资收到的现金,,"72,710,000.00","72,710,000.00","127,240,000.00",,,,"704,260,000.00",,,,"39,000,000.00",,,"196,000,000.00","196,000,000.00",,"196,000,000.00","196,000,000.00","196,000,000.00",,,,"9,800,000.00","39,200,000.00",,,"47,000,000.00",,,,"78,466,350.00",,,,,,,,,,,,,,,,,
