科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"613,591,981.00","1,427,176,893.00","2,293,888,840.00","3,153,792,042.00","727,590,440.00","1,689,117,581.00","2,760,329,265.00","3,665,888,153.00","746,877,099.00","1,723,354,861.00","2,677,905,728.00","3,669,238,812.00","821,500,627.00","1,810,468,417.00","2,813,614,331.00","3,940,495,743.00","978,531,763.00","2,071,484,236.00","4,476,122,773.00","5,948,507,981.00","1,175,654,460.00","2,602,481,842.00","3,997,379,011.00","5,224,958,913.00","1,134,573,852.00","2,642,396,371.00","4,190,559,988.00","5,831,463,236.00","1,246,159,503.00","3,363,635,092.00","5,260,436,477.00","6,354,738,487.00","1,331,610,123.00","2,911,054,086.00","4,733,362,922.00","6,954,608,508.00","1,367,002,823.00","3,012,338,728.00","4,727,074,103.00","8,460,561,925.04","1,594,227,099.42","3,346,549,157.49","5,171,606,814.20"
二、营业利润,"369,942,034.00","810,272,634.00","1,223,963,845.00","1,692,026,298.00","377,856,671.00","911,091,343.00","1,336,775,136.00","1,665,779,750.00","251,020,721.00","583,030,813.00","916,092,874.00","1,399,207,280.00","306,096,729.00","715,231,171.00","1,139,113,708.00","1,681,308,038.00","386,010,951.00","837,339,190.00","1,953,485,958.00","2,685,785,510.00","530,442,956.00","1,318,071,853.00","2,065,381,268.00","2,578,867,263.00","601,353,021.00","1,364,519,375.00","2,201,420,082.00","2,993,754,244.00","475,492,566.00","1,276,447,134.00","2,103,470,292.00","3,223,395,693.00","509,160,067.00","1,355,580,257.00","2,310,473,333.00","3,669,039,535.00","712,000,357.00","1,637,682,040.00","3,160,957,905.00","3,998,608,179.36","770,631,868.26","1,709,993,908.38","3,911,722,569.61"
减:营业成本,"184,517,962.00","488,686,371.00","839,664,656.00","1,204,867,785.00","264,592,611.00","605,529,749.00","1,117,648,488.00","1,536,323,617.00","357,003,512.00","860,682,748.00","1,346,205,309.00","1,701,119,423.00","371,270,462.00","807,925,617.00","1,258,708,296.00","1,688,077,195.00","451,532,501.00","973,194,355.00","2,011,820,754.00","2,537,972,047.00","417,665,666.00","860,320,330.00","1,328,278,636.00","1,889,475,806.00","428,000,172.00","932,227,177.00","1,385,924,356.00","1,960,973,638.00","456,874,661.00","1,560,970,049.00","2,315,525,817.00","2,252,684,529.00","487,890,449.00","1,022,649,387.00","1,604,202,391.00","2,423,774,807.00","407,522,628.00","971,536,970.00","1,486,422,266.00","4,075,808,065.80","662,034,516.84","1,293,302,236.75","1,907,359,370.39"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"18,810,571.00","43,601,425.00","70,906,131.00","96,688,318.00","23,162,825.00","51,429,607.00","80,563,115.00","109,871,828.00","21,792,385.00","48,476,425.00","76,279,627.00","104,694,395.00","25,237,457.00","55,872,003.00","86,847,863.00","120,435,938.00","27,593,876.00","60,130,863.00","135,928,098.00","190,979,796.00","43,804,869.00","95,640,114.00","144,888,131.00","198,834,988.00","47,309,145.00","107,890,544.00","168,912,228.00","237,035,732.00","53,139,668.00","130,283,993.00","205,133,997.00","287,213,705.00","60,966,755.00","128,108,363.00","205,896,065.00","316,582,365.00","60,703,258.00","93,059,232.00","106,614,403.00","194,860,607.22","17,714,571.25","33,319,047.26","73,320,995.59"
营业外收入,"2,569,596.00","8,971,855.00","15,279,997.00","22,550,062.00","2,300,538.00","8,185,620.00","13,496,079.00","17,978,783.00","3,630,507.00","7,172,125.00","15,191,044.00","23,359,160.00","3,827,153.00","11,842,611.00","18,666,773.00","25,100,164.00","4,588,456.00","10,291,842.00","23,413,987.00","38,226,451.00","6,729,607.00","14,034,939.00","26,159,131.00","25,232,013.00","6,167,288.00","14,125,494.00","20,539,523.00","61,242,222.00","7,001,436.00","31,835,467.00","153,953,925.00","157,007,745.00","15,610,768.00","41,553,459.00","47,511,675.00","74,875,607.00","29,273,011.00","84,604,325.00","100,584,219.00","113,901,626.73","8,362,087.47","21,605,094.32","34,158,001.63"
销售费用,"1,815,298.00","3,461,394.00","5,211,032.00","7,690,825.00","4,116,862.00","10,514,106.00","14,052,653.00","25,783,256.00","6,607,429.00","11,185,728.00","15,267,451.00","24,787,401.00","5,794,513.00","13,609,075.00","15,173,301.00","25,286,603.00","6,460,896.00","12,805,139.00","12,982,125.00","19,020,462.00",367.00,"170,771.00","373,115.00","1,658,769.00","1,316,145.00","2,943,746.00","12,166,423.00","34,431,748.00","6,290,256.00","20,225,026.00","32,908,204.00","47,420,262.00","7,090,003.00","14,970,492.00","21,336,078.00","36,477,418.00","3,940,243.00","10,932,619.00","16,472,591.00","25,961,403.12","2,067,671.63","6,792,796.36","8,155,295.97"
减:营业外支出,"86,472.00","251,643.00","2,149,254.00","4,240,337.00","1,333,417.00","14,357,822.00","15,853,357.00","17,309,188.00","270,207.00","1,170,449.00","1,427,280.00","1,271,947.00","2,350.00","335,991.00","570,036.00","5,429,070.00","780,130.00","2,325,368.00","7,881,618.00","6,031,959.00","282,041.00","1,943,437.00","3,692,485.00","6,417,774.00","124,204.00","324,273.00","624,684.00","1,836,006.00","467,498.00","2,688,694.00","15,620,941.00","10,182,808.00","584,171.00","1,542,975.00","2,523,570.00","19,565,050.00","395,069.00","3,028,259.00","4,812,081.00","79,950,954.29","1,167,345.56","3,802,112.65","7,466,276.17"
管理费用,"40,917,571.00","86,031,236.00","162,298,110.00","162,075,062.00","47,491,538.00","94,542,771.00","141,430,062.00","191,780,681.00","45,085,927.00","96,944,307.00","158,990,759.00","218,006,004.00","45,725,806.00","101,830,944.00","155,233,462.00","211,655,300.00","59,620,853.00","112,809,602.00","205,424,853.00","301,292,186.00","74,608,863.00","141,025,121.00","203,523,591.00","313,324,957.00","64,842,902.00","150,983,092.00","227,986,702.00","361,942,473.00","70,180,045.00","173,199,134.00","253,205,489.00","377,899,914.00","71,297,337.00","156,730,542.00","239,302,317.00","407,346,192.00","70,671,367.00","177,409,477.00","255,247,731.00","374,325,510.69","67,448,477.94","172,031,098.43","243,241,642.86"
其中:非流动资产处置净损失,,,,,,,,"44,465.00",,,,"237,229.00",,"161,841.00","216,445.00","4,491,434.00",,"1,192,097.00","1,201,954.00","2,747,173.00",,,"124,494.00","181,559.00","35,653.00","47,354.00","47,354.00","248,381.00","5,884.00",,"13,076.00","4,356,798.00","123,052.00","239,749.00","360,334.00","14,131,513.00",225.00,"26,684.00","449,630.00","71,396,222.34","731,000.70","2,301,688.44","3,483,055.26"
