科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"43,045,211.11","79,553,898.36","73,686,724.77","50,125,703.70","753,365,671.55","750,777,950.04","735,671,807.80","736,195,966.08","733,384,370.27","697,422,177.42","748,553,557.47","744,010,614.53","659,253,060.08","642,298,563.06","665,552,944.48","640,833,915.91","652,031,210.83","321,153,339.23","139,585,743.21","490,130,638.82","155,444,084.33","270,679,774.12","250,518,152.81","193,114,962.01","245,634,043.29","116,952,078.15","192,403,878.84","137,060,140.75","82,760,413.08","97,590,968.72","164,206,959.96","357,236,505.12","454,985,377.66","264,364,271.70","156,414,249.55","284,847,927.76"
短期借款,"35,000,000.00","61,158,251.31","20,000,000.00","68,941,430.90",,"9,828,758.01","28,284,478.82","66,551,249.60","83,823,474.39","85,700,742.97","54,702,357.50","97,431,424.27","42,662,393.42",,,,"21,125,469.72","21,020,503.96",,"31,314,189.00","44,130,126.16","99,983,031.42","131,781,802.01","99,571,136.21","138,459,115.84","140,233,967.61","164,936,000.00","38,767,200.00",,"16,342,031.24","55,718,100.00","239,253,936.50","238,356,319.60","33,000,000.00","9,000,000.00","15,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,"2,178,991.93","1,720,375.59","409,674.18","46,620.00",,"1,447,754.54","990,188.79","759,805.22","1,552,276.52",,"520,512.53","259,642.72","253,327.22","256,008.92"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,"724,578.52","1,043,208.88","1,043,208.88","187,200.00","2,813,703.61","3,649.91",,,"1,305,000.00",,,,,
应收票据,"5,195,240.98",,"4,708,858.42","730,000.00","1,290,290.86","2,781,996.15","2,923,220.05","7,800,837.49","3,765,833.60","4,965,613.68","16,598,906.97","13,153,788.07","13,295,651.38","26,591,738.25","23,954,952.33","23,086,339.74","32,006,333.66","37,350,361.05","45,608,805.81","23,518,754.56","24,715,271.71","51,647,506.04","53,265,752.33","65,124,047.23","45,875,843.48","56,176,790.60","43,136,559.67","20,713,505.42","36,548,699.03","39,265,379.71","35,342,848.88","32,769,645.60","24,414,168.59","14,495,209.54","19,365,845.27","13,514,895.36"
应付票据,"18,485,278.92","26,321,942.00","26,380,000.00","21,738,400.00","20,428,400.00","19,465,000.00","8,775,000.00",,,,,,,,,"1,127,520.00",,,,,,"61,421,457.26","102,127,073.00","86,984,546.00","128,710,980.25","120,415,352.70","80,668,693.45","89,833,903.30","72,312,815.23","64,240,660.68","84,169,779.40","81,826,139.91","63,713,469.24","43,846,980.98","61,530,000.00","148,613,184.52"
应收账款,"51,097,861.83","58,281,797.78","46,104,964.03","57,960,095.49","110,026,332.22","139,351,558.44","101,922,189.80","144,641,473.34","155,411,555.47","159,575,346.70","131,064,950.69","173,669,588.37","145,657,451.63","162,989,691.62","147,735,066.17","188,101,741.34","201,874,554.16","229,418,389.81","219,530,854.15","221,908,318.63","212,474,918.01","199,321,512.38","195,514,734.10","195,774,270.90","147,777,952.18","173,820,304.84","150,266,408.98","152,301,596.39","153,891,952.88","125,122,607.81","182,174,979.55","211,539,416.70","170,658,872.16","188,477,449.53","188,545,488.73","200,571,008.42"
应付账款,"17,752,654.10","35,930,143.42","87,466,842.45","84,449,203.48","100,430,141.18","100,927,008.63","102,768,262.09","92,549,746.50","103,255,357.48","68,881,408.97","104,850,054.08","126,228,950.72","87,518,046.42","109,126,807.05","108,014,918.69","130,771,931.87","138,811,211.44","113,127,888.19","119,974,078.03","113,972,039.34","87,362,558.17","88,899,497.79","144,970,677.92","71,077,205.36","54,597,214.09","61,373,689.87","68,310,446.46","49,220,135.45","48,097,021.04","37,946,463.02","82,833,007.70","55,406,900.38","52,603,451.54","56,244,883.99","65,244,618.38","61,893,884.94"
预付款项,"7,745,514.75","22,561,661.20","5,239,508.38","27,899,926.35","19,160,337.49","27,661,196.87","42,680,040.97","45,862,628.04","9,383,509.82","30,895,326.29","14,392,507.99","16,837,936.41","18,625,364.77","30,209,906.93","26,546,783.82","9,518,622.71","12,287,532.23","12,144,932.15","29,891,287.67","25,517,154.94","6,379,779.08","13,544,582.85","9,414,145.69","9,521,383.80","7,717,487.82","7,541,389.41","4,638,099.98","11,107,320.15","9,728,283.19","11,040,949.47","7,197,883.76","5,253,106.06","15,281,377.21","25,317,155.27","26,640,600.87","28,009,354.04"
预收款项,"914,578.50","1,938,599.62","6,568,422.49","7,703,307.40","6,593,353.12","16,281,487.73","2,022,865.48","3,144,317.04","2,192,141.70","2,449,214.92","2,376,516.86","2,942,411.26","2,347,931.95","2,181,468.91","1,179,560.74","2,330,687.15","2,241,930.82","2,296,705.74","629,019.32","1,897,477.47","3,481,256.62","1,409,013.37","1,032,308.33","1,761,172.26","2,662,330.90","1,848,127.73","1,803,831.29","1,986,510.31","2,533,660.96","2,484,524.98","5,354,743.82","3,099,771.30","1,933,829.59","4,427,281.06","2,585,316.45","3,178,439.29"
其他应收款,"1,277,686.75","1,790,856.30","789,623.94","954,627.57","1,278,056.24","2,019,642.94","1,847,174.23","3,423,270.16","2,985,948.11","3,240,622.59","3,345,515.07","5,364,841.31","4,833,368.22","5,276,770.71","5,471,640.18","4,223,984.81","5,861,400.38","5,570,160.46","3,561,723.71","4,153,358.17","3,348,865.18","3,431,428.12","7,098,764.59","4,149,825.51","3,410,142.77","4,332,824.88","3,189,397.76","2,326,080.61","3,855,146.57","4,968,128.43","4,541,459.97","3,913,797.63","3,804,414.94","5,191,434.49","4,406,161.96","3,620,745.44"
应付职工薪酬,"2,224,595.56","2,794,296.62","3,193,015.21","910,663.04","1,265,470.43","2,136,506.40","3,972,342.72","1,362,325.19","1,768,884.60","3,037,005.63","4,566,769.37","2,646,305.28","3,625,719.92","4,691,783.97","4,377,244.07","3,199,642.64","4,285,115.19","5,105,862.10","4,864,646.49","3,195,367.70","3,903,886.26","4,647,257.91","5,436,998.20","3,459,043.77","4,287,852.67","5,407,684.77","5,394,926.66","3,413,238.63","4,155,500.96","4,732,387.82","7,181,906.14","4,414,684.67","4,871,281.73","6,179,996.95","9,981,625.43","5,048,569.66"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"9,332,538.79","2,245,595.88","4,749,229.59","6,488,678.00","-311,024.94","5,433,616.33","-8,412,169.53","-1,160,995.05","-2,169,468.88","-2,400,969.28","-108,862.35","1,238,721.18","-1,659,303.59","5,423,048.52","1,697,801.84","848,165.76","3,361,310.80","5,951,715.14","5,242,301.01","9,364,105.65","9,977,215.58","8,199,626.89","9,649,339.25","12,279,548.15","9,590,143.17","12,279,373.30","16,105,470.12","18,438,067.52","7,254,382.51","11,606,570.45","16,234,138.57","21,090,527.26","18,096,985.41","24,063,727.93","9,675,997.79","1,665,562.88"
应收利息,,,,,,,"3,316,800.00","2,587,500.00","2,587,500.00",,"1,559,708.00","2,948,394.56","3,102,188.00","548,831.29","447,333.34","2,966,910.09","677,362.60","232,830.06",,,,,"3,129,112.31","5,525,887.75","2,200,804.86","3,259,041.10","4,021,885.38","2,486,790.47","2,331,397.26","1,074,027.41","623,821.93",,"679,397.27","772,846.93","254,958.90",
应付利息,"70,875.00","52,800.00","27,000.00","33,000.00",,,,,,,,,,,,,,,,,,,"1,136,373.20","1,678,059.06","1,091,155.68","750,794.52","168,649.67","117,956.70",,,"90,141.27","32,670.00","2,026,655.16","39,920.00","11,798.63",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"32,003,711.17","37,277,379.72","68,611,900.37","93,627,347.44","91,921,763.92","92,421,490.91","105,155,742.58","91,328,750.30","108,098,865.47","97,320,779.75","84,324,840.99","114,821,688.43","118,235,944.32","114,504,432.32","121,935,845.90","164,253,489.34","148,807,359.23","148,854,333.15","173,712,947.93","178,938,719.45","147,038,984.59","145,509,951.19","171,390,554.04","152,910,139.88","155,291,262.88","133,937,772.75","136,084,009.49","154,830,062.99","147,364,894.60","117,751,958.65","170,986,198.76","188,867,068.14","202,402,263.30","165,005,560.48","176,582,691.35","226,525,189.14"
其他应付款,"161,693.28","143,207.32","982,470.66","122,908.76","1,444,572.57","1,267,564.57","149,851.36","3,903,235.60","4,538,229.44","1,425,862.98","955,584.67","79,655.08","243,732.76","274,490.73","1,436,346.73","789,668.78","1,481,395.29","1,736,235.13","1,446,100.92","1,783,845.31","2,360,758.63","1,633,774.85","4,234,930.29","1,520,831.03","1,579,826.45","1,347,835.31","4,716,500.77","1,828,881.67","1,864,415.64","1,638,016.33","40,971,485.73","33,216,918.29","31,589,902.06","30,437,232.46","32,869,780.66","29,295,764.99"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,"310,000,000.00","461,292,831.54","180,906,970.12","528,874,904.54","501,715,704.34","561,305,021.46","513,406,329.31","561,433,273.13","587,767,532.94","585,742,380.74","415,842,149.61","376,480,501.75","403,357,793.35","177,481,496.92","106,261,938.42","13,103,133.40","622,147.93","54,969,247.08","1,635,136.67"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"140,365,226.59","199,465,593.36","199,141,579.91","231,297,700.55","977,042,452.28","1,015,013,835.35","993,516,975.43","1,031,840,425.41","1,015,617,582.74","993,419,866.43","999,839,987.18","1,070,806,851.68","963,003,028.40","982,419,934.18","991,644,566.22","1,032,985,003.94","1,053,545,753.09","1,064,724,345.91","1,073,184,194.02","1,125,073,914.69","1,078,276,807.44","1,185,850,459.04","1,253,815,229.26","1,141,247,221.98","1,169,750,484.59","1,083,834,354.67","1,119,482,620.84","898,115,400.93","813,951,477.15","800,931,618.77","744,107,926.25","905,841,477.67","885,849,517.06","664,505,718.59","627,432,570.93","758,980,265.75"
流动负债合计,"83,942,214.15","130,584,836.17","149,366,980.40","190,387,591.58","129,850,912.36","155,339,941.67","137,560,630.94","166,349,878.88","193,408,618.73","159,093,266.19","167,342,420.13","230,567,467.79","134,738,520.88","121,697,599.18","116,705,872.07","139,067,616.20","171,306,433.26","149,238,910.26","132,156,145.77","161,527,024.47","151,215,801.42","266,193,659.49","401,094,080.72","279,374,750.72","342,021,827.93","343,844,025.81","344,918,222.03","203,609,543.49","136,217,796.34","138,990,654.52","293,858,302.63","438,341,548.31","413,191,894.33","198,240,023.37","190,899,137.34","264,695,406.28"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,838,771.46",,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,"1,529,750.00","1,529,750.00","1,529,750.00","1,529,750.00","7,142,960.00","7,142,960.00","7,142,960.00","7,142,960.00","7,142,960.00","7,142,960.00","7,142,960.00","7,142,960.00","7,142,960.00","7,142,960.00"
固定资产,"41,779,801.62","74,143,230.82","96,170,160.00","97,219,594.75","143,412,113.94","146,431,587.55","187,728,145.71","204,888,950.82","201,355,492.54","198,828,040.33","251,065,933.47","272,628,227.94","266,046,575.65","257,620,271.45","279,673,355.74","274,567,142.54","268,700,826.39","262,100,844.53","264,263,621.89","260,852,532.86","262,468,512.70","256,510,228.06","243,654,334.62","236,912,704.63","231,336,101.13","231,677,073.21","225,451,738.50","246,043,517.04","238,943,222.48","231,933,304.77","279,730,373.89","272,031,759.12","284,656,192.21","420,278,948.41","421,238,649.64","423,764,627.57"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"359,533.67","283,861.97","67,596.24","7,954.10",,"217,163.18","148,528.32","113,970.78","2,569,895.66","2,230,210.11","2,201,440.06","2,055,672.96","1,953,757.33","1,954,159.58"
在建工程,"632,244.45","7,191,429.53","55,769,387.98","79,958,246.98","28,553,431.13","38,899,029.45","16,630,772.33","8,392,735.57","50,091,470.54","62,121,850.45","20,712,597.78","17,206,822.89","24,026,670.43","27,819,036.81","7,309,228.55","11,802,818.84","15,019,543.73","16,785,889.98","14,685,096.44","14,809,850.24","15,689,533.30","17,070,557.53","90,449,157.45","102,624,087.64","100,952,954.16","104,538,709.14","138,872,105.27","120,213,629.23","123,870,543.81","130,738,759.66","137,103,868.40","147,593,201.41","138,541,206.49","22,799,421.66","47,887,465.15","46,367,989.42"
其他非流动负债,,,,,,,,,,,,,,,,,,,"8,239,600.00","8,239,600.00","8,239,600.00","8,239,600.00",,,,,,,,,,,,,,
工程物资,,,,,,,"146,198.05","134,011.78","130,043.25","74,996.85","74,990.93","72,377.56","67,182.82","67,182.82",,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,,,,,"8,239,600.00","8,239,600.00","8,239,600.00","8,239,600.00","9,628,883.67","9,553,211.97","9,336,946.24","9,277,304.10","15,269,560.00","15,361,723.18","14,981,108.32","14,728,060.78","23,465,495.66","22,907,320.11","22,660,060.06","22,295,802.96","21,811,241.77","21,470,037.35"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"83,942,214.15","130,584,836.17","149,366,980.40","190,387,591.58","129,850,912.36","155,339,941.67","137,560,630.94","166,349,878.88","193,408,618.73","159,093,266.19","167,342,420.13","230,567,467.79","134,738,520.88","121,697,599.18","116,705,872.07","139,067,616.20","171,306,433.26","149,238,910.26","140,395,745.77","169,766,624.47","159,455,401.42","274,433,259.49","410,722,964.39","288,927,962.69","351,358,774.17","353,121,329.91","360,187,782.03","218,971,266.67","151,198,904.66","153,718,715.30","317,323,798.29","461,248,868.42","435,851,954.39","220,535,826.33","212,710,379.11","286,165,443.63"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"76,000,000.00","82,880,000.00","82,880,000.00","82,880,000.00","110,880,000.00","110,880,000.00","110,880,000.00","110,880,000.00","110,880,000.00","110,880,000.00","110,880,000.00","110,880,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","166,320,000.00","332,640,000.00","332,640,000.00","343,827,605.00","343,827,605.00","343,827,605.00","343,827,605.00","343,827,605.00","343,827,605.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"26,581,720.47","40,616,920.47","40,616,920.47","40,616,920.47","798,288,784.47","798,288,784.47","806,882,540.47","806,882,540.47","806,882,540.47","806,882,540.47","806,882,540.47","806,882,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","751,442,540.47","585,122,540.47","585,122,540.47","703,923,747.86","703,923,747.86","703,923,747.86","703,923,747.86","703,923,747.86","703,923,747.86"
无形资产,"7,655,045.81","21,040,645.28","20,601,633.56","20,491,880.63","20,382,627.70","20,272,374.77","21,481,371.84","21,337,868.91","21,194,365.98","21,050,863.05","22,369,860.12","22,188,857.19","22,007,854.26","25,052,506.19","27,013,170.73","26,538,089.90","30,471,969.28","29,620,123.45","28,987,233.94","28,688,790.18","28,244,795.29","27,357,055.18","27,206,893.36","26,194,076.01","25,994,832.39","25,850,801.98","56,646,406.66","56,284,990.69","55,781,927.48","55,321,513.99","67,525,382.68","66,898,869.47","66,516,628.98","68,840,236.69","68,075,918.00","67,364,152.10"
