科目,2007-12-31,2008-12-31,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"2,143,345.47","4,356,107.75","3,168,934.76","3,775,674.82","4,071,933.96","4,059,599.68","3,862,569.82","4,695,423.34","5,213,352.05","7,094,216.83","2,427,896.00","2,201,962.48","1,699,759.59","1,636,636.80","1,803,558.26","1,801,851.35","1,266,967.08","1,328,154.72","1,368,603.57","1,473,606.99","1,450,207.36","1,490,710.88","11,446,675.04","12,160,575.96","11,429,728.77","11,141,549.92","11,053,108.36","11,603,534.22","11,364,767.39","14,015,873.65","11,331,406.43","10,731,820.14","12,039,369.28","17,135,916.87","18,473,455.84","11,386,210.01","7,614,529.75"
应付职工薪酬,"2,288,427.53","2,155,418.87","2,150,331.19","2,169,257.79","2,215,180.77","2,268,470.86","2,285,136.79","2,447,460.83","2,538,439.54","2,557,862.11","1,051,575.22","2,851,637.32","2,728,084.63","2,787,443.69","1,216,973.22","2,960,279.94","2,496,454.95","2,619,724.68","1,714,258.59","5,635,130.52","1,970,728.24","1,997,135.06","912,585.01","6,377,107.63","2,198,795.60","2,897,104.01","826,507.81","7,744,843.72","4,492,541.37","6,493,875.15","5,587,316.97","12,519,017.62","5,292,517.76","8,447,842.25","8,595,832.31","15,140,160.26","6,521,823.43"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"915,595.57","-2,976,109.36","-1,380,142.94","-2,893,598.65","-3,198,486.44","-3,648,842.72","-2,446,357.30","6,514,480.54","-268,447.63","3,326,910.84","6,681,711.06","8,762,507.39","4,791,139.87","2,749,073.78","3,970,690.92","2,465,868.63","714,890.28","4,372,579.14","3,927,353.95","5,022,414.58","2,922,606.28","2,918,519.66","1,559,291.92","3,603,139.39","5,347,115.67","4,275,748.85","6,337,578.72","7,835,543.12","7,452,129.64","4,000,907.93","6,965,347.37","5,177,459.85","4,255,641.02","2,487,104.95","4,673,140.15","2,885,251.54","2,741,708.38"
应收利息,,,,,,"1,366,042.81","2,521,848.06","8,252,220.95","1,020,692.06","5,032,034.53","6,534,321.13","8,372,981.30","3,453,373.96","3,992,621.73","3,589,197.17","6,081,361.64","6,578,036.19","6,813,313.54","8,944,721.88","11,457,522.98","6,673,988.70","8,446,589.20","5,137,129.29","8,677,395.60","12,096,135.00","16,017,054.82","19,233,418.38","20,209,057.20","8,657,363.39","10,024,485.98","14,698,388.23","15,906,236.73","17,320,677.58","18,436,266.93","280,496.33","256,946.43","106,550.05"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"1,990,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"31,943,350.26","33,386,678.58","38,516,784.19","38,585,201.69","41,114,029.10","29,537,605.14","36,189,963.30","31,446,145.32","38,743,464.12","43,564,429.82","43,315,045.34","31,402,600.91","30,854,596.74","29,102,398.84","30,572,166.81","33,439,487.78","38,354,481.25","43,266,117.45","41,935,539.70","22,712,926.34","24,925,475.06","23,882,011.81","33,259,352.36","35,216,829.83","26,975,163.88","26,778,439.64","22,392,810.06","21,489,050.76","28,077,489.99","39,559,223.08","48,171,292.64","25,423,659.93","97,000,942.31","60,334,212.94","44,791,605.37","36,025,514.57","48,483,583.40"
其他应付款,"6,164,824.56","193,790.09","325,013.83","8,198,464.70","518,762.27","453,699.94","493,600.30","1,638,208.87","2,137,084.20","7,842,988.16","4,476,421.93","4,822,086.10","18,458,210.26","14,902,977.86","16,888,887.34","16,510,340.95","14,438,384.90","16,756,583.48","17,566,123.04","16,607,910.93","16,674,079.66","15,040,648.51","9,930,203.62","8,928,250.29","9,069,101.74","10,578,586.07","12,222,692.04","8,814,833.89","7,771,630.69","8,703,732.03","9,620,863.79","9,074,630.27","9,193,979.74","10,065,788.18","9,106,979.24","11,369,985.85","9,066,270.78"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,"320,591.33","233,157.32","204,012.65","109,289.30","34,000.00","2,817,241.00","1,433,724.19","174,663.48","40,016.14",,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,"8,631,668.73",,"10,415,802.56","8,533,061.28","11,104,007.48",,"890,905.59","890,905.59","4,119,798.95","3,376,917.63","21,748,630.64","22,085,055.74","20,808,028.79","267,838,651.36","269,071,678.11","269,976,958.72","247,865,410.42","260,059,962.91","261,688,350.80","428,653,559.25","427,252,740.67","446,336,739.67"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"168,876,833.33","153,698,179.12","168,977,590.60","812,665,097.17","794,211,136.02","740,619,847.96","739,360,346.35","695,414,853.56","678,038,220.43","600,175,076.86","632,511,465.39","648,051,015.11","627,361,529.98","580,254,201.74","594,210,348.59","505,394,732.67","496,152,252.07","449,917,494.45","448,443,198.50","452,487,993.14","577,686,896.25","582,490,629.92","581,530,883.50","591,816,190.79","595,621,928.39","591,929,910.38","606,707,414.01","621,215,027.07","635,557,051.69","640,960,121.92","647,992,806.22","671,703,914.88","703,664,417.49","689,470,231.95","681,738,379.35","703,677,539.69","708,503,619.85"
流动负债合计,"54,292,974.24","35,685,616.12","52,297,845.32","51,378,780.80","41,261,020.58","8,819,225.10","13,517,733.07","20,731,008.41","21,619,931.24","25,818,587.61","63,640,281.97","68,134,006.52","69,309,645.34","36,130,667.56","42,997,985.40","34,559,805.03","39,943,084.92","37,321,972.52","39,006,870.39","37,367,684.63","31,826,799.62","30,988,524.64","20,171,272.55","28,387,020.85","25,325,110.34","28,509,599.31","32,332,429.51","37,522,792.45","37,776,622.29","33,768,627.25","38,840,719.29","45,411,418.91","61,604,326.43","37,551,395.95","38,209,383.08","41,748,035.70","32,717,994.76"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,"25,000,000.00","55,000,000.00","55,000,000.00","55,000,000.00","50,000,000.00","75,000,000.00","70,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,"417,852.73","382,772.74","350,899.33","316,729.32","282,086.89","246,964.20","211,353.30","175,246.10","138,634.38","101,509.79","63,863.82","25,687.83",,,,,,,,
长期股权投资,"1,767,357.93","1,269,263.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,"118,051,059.34","117,310,927.30","105,298,541.96","104,629,979.78","198,921,201.53","197,716,154.09","196,511,106.65","195,306,059.21","194,101,011.77","205,198,901.91","203,814,742.63","202,482,224.05","201,144,508.00","199,806,791.95","198,469,075.90","197,131,359.85","195,793,643.80","194,455,927.75","193,118,211.70","191,780,495.65","190,442,779.60","189,105,063.55","187,767,347.50","186,429,631.45","185,091,915.40","183,754,199.35","182,416,483.30","181,078,767.25"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"2,548,093.23","2,158,864.78","1,771,023.95","1,646,564.44","1,513,456.93","1,497,906.14","1,371,620.47","1,350,856.42","1,239,747.41","1,550,953.95","2,248,745.18","2,725,516.93","161,183,891.62","67,184,796.18","66,496,754.97","71,276,800.54","70,159,635.87","130,502,509.34","122,829,118.41","123,257,746.67","52,752,565.46","52,137,481.43","51,476,425.36","50,557,136.53","49,879,772.45","49,212,414.76","48,518,854.28","47,851,162.49","47,122,269.04","47,732,185.65","46,939,427.97","46,096,671.31","45,440,972.90","44,649,582.92","46,333,476.21","46,950,012.77","46,618,784.50"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"806,458.00","31,021,350.87","62,885,146.95","73,943,598.27","85,135,521.51","98,050,551.13","104,997,939.90","179,814,818.50","202,122,929.90","88,864,552.80","100,342,893.14","139,015,502.27","2,753,069.79","5,065,139.10","8,771,663.76","10,021,248.57","64,069,800.56","1,964,400.84","7,883,239.28","4,301,584.98",,,,,,,,,,,,,,,,,
其他非流动负债,"5,350,000.00","1,850,000.00","1,500,000.00","1,500,000.00","1,500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","1,500,000.00","36,500,000.00","34,012,500.00","31,824,999.99","34,637,499.98","32,249,999.97","30,062,499.96","27,874,999.95","25,687,499.94","23,499,999.93",,,,,"700,000.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"5,350,000.00","1,850,000.00","26,500,000.00","56,500,000.00","56,500,000.00","55,500,000.00","50,500,000.00","75,500,000.00","70,500,000.00","500,000.00","1,500,000.00","36,500,000.00","34,012,500.00","31,824,999.99","34,637,499.98","32,249,999.97","30,062,499.96","28,292,852.68","26,070,272.68","23,850,899.26","316,729.32","282,086.89","246,964.20","911,353.30","875,246.10","838,634.38","801,509.79","1,113,863.82","995,687.83","1,750,000.00","780,000.00","1,030,000.00","1,030,000.00","1,380,000.00","1,380,000.00","1,380,000.00","839,549.14"
固定资产清理,,,,,,,,,,,,,"1,224.28",,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"59,642,974.24","37,535,616.12","78,797,845.32","107,878,780.80","97,761,020.58","64,319,225.10","64,017,733.07","96,231,008.41","92,119,931.24","26,318,587.61","65,140,281.97","104,634,006.52","103,322,145.34","67,955,667.55","77,635,485.38","66,809,805.00","70,005,584.88","65,614,825.20","65,077,143.07","61,218,583.89","32,143,528.94","31,270,611.53","20,418,236.75","29,298,374.15","26,200,356.44","29,348,233.69","33,133,939.30","38,636,656.27","38,772,310.12","35,518,627.25","39,620,719.29","46,441,418.91","62,634,326.43","38,931,395.95","39,589,383.08","43,128,035.70","33,557,543.90"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"40,755,000.00","50,000,000.00","50,000,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"7,576,238.83","74,073,899.85","74,073,899.85","669,257,149.85","669,257,149.85","669,257,149.85","669,257,149.85","669,257,149.85","669,257,149.85","669,257,149.85","669,257,149.85","669,257,149.85","669,257,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85","602,457,149.85"
无形资产,"12,494,695.92","15,462,772.61","17,686,142.07","17,692,962.88","17,745,457.27","18,438,076.24","18,664,716.41","17,449,920.57","17,332,240.65","17,454,757.39","17,833,147.27","17,723,880.94","18,331,342.18","17,987,590.33","17,934,607.96","56,849,512.42","56,431,455.70","54,528,730.76","55,002,059.54","54,450,714.81","15,504,652.56","15,042,659.46","14,669,616.18","14,208,996.49","14,094,752.03","13,698,356.56","13,402,603.84","13,189,608.39","12,941,433.00","12,673,973.62","12,481,095.84","12,232,158.92","11,945,945.19","11,769,195.17","11,518,852.80","11,282,796.42","10,930,149.10"
盈余公积,"7,881,209.01","3,146,687.34","5,696,482.89","6,319,126.49","6,474,217.12","7,071,883.65","7,387,108.90","7,235,339.15","8,029,723.49","9,844,958.58","10,264,499.54","10,472,743.66","10,611,446.80","11,040,562.80","11,284,232.26","11,281,061.88","11,544,021.55","11,281,061.88","12,166,233.94","12,247,676.67","12,345,912.72","12,632,524.90","13,132,192.46","12,874,132.71","13,106,453.37","13,261,105.40","13,832,089.73","14,125,809.50","15,117,014.05","15,391,733.10","16,270,654.20","17,085,890.23","18,205,377.33","18,381,214.34","19,435,620.62","20,854,155.63","21,668,647.93"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"71,415,560.52","39,992,817.47","47,850,595.67","57,006,452.03","59,569,798.86","52,467,019.54","58,218,510.15","57,231,380.74","65,240,860.26","56,091,330.17","61,314,350.04","63,624,393.89","66,108,192.85","64,247,078.96","69,715,787.13","71,942,458.47","74,949,126.64","65,796,025.43","65,941,840.33","63,545,122.09","72,010,757.73","76,143,873.17","83,205,786.49","82,987,128.90","87,933,081.56","79,160,305.43","87,318,177.34","92,662,663.30","103,725,123.04","111,161,272.38","110,666,421.49","120,781,361.94","134,541,263.13","142,306,847.37","133,716,666.82","151,826,525.83","165,902,374.94"
长期待摊费用,"78,732.39",,"3,931,942.52",,,,"82,862.24","58,774.16","44,396.74","11,060.18","66,018.82","53,356.78","42,714.74","28,032.70","57,632.22","21,754.80","5,877.38","9,019,123.71",,"13,058,289.76",,"1,303,205.83","1,284,840.20","1,251,329.21","1,224,432.30","1,246,879.33","1,265,895.93","1,229,032.53","1,192,169.13","1,161,890.41","1,124,819.08","1,087,747.75","1,050,676.42","346,106.45","1,059,746.67","2,833,849.20","2,759,922.69"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"698,811.80","1,136,941.95","1,165,291.20","1,311,547.03","1,254,810.06","1,306,738.46","1,200,457.40","2,662,244.20","2,666,186.76","2,199,969.06","2,457,493.80","1,914,601.10","1,789,299.87","9,853,789.38","9,499,886.10","10,487,397.45","10,424,289.61","9,565,139.25","9,189,518.63","8,752,439.34","4,121,641.56","3,979,644.17","4,038,347.47","4,897,678.26","5,332,062.45","5,929,368.71","6,085,215.18","5,942,904.09","6,002,316.12","6,169,017.22","6,000,946.60","5,642,770.69","5,705,202.76","5,803,114.41","5,349,398.03","4,538,193.76","4,515,222.94"
外币报表折算价差,,"-1,648.34","-1,686.44","-1,739.38","-1,804.62","-2,158.21","-2,559.20","-3,410.74","-3,942.95","-4,596.63","-5,590.50","-5,878.83","-5,882.60","-5,708.20","-5,606.93","-5,873.17","-6,512.52","-8,660.56","-9,377.89","-10,672.17","-9,369.36","-6,030.64","-6,460.89",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,"35,522,048.93",,"29,141,991.68","30,686,953.03","12,934,349.00",,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"18,394,149.27","51,049,193.32","87,439,546.69","94,594,672.62","105,649,245.77","119,293,271.97","126,317,596.42","201,336,613.85","223,405,501.46","228,132,352.72","240,259,225.51","266,731,399.98","288,731,522.26","299,040,549.22","300,476,699.10","380,689,869.36","396,397,118.33","428,822,907.35","430,789,790.80","420,569,867.19","274,861,083.63","273,607,498.89","271,276,021.16","269,384,216.39","267,662,379.08","265,880,663.16","263,728,496.98","261,330,919.20","259,038,682.94","258,179,846.50","255,651,353.04","252,826,696.17","250,572,428.72","247,659,914.35","248,015,673.06","248,021,335.45","245,902,846.48"
所有者权益(或股东权益)合计,"127,628,008.36","167,211,756.32","177,619,291.97","799,380,988.99","802,099,361.21","795,593,894.83","801,660,209.70","800,520,459.00","809,323,790.65","801,988,841.97","807,630,408.93","810,148,408.57","812,770,906.90","811,339,083.41","817,051,562.31","819,274,797.03","822,543,785.52","813,125,576.60","814,155,846.23","811,839,276.44","820,404,450.94","824,827,517.28","832,388,667.91","831,902,033.03","837,083,951.03","828,462,339.85","837,301,971.69","843,909,290.00","855,823,424.51","863,621,341.17","864,023,439.97","878,089,192.14","891,602,519.78","898,198,750.35","890,164,669.33","908,570,839.44","920,848,922.43"
资产总计,"187,270,982.60","204,747,372.44","256,417,137.29","907,259,769.79","899,860,381.79","859,913,119.93","865,677,942.77","896,751,467.41","901,443,721.89","828,307,429.58","872,770,690.90","914,782,415.09","916,093,052.24","879,294,750.96","894,687,047.69","886,084,602.03","892,549,370.40","878,740,401.80","879,232,989.30","873,057,860.33","852,547,979.88","856,098,128.81","852,806,904.66","861,200,407.18","863,284,307.47","857,810,573.54","870,435,910.99","882,545,946.27","894,595,734.63","899,139,968.42","903,644,159.26","924,530,611.05","954,236,846.21","937,130,146.30","929,754,052.41","951,698,875.14","954,406,466.33"
负债和所有者(或股东权益)合计,"187,270,982.60","204,747,372.44","256,417,137.29","907,259,769.79","899,860,381.79","859,913,119.93","865,677,942.77","896,751,467.41","901,443,721.89","828,307,429.58","872,770,690.90","914,782,415.09","916,093,052.24","879,294,750.96","894,687,047.69","886,084,602.03","892,549,370.40","878,740,401.80","879,232,989.30","873,057,860.33","852,547,979.88","856,098,128.81","852,806,904.66","861,200,407.18","863,284,307.47","857,810,573.54","870,435,910.99","882,545,946.27","894,595,734.63","899,139,968.42","903,644,159.26","924,530,611.05","954,236,846.21","937,130,146.30","929,754,052.41","951,698,875.14","954,406,466.33"
