科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"17,912,379.23","15,054,516.61","40,677,710.26","70,423,312.11","107,417,922.11","129,129,587.23","163,526,678.10","220,165,391.81","51,095,317.33","162,696,049.78","362,304,999.84","304,658,655.79","317,015,661.65","305,657,981.33","219,576,498.27","172,743,288.16","173,968,246.04","28,700,388.90","297,208,039.81","150,596,141.98","183,756,524.49","236,574,749.00","9,042,335.75","31,132,595.14","109,503,874.43","57,664,629.78","298,583,846.95","541,239,719.02","446,882,135.72","1,305,375,021.79","1,628,246,897.88","1,180,289,754.40","350,677,176.11","384,541,783.33","290,307,480.33","565,991,051.11","777,529,601.95","971,057,499.81","1,011,987,313.42"
应付职工薪酬,"701,365.10","1,047,902.09","2,689,611.64","3,503,546.60","3,893,240.65","4,635,684.44","5,316,027.22","6,297,535.14","5,238,242.08","5,067,865.72","5,729,349.16","5,622,096.44","6,312,792.56","6,596,769.75","8,591,800.98","11,039,595.13","11,297,441.14","22,066,089.15","13,176,406.73","24,687,511.25","43,868,317.60","12,105,272.05","11,422,533.43","7,144,208.75","10,725,150.85","108,960,679.37","95,904,877.89","97,408,719.39","107,225,578.15","137,575,324.25","87,542,750.18","114,380,369.37","87,556,440.59","150,666,790.02","74,984,927.64","95,335,079.98","87,908,215.91","150,281,583.12","97,105,442.33"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"9,379,245.42","-18,189,709.99","5,277,145.87","13,014,895.01","19,800,222.93","-54,536.28","-31,374,945.75","-54,504,366.36","-131,271,371.36","-27,170,975.54","-45,875,132.86","-105,250,606.22","-72,179,434.11","-113,584,573.20","-112,021,200.13","-102,405,900.25","-113,116,897.75","554,961,399.16","64,497,722.01","11,268,900.85","39,213,649.62","4,412,817.80","5,938,979.75","6,270,397.77","74,263,658.79","194,851,091.14","86,859,667.17","41,211,030.67","69,450,982.76","113,742,202.23","36,118,061.51","97,497,152.73","54,379,242.06","162,085,957.83","87,286,435.53","60,194,421.15","105,402,643.00","78,911,156.89","72,608,643.30"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,597.06",,,,,,,"9,097,318.87","4,796,107.90","8,387,091.43",,"5,093,257.73","6,870,321.68"
应付利息,"11,148.63","636,539.79","669,177.00","499,700.56","464,890.56","1,361,162.76","852,726.40","2,159,653.62","9,575,526.65","17,797,814.30","11,261,147.78","31,479,541.85","54,603,887.39","101,219,521.24","42,835,388.45","96,151,856.67","147,175,949.30","177,437,712.08","231,978,845.35","283,386,705.27","317,079,572.33",,,"35,965,889.00","40,191,474.14","22,424,893.08","52,990,018.01","38,210,396.51","55,121,262.79","44,713,839.25","66,871,970.50","54,994,962.64","62,889,846.22","39,948,672.94","27,503,626.20","19,479,391.46",,"35,706,943.08","11,165,129.56"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"52,720,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"87,833,640.79","92,083,817.38","169,568,522.91","129,247,682.77","219,725,130.96","257,512,860.00","607,978,200.66","643,096,249.19","693,016,959.68","808,919,446.46","1,016,319,282.20","962,913,520.43","693,803,592.09","303,750,902.49","261,325,784.39","127,893,548.71","117,740,143.70","39,942,008.12","47,880,950.05","23,766,518.21","191,389,156.84","424,152,285.32","417,032,743.56","885,425,368.01","414,294,230.75","2,265,660,825.69","2,685,906,817.85","2,445,461,182.22","2,355,299,929.28","1,796,589,572.13","2,167,037,358.54","1,544,398,111.84","2,055,695,102.21","1,012,636,371.78","1,690,342,149.33","1,135,433,500.77","1,218,409,261.26","1,239,756,594.87","1,151,436,955.31"
其他应付款,"32,221,600.00","31,747,370.81","46,187,303.53","20,127,043.57","4,806,126.47","2,122,007.00","92,462,035.71","56,555,999.76","52,187,345.59","82,922,327.73","174,412,681.02","122,107,172.76","207,539,996.45","214,650,431.88","313,182,574.80","315,003,737.72","365,721,224.07","838,183,387.49","825,955,491.72","716,335,961.24","1,351,558,867.96","1,001,980,854.74","989,814,526.28","638,933,263.39","621,383,199.52","859,204,866.34","508,887,774.52","1,464,598,928.82","1,583,131,749.35","1,126,196,446.44","1,639,751,623.56","914,428,422.94","846,664,170.80","1,591,526,385.84","1,271,498,355.10","1,152,288,013.45","1,353,399,959.75","1,440,510,943.79","1,254,352,372.70"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,"18,812,011.23","18,812,011.23",,,,"1,511,128.02",,,,,,,"249,717,103.76","262,572,650.63","356,448,587.49","1,334,483,376.49","1,893,208,901.96","2,488,226,242.59","1,467,890,687.46","818,756,155.89","1,556,623,103.87","1,505,583,546.09","1,335,104,134.49","1,611,822,192.85","1,184,150,232.96","1,168,894,549.44"
其他流动资产,,,,,,,,,,"9,581,745.60","7,105,163.92","7,070,264.08","4,594,796.22","985,730.70","331,307.94","6,707,609.89","6,672,851.52","150,017,407.23","189,133,733.80","111,673,299.98","62,505,618.19","39,628,478.84","11,643,561.66","42,733,234.62","76,802,314.65","171,543,442.68","112,535,323.44","314,290,128.37","141,265,203.93","633,378,540.39","460,618,336.40","275,792,506.86","340,602,258.67","214,280,584.67","325,686,236.95","376,164,772.30","359,166,247.66","308,018,131.09","326,605,320.62"
其他流动负债,,,,,,,,,,,,,,,"11,256,000.00",,,,"7,427,563.89",,,,,,,,,,,,,,,,,,,,
流动资产合计,"339,579,732.74","345,830,638.17","789,564,132.77","970,983,124.67","1,422,549,840.75","3,850,443,546.69","4,202,985,894.75","4,708,484,379.74","4,829,536,862.58","4,375,693,705.90","5,858,104,208.73","4,967,471,564.41","5,347,489,700.14","3,329,657,506.68","3,061,565,284.41","2,831,857,572.26","2,782,509,650.44","384,697,052.19","2,175,322,084.03","810,988,462.07","1,905,079,822.29","2,682,255,648.79","3,856,813,276.41","5,681,184,908.24","7,165,381,060.82","12,670,961,607.90","13,646,860,840.47","15,055,992,744.07","17,011,264,939.38","17,549,594,013.66","19,153,155,669.38","17,305,861,927.38","17,338,323,548.04","16,842,313,567.00","16,418,158,361.43","15,088,934,312.39","14,860,323,481.59","12,124,518,980.14","11,813,767,432.95"
流动负债合计,"177,855,277.57","376,612,576.17","688,907,623.89","651,934,846.32","954,785,758.96","1,216,764,824.37","1,665,352,283.83","2,456,241,553.17","2,633,657,680.95","3,896,006,672.16","3,842,199,688.09","3,469,948,601.06","3,667,842,650.04","4,275,419,103.32","4,264,624,186.36","4,200,335,876.68","4,245,599,844.07","4,503,684,336.61","4,137,241,388.48","4,033,660,816.30","5,188,346,899.51","2,655,315,432.96","3,756,320,585.24","5,006,488,691.18","6,371,051,643.03","9,414,752,709.26","9,831,529,821.57","11,467,338,960.01","14,641,179,221.06","13,450,133,652.76","15,434,298,936.42","13,640,293,511.81","13,665,168,353.87","14,127,396,264.25","14,877,596,932.27","13,515,687,430.81","14,599,930,823.55","13,361,039,521.02","13,553,137,711.88"
可供出售金融资产,,,,,,,,,,,,,,,,,,"14,120,420.40",,,,,,,,,,,,"22,700,000.00","22,700,000.00","22,700,000.00","22,700,000.00","40,405,868.88","40,405,868.88","32,695,174.54","32,173,158.92","20,699,493.00",
长期借款,,,,,,,,,,"121,505,942.58","150,000,000.00","150,000,000.00","150,000,000.00","863,024,791.90","863,024,791.90","906,897,248.57","899,618,276.08","787,117,501.48","871,957,253.64","849,494,775.67","842,985,868.58",,,,,"540,000,000.00","1,040,000,000.00","1,040,000,000.00","543,600,000.00","1,306,500,000.00","1,069,670,000.00","1,040,170,000.00","1,276,170,000.00","686,170,000.00","536,170,000.00","516,170,000.00","316,170,000.00","296,170,000.00",
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,"985,158,333.33","985,916,666.66","986,683,333.32","987,449,999.98","988,141,666.64","988,899,999.97","989,666,666.63","990,680,758.77","991,405,758.76","992,130,758.76","992,889,092.09",,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,"18,041,156.90",,,,"89,351,459.57","86,961,975.90","87,153,958.45","86,720,918.09","81,717,608.72","88,365,115.90","88,532,385.21","88,527,968.53",,,,,,,,,,,,,,,,,"64,491,504.12","66,638,517.77"
长期应付款,,,,"84,029,032.40","161,500,000.00","157,674,605.27","150,178,655.70","142,605,069.65","134,920,641.79","127,094,998.15","207,867,312.89","195,981,055.26","183,756,809.38","175,615,299.91","178,059,738.59","179,903,163.79","178,716,130.05","410,089,442.80","445,559,206.68","438,814,114.21","329,459,596.45",,,"500,000,000.00","443,536,696.48","1,116,745,101.66","1,071,416,748.23","1,128,966,446.10","782,246,992.72","374,683,094.50","453,471,309.79","403,467,914.80","305,319,153.00","268,543,885.24","279,228,359.22","234,610,242.46","230,326,541.70","633,397,961.77","706,614,679.28"
长期股权投资,"3,601,564.00","2,001,564.00","2,700,000.00",,,,,,,,"494,494,656.39","564,586,793.07","564,586,793.07",,,,,"22,417,487.13","25,070,851.79","4,520,851.79","4,520,851.79",,,,"14,723,662.24","35,079,598.87","35,235,375.96","37,829,682.75","172,699,906.86","16,903,924.23","14,034,636.80","24,213,263.62","50,558,288.67","53,691,193.59","907,406,404.46","912,030,075.29","939,818,021.00","1,512,038,335.86","1,585,448,930.77"
专项应付款,,,,,,,,,,,,,,,,"600,000.00","301,000.00","1,001,000.00","1,001,000.00","1,001,000.00","1,001,000.00",,,,,,,,,,"250,000.00","250,000.00","261,018.28",,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,"1,647,284.98","1,647,284.98","22,888,725.64","27,003,725.64","126,224,251.65","12,210,757.50","17,673,877.53","25,551,330.61","114,380,461.08","114,380,461.08","114,380,461.08","114,380,461.08","114,380,461.08","114,380,461.08","114,380,461.08","114,380,461.08","137,403,540.27","137,403,540.27","137,403,540.27","137,403,540.27","139,158,391.82","130,200,245.03","129,597,940.81","123,683,843.22","129,654,674.83","129,723,656.95"
固定资产,"37,172,409.39","70,675,421.42","318,929,281.01","338,970,229.88","350,009,903.89","458,322,651.48","476,724,054.84","522,683,996.53","616,049,326.46","1,133,153,761.83","1,156,292,163.98","1,155,063,039.12","1,138,284,181.48","2,671,223,391.57","2,690,721,375.56","2,748,461,387.01","2,752,993,574.16","1,497,899,116.00","2,751,631,806.26","2,180,883,969.44","1,926,452,295.32","99,852,035.81","97,185,380.70","127,229,652.02","124,098,349.15","888,240,775.25","893,809,581.24","885,997,832.19","914,091,697.27","1,477,713,957.89","1,553,347,858.50","1,548,794,551.60","1,694,116,959.81","2,148,030,062.16","2,189,116,419.10","2,215,484,880.94","2,487,369,977.66","3,697,839,171.23","3,689,843,995.47"
递延所得税负债,,,,,,"790,200.00","790,200.00","790,200.00","790,200.00","3,295.37",,,,"2,617,973.61","2,617,973.61","1,154,959.99","1,131,860.79",,,,,,,,"23,827.50","4,791,786.81","4,723,073.00","4,606,129.57","4,513,300.95","2,852,871.63","4,371,859.04","2,667,214.40","2,574,385.78","14,331,629.49","14,248,446.80","14,220,235.15","14,164,537.98","94,398,238.36","93,036,451.84"
在建工程,"4,427,752.46","250,720,994.36","42,681,266.78","30,971,062.98","26,822,060.69","112,553,341.87","146,719,157.63","368,183,376.68","405,821,232.11","525,734,429.86","479,731,812.95","671,202,535.91","648,731,423.41","711,195,363.79","748,203,022.08","771,639,160.96","757,303,544.73","290,649,271.97","515,658,685.81","242,863,766.98","242,399,782.67","69,795,365.00","69,801,365.00","70,150,082.95","70,516,120.68","118,069,765.85","128,458,566.24","442,419,290.65","686,704,918.45","286,905,985.43","243,980,336.19","323,276,936.26","269,871,289.45","120,819,878.14","162,095,113.08","99,008,276.07","114,785,478.11","47,246,816.94","191,898,785.13"
其他非流动负债,,"1,600,000.00","15,052,416.67","16,897,916.67","15,052,416.67","23,340,916.67","25,610,916.67","31,880,916.67","32,500,916.67","36,072,916.67","42,132,916.67","41,097,250.00","51,840,610.03","73,641,265.17","61,438,112.80","48,534,759.59","47,633,107.21","1,363,813.12","158,049,744.85","139,177,869.89","114,022,933.96",,,,,,,,,"853,054,745.48","870,904,745.49","850,995,265.77","850,995,265.77","854,000,438.43","854,000,438.43","852,821,122.83","166,001,456.67",,
工程物资,,,,,,,,,,"543,826,315.65",,"5,696,356.54",,"157,429,900.04","111,521,917.65","39,634,000.77","39,634,000.77","25,447,285.00","82,242,459.60","67,275,016.10","63,561,949.85",,,,,"922,593.21","1,021,188.90","863,525.00","1,027,424.63","1,972,099.35","3,372,609.78","5,326,583.80","5,396,541.54","6,836,745.72","6,273,947.83","6,085,064.75",,,
非流动负债合计,,"1,600,000.00","15,052,416.67","100,926,949.07","176,552,416.67","181,805,721.94","176,579,772.37","175,276,186.32","168,211,758.46","284,677,152.77","1,385,158,562.89","1,372,994,971.92","1,372,280,752.73","2,103,996,615.55","2,094,929,568.52","2,148,878,857.55","2,144,070,766.40","2,469,829,197.85","2,480,183,721.43","2,438,292,396.06","2,305,909,821.69","128,332,171.50","128,117,264.83","627,444,116.57","570,420,613.09","1,788,262,955.94","2,242,265,978.70","2,299,098,823.14","1,460,637,982.49","2,694,642,920.97","2,555,746,505.02","2,453,355,487.03","2,590,251,356.24","1,987,243,219.35","1,837,718,728.16","1,770,533,805.81","872,513,006.05","1,175,054,373.09","957,175,304.37"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,796.87",,,,,,,,
负债合计,"177,855,277.57","378,212,576.17","703,960,040.56","752,861,795.39","1,131,338,175.63","1,398,570,546.31","1,841,932,056.20","2,631,517,739.49","2,801,869,439.41","4,180,683,824.93","5,227,358,250.98","4,842,943,572.98","5,040,123,402.77","6,379,415,718.87","6,359,553,754.88","6,349,214,734.23","6,389,670,610.47","6,973,513,534.46","6,617,425,109.91","6,471,953,212.36","7,494,256,721.20","2,783,647,604.46","3,884,437,850.07","5,633,932,807.75","6,941,472,256.12","11,203,015,665.20","12,073,795,800.27","13,766,437,783.15","16,101,817,203.55","16,144,776,573.73","17,990,045,441.44","16,093,648,998.84","16,255,419,710.11","16,114,639,483.60","16,715,315,660.43","15,286,221,236.62","15,472,443,829.60","14,536,093,894.11","14,510,313,016.25"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"115,000,000.00","115,000,000.00","197,600,000.00","197,600,000.00","197,600,000.00","263,600,000.00","263,600,000.00","527,200,000.00","527,200,000.00","527,200,000.00","527,200,000.00","527,200,000.00","843,520,000.00","843,520,000.00","843,520,000.00","843,520,000.00","843,520,000.00","843,520,000.00","843,520,000.00","843,520,000.00","843,520,000.00","2,523,520,000.00","2,523,520,000.00","2,523,520,000.00","2,523,520,000.00","5,046,400,000.00","5,046,400,000.00","5,046,400,000.00","5,046,400,000.00","5,046,400,000.00","5,046,400,000.00","5,046,400,000.00","5,046,400,000.00","5,046,400,000.00","5,062,400,000.00","5,062,400,000.00","5,062,400,000.00","5,065,055,800.00","5,065,055,800.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"37,696,593.69","37,696,593.69","40,096,593.69","40,096,593.69","40,096,593.69","2,260,716,593.69","2,260,716,593.69","1,997,116,593.69","1,997,116,593.69","1,997,116,593.69","1,997,116,593.69","1,997,116,593.69","1,680,796,593.69","1,680,796,593.69","1,680,796,593.69","1,680,796,593.69","1,680,796,593.69","1,680,796,593.69","1,680,796,593.69","1,680,796,593.69","1,680,796,593.69","1,946,749,743.85","1,946,749,743.85","1,946,749,743.85","1,946,749,743.85","2,039,927,491.07","2,039,927,491.07","2,039,927,491.07","2,039,927,491.07","2,660,111,211.96","2,638,176,571.78","2,637,421,233.60","2,637,421,233.60","2,637,805,596.24","2,663,043,129.58","2,682,378,146.24","2,708,439,740.24","2,700,307,132.96","2,712,252,614.02"
无形资产,"7,287,836.40","7,139,649.24","69,699,433.76","15,167,535.20","15,027,264.92","25,041,111.67","78,828,180.45","85,538,796.89","85,168,536.83","276,526,685.70","110,917,647.05","112,235,626.65","111,657,894.26","311,574,900.47","273,695,954.24","304,324,627.70","301,800,813.38","110,302,799.09","268,329,970.54","126,002,749.46","91,087,382.94","35,672,677.84","35,453,528.11","35,237,099.11","35,036,414.38","143,115,397.61","147,394,843.87","167,851,067.50","182,805,985.29","188,687,749.66","185,282,801.42","183,955,149.81","184,440,609.28","188,231,198.39","186,888,974.84","188,967,617.65","187,703,449.37","168,411,958.49","167,804,127.47"
盈余公积,"10,140,306.53","19,588,022.92","36,073,062.25","36,073,062.25","36,073,062.25","52,947,846.48","52,947,846.48","52,947,846.48","52,947,846.48","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13","75,495,097.13"
开发支出,,,,,"21,476,549.16",,,,"17,836,462.95",,"6,051,310.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,000,000.00","34,880,000.00","34,880,000.00","41,333,594.00","41,333,594.00"
商誉,"231,651.82","231,651.82","29,104,479.08","231,651.82","231,651.82","231,651.82","15,910,270.16","4,923,770.16","4,923,770.16","289,253,626.06","5,293,130.75","5,293,130.75","5,293,130.75","285,541,527.84","295,485,207.45","346,187,969.88","345,587,072.11",,"286,219,460.35","42,378,573.42","38,216,285.57",,,,"11,668,558.17","445,019,545.14","445,019,545.14","445,019,545.14","469,253,739.55","475,155,446.71","475,155,446.71","475,155,446.71","475,155,446.71","475,155,446.71","475,155,446.71","475,155,446.71","475,155,446.71","475,155,446.71","475,155,446.71"
未分配利润,"54,367,460.92","131,049,005.27","284,566,049.88","334,341,401.85","440,412,482.64","488,127,525.15","526,116,607.07","517,725,103.94","621,396,730.16","250,223,671.02","343,029,477.35","111,854,995.60","260,327,140.93","-1,478,328,365.75","-1,740,952,037.03","-1,893,469,798.87","-2,012,399,119.59","-6,916,115,536.34","-3,030,378,635.96","-5,530,093,343.88","-5,703,714,474.86","-4,221,799,286.41","-4,150,911,709.24","-4,045,858,474.82","-3,857,172,790.37","-3,583,297,104.83","-3,495,262,986.48","-3,390,193,974.66","-3,376,551,487.77","-3,610,208,732.68","-3,735,712,613.93","-3,586,196,058.67","-3,561,805,336.61","-3,586,355,614.92","-3,733,088,269.85","-3,560,774,580.28","-3,683,185,984.56","-3,541,234,881.81","-3,509,541,583.27"
长期待摊费用,"1,609,209.72","1,769,916.91","1,586,958.70","1,479,393.70","2,560,370.87","8,053,220.68","8,361,879.58","11,250,896.06","16,726,345.57","10,796,584.55","10,512,245.26","10,043,876.02","9,576,042.06","9,223,540.21","8,682,550.54","17,528,275.19","9,349,744.64","2,311,064.77","6,535,070.14","6,265,015.18","1,253,745.00",,,,"503,035.30","5,890,410.96","5,890,410.96","5,375,538.78","7,272,940.46","28,796,287.20","28,547,669.72","23,340,099.47","21,953,364.11","31,484,517.18","29,990,161.04","49,986,989.14","45,291,254.84","55,063,566.21","56,712,746.40"
少数股东权益,,,"321,153.94","4,040,771.03","4,040,771.03","3,437,047.96","2,645,925.93","4,775,461.12","4,945,314.80","188,902,552.22","9,949,518.04","8,304,425.62","7,529,644.48","84,600,345.00","83,667,472.12","120,042,828.00","125,432,469.59","-181,245,295.86","37,811,206.41","55,372,081.23","2,736,303.75",,,,"11,900,325.60","4,317,262.59","4,317,262.59","4,031,961.22","31,147,314.80","11,996,635.81","24,096,859.14","22,633,511.74","27,406,868.52","29,513,909.90","38,194,879.86","42,451,019.44","46,012,395.06","39,077,520.30","39,970,004.12"
递延所得税资产,"1,149,482.18","3,176,362.13","8,351,348.22","6,613,564.45","10,286,381.63","11,945,041.87","17,427,879.32","27,775,531.20","25,266,636.79","36,691,290.70","56,389,376.83","70,120,329.43","80,155,387.53","10,549,980.00","10,549,980.00","16,094,462.35","15,990,058.48","15,087,598.11","15,224,197.92","15,044,049.83","14,064,776.56","220,037,431.59","220,037,431.59","220,037,431.59","220,037,431.59","473,795,956.07","438,273,382.63","410,286,101.26","367,467,493.22","247,526,548.85","246,897,721.22","242,305,323.78","258,250,137.81","275,216,058.95","272,658,868.75","282,350,459.05","309,571,403.83","435,638,429.79","391,871,230.71"
外币报表折算价差,,,,"-597,061.51","-597,061.51","-808,993.51","-1,001,712.64","-2,441,997.46","-4,146,751.09","-9,904,181.84","-2,362,384.47","-1,201,433.12","-2,017,326.30","-9,751,818.77","-14,693,612.96","-12,708,391.20","-10,616,626.08",,"-8,929,018.62","-12,288,801.05",,,,,,,,,,,,,,,,,,,
