科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"115,973,498.97","236,946,577.48","405,065,685.93","584,551,405.50","166,632,453.26","378,305,133.67","609,939,581.51","792,125,406.42","120,674,574.35","260,901,045.82","429,506,644.15","602,053,242.79","154,158,171.48","333,220,065.10","561,050,882.15","935,818,148.09","200,768,205.41","447,173,848.46","669,493,988.46","1,031,056,744.60","230,727,630.74","480,524,176.00","754,042,049.89","1,091,542,649.29","238,174,578.13","546,843,732.94","892,003,580.61","1,219,517,758.47","290,441,064.08","580,905,770.58","948,427,894.19","1,289,364,176.85","366,312,429.58","638,621,363.92","1,016,562,855.28","1,436,325,691.87","423,652,564.80","919,445,092.97","1,320,959,758.08","1,825,007,053.96","482,446,573.23","974,928,745.80","1,406,527,717.02","1,814,146,874.55","423,096,286.59"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,"6,174,509.98",,,,"17,930,995.86",,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"4,033,345.47","6,697,402.68","7,344,263.16","13,116,085.01","10,449,753.67","16,876,402.50","21,523,945.87","24,835,894.42","2,148,911.69","3,991,279.04","4,511,539.96","4,933,386.23","290,549.69","532,840.77","921,233.84","1,139,556.40","2,240,507.57","2,240,507.57","5,116,209.11","8,316,808.06","2,884,933.05","6,508,799.72","7,881,036.51","8,773,436.43","743,126.52","743,126.52","2,132,616.18","2,132,616.18","136,985.11","1,788,463.60","1,916,904.77","2,480,115.00","918,602.63","1,672,825.38","2,344,161.84","2,695,117.00",,,"1,740,352.86","2,747,607.28",,"3,121,812.42","5,795,871.45","7,105,896.16","1,008,493.48"
支付其他与投资活动有关的现金,,,,,,"162,888.28","405,748.18",,"132,753.30","132,753.30","420,253.30",,,,,,,,,"64,000,000.00",,,,,,"8,500,000.00","8,500,000.00","8,500,000.00",,,,,,"160,000,000.00","160,000,000.00","175,000,000.00",,,"4,000,000.00","19,049,500.00",,"400,000,000.00","400,000,000.00","580,000,000.00",
收到其他与经营活动有关的现金,"4,554,199.19","3,661,303.74","12,369,330.38","9,966,505.68","4,223,273.00","6,055,746.98","6,811,836.10","15,587,447.60","10,676,631.21","20,504,760.02","22,131,523.12","26,815,475.10","4,926,810.19","6,339,484.97","48,812,824.56","47,176,508.11","29,507,758.62","36,140,292.60","37,791,794.72","66,567,814.94","13,578,174.63","20,874,425.59","26,017,721.80","34,651,365.37","12,507,333.61","22,697,209.86","27,312,984.35","50,616,786.74","11,325,909.43","31,102,674.74","36,095,234.34","43,246,907.65","8,197,899.91","22,354,085.13","33,820,097.53","40,954,664.31","6,958,461.26","15,212,374.36","28,224,752.57","46,352,862.98","3,703,990.71","15,954,515.36","20,264,006.84","29,321,051.63","4,521,997.68"
投资活动现金流出小计,"11,958,409.48","39,984,506.15","57,102,376.71","112,029,255.80","32,465,861.47","201,839,138.82","214,105,365.03","239,122,678.00","26,264,672.05","89,396,272.39","274,810,239.15","315,823,585.53","5,070,006.71","15,473,799.12","20,899,608.74","22,804,440.51","496,805.60","102,940,565.95","111,455,681.97","93,814,084.28","29,149,943.57","94,813,481.78","123,578,227.37","86,600,521.22","11,992,354.54","41,512,920.28","138,021,958.25","171,611,194.84","34,200,350.51","53,536,397.42","97,455,723.00","106,582,732.01","22,022,746.76","184,957,309.09","190,028,495.33","229,588,283.95","12,700,532.26","19,156,184.09","25,794,610.86","50,836,175.04","12,985,788.27","419,123,262.31","425,086,498.19","617,875,945.30","8,583,773.71"
经营活动现金流入小计,"124,561,043.63","247,305,283.90","424,779,279.47","607,633,996.19","181,305,479.93","401,237,283.15","638,275,363.48","832,548,748.44","133,500,117.25","285,397,084.88","456,149,707.23","633,802,104.12","159,375,531.36","340,092,390.84","610,784,940.55","984,134,212.60","232,516,471.60","485,554,648.63","712,401,992.29","1,105,941,367.60","247,190,738.42","507,907,401.31","787,940,808.20","1,134,967,451.09","251,425,038.26","570,284,069.32","921,449,181.14","1,272,267,161.39","301,903,958.62","613,796,908.92","986,440,033.30","1,335,091,199.50","375,428,932.12","662,648,274.43","1,052,727,114.65","1,479,975,473.18","430,611,026.06","934,657,467.33","1,350,924,863.51","1,874,107,524.22","486,150,563.94","994,005,073.58","1,432,587,595.31","1,850,573,822.34","428,626,777.75"
投资活动产生的现金流量净额,"-11,209,000.23","-27,548,344.80","-37,167,593.31","-28,276,377.81","-20,822,424.68","-178,056,924.22","-158,883,371.87","-170,089,241.32","4,570,033.80","84,400,398.52","-59,556,536.45","-96,005,238.44","382,917.23","25,185,132.56","78,630,498.56","174,755,692.76","550,002.66","-96,944,586.10","-95,224,808.96","-62,713,589.02","-1,653,161.80","-17,238,846.84","-42,280,061.64","11,102,939.08","-10,727,402.14","-28,443,027.10","-115,367,914.47","-148,326,505.73","-31,905,381.26","-38,270,387.70","-82,574,852.88","-73,062,049.80","-20,880,068.76","-180,207,448.79","-181,278,334.41","-207,285,541.23","3,781,686.60","166,106,569.11","160,857,680.58","135,100,646.14","-12,196,966.99","-403,175,051.19","-315,702,604.18","-285,400,419.99","-1,050,158.40"
购买商品、接受劳务支付的现金,"114,300,618.56","220,078,190.77","366,280,456.58","548,681,551.14","168,072,308.10","336,945,230.70","573,417,636.81","762,619,837.43","118,660,952.41","251,085,005.62","458,611,694.66","621,785,187.75","149,641,756.81","322,696,815.60","617,979,068.48","880,611,973.29","178,519,254.21","342,922,622.54","512,936,094.15","922,117,404.63","166,109,170.25","402,396,139.59","672,078,160.79","1,044,177,534.50","212,753,334.87","484,370,676.88","860,728,284.38","1,162,987,620.25","273,871,762.46","544,434,846.85","895,896,798.08","1,234,107,813.90","338,933,734.26","603,579,445.10","926,932,607.17","1,253,435,659.33","312,897,482.82","720,606,550.31","1,142,229,268.74","1,578,306,959.87","369,259,221.57","744,525,596.33","1,130,910,342.13","1,534,191,868.15","346,654,276.10"
吸收投资收到的现金,,"2,500,000.00","2,500,000.00","2,500,000.00",,,,,,"3,000,000.00","3,000,000.00",,,,,,,,,,,"20,250,000.00","20,250,000.00","20,250,000.00",,,,,"46,000,000.00","46,140,000.00","48,975,000.00","48,975,000.00",,"523,731,356.16","523,731,356.16","524,791,356.16",,"5,265,000.00","5,265,000.00","10,265,000.00",,,,,
