科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"2,966,400,708.13","6,713,035,558.09","10,832,903,855.06","14,156,449,001.99","4,900,900,435.88","11,102,749,594.07","16,129,607,805.41","20,077,725,776.33","2,944,958,093.68","6,709,074,508.13","10,494,099,484.85","14,522,638,995.80","4,909,095,504.51","10,917,848,144.53","17,123,815,851.61","22,673,216,889.88","7,182,236,041.41","15,928,462,093.81","25,477,130,381.67","34,014,881,812.52","7,813,502,723.84","16,357,161,064.57","26,797,258,576.77","38,126,539,049.85","10,183,949,237.01","22,781,281,735.01","36,997,250,947.48","48,713,326,702.09","10,499,735,159.37","23,481,772,329.33","37,163,132,797.52","49,680,323,722.04","11,331,612,792.36","28,103,653,410.65","44,776,777,026.10","60,661,630,415.34","13,806,557,140.89","34,058,215,514.21","53,038,512,753.98","84,042,220,578.60","25,071,285,655.74","53,315,553,672.24","86,383,998,542.57","112,065,672,121.50","17,085,360,351.97","35,017,241,785.54","54,100,480,924.10","73,727,124,752.19","17,670,640,370.34"
取得子公司及其他营业单位支付的现金净额,,,,"21,000,000.00",,,,"1,664,968.54",,,,,,,,"10,176,556.76",,,,,,,,,,,,,,,,,,,,,,,,,"29,458,925.61","29,130,522.79","28,547,632.39","29,458,925.61",,,,,
收到的税费返还,"141,096,612.03","198,116,160.09","277,920,864.84","300,163,537.43","81,433,909.53","171,903,580.27","257,142,896.63","320,910,118.66","27,989,306.32","96,475,397.47","150,370,654.80","217,442,836.63","55,714,302.75","105,047,579.59","169,581,665.16","254,551,084.38","64,830,065.46","185,482,833.83","279,208,662.78","347,404,449.09","119,999,290.40","181,091,711.68","316,861,642.04","423,411,432.22","97,935,649.86","200,610,760.92","305,575,340.50","393,218,626.27","117,933,958.46","213,702,434.29","343,126,192.75","391,538,368.53","163,083,461.76","280,083,516.63","445,354,090.01","567,146,175.15","188,112,423.90","287,906,293.53","384,406,500.92","553,754,791.61","132,753,337.71","412,269,101.31","536,671,535.89","602,256,300.99","167,368,161.95","267,011,984.55","415,995,930.86","514,981,340.73","145,143,693.86"
支付其他与投资活动有关的现金,,,,,,,,"15,820,000.00",,,,"46,400,748.69",,"1,177,955.67",,"2,384,274.71",,,,"29,005,228.89",,,,"184,883,690.80","883,817,321.89","293,670,018.56","248,023,795.27","104,454,336.81","1,313,487,092.96","4,133,052,594.15","6,230,919,323.67","1,101,794,794.73","1,690,323,973.30","4,736,149,227.28","6,922,445,215.90","296,054,363.37","1,236,410,206.77","654,119,410.03","747,293,164.48","859,336,784.35","346,761,307.60","488,827,079.64","101,030,856.70","330,771,718.40","283,887,668.27","522,482,600.54","491,225,394.71","224,954,878.76","425,308,407.73"
收到其他与经营活动有关的现金,"313,065,318.45","313,551,850.93","324,444,165.94","200,055,431.35","72,548,275.05","206,586,335.08","254,723,899.14","185,730,912.22","287,746,256.05","69,025,745.05","194,577,861.65","186,704,737.56","28,219,591.20","141,071,680.06","32,329,403.72","58,993,206.51","3,170,649.84","40,939,553.18","64,935,932.94","331,427,113.55","199,745,234.75","204,829,271.34","215,523,769.93","319,423,994.90","44,773,869.52","36,838,113.03","85,969,609.09","78,492,264.25","33,054,872.60","56,786,051.69","60,384,659.96","161,153,160.69","21,928,015.74","60,241,436.13","88,150,927.05","254,271,426.33","28,210,990.16","229,826,762.98","229,216,765.54","345,847,536.56","85,817,598.76","142,117,572.58","198,120,939.31","844,611,767.53","27,359,591.27","85,785,825.87","115,682,364.49","188,317,945.62","9,836,546.93"
投资活动现金流出小计,"23,832,247.96","49,957,159.36","156,243,736.74","539,922,238.52","235,256.09","29,324,108.25","32,007,832.53","71,084,714.70","9,120.00","9,449,758.84","15,268,694.19","63,442,337.55","5,004,695.99","30,819,356.37","28,175,494.96","29,272,585.38","7,219,928.93","26,837,301.54","38,774,375.34","77,100,481.60","13,305,778.24","74,295,477.26","75,400,257.72","288,025,601.60","885,031,045.51","296,260,445.45","316,367,270.18","195,415,522.26","1,316,301,611.13","4,188,339,509.12","6,288,050,886.50","1,472,763,668.96","1,691,805,972.27","4,741,432,749.99","6,932,955,380.93","503,526,983.87","1,246,681,977.68","1,534,262,056.21","1,541,010,910.79","2,951,286,211.58","538,231,756.80","926,365,146.19","1,785,351,454.89","1,117,919,661.92","928,518,577.20","3,403,571,114.71","4,479,376,490.01","1,541,372,080.45","2,216,459,282.88"
经营活动现金流入小计,"3,420,562,638.61","7,224,703,569.11","11,435,268,885.84","14,656,667,970.77","5,054,882,620.46","11,481,239,509.42","16,641,474,601.18","20,584,366,807.21","3,260,693,656.05","6,874,575,650.65","10,839,048,001.30","14,926,786,569.99","4,993,029,398.46","11,163,967,404.18","17,325,726,920.49","22,986,761,180.77","7,250,236,756.71","16,154,884,480.82","25,821,274,977.39","34,693,713,375.16","8,133,247,248.99","16,743,082,047.59","27,329,643,988.74","38,869,374,476.97","10,326,658,756.39","23,018,730,608.96","37,388,795,897.07","49,185,037,592.61","10,650,723,990.43","23,752,260,815.31","37,566,643,650.23","50,233,015,251.26","11,516,624,269.86","28,443,978,363.41","45,310,282,043.16","61,483,048,016.82","14,022,880,554.95","34,575,948,570.72","53,652,136,020.44","85,037,822,906.77","25,289,856,592.21","53,869,940,346.13","87,118,791,017.77","113,417,971,722.87","17,280,088,105.19","35,370,039,595.96","54,632,159,219.45","74,432,389,432.63","17,825,620,611.13"
投资活动产生的现金流量净额,"-22,628,447.96","-28,822,841.61","-92,127,538.20","-40,675,566.79","48,763.91","-28,473,369.11","-28,524,462.84","157,796,354.13","24,504,874.20","-10,646,270.60","-5,976,274.33","-20,965,375.43","35,397,130.27","62,414,319.50","49,687,496.91","119,995,732.90","40,971,568.11","11,165,545.25","-22,890,393.61","39,362,459.98","3,505,533.23","75,779,872.58","104,532,291.35","-47,206,927.63","52,331,443.28","32,280,654.20","110,672,674.53","597,691,196.60","-85,054,249.38","-196,710,351.34","183,021,248.83","396,778,937.44","499,140,487.93","1,037,028,999.46","1,504,403,954.24","2,113,288,495.12","-26,776,043.15","-113,517,730.34","-151,267,012.97","-1,325,857,555.96","117,949,256.89","964,462,987.27","1,448,117,422.38","1,873,932,612.26","569,135,760.12","292,489,526.82","393,351,123.71","984,001,130.44","-294,782,617.68"
购买商品、接受劳务支付的现金,"3,277,782,315.53","6,754,496,238.01","10,668,235,543.83","14,184,832,939.96","4,560,154,236.36","10,640,508,279.67","15,420,481,622.59","19,232,493,007.67","2,762,906,460.25","6,774,776,134.15","10,580,780,220.97","14,444,991,234.43","4,731,472,069.26","10,781,145,410.65","17,235,989,901.15","22,917,035,666.04","6,932,180,373.81","14,994,135,371.87","24,303,664,692.48","33,359,461,143.79","8,070,052,688.30","16,563,594,804.90","27,086,875,516.47","37,790,206,864.17","10,523,519,460.76","22,893,822,380.27","37,324,132,486.19","48,512,706,941.17","11,399,167,251.58","23,720,105,801.69","37,567,315,287.55","49,517,513,485.10","11,621,194,599.19","28,214,550,778.18","44,551,987,854.19","60,504,838,533.69","13,966,455,583.74","34,883,245,501.04","54,503,278,704.40","83,252,867,421.15","25,270,865,720.46","54,059,976,089.91","86,116,890,674.24","111,577,443,869.14","18,269,053,632.79","36,235,590,947.47","55,318,450,262.52","74,505,560,669.57","17,790,304,987.69"
吸收投资收到的现金,,,,"5,250,000.00",,"570,334,262.98",,"640,000.00",,,,,,,,,,"34,900,000.00","181,900,000.00","181,900,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,"24,500,000.00","64,500,000.00","64,500,000.00","64,500,000.00",,"1,316,414,052.00","1,316,414,052.00","1,319,245,456.96",,,,,,"16,129,648.44","16,129,648.44","16,129,648.44","414,500.00"
