科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应付职工薪酬,"4,362,241.07","3,712,796.81","3,477,961.02","4,448,235.15","7,616,093.73","7,064,072.90","6,985,760.47","7,564,904.41","9,172,350.17","10,170,558.37","9,858,164.80","9,108,989.04","10,338,323.95","11,315,679.83","10,605,158.57","11,326,290.51","12,216,826.56","12,332,955.90","13,511,935.69","13,624,011.65","14,617,178.58","14,953,831.75","15,654,098.98","15,887,434.77","16,274,237.86","15,316,745.57","17,237,234.69","16,910,314.38","15,475,423.97","15,595,337.49","16,746,781.21","17,427,451.43","18,589,322.30","18,289,367.74","18,203,928.81","17,806,108.65","19,949,826.60","23,901,852.90","21,211,002.08","20,828,419.64","22,645,923.12","21,258,399.29"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,872,123.89","96,499.80","4,209,145.20","959,084.66","7,541,165.51","-10,593,509.05","9,608,399.82","15,905,683.80","-1,114,945.40","6,187,387.62","15,486,539.15","14,675,290.56","3,641,428.36","-8,529,978.16","-2,578,802.66","-19,737,902.88","-10,414,279.98","-30,908,125.50","-32,346,402.86","-34,371,265.85","-28,360,404.65","-31,186,792.58","-26,157,537.91","-29,572,605.57","-18,950,642.24","-17,738,525.27","-5,599,972.39","-5,549,482.10","-1,158,735.04","1,327,831.52","-3,906,884.53","-4,663,366.49","279,079.52","196,386.89","1,527,412.62","3,061,046.03","8,457,770.69","9,527,553.26","15,471,631.46","21,956,886.24","24,688,411.73","10,837,755.31"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"271,190.01",,,,"145,102.50",,"304,028.50","776,950.00","768,531.25","791,831.25","679,662.36","808,223.75","885,359.06","1,142,232.00","745,025.00","1,364,033.00","1,879,824.67","2,836,214.34","1,870,042.50","2,287,554.75","2,192,819.04","2,960,890.15","2,493,895.18","2,825,391.29","2,126,455.88","2,741,522.54","2,384,426.44","2,167,012.55","1,259,409.41","2,226,484.00","2,520,880.30","3,978,824.97","12,516,546.54","14,205,950.29","11,271,081.88","13,121,334.91","19,893,057.84","23,273,413.78","28,099,797.34","40,190,155.83","22,454,382.91","25,496,387.90"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,"3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00","3,920,000.00"
存货,"134,905,772.36","160,483,304.75","183,697,225.00","206,385,996.00","240,412,049.82","290,898,027.26","295,222,372.28","303,708,214.01","278,950,231.18","341,874,282.22","311,405,770.05","329,713,074.66","315,815,206.85","399,030,378.75","377,680,768.97","445,757,438.17","483,276,806.15","556,504,701.95","506,788,855.90","530,683,909.10","569,169,235.01","603,041,492.23","597,156,746.06","636,091,673.32","598,673,266.04","629,329,405.99","609,031,047.52","625,851,919.13","584,370,130.87","603,816,024.39","650,808,643.79","650,987,244.48","549,521,215.95","549,068,982.40","561,976,496.57","529,817,541.07","465,839,155.15","473,671,152.37","451,292,532.05","406,835,372.83","360,633,598.96","345,634,882.51"
其他应付款,"2,170,113.35","1,715,039.02","5,737,667.59","21,275,841.54","17,792,258.50","4,721,226.93","4,218,894.78","4,396,798.40","23,456,125.41","16,519,190.39","16,815,464.51","10,800,437.59","12,968,773.11","16,892,814.96","23,647,655.74","38,409,113.98","194,344,855.80","186,781,921.93","121,712,456.49","113,595,260.35","153,224,132.19","195,799,106.77","267,326,282.50","271,586,382.73","325,761,022.67","134,495,681.56","211,061,627.57","274,905,190.99","214,642,940.16","373,714,948.77","306,641,902.03","192,219,886.91","210,521,721.64","216,226,288.19","294,764,597.82","293,212,075.51","347,791,893.14","360,265,088.99","367,896,358.70","365,309,898.94","292,682,083.63","290,980,193.90"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,"69,000,000.00","69,000,000.00","67,000,000.00","67,000,000.00","62,950,000.00","62,950,000.00","67,350,000.00","77,350,000.00","61,450,000.00","61,450,000.00","122,923,153.60","179,780,000.00","156,810,000.00","146,810,000.00","117,810,000.00","100,310,000.00","160,310,000.00","160,310,000.00","159,880,000.00","156,880,000.00","150,225,000.00","150,225,000.00","143,500,000.00","143,500,000.00","83,500,000.00","83,500,000.00"
其他流动资产,,,,,"243,955.30","170,768.71","97,582.12","24,395.53","185,246.50","129,672.55","73,016.50","18,524.65","363,143.34","351,145.01","234,790.04","1,000,268.37","37,214,946.31","5,701,846.50","15,902,646.60","15,449,384.95","17,558,836.20","11,843,670.64","10,215,741.24","8,297,952.90","4,583,301.02","4,516,840.04","6,503,697.40","5,593,125.96","4,370,675.19","3,437,047.53","5,666,992.23","4,850,692.81","1,883,320.58","2,445,288.44","2,010,978.95","1,548,967.94","6,513,832.05","6,639,540.31","7,834,537.63","7,767,874.24","4,830,989.02","3,901,374.00"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","1,080,000.00","1,080,000.00"
流动资产合计,"272,959,662.17","302,145,545.83","498,686,916.93","525,193,636.02","499,332,686.34","708,654,963.54","693,900,014.61","831,235,839.15","834,316,807.70","837,840,503.98","930,559,475.40","1,016,366,162.60","775,128,639.61","1,025,848,144.66","1,034,156,033.87","1,023,188,538.24","1,011,152,228.99","1,151,238,280.54","988,242,185.04","980,140,692.74","1,023,133,212.51","1,014,934,620.50","1,030,068,913.61","1,020,702,634.18","1,028,653,827.01","1,019,148,258.48","948,430,126.09","986,409,741.56","1,058,197,818.27","1,096,242,627.89","1,103,646,113.96","931,884,153.29","845,506,032.82","830,178,123.49","843,005,106.33","776,232,670.09","686,886,268.02","662,912,305.66","625,780,876.92","558,222,545.39","594,028,775.06","529,874,950.06"
流动负债合计,"201,413,325.12","253,030,229.29","253,243,073.69","273,013,217.15","263,818,705.59","422,259,715.78","446,247,737.38","387,248,822.53","477,628,164.69","515,221,542.87","403,031,986.76","403,616,161.43","475,301,182.85","716,304,775.71","816,963,979.52","886,043,587.79","1,180,097,998.10","1,263,806,145.28","1,192,392,684.66","1,222,074,109.07","1,282,910,828.33","1,299,765,780.96","1,199,676,301.68","1,242,142,510.13","1,333,831,148.57","1,013,911,784.33","1,035,889,038.65","1,168,315,029.20","987,137,384.56","1,043,842,113.59","1,073,377,306.47","1,036,242,914.19","1,151,219,994.80","1,150,719,648.66","1,184,999,041.94","1,166,315,326.34","1,147,276,358.68","1,136,203,821.73","1,141,902,623.80","1,135,867,875.87","835,647,430.82","805,045,947.92"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,
长期借款,"78,000,000.00","78,000,000.00","13,000,000.00","40,000,000.00","40,000,000.00","108,000,000.00","147,000,000.00","367,000,000.00","367,000,000.00","355,000,000.00","355,000,000.00","465,000,000.00","441,000,000.00","469,000,000.00","479,000,000.00","488,800,000.00","401,600,000.00","401,600,000.00","370,400,000.00","370,400,000.00","447,800,000.00","447,800,000.00","390,200,000.00","357,200,000.00","329,000,000.00","329,000,000.00","266,670,000.00","196,670,000.00","130,035,000.00","130,035,000.00","123,380,000.00","73,380,000.00","6,725,000.00","6,725,000.00",,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"3,396,315.41","3,074,031.86","3,070,556.18","3,070,556.18","2,911,186.57","2,911,186.57","2,911,186.57","2,911,186.57","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,,,,,,,"2,697,463.84"
专项应付款,,,,,,,,,,"5,600,000.00","5,600,000.00","5,600,000.00","5,600,000.00","5,600,000.00","20,100,000.00","20,100,000.00","7,825,766.45","9,957,499.08","9,957,499.08","9,957,499.08","9,957,499.08","10,694,665.74","10,694,665.74","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23","11,943,957.23"
投资性房地产,,,,,,,,,,,,,,,,,"173,884,716.81","172,591,160.92","171,297,605.01","169,891,050.51",,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"670,540.40","670,540.40","670,540.40","670,540.40",,,,,"9,479,788.01","9,479,788.01","10,366,446.58","11,864,602.86","200,000.00","200,000.00"
固定资产,"187,726,875.18","187,824,453.50","199,648,477.55","256,561,309.66","271,077,102.44","294,274,345.62","300,975,664.45","302,874,373.95","399,165,030.67","392,982,362.97","404,829,736.66","418,563,129.97","535,718,102.86","527,840,857.96","524,561,450.38","533,057,025.85","709,725,938.25","743,335,511.47","742,158,497.28","733,886,019.25","950,274,065.92","931,860,924.99","906,900,640.79","888,441,678.60","949,885,216.66","927,383,500.56","909,291,035.32","898,062,277.54","909,452,382.08","890,534,668.94","856,336,289.69","853,576,804.81","914,539,508.34","910,853,186.42","873,261,608.46","852,441,799.63","860,004,259.85","840,547,092.36","812,743,842.05","795,204,635.67","662,552,743.42","646,371,443.99"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"781,835.62","16,467,836.70","29,967,791.97","41,104,341.72","56,412,768.96","79,926,923.35","122,109,817.08","185,865,273.57","164,499,483.41","211,596,825.05","259,001,291.84","318,133,360.02","322,009,031.86","366,615,257.25","504,626,805.73","580,795,191.06","485,101,032.52","474,710,178.10","528,034,466.02","547,409,754.85","465,714,282.43","490,592,999.97","429,101,431.26","440,881,326.31","306,849,840.97","314,560,031.38","336,998,795.71","340,721,494.98","187,337,380.99","199,124,131.44","216,978,513.21","220,425,428.47","191,511,832.98","181,803,213.96","196,660,492.82","194,373,267.08","143,548,426.60","143,899,973.97","142,141,827.75","142,468,948.25","118,369,359.68","118,737,775.04"
其他非流动负债,"1,420,000.00","1,420,000.00","1,420,000.00","1,420,000.00",,,,,,,,,,,,,"68,609,073.00","84,875,930.00","105,290,468.71","123,056,278.00","137,152,788.00","141,972,787.99","37,266,033.65","43,008,700.31","35,286,857.00","55,036,857.00","56,686,857.00","56,686,857.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,"108,178,927.37","96,099,058.98","117,985,702.07","105,725,219.52","102,031,618.95","97,874,393.94","65,516,493.65","56,285,249.13","86,799,225.13","87,068,695.68","64,725,765.88","64,743,311.67","66,369,484.19","64,660,165.75","64,676,470.15","64,675,789.56","68,626,788.89","68,956,512.26","13,655,591.35","13,491,375.44","14,377,709.53","20,256,359.46","19,590,797.50","19,693,219.33","19,590,553.91","22,733,181.61","15,857,308.30","16,110,385.72","15,843,785.03","15,843,352.65","12,251,198.89","11,984,936.76"
非流动负债合计,"79,420,000.00","79,420,000.00","14,420,000.00","41,420,000.00","40,000,000.00","108,000,000.00","147,000,000.00","367,000,000.00","367,000,000.00","360,600,000.00","360,600,000.00","470,600,000.00","446,600,000.00","474,600,000.00","499,100,000.00","508,900,000.00","478,034,839.45","496,433,429.08","485,647,967.79","503,413,777.08","594,910,287.08","600,467,453.73","438,160,699.39","412,152,657.54","376,230,814.23","395,980,814.23","335,300,814.23","265,300,814.23","184,219,497.63","184,899,497.63","180,314,497.63","130,168,664.63","62,738,957.23","62,738,957.23","55,888,957.23","55,888,957.23","65,243,745.24","65,243,745.24","66,005,403.81","67,503,560.09","55,353,957.23","55,353,957.23"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"280,833,325.12","332,450,229.29","267,663,073.69","314,433,217.15","303,818,705.59","530,259,715.78","593,247,737.38","754,248,822.53","844,628,164.69","875,821,542.87","763,631,986.76","874,216,161.43","921,901,182.85","1,190,904,775.71","1,316,063,979.52","1,394,943,587.79","1,658,132,837.55","1,760,239,574.36","1,678,040,652.45","1,725,487,886.15","1,877,821,115.41","1,900,233,234.69","1,637,837,001.07","1,654,295,167.67","1,710,061,962.80","1,409,892,598.56","1,371,189,852.88","1,433,615,843.43","1,171,356,882.19","1,228,741,611.22","1,253,691,804.10","1,166,411,578.82","1,213,958,952.03","1,213,458,605.89","1,240,887,999.17","1,222,204,283.57","1,212,520,103.92","1,201,447,566.97","1,207,908,027.61","1,203,371,435.96","891,001,388.05","860,399,905.15"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","128,747,800.00","257,495,600.00","257,495,600.00","257,495,600.00","257,495,600.00","257,495,600.00","257,495,600.00","257,495,600.00","257,495,600.00","257,495,600.00","257,495,600.00","257,495,600.00","257,495,600.00","257,495,600.00","257,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00","307,495,600.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"40,000,000.00","40,000,000.00","282,002,034.26","282,002,034.26","282,002,034.26","282,002,034.26","282,002,034.26","282,002,034.26","282,002,034.26","282,002,034.26","607,348,262.75","478,600,462.75","480,059,164.46","480,059,164.46","480,059,164.46","480,059,164.46","480,059,164.46","480,059,164.46","480,059,164.46","480,059,164.46","480,059,164.46","480,059,164.46","480,059,164.46","480,059,164.46","480,059,164.46","734,367,010.54","734,367,010.54","734,367,010.54","734,367,010.54","734,367,010.54","734,367,010.54","734,367,010.54","734,367,010.54","734,367,010.54","734,444,022.23","734,444,022.23","734,444,022.23","734,444,022.23","734,444,022.23","734,444,022.23","734,444,022.23","734,444,022.23"
无形资产,"18,263,884.19","18,120,008.81","17,976,133.43","17,832,258.05","17,688,382.67","17,544,507.29","71,858,629.54","82,258,369.28","144,321,916.00","143,528,808.61","146,138,461.78","145,174,507.32","287,370,346.47","285,777,954.63","284,263,749.79","340,532,955.29","368,834,152.76","465,125,210.85","463,024,448.72","482,924,741.89","555,671,350.08","552,271,273.60","347,545,970.72","345,234,349.66","328,479,907.86","326,250,845.90","324,526,201.24","322,452,080.03","174,831,982.43","173,771,389.49","172,711,072.97","171,700,698.82","170,659,110.55","169,617,522.28","168,575,934.01","167,534,345.74","166,492,757.47","165,477,878.60","164,409,580.93","163,367,992.66","156,253,917.04","155,252,632.87"
盈余公积,"29,541,964.92","29,541,964.92","29,541,964.92","29,541,964.92","33,813,021.93","33,813,021.93","33,813,021.93","33,813,021.93","44,809,047.55","44,809,047.55","44,809,047.55","44,809,047.55","53,358,474.88","53,358,474.88","53,358,474.88","53,358,474.88","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02","56,610,882.02"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,"3,074,875.77","3,074,875.77","3,074,875.77",,,,,,,,,,,,,,,,,,,,,,
未分配利润,"37,483,831.00","29,936,916.32","43,410,373.42","60,196,263.91","68,982,112.75","72,927,376.09","97,414,325.62","149,416,051.79","160,354,588.84","173,056,953.41","213,384,669.23","244,565,627.41","231,842,262.98","234,574,591.22","246,700,164.46","257,774,247.69","235,795,785.61","232,810,821.73","215,272,126.09","194,041,123.15","123,193,810.93","103,368,136.84","94,016,799.63","67,091,541.43","-49,718,383.35","-74,445,999.26","-94,569,843.77","-122,989,909.27","-24,853,931.58","-47,600,261.88","-74,104,283.97","-139,696,877.84","-236,606,921.56","-259,842,357.01","-290,993,673.29","-352,305,645.44","-469,599,590.28","-496,868,166.91","-557,398,128.22","-632,018,310.78","-432,462,288.27","-463,781,999.88"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,"6,091,599.90","6,524,914.53","7,610,267.14","38,524,040.00","40,168,513.67","65,725,046.37","66,792,241.43","67,327,563.72","95,457,063.24","95,208,941.57","96,596,512.33","100,005,505.09","99,755,657.68","99,907,036.68","100,462,663.56","136,738,438.50","133,491,200.16","286,109,685.11","302,523,784.77","298,072,081.73","280,564,520.47","274,411,722.03","272,086,272.32","265,301,403.40","232,275,868.63","225,643,325.96","220,144,136.69","215,222,032.95","108,878,250.39","103,444,921.59","96,184,232.81","89,015,201.11","73,233,591.50","66,749,298.42","58,840,155.31","50,532,413.69","18,502,184.66","12,518,196.84","-1,858,939.74","-9,083,713.11","-28,098,940.40","-44,965,757.58"
递延所得税资产,"822,148.37","822,148.37","877,837.37","935,418.61","1,362,261.22","1,415,268.06","1,514,048.37","1,662,451.71","2,447,660.80","2,450,019.05","3,310,385.57","2,856,185.34","3,700,519.98","3,492,208.93","3,500,388.16","3,921,408.94","6,370,906.82","5,965,260.90","6,370,906.82","6,370,906.82","18,722,358.74","20,873,572.72","21,695,944.87","25,090,024.84","12,059,063.46","11,847,013.77","12,172,635.66","13,035,019.97","17,929,602.30","18,052,460.72","18,924,368.45","25,980,264.47","17,583,026.37","17,583,026.37","17,583,026.37","17,583,026.37","101,843.50","101,843.50",,,,
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,"1,351,440.00","1,351,440.00","1,351,440.00","1,351,440.00","1,351,440.00","1,351,440.00","1,351,440.00","1,351,440.00",,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"210,991,058.77","226,308,479.24","251,540,796.50","319,503,884.22","349,451,701.86","396,072,230.89","499,369,346.01","575,571,655.08","712,934,090.88","753,058,015.68","923,958,803.22","983,326,241.63","1,269,283,703.24","1,290,451,498.29","1,419,984,013.01","1,557,180,975.08","1,810,433,240.81","1,922,087,447.14","2,001,760,024.75","2,031,626,044.77","2,057,459,263.05","2,062,693,522.95","1,773,964,911.83","1,766,658,985.16","1,664,301,939.10","1,647,068,621.17","1,653,966,896.82","1,645,578,824.78","1,304,206,939.15","1,295,974,026.03","1,280,327,953.85","1,292,939,556.03","1,314,884,275.74","1,300,550,168.36","1,276,671,615.57","1,255,665,620.43","1,186,004,595.72","1,166,137,174.15","1,135,139,035.76","1,116,884,929.23","949,427,219.03","935,044,252.50"
