科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"305,833,488.91","245,561,003.79","190,775,835.41","239,580,302.98","152,439,475.97","138,065,827.64","174,336,958.99","156,038,297.64","174,897,973.07","211,981,976.40","205,560,465.35","212,680,314.08","225,899,448.73","262,475,237.66","244,930,814.68","205,935,946.62","200,371,145.53","211,355,749.45","176,945,198.59","220,991,751.55","192,081,755.93","141,309,787.65","135,148,292.93","175,478,371.85","193,948,015.98","199,908,518.54","173,376,363.41","118,210,859.55","158,452,395.81","112,644,237.74","160,939,731.90","192,776,766.60","243,790,311.74","297,324,168.27","246,615,535.71","319,057,493.49","311,189,847.60","408,425,288.56","361,768,449.16","260,862,074.90","374,366,776.65","353,655,202.70","276,846,869.67","696,500,757.04","461,011,954.95","514,251,738.92","466,757,381.15","747,583,138.36","681,367,472.87"
短期借款,"205,192,160.00","231,276,263.42","251,517,568.71","359,040,418.61","397,505,962.00","365,879,463.38","390,965,999.00","382,219,674.00","334,000,000.00","344,832,500.00","328,829,000.00","253,000,000.00","273,000,000.00","275,000,000.00","279,000,000.00","275,000,000.00","277,000,000.00","277,000,000.00","298,933,260.00","281,058,567.01","331,584,652.66","326,850,089.01","361,856,149.01","407,224,434.80","397,296,931.38","376,473,175.83","323,577,722.78","335,153,886.24","316,997,333.95","320,482,718.27","336,406,366.73","340,089,421.46","359,048,147.28","332,506,355.87","184,007,619.00","109,090,968.00","174,664,665.00","171,500,000.00","110,500,000.00","39,000,000.00","39,000,000.00","178,947,649.43","232,269,312.92","169,977,230.00","234,360,699.51","345,473,692.29","484,865,491.90","519,505,534.00","447,184,746.53"
交易性金融资产,"2,000,000.00","2,000,000.00","2,000,000.00",,,,,,,,,"3,814,100.00","4,823,200.00","3,607,800.00","4,203,500.00","9,824,542.50","11,772,085.98","16,896,668.77","11,700,304.28","3,431,773.26","4,361,750.20",,,"7,602,092.24","8,644,782.36","9,857,735.90","9,653,274.47","12,260,268.99","690,218.31","122,882.41",,,,"4,740,736.39",,,,,,"519,227.42",,,"440,186.10","9,420,685.30","8,177,295.61",,,,"883,133.31"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,"5,939,630.79","1,468,753.86",,,,,,"3,390,183.00","8,161,957.29","1,791,214.65","5,877,670.02","4,849,884.23","2,275,425.66","1,041,107.07","17,356,668.86","9,373,439.35","3,685,618.80","1,043,102.61",,,,"2,024,319.63",,,"1,788,794.34","8,286.76","3,235,389.35",
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000.00","200,000.00","200,000.00",,"420,000.00",,,"5,422,774.00","5,372,774.00","3,871,650.00","3,439,127.56","3,315,795.17","6,270,531.06","12,828,164.98","11,224,730.74","9,613,931.11","12,144,894.15","9,622,944.23","4,362,894.03","8,766,045.17","16,387,133.68"
应付票据,"20,186,633.02","55,243,735.77","61,851,723.63","41,928,663.53","10,998,079.15","7,219,943.40","7,496,255.17",,"877,698.01","16,050,495.65","25,532,401.35","32,131,553.05","16,603,623.15","20,833,821.25","17,641,054.03","22,020,926.98","10,044,056.06","23,743,831.20","12,054,490.05","23,644,263.40","1,037,796.27","54,575,129.32","43,600,105.98","38,290,151.37","46,809,405.34","58,291,761.17","56,676,861.17","54,230,996.31","44,719,856.96","43,746,505.95","89,173,706.46","72,795,887.45","44,476,412.23","47,807,602.61","43,434,828.47","15,273,494.55","11,072,000.97","27,322,910.58","11,519,799.33","18,835,925.07","25,387,900.63","19,501,513.27","30,161,594.17","2,539,035.80","32,688,077.04","27,717,906.33",,"27,351,767.19",
应收账款,"240,436,703.47","321,040,638.51","354,868,799.11","300,285,848.15","277,023,718.73","346,697,742.15","337,149,570.47","248,299,818.79","227,378,692.51","238,412,231.56","246,042,263.50","255,253,921.03","278,028,986.20","333,470,387.25","333,211,333.20","365,295,726.04","361,077,220.03","380,769,103.31","369,533,508.35","318,467,834.12","335,695,376.60","381,934,001.46","422,529,711.35","413,385,597.44","407,153,485.50","422,525,431.22","395,147,452.23","437,731,872.96","395,551,049.96","453,410,027.69","393,159,950.20","361,965,384.58","309,594,907.92","312,880,371.55","354,136,618.61","384,355,572.10","412,156,002.86","405,494,100.56","413,826,540.37","428,080,380.34","314,469,419.45","376,068,325.65","383,135,087.73","381,633,924.57","395,424,891.88","391,229,234.32","522,901,760.62","523,159,070.59","457,015,814.63"
应付账款,"223,502,170.93","201,229,933.47","247,998,360.15","172,275,220.50","236,096,177.94","251,020,172.57","269,043,646.84","195,332,560.35","123,051,424.09","150,587,586.69","155,703,192.81","189,036,973.12","209,270,040.08","249,247,730.38","224,196,939.58","228,994,311.54","234,850,905.47","269,846,435.41","224,385,897.89","220,592,270.06","252,706,126.62","261,065,014.44","225,978,022.47","239,125,542.67","244,437,156.29","233,894,733.43","234,095,801.68","254,418,896.31","241,315,731.50","288,083,403.14","217,188,634.25","198,137,130.77","195,156,843.11","217,603,267.69","240,918,461.10","200,037,224.69","203,425,278.93","196,466,004.68","234,951,087.38","179,846,767.76","173,545,717.41","162,584,248.39","261,921,731.82","257,319,790.23","249,858,418.56","256,718,049.99",,"261,576,473.05",
预付款项,"3,821,383.10","4,574,936.39","3,314,824.36","25,924,696.01","32,742,525.60","41,691,233.33","48,485,254.41","14,579,768.41","16,228,613.65","12,382,189.75","15,805,502.68","9,589,458.23","13,177,470.15","16,893,315.29","21,700,440.45","15,652,954.72","16,863,839.85","17,061,430.08","20,880,168.52","14,671,951.24","13,230,347.53","25,135,777.74","26,870,197.83","26,127,840.57","31,205,658.32","33,131,889.94","41,085,593.21","34,508,900.36","37,930,576.40","36,056,783.88","34,867,637.98","34,002,987.94","42,448,223.71","46,195,160.47","46,818,847.61","36,254,246.33","40,386,053.80","35,495,249.28","46,443,445.29","35,732,910.52","41,053,891.27","38,514,559.17","45,595,715.20","35,343,960.83","47,476,498.42","32,823,023.67","54,270,474.57","20,207,728.31","25,741,332.70"
预收款项,"9,476,798.95","17,031,839.52","6,364,121.59","5,294,001.67","5,122,096.81","3,357,500.37","636,054.81","1,651,816.45","2,692,628.11","2,388,040.14","1,096,863.30","2,008,182.65","2,136,059.17","3,055,452.35","3,416,463.93","2,800,457.84","3,453,278.77","4,896,985.89","4,493,230.22","2,790,771.74","3,384,570.86","3,409,753.77","3,999,251.60","4,792,772.42","3,065,363.95","3,395,674.01","4,711,109.24","2,615,768.82","5,284,876.56","3,972,620.12","6,229,067.89","9,890,134.93","1,709,831.33","7,757,650.64","9,022,947.41","14,799,533.72","13,622,878.00","14,568,351.73","7,697,000.83","15,008,265.85","18,726,761.58","14,024,520.54","6,939,643.18","8,574,672.59","5,236,469.24","8,439,484.16","10,952,186.94","8,030,136.43","11,755,873.23"
