科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"458,224,163.18","369,050,855.20","438,243,878.14","332,423,468.06","434,818,990.58","555,413,643.73","445,167,371.55","665,589,133.53","719,563,403.11","924,271,237.00","1,126,193,070.02","1,410,886,469.63","2,044,095,028.38","1,148,458,940.57","1,147,566,516.88","1,100,710,457.63","1,210,671,684.78","971,652,081.44","1,113,447,105.10","1,377,913,976.39","1,386,331,908.04","1,653,489,243.62","1,424,756,321.95","1,641,152,094.98","2,179,359,431.34","1,937,477,252.74","1,805,151,782.13","2,047,014,516.58","1,880,162,912.20","1,537,109,770.01","1,494,170,931.92","1,481,561,154.02","1,515,920,424.31","1,324,626,372.04","1,754,755,715.26","2,183,960,358.16","1,898,756,481.56","2,113,390,080.72","2,394,194,745.10","2,643,662,324.73","2,561,151,575.52","2,796,458,447.29","2,718,407,831.73","2,970,677,127.80"
短期借款,"68,500,000.00","45,840,596.92","232,500,000.00","303,500,000.00","450,500,000.00","529,500,000.00","580,000,000.00","633,000,000.00","713,000,000.00","703,400,000.00","720,900,000.00","478,400,000.00","906,084,044.00","907,464,044.00","1,316,000,000.00","1,245,184,000.00","1,522,525,600.00","1,635,186,400.00","1,936,000,000.00","2,013,000,000.00","2,441,513,504.00","2,553,513,504.00","2,555,513,504.00","2,272,500,000.00","2,347,050,000.00","2,117,050,000.00","2,187,050,000.00","2,213,998,000.00","2,026,948,000.00","2,126,948,000.00","2,079,948,000.00","2,480,000,000.00","2,496,000,000.00","2,411,000,000.00","2,598,000,000.00","2,630,000,000.00","2,636,300,000.00","2,761,000,000.00","2,589,999,970.00","2,323,000,000.00","2,635,000,000.00","2,455,000,000.00","2,340,000,000.00","2,175,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,"220,000,000.00","220,000,000.00",,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"1,000,000.00","1,200,000.00",,,,,,,,,,,,"500,000.00",,"500,000.00","2,570,000.00","650,000.00",,,,,"1,000,000.00","1,000,000.00","1,000,000.00","980,000.00","780,000.00","3,460,000.00","103,261,424.75","12,887,732.00","36,916,629.82","8,247,003.87","8,409,917.17","48,048,424.27","48,982,112.00","19,201,274.57","13,399,161.80","12,905,250.00","9,115,250.00","18,230,000.00","32,940,000.00"
应付票据,"40,462,170.07","35,497,565.22","27,092,920.95","51,894,014.93","50,263,740.64","57,701,568.69","83,777,316.74","110,346,241.10","59,293,382.36","109,906,711.71","111,180,589.30","50,950,502.24","29,553,198.85","29,028,903.01","48,108,108.96","57,929,234.67","58,440,997.09","123,445,591.61","175,231,233.25","273,107,969.44","186,115,190.20","121,513,649.40","140,692,887.10","158,733,147.80","111,678,574.20","95,148,301.40","99,831,609.80","64,882,757.60","142,362,656.40","170,543,916.40","173,946,236.20","51,796,347.43","123,389,955.36","95,233,147.11","24,249,266.70","22,330,108.87","39,885,730.90","74,683,016.40","3,980,000.00","3,280,000.00","6,545,669.76","17,245,669.76","14,600,000.00","38,048,640.00"
应收账款,"247,819,925.46","256,467,297.81","261,183,179.58","251,297,365.54","191,833,710.41","221,669,715.28","237,131,008.51","632,651,157.58","500,643,776.91","350,622,559.05","280,943,836.30","531,827,618.57","371,973,601.17","441,182,962.67","495,503,807.66","428,182,315.24","391,372,992.32","384,415,305.15","433,776,794.32","491,949,777.46","520,769,943.16","478,524,322.01","463,953,676.21","556,352,706.87","472,223,244.59","528,954,408.70","501,046,997.44","574,802,782.34","470,259,704.71","490,469,758.57","551,966,932.66","571,040,220.59","468,820,718.35","469,491,435.48","527,689,323.82","720,350,845.08","680,384,305.29","687,920,573.57","606,832,468.56","642,721,521.12","517,565,437.57","518,883,088.67","516,755,971.91","535,917,481.28"
应付账款,"447,856,491.26","468,001,396.90","536,296,658.70","726,988,646.81","679,360,707.62","934,665,778.81","1,004,309,256.14","1,241,358,334.99","1,004,130,533.35","1,227,505,634.23","1,143,217,026.86","1,449,395,940.46","1,377,177,119.81","1,421,489,028.37","1,171,866,240.53","1,733,756,190.21","1,647,766,125.11","1,730,875,634.79","1,576,673,544.48","1,790,527,511.24","1,706,951,639.13","1,561,404,596.66","1,452,630,194.05","2,214,626,390.79","1,823,926,658.48","1,938,594,989.65","2,047,028,049.00","2,679,356,126.16","2,092,763,232.09","2,422,276,069.37","2,824,324,522.50","3,139,117,502.11","2,748,244,391.67","3,276,742,012.01","3,620,699,906.07","4,389,780,113.50","4,115,584,568.70","4,118,316,361.14","4,119,949,419.07","4,289,225,203.40","3,934,635,731.09","4,093,062,426.22","3,821,978,220.59","3,790,481,897.65"
预付款项,"65,510,993.22","40,676,225.47","125,034,577.79","42,550,736.55","38,371,556.67","73,973,567.22","77,172,486.22","41,983,926.61","34,608,633.42","33,864,605.05","40,917,750.20","346,107,906.81","336,910,192.63","1,803,330,824.99","648,113,872.06","263,723,301.28","290,541,137.35","62,985,597.80","66,300,981.73","192,874,422.06","134,897,886.74","84,513,132.53","77,283,465.66","82,375,728.49","85,108,269.80","73,969,263.68","97,798,364.83","75,188,629.85","77,131,129.62","70,350,754.59","82,167,077.17","17,402,596.23","32,741,256.39","29,117,878.96","47,902,768.84","21,944,753.60","27,526,173.66","33,158,158.62","40,573,261.48","32,359,291.51","39,657,935.39","39,187,930.48","37,276,378.52","20,637,392.91"
预收款项,"126,711,973.78","129,444,654.97","110,084,924.95","92,718,759.00","129,798,701.09","617,285,460.57","327,724,838.05","426,579,839.08","398,126,176.42","398,178,738.29","370,215,730.62","576,471,567.84","557,923,993.85","554,840,321.33","574,975,006.03","351,915,452.06","271,547,264.13","384,176,137.75","435,634,688.34","757,832,215.60","949,341,004.91","1,170,689,946.35","1,385,678,288.04","1,478,321,787.40","1,535,415,626.07","1,499,255,545.86","1,530,602,914.85","1,290,744,771.84","1,271,240,044.00","1,618,440,197.17","1,503,750,927.77","1,412,594,276.18","1,576,850,694.35","1,968,038,500.55","1,727,190,411.13","1,143,452,170.68","1,051,045,156.15","1,407,641,934.68","1,952,130,311.68","787,566,382.54","677,784,588.54","810,280,386.23","978,932,134.39","1,361,436,416.60"
