科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"366,891,935.14","381,600,350.39","461,632,316.99","557,682,245.06","625,915,598.68","732,659,290.82","809,520,392.01","815,370,513.74","802,397,054.36","810,221,203.72","847,584,714.89","684,370,152.04","737,378,496.32","690,389,187.89","836,710,932.46","977,372,518.03","1,047,571,362.84","1,134,212,697.74","1,183,558,590.53","1,462,518,100.32","1,308,233,733.49","843,981,480.34","799,254,959.44","837,173,845.34","694,258,094.37","741,547,991.37","670,159,763.52","642,456,901.41","564,218,292.68","550,889,901.10","621,570,750.65","693,616,057.60","608,879,453.79","600,830,082.69","350,933,734.59","617,080,962.93","361,753,677.55","283,443,527.54","320,944,957.05","745,486,048.29","450,268,224.86","477,575,825.97","465,008,604.99","803,657,571.61","658,802,709.13"
短期借款,"100,000,000.00","90,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,800,000.00",,,,,,,,,,,,,,,,,,,"1,632,216.60","3,720,000.00","4,800,000.00","6,794,825.62","9,500,000.00","5,750,000.00","200,000.00","200,000.00",,"556,860.00",,,"5,829,500.00","2,919,500.00",,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,000.00","480,000.00","400,000.00",,,,,,,,,,,
应收账款,"109,813,229.53","84,942,751.20","81,265,623.70","42,670,672.60","24,312,991.90","28,146,781.90","34,077,271.90","14,158,206.50","22,233,097.50","23,696,347.50","29,931,827.50","8,574,100.00","16,375,483.00","22,548,761.80","22,802,210.00","12,397,835.80","49,931,864.80","64,954,385.90","55,851,725.80","41,192,690.97","44,401,583.10","57,091,502.70","33,060,978.60","220,686,514.25","158,474,037.71","129,135,396.23","99,844,739.54","110,678,121.59","97,925,452.65","83,525,391.52","78,159,378.11","101,693,296.02","100,251,021.46","112,931,063.50","111,087,556.25","82,937,142.71","82,720,038.47","81,773,756.32","93,377,306.67","7,953,110.19","9,386,229.98","8,151,040.60","17,492,107.36","11,872,608.34","6,773,091.43"
应付账款,"196,405,720.51","195,462,068.58","246,325,305.19","277,466,035.62","355,588,120.88","442,478,337.25","524,718,448.30","487,940,520.68","548,454,155.38","493,213,017.72","479,803,404.61","179,541,924.04","285,449,343.64","251,865,320.95","379,119,909.33","456,446,447.70","589,352,456.50","713,174,939.62","853,052,205.47","962,152,247.23","871,701,176.99","384,838,517.22","388,748,461.13","385,569,378.92","289,800,636.62","261,651,718.22","181,521,840.91","48,735,252.76","41,536,315.30","23,398,019.13","22,666,013.39","39,621,050.68","6,945,749.49","10,427,980.22","8,739,923.15","8,906,220.77","9,483,301.79","11,493,095.79","10,251,260.65","13,099,283.37","7,922,124.73","12,359,788.66","9,690,676.82","7,219,216.43","5,843,535.66"
预付款项,"16,821,692.45","12,806,667.40","18,673,449.05","10,676,612.50","18,768,415.78","39,161,780.50","27,600,962.98","15,472,874.25","15,480,607.98","15,659,881.65","42,379,159.51","16,158,025.96","16,140,790.32","18,277,255.85","29,271,436.55","25,833,925.83","26,511,035.12","26,605,806.80","18,398,338.15","14,593,757.08","14,911,810.05","9,569,481.85","24,454,879.91","58,542,780.46","75,058,273.65","39,152,999.85","37,637,024.56","19,318,482.49","23,608,094.87","22,734,675.35","26,702,856.39","10,004,727.29","9,925,642.46","8,275,212.71","10,077,819.77","101,427,896.10","50,516,932.27","22,272,364.53","14,241,535.31","38,863,448.58","14,310,037.02","30,714,312.33","40,889,020.56","66,671,020.04","71,431,813.10"
预收款项,"134,074,054.47","167,033,723.52","284,245,502.64","287,396,852.36","273,263,261.93","275,244,652.23","294,966,312.31","360,650,347.61","249,852,173.14","261,914,518.03","416,481,008.90","186,765,188.23","137,308,829.34","143,680,422.15","169,763,653.39","136,393,797.87","149,175,553.50","115,570,585.01","162,288,081.61","203,126,681.54","199,893,178.24","180,826,655.19","227,973,332.48","280,216,072.52","280,550,125.76","238,290,074.50","270,372,128.70","243,540,338.22","211,159,463.36","202,017,725.16","217,672,608.09","193,682,141.73","175,992,853.07","164,847,458.44","169,787,084.39","207,555,508.16","174,316,245.68","159,303,536.13","171,553,445.45","219,489,124.35","209,171,606.46","211,972,984.10","208,307,611.62","192,760,688.04","191,283,509.51"
