科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"18,688,403.26","322,169.05","415,423.59","781,811.05","534,697.25","455,183.99","222,111.85","529,207.26","15,568,686.54","666,758.41","27,616,208.04","27,906,410.46","3,150,984.69","3,037,539.70","1,069,046.46","1,306,699.63","2,117,721.11","3,793,412.55","1,762,430.03","4,447,505.12","5,234,161.91","3,554,079.29","3,165,164.70","4,931,807.42","5,347,805.49","27,482,558.07","6,512,704.57","8,435,924.14","10,366,710.34"
应付职工薪酬,"7,246,458.73","7,442,996.62","6,071,065.90","4,377,294.82","6,120,914.89","7,126,780.87","8,150,641.77","7,664,081.94","10,382,008.98","12,174,045.74","13,997,877.26","9,008,712.34","11,883,221.77","15,916,256.26","13,738,762.26","6,203,331.47","12,447,881.82","14,927,099.97","29,646,069.92","20,466,116.98","24,157,556.68","27,313,830.48","42,004,994.94","34,171,275.34","45,254,894.07","39,629,410.77","63,612,332.67","52,878,817.23","67,369,848.76"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,214,764.00","6,855,107.45","8,186,451.90","4,111,752.08","2,917,347.29","7,000,883.72","1,104,840.29","5,697,424.80","5,538,097.30","9,490,458.41","12,418,257.79","16,440,394.22","13,295,816.52","15,094,048.74","13,339,915.79","16,384,451.86","15,504,676.61","17,308,023.50","16,283,730.32","18,453,623.47","25,414,431.77","34,159,686.08","48,025,744.97","49,329,543.41","49,532,629.86","51,806,362.03","71,725,545.51","53,381,711.18","55,693,698.05"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,000,000.00",,"64,998,729.45"
存货,"48,242,224.99","79,321,295.48","85,459,500.02","86,682,524.68","88,939,417.33","89,432,956.28","89,339,269.87","92,984,939.96","96,402,331.83","97,679,036.08","116,046,586.38","116,547,055.30","122,484,955.99","132,618,972.39","127,529,144.48","138,750,658.62","147,006,752.94","161,203,785.30","214,375,915.70","238,126,404.66","262,113,540.12","270,856,818.92","288,713,242.70","335,938,326.60","402,696,845.61","424,213,463.02","517,639,742.73","548,728,623.96","541,097,358.78"
其他应付款,"11,653,185.66","1,414,114.19","422,617.42","3,559,377.75","1,311,471.39","363,581.82","599,239.66","481,783.38","417,573.79","21,903,505.22","97,211,275.86","3,516,502.72","3,060,363.30","3,067,416.84","34,061,679.09","24,345,683.84","25,754,160.79","28,122,965.77","57,114,171.06","37,888,974.26","40,088,930.54","46,885,691.00","52,182,892.41","53,206,250.94","65,721,837.02","58,505,204.36","202,883,653.05","157,242,520.82","246,941,772.26"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"26,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"22,145,000.00","22,145,000.00","22,145,000.00"
其他流动资产,,,,,,,,,,,"10,000,000.00",,,,"46,749,874.70","15,000,000.00","15,000,000.00","15,000,000.00","37,976,041.55","18,514,223.06","49,502,757.72","70,872,562.03","74,413,099.34","44,440,286.30","19,134,287.93","33,016,544.91","13,930,473.72","14,201,095.04","799,459,011.52"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"203,198,310.20","142,096,798.89","179,043,031.74","627,573,060.47","580,447,766.96","601,253,991.39","619,465,441.34","605,135,897.63","628,487,705.99","644,149,151.39","617,792,952.86","548,957,409.89","517,899,399.74","555,211,135.84","602,678,482.19","595,616,211.87","513,147,081.20","519,544,677.43","1,074,480,915.76","999,321,803.90","1,006,719,910.54","1,011,172,454.86","1,010,681,599.86","1,298,578,422.59","1,354,521,053.15","1,390,640,372.51","1,754,493,580.82","1,793,292,690.45","3,055,173,422.08"
流动负债合计,"52,327,123.42","52,338,916.00","23,633,117.20","21,394,207.66","19,994,679.52","25,188,518.84","21,552,341.45","28,200,235.89","31,953,916.88","61,521,510.33","150,269,999.37","65,362,289.56","65,676,828.91","73,546,825.79","86,862,111.48","72,833,784.82","133,822,044.11","106,671,162.36","243,818,626.46","169,758,179.35","216,819,187.73","200,275,585.95","249,746,973.87","264,780,967.60","332,340,269.39","331,323,761.46","716,157,517.56","629,618,800.20","942,795,085.77"
可供出售金融资产,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00",,,,,,,,,"500,000.00",,
长期借款,"96,500,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,,,,,,,,,,,,,"22,145,000.00","22,145,000.00","22,145,000.00","22,145,000.00","22,145,000.00","22,145,000.00","292,145,000.00","292,145,000.00","292,145,000.00","450,000,000.00","550,000,000.00","610,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,"35,944,460.00","36,018,351.30","45,643,032.20","71,199,234.40","69,561,188.86","37,020,956.47","37,015,830.38","36,729,073.07","36,848,870.97","34,342,935.18","34,352,160.97","33,944,782.46","34,344,069.44","84,445,371.87","100,005,896.70","100,035,689.49","100,035,689.49","148,483,209.33","147,238,496.10","245,548,681.07"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,"3,106,761.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"26,678,495.30","139,590,180.22","126,027,436.42","123,279,118.94","139,368,049.25","146,133,571.59","144,802,785.91","143,618,760.63","141,225,195.03","137,203,856.45","175,022,104.88","170,053,422.27","165,347,515.93","164,811,063.29","163,606,588.41","162,764,684.17","161,308,385.84","155,808,431.56","321,782,106.68","316,974,764.72","337,303,985.47","331,669,283.60","331,693,296.95","323,025,212.79","318,926,352.70","314,579,922.15","331,032,842.67","361,221,491.11","361,504,093.52"
递延所得税负债,,,,,,,,,,,"3,925,086.64","3,152,630.67","3,033,246.52","2,917,276.11","2,800,765.46","2,216,009.52","2,559,412.83","2,463,269.20","8,983,263.72","8,933,361.03","8,496,306.99","8,291,935.75","8,465,755.66","8,285,281.58","8,105,948.50","7,928,586.89","7,804,373.44","7,992,849.24","7,479,416.98"
在建工程,"73,162,113.50","736,640.50","12,864,625.70","13,905,922.20","1,748,250.00","59,303.00","48,250.00","1,184,200.00","5,135,950.00","5,911,520.00","15,844,520.00","15,923,294.00","15,986,190.40","19,745,413.70","25,152,994.26","60,690,944.51","54,411,945.89","102,007,710.60","110,848,532.17","119,584,177.80","144,441,711.70","185,756,194.83","247,908,751.99","276,817,582.85","310,911,186.70","341,931,429.14","397,282,885.85","395,740,508.92","441,274,558.01"
其他非流动负债,,"5,450,000.00","4,850,000.00","4,700,000.00","4,550,000.00","4,400,000.00","4,250,000.00","4,100,000.00","3,950,000.00","3,800,000.00","3,650,000.00","3,500,000.00","3,350,000.00","3,200,000.00","4,240,000.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"99,606,761.78","45,450,000.00","44,850,000.00","44,700,000.00","4,550,000.00","4,400,000.00","4,250,000.00","4,100,000.00","3,950,000.00","3,800,000.00","7,575,086.64","6,652,630.67","6,383,246.52","6,117,276.11","7,040,765.46","5,116,009.52","6,499,412.83","28,398,269.20","36,289,286.36","37,452,133.67","37,099,596.61","37,146,607.96","37,550,055.88","307,431,576.55","307,321,004.75","306,285,390.11","469,173,677.66","569,259,654.46","628,503,723.20"
固定资产清理,,,,,,,,,,,,,,,,,,"709,987.47",,,,,,,,,,,
负债合计,"151,933,885.20","97,788,916.00","68,483,117.20","66,094,207.66","24,544,679.52","29,588,518.84","25,802,341.45","32,300,235.89","35,903,916.88","65,321,510.33","157,845,086.01","72,014,920.23","72,060,075.43","79,664,101.90","93,902,876.94","77,949,794.34","140,321,456.94","135,069,431.56","280,107,912.82","207,210,313.02","253,918,784.34","237,422,193.91","287,297,029.75","572,212,544.15","639,661,274.14","637,609,151.57","1,185,331,195.22","1,198,878,454.66","1,571,298,808.97"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"56,779,689.00","56,779,689.00","56,779,689.00","75,800,000.00","75,800,000.00","75,800,000.00","75,800,000.00","75,800,000.00","75,800,000.00","75,800,000.00","75,800,000.00","75,800,000.00","75,800,000.00","75,800,000.00","75,800,000.00","75,800,000.00","113,700,000.00","227,400,000.00","267,384,801.00","267,384,801.00","267,384,801.00","267,384,801.00","267,384,801.00","267,384,801.00","401,077,201.00","401,077,201.00","401,077,201.00","401,077,201.00","433,324,863.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"61,421,647.12","61,421,647.12","61,421,647.12","475,137,609.12","475,137,609.12","475,137,609.12","475,137,609.12","475,137,609.12","475,137,609.12","475,137,609.12","471,137,609.12","471,179,611.95","471,137,609.12","471,137,609.12","471,137,609.12","471,137,609.12","433,237,609.12","319,537,609.12","1,189,679,358.94","1,189,679,358.94","1,189,679,358.94","1,189,679,358.94","1,189,679,358.94","1,189,679,358.94","1,055,986,958.94","1,055,986,958.94","1,058,486,714.27","1,055,677,051.65","1,962,695,511.78"
无形资产,"12,718,643.20","12,698,238.20","13,136,604.94","13,050,266.50","13,195,728.06","13,097,799.63","12,999,871.20","12,901,942.79","12,804,014.34","12,706,085.91","32,632,997.48","32,164,548.80","31,743,612.40","31,229,833.90","32,849,743.93","33,117,171.66","55,281,676.97","54,514,868.93","98,081,924.81","97,275,578.23","96,105,984.04","94,990,163.42","93,990,155.71","93,085,217.13","125,451,956.88","124,441,038.04","114,164,527.94","112,791,414.92","116,600,405.98"
盈余公积,"9,445,273.68","14,654,638.07","21,478,151.08","21,478,151.08","21,478,151.08","21,478,151.08","29,140,190.34","29,140,190.34","29,140,190.34","29,140,190.34","38,142,502.68","38,142,502.68","38,142,502.68","38,142,502.68","38,142,502.68","38,142,502.68","38,142,502.68","38,142,502.68","51,385,273.58","51,385,273.58","51,385,273.58","51,385,273.58","71,288,060.77","71,288,060.77","71,288,060.77","71,288,060.77","100,449,353.97","100,449,353.97","100,449,353.97"
开发支出,,,,,,,,,,,,,,,,,"1,105,358.96","1,105,358.96","6,717,470.57","7,501,729.39","8,089,236.12","8,332,626.72","18,315,334.58","21,533,786.04","24,281,833.47","26,318,207.89","43,008,745.02","50,440,857.52","55,289,059.06"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,"126,747,644.00","126,747,644.00","126,747,644.00","126,747,644.00","126,747,644.00","126,747,644.00","126,747,644.00","126,747,644.00","497,773,843.46","497,773,843.46","497,773,843.46","497,773,843.46","497,773,843.46","497,773,843.46","497,773,843.46","497,773,843.46","663,841,978.78","663,841,978.78","663,841,978.78"
未分配利润,"36,847,964.61","64,581,163.55","122,991,722.27","139,381,028.12","137,878,296.00","158,624,715.09","171,525,873.17","150,567,113.12","171,775,508.83","190,619,784.18","207,026,686.90","226,681,416.01","213,585,431.37","240,102,806.61","273,306,385.49","318,530,334.85","298,500,088.50","332,157,541.47","366,382,359.60","404,922,380.89","418,637,396.58","492,618,056.50","565,044,421.19","632,500,331.65","696,046,872.47","761,862,177.17","865,733,116.11","938,261,326.39","991,697,616.62"
长期待摊费用,,,,,,,,,,,"57,600.00","46,800.00","36,000.00","25,200.00","3,214,400.00","3,003,599.99","21,799,999.98","21,777,502.41","21,031,797.34","38,598,978.76","40,353,027.00","43,679,215.37","39,664,402.67","39,112,717.94","38,425,569.88","40,691,207.66","65,385,296.83","62,973,690.88","60,587,755.04"
少数股东权益,,,,,,,,,,,"54,517,886.58","56,105,950.57","58,670,526.24","63,015,207.75","65,542,313.18","69,412,748.18","71,597,528.96","77,672,409.87","33,275,845.93","33,998,558.53","35,629,176.91","36,981,376.17","38,788,762.52","40,079,489.54","42,069,558.00","44,059,923.20","58,557,500.19","78,975,347.29","81,974,732.75"
递延所得税资产,"670,897.41","104,195.93","82,627.87","82,627.87","78,941.45","84,328.52","89,665.63","104,347.42","104,359.81","104,020.22","353,600.77","388,250.28","436,547.97","530,748.47","2,669,259.35","2,101,220.58","2,785,654.39","2,854,217.87","2,749,840.04","2,856,606.94","2,811,583.10","3,109,863.36","2,741,907.55","4,495,166.90","4,754,327.83","5,397,674.71","14,720,135.32","15,971,289.64","16,277,939.46"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"23,891,618.80","29,915,682.01","22,182,365.90","8,060,224.50","20,406,185.86","40,341,041.79","49,090,727.46","64,643,345.04","92,267,769.53","118,716,739.65","131,048,111.76","130,074,087.60","136,721,878.20","169,806,316.64","125,342,994.09"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"113,230,149.41","153,129,254.85","152,111,294.93","150,317,935.51","154,390,968.76","159,375,002.74","157,940,572.74","157,809,250.84","159,269,519.18","191,869,942.58","386,676,818.43","390,966,991.55","411,496,745.10","412,651,092.22","415,153,205.22","455,356,777.30","582,352,105.00","610,434,817.27","1,113,734,636.11","1,155,258,882.06","1,209,914,880.81","1,264,298,605.24","1,408,800,834.31","1,474,566,163.46","1,551,608,872.17","1,581,243,100.14","1,915,141,499.94","1,980,026,044.51","2,086,267,465.01"
所有者权益(或股东权益)合计,"164,494,574.41","197,437,137.74","262,671,209.47","711,796,788.32","710,294,056.20","731,040,475.29","751,603,672.63","730,644,912.58","751,853,308.29","770,697,583.64","846,624,685.28","867,909,481.21","857,336,069.41","888,198,126.16","923,928,810.47","973,023,194.83","955,177,729.26","994,910,063.14","1,908,107,639.05","1,947,370,372.94","1,962,716,007.01","2,038,048,866.19","2,132,185,404.42","2,200,932,041.90","2,266,468,651.18","2,334,274,321.08","2,484,303,885.54","2,574,440,280.30","3,570,142,078.12"
资产总计,"316,428,459.61","295,226,053.74","331,154,326.67","777,890,995.98","734,838,735.72","760,628,994.13","777,406,014.08","762,945,148.47","787,757,225.17","836,019,093.97","1,004,469,771.29","939,924,401.44","929,396,144.84","967,862,228.06","1,017,831,687.41","1,050,972,989.17","1,095,499,186.20","1,129,979,494.70","2,188,215,551.87","2,154,580,685.96","2,216,634,791.35","2,275,471,060.10","2,419,482,434.17","2,773,144,586.05","2,906,129,925.32","2,971,883,472.65","3,669,635,080.76","3,773,318,734.96","5,141,440,887.09"
负债和所有者(或股东权益)合计,"316,428,459.61","295,226,053.74","331,154,326.67","777,890,995.98","734,838,735.72","760,628,994.13","777,406,014.08","762,945,148.47","787,757,225.17","836,019,093.97","1,004,469,771.29","939,924,401.44","929,396,144.84","967,862,228.06","1,017,831,687.41","1,050,972,989.17","1,095,499,186.20","1,129,979,494.70","2,188,215,551.87","2,154,580,685.96","2,216,634,791.35","2,275,471,060.10","2,419,482,434.17","2,773,144,586.05","2,906,129,925.32","2,971,883,472.65","3,669,635,080.76","3,773,318,734.96","5,141,440,887.09"
