科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"109,594,983.72","213,349,552.30","332,423,576.87","495,038,341.00","138,308,175.93","264,368,928.97","399,554,922.33","385,500,544.44","81,334,936.47","183,409,938.54","308,139,907.17","514,464,917.28","149,306,624.47","326,450,091.77","463,867,256.46","650,856,045.61","163,012,992.30","311,780,179.42","494,967,965.52","734,656,241.74","159,171,654.63","319,936,145.69","558,524,864.44","752,086,541.93","265,453,575.41","553,459,222.12","878,605,934.40","1,124,799,558.97","287,771,662.92","497,024,089.61","794,212,614.06","1,225,517,209.48","296,524,203.31","554,835,392.44","886,932,725.50","1,247,874,437.38","282,077,183.98","520,074,236.25","824,006,721.12","1,151,157,518.74","332,997,897.84","795,578,837.63","1,124,801,981.04","1,587,525,262.02","255,065,638.60","510,486,141.19"
取得子公司及其他营业单位支付的现金净额,"22,717,100.00","22,717,100.00","22,717,100.00","22,717,100.00",,,,,,,,"58,614,846.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"6,592,075.75","7,008,871.29","16,534,845.42","19,374,528.15","3,313,933.01","11,081,225.38","22,119,554.40","28,310,701.24","6,626,177.45","13,089,099.41","23,585,558.83","27,801,906.58","13,882,990.00","26,585,651.90","35,121,279.69","41,924,586.47","15,212,300.49","23,683,459.82","50,206,018.20","65,783,124.03","14,760,059.86","24,564,034.80","40,689,124.87","43,405,458.48","28,508,591.47","53,614,798.93","60,581,770.02","77,891,316.70","28,725,232.43","46,604,162.52","72,864,282.21","77,012,597.33","29,597,251.86","47,475,737.48","56,508,663.71","68,431,596.59","23,406,358.83","44,974,078.38","62,673,571.10","69,122,511.24","16,312,968.63","23,710,137.30","37,074,063.06","47,028,145.81","11,904,252.09","24,120,883.81"
支付其他与投资活动有关的现金,,"60,000.00","60,000.00",,,,,"30,876,339.01",,,"820,040.34","346,401.76",,,"35,454.89","412,549,442.50",,,"1,000,000.00","5,061,714.91",,"17,403.45","35,094.06",,,"300,000,000.00","300,000,000.00","450,000,000.00",,"500,000.00","500,000.00","100,000,000.00","16,500.00","460,057,269.91","460,096,952.42","490,059,223.58",,"368,000,000.00","368,000,000.00","1,766,000,000.00","1,365,003,820.51","1,883,000,000.00","2,281,069,933.33","3,093,000,000.00","810,000,000.00","1,830,500,000.00"
收到其他与经营活动有关的现金,"3,381,746.45","2,647,606.30","3,352,357.00","637,836.63","4,248,736.21","19,075,078.12","20,817,731.89","936,917.09","3,155,768.90","4,731,637.08","9,681,156.57","1,538,778.54","988,951.16","900,678.20","2,865,007.18","45,280,865.38","2,620,213.74","7,189,737.10","13,402,241.22","14,015,536.71","4,311,339.47","19,524,512.16","26,168,385.86","37,639,985.60","7,598,194.52","12,957,008.71","17,328,248.28","38,667,292.41","21,250,214.14","33,380,239.99","46,987,804.95","75,754,386.32","14,138,666.44","26,485,839.63","46,617,056.53","95,526,183.51","6,956,677.38","33,073,522.35","60,039,821.23","68,307,793.54","27,659,546.06","35,648,684.61","79,873,288.20","112,007,561.78","30,675,645.79","26,160,799.70"
投资活动现金流出小计,"25,241,250.83","37,286,081.45","40,330,772.22","45,370,671.43","8,132,186.09","22,039,095.46","35,517,848.61","64,677,596.74","1,372,816.77","42,800,333.08","85,797,488.70","118,627,760.28","8,921,526.83","61,974,424.22","97,422,384.18","577,425,812.94","119,281,718.69","330,575,486.29","422,062,196.61","490,949,122.68","45,091,855.24","101,733,142.64","110,493,403.37","127,989,028.85","56,275,718.01","378,272,962.01","400,002,960.53","557,759,401.86","21,098,152.52","34,806,536.40","44,690,174.93","148,919,307.85","9,459,013.54","470,675,363.27","473,762,275.57","507,193,753.16","66,196,756.21","439,456,688.51","464,613,162.71","1,880,577,108.61","1,472,699,397.92","2,014,421,510.57","2,437,055,817.72","3,375,984,019.80","947,216,482.28","1,987,159,802.66"
经营活动现金流入小计,"119,568,805.92","223,006,029.89","352,310,779.29","515,050,705.78","145,870,845.15","294,525,232.47","442,492,208.62","414,748,162.77","91,116,882.82","201,230,675.03","341,406,622.57","543,805,602.40","164,178,565.63","353,936,421.87","501,853,543.33","738,061,497.46","180,845,506.53","342,653,376.34","558,576,224.94","814,454,902.48","178,243,053.96","364,024,692.65","625,382,375.17","833,131,986.01","301,560,361.40","620,031,029.76","956,515,952.70","1,241,358,168.08","337,747,109.49","577,008,492.12","914,064,701.22","1,378,284,193.13","340,260,121.61","628,796,969.55","990,058,445.74","1,411,832,217.48","312,440,220.19","598,121,836.98","946,720,113.45","1,288,587,823.52","376,970,412.53","854,937,659.54","1,241,749,332.30","1,746,560,969.61","297,645,536.48","560,767,824.70"
投资活动产生的现金流量净额,"-20,081,710.83","-29,696,388.51","-20,259,308.75","13,174,077.91","5,019,657.94","25,222,656.74","12,599,620.59","633,802.08","8,784,095.48","-1,718,967.74","-16,018,665.57","-66,367,105.46","870,768.17","-50,156,141.88","-83,445,416.60","-555,743,887.37","-113,487,171.56","-118,260,458.00","-10,964,958.70","-59,743,024.80","-40,640,362.77","-96,340,650.17","-102,185,785.17","-118,550,763.51","-54,835,887.16","-354,699,383.79","-345,816,429.17","-25,761,481.51","190,720,518.35","188,876,234.09","178,979,519.96","178,562,697.51","19,591,388.38","-422,551,442.19","-423,990,063.51","-382,087,417.02","-66,196,646.21","33,062,688.27","24,012,221.56","-1,029,008,592.88","-14,243,098.27","194,444,447.29","17,383,230.56","196,010,727.01","-430,433,237.12","-81,631,016.04"
购买商品、接受劳务支付的现金,"92,139,069.03","173,892,349.34","268,676,504.22","394,667,958.63","116,788,793.45","229,596,760.21","337,914,259.35","311,269,387.80","63,670,928.48","154,293,750.86","249,773,835.71","423,012,131.92","141,649,999.38","294,294,890.06","415,815,568.84","559,077,362.77","139,835,830.98","259,863,190.15","423,080,126.82","645,011,290.15","137,573,948.69","297,282,377.33","597,966,483.59","829,125,165.84","293,729,165.44","598,394,828.97","911,934,430.80","1,239,755,592.08","276,492,013.93","521,676,998.47","772,157,177.29","1,165,323,109.41","247,819,565.86","525,580,359.12","807,159,598.33","1,157,396,626.23","267,500,872.97","491,834,135.65","792,062,055.43","1,085,677,364.56","468,216,518.39","737,896,239.33","1,031,529,910.73","1,511,459,801.99","243,676,008.15","560,096,998.00"
吸收投资收到的现金,,,,,,,,,,,,,,,"831,099,995.70","828,768,003.04",,,,,,,,,"965,380,350.00","965,380,350.00","965,380,350.00","965,380,350.00",,,,,,,,,,,,"1,352,640,000.00",,,,"27,230,679.00",,
