科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"5,060,686.70","1,649,866.55","3,208,302.80","2,874,842.12","5,908,458.50","14,516,936.29","2,890,652.34","7,620,812.53","5,716,201.81","12,755,879.69","8,924,632.11","8,952,035.75","5,627,344.61","8,532,161.60","12,397,262.97","7,899,653.13","5,468,991.04","9,410,111.65","11,866,505.48","23,068,744.70","17,717,165.13","35,740,466.44","26,591,282.30","41,346,102.46","11,862,151.05","11,027,809.40","24,710,609.49","37,151,921.25","28,473,360.47","77,152,320.00","53,121,317.06","56,313,337.50","60,290,442.70","83,264,056.83","66,360,516.42","75,050,086.03","105,608,465.71","109,260,122.12","94,582,442.63"
应付职工薪酬,"8,611.03","1,966,900.00",,,"4,077,664.98",,,,"7,996,981.46",,,,"11,048,611.40","663,932.60","232,668.44","279,500.57","21,155,112.70","339,813.81","312,805.70","311,590.57","23,089,097.06","700,725.33","-449,159.37","-513,333.44","25,689,396.48","-576,859.43","-260,013.61","-111,725.45","26,471,335.36","-382,585.85","309,039.05","514,561.69","27,867,923.10","1,056,657.53","501,894.58","486,961.63","18,093,792.44","993,403.39","-146,687.76"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,868,994.43","5,282,254.01","6,885,315.76","5,480,860.54","3,783,388.65","2,425,011.49","7,152,201.13","4,924,106.16","12,680,984.24","6,037,232.31","8,960,627.83","4,639,273.86","35,485,864.58","25,918,692.35","28,954,156.77","22,972,705.24","60,991,469.66","27,654,568.27","17,008,672.42","13,073,183.37","66,498,889.24","9,711,312.27","19,886,743.06","31,805,606.45","85,656,255.92","43,954,386.51","39,435,217.22","53,308,125.17","56,016,680.11","49,081,471.52","27,333,745.56","12,162,899.49","68,495,294.64","15,439,419.08","30,126,191.57","3,504,821.46","57,415,350.39","12,312,014.28","12,762,975.75"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,462.00",,,,,,"664,140.00",,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,"15,490.84",,,,,"423,996.54","239,614.00",,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,"361,726.72","253,205.60","253,205.60","253,205.60","833,825.93","442,658.82","442,658.82","442,658.82","105,945,965.22","2,900,000.00","2,900,000.00","2,900,000.00","2,900,000.00",,,,,,,,
存货,"37,851,290.70","53,705,954.88","47,613,829.58","50,587,146.82","70,508,353.52","67,560,659.67","63,659,104.93","75,453,295.30","89,217,438.94","85,494,056.69","114,322,382.38","157,410,520.78","177,949,260.98","182,147,265.03","139,984,345.72","336,005,199.27","163,630,791.82","254,045,746.00","206,579,853.30","420,581,252.99","291,443,577.93","362,752,160.67","319,536,132.28","556,509,089.72","299,079,036.09","371,960,154.13","338,744,374.04","516,396,091.33","544,205,968.36","533,392,986.57","590,243,142.25","641,668,256.39","292,585,743.13","378,112,303.37","315,438,584.10","513,043,939.43","341,748,812.56","512,983,493.25","398,878,090.15"
其他应付款,"2,148,392.66","5,739,553.78","2,921,100.47","12,583,990.31","19,015,526.81","20,235,033.91","9,477,916.25","18,521,887.98","19,041,181.30","22,034,113.27","12,958,390.62","21,281,014.23","15,865,154.98","15,974,839.55","19,606,173.94","26,665,519.18","27,970,920.16","25,389,934.62","23,529,035.85","38,760,396.19","38,595,681.43","44,620,178.31","33,171,581.16","56,646,223.85","45,429,885.78","36,927,186.36","29,634,937.79","117,495,450.26","204,029,571.73","220,363,820.06","208,396,858.27","170,938,427.78","189,853,761.67","158,442,297.17","173,903,721.70","179,585,695.56","137,739,427.61","134,425,769.96","112,855,731.73"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00",,"10,000,000.00","10,000,000.00","10,000,000.00"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"634,600.00","634,600.00","634,600.00","634,600.00",,,,,,,
其他流动资产,,,,,,,,,"2,472,472.11",,,,"5,169,907.83","2,293,644.90","25,725.94","4,098,950.73","3,358,978.97","2,403,665.73","875,664.24","700,581.90","4,335,345.60","494,164.61","5,760,657.11","11,201,158.91","9,363,917.33","9,237,643.36","9,761,039.74","8,509,111.39","22,633,545.59","5,929,659.02","11,728,049.51","10,998,443.70","610,872,982.24","660,207,232.73","528,288,141.67","703,713,964.42","13,215,778.55","531,928,281.96","75,922,191.12"
其他流动负债,"1,020,000.00","2,813,328.00","1,240,000.00","1,500,000.00",,,,,,,,,,,,,"2,415,700.00","1,970,000.00",,,"990,000.00","9,740,000.00","8,750,000.00","8,750,000.00",,,,,,,,,,,,,,,
流动资产合计,"66,227,848.09","126,540,837.26","121,175,640.09","456,493,779.71","491,751,504.67","426,475,224.02","400,506,840.32","427,723,221.08","488,938,317.77","472,472,684.50","462,922,697.61","488,947,081.59","576,848,894.64","513,678,240.79","508,015,977.38","753,274,655.24","811,892,028.59","894,858,258.22","763,715,493.98","1,036,535,898.17","1,163,184,817.40","1,126,556,424.11","920,234,221.36","1,230,901,967.85","1,344,949,486.11","1,219,158,863.18","1,188,728,925.63","1,575,495,932.78","1,711,185,610.48","1,658,621,289.62","2,709,694,860.09","2,615,415,064.70","2,619,492,693.05","2,406,266,458.68","2,388,865,960.86","2,530,022,382.44","2,464,749,445.49","2,452,793,670.41","2,311,907,595.40"
流动负债合计,"48,578,081.50","57,662,674.29","37,399,473.47","57,737,649.96","75,513,774.81","59,430,133.73","42,296,886.55","69,007,292.31","127,432,727.08","85,702,422.09","77,896,826.19","101,867,543.75","239,452,055.97","135,441,493.22","114,573,339.64","310,930,162.19","280,823,350.40","275,000,465.57","149,862,598.80","370,111,381.90","439,159,093.86","328,053,281.52","224,673,627.69","483,411,700.45","463,294,553.58","381,463,580.12","532,478,202.96","1,011,807,448.27","1,031,238,860.51","1,028,236,781.17","806,540,359.43","746,911,382.79","730,281,268.56","519,856,842.04","601,110,170.22","770,384,340.92","651,761,258.17","617,893,479.78","484,229,468.88"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"72,438,000.00","55,675,200.00","207,024,120.00","213,430,800.00","228,855,240.00","246,650,000.00","273,914,720.00","274,778,120.00","279,019,160.00","304,785,786.10","303,566,666.10","320,094,326.10","326,707,546.10","295,677,329.37","289,184,327.37","284,783,447.37"
长期借款,,"15,263,888.89","12,647,222.23",,,,,,,,,,,,,,,,,,,"317,300.00","317,300.00","634,600.00",,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00","61,000,000.00",,"20,000,000.00","45,000,000.00","43,000,000.00",,"49,160,000.00","40,280,000.00",,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"3,665,335.19",,,,,,,,,,,,,,,,,,,,,,,,"634,600.00","634,600.00","634,600.00","634,600.00",,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,"49,159,600.00","68,504,125.20","58,754,125.20",,,,"4,900,000.00","4,900,000.00","9,106,731.61","9,106,731.61","8,287,416.94","41,888,633.29","41,941,804.13","90,356,057.96","96,463,268.09","94,594,636.70","100,887,519.12","98,755,282.87","99,074,579.29"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,050,000.00","7,050,000.00","7,050,000.00"
固定资产,"16,522,790.30","35,937,521.56","35,701,650.66","35,607,754.59","36,531,503.95","89,914,881.08","92,222,510.08","91,733,260.08","109,110,589.69","108,314,133.15","124,168,124.60","124,735,445.46","228,638,254.94","235,046,980.50","236,395,647.68","241,571,685.55","240,192,126.59","243,970,336.85","242,330,356.49","240,720,883.42","238,851,320.38","236,969,802.42","235,782,779.91","233,140,109.92","233,142,481.11","231,133,950.64","230,005,506.86","230,949,433.61","231,333,249.20","229,640,989.39","230,304,307.92","228,539,480.67","227,146,326.99","278,783,817.30","276,486,490.98","273,615,874.04","248,353,799.12","245,529,955.92","248,504,616.62"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,068,623.83","6,123,238.27","4,799,414.88","1,608,613.94","1,697,009.54","1,555,193.99","1,124,028.56","994,749.05","384,726.95","285,898.00","23,211.84"
在建工程,,,"495,000.00","1,239,721.29",,"76,500.00","8,229,549.00","19,210,549.00","19,450,228.00","19,504,452.00","20,330,141.00","31,751,802.23","25,255,678.23","17,454,617.97","12,453,313.00","5,755,236.08","5,874,113.00",,,"597,348.81","697,348.81","1,308,176.13","339,622.64",,,,"377,358.48","377,358.48","31,648,496.68","36,385,143.79","36,449,404.03","40,831,559.57","49,101,813.46",,,,,,
其他非流动负债,,,,,"833,333.30","583,333.31","333,333.32","83,333.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"875,984.66","875,984.66","792,369.32","792,369.32",,,,,,,
非流动负债合计,"3,665,335.19","15,263,888.89","12,647,222.23",,"833,333.30","583,333.31","333,333.32","83,333.33",,,,,,,,,,,,,,"317,300.00","317,300.00","634,600.00","9,384,600.00","9,384,600.00","5,860,891.00","5,860,891.00","12,424,914.83","10,007,111.27","8,285,705.88","4,659,904.94","4,313,300.54","3,736,484.99","2,870,319.56","2,306,040.05","8,852,780.95","8,471,211.00","7,925,783.84"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,159.83,,,,,,,,,,,,,,,
负债合计,"52,243,416.69","72,926,563.18","50,046,695.70","57,737,649.96","76,347,108.11","60,013,467.04","42,630,219.87","69,090,625.64","127,432,727.08","85,702,422.09","77,896,826.19","101,867,543.75","239,452,055.97","135,441,493.22","114,573,339.64","310,930,162.19","280,823,350.40","275,000,465.57","149,862,598.80","370,111,381.90","439,159,093.86","328,370,581.52","224,990,927.69","484,046,300.45","472,679,153.58","390,848,180.12","538,339,093.96","1,017,668,339.27","1,043,663,775.34","1,038,243,892.44","814,826,065.31","751,571,287.73","734,594,569.10","523,593,327.03","603,980,489.78","772,690,380.97","660,614,039.12","626,364,690.78","492,155,252.72"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","50,000,000.00","50,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","349,928,332.00","352,658,332.00","352,658,332.00","352,658,332.00","423,192,674.00","424,425,731.00","425,035,424.00","425,228,734.00","510,417,862.00","512,639,006.00","513,016,532.00","513,456,816.00","513,678,483.00","513,839,791.00","513,939,242.00","514,106,945.00","594,187,936.00","594,195,936.00","594,195,936.00","594,195,936.00","891,293,904.00","891,293,904.00","891,293,904.00","891,293,904.00","891,293,904.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"24,878,269.03","24,878,269.03","329,478,269.03","329,478,269.03","329,478,269.03","262,478,269.03","262,478,269.03","263,823,069.03","267,857,469.03","137,486,569.03","141,115,669.03","143,322,969.03","146,737,069.03","80,403,192.39","103,418,912.39","111,798,312.39","119,931,512.39","127,042,892.39","138,550,246.04","146,887,637.94","149,684,327.45","156,987,193.26","182,714,744.62","172,552,572.55","178,771,175.70","181,497,282.64","159,418,009.23","183,015,615.87","184,313,676.82","1,361,595,041.38","1,362,551,626.88","1,284,811,084.68","1,284,811,084.68","986,456,801.39","968,104,127.33","970,579,090.74","970,579,090.74","970,736,551.46"
无形资产,"272,785.06","591,255.28","699,362.34","559,087.70","656,145.53","893,238.43","1,020,634.33","1,110,432.21","1,555,948.71","1,533,489.39","1,429,211.51","2,124,129.69","2,521,231.24","5,995,685.08","7,703,830.97","8,461,691.25","8,488,169.64","8,109,655.46","7,687,858.86","7,999,595.46","8,115,443.08","8,246,455.67","9,333,245.16","9,830,569.01","9,897,768.81","9,059,061.39","8,848,857.66","12,407,651.44","11,892,423.33","11,182,663.72","12,617,122.57","11,877,033.28","16,274,632.50","16,070,156.96","13,835,512.60","12,971,998.29","14,028,866.97","13,126,247.59","11,634,069.80"
盈余公积,"2,225,552.41","1,639,431.14","1,639,431.14","1,639,431.14","6,228,476.50","6,228,476.50","6,228,476.50","6,228,476.50","11,819,330.88","11,819,330.88","11,819,330.88","11,819,330.88","23,527,964.44","23,527,964.44","23,527,964.44","23,527,964.44","42,068,362.43","42,068,362.43","42,068,362.43","42,068,362.43","69,276,071.62","69,276,071.62","69,276,071.62","69,276,071.62","102,159,894.32","102,159,894.32","102,159,894.32","102,159,894.32","133,399,322.75","133,399,322.75","133,399,322.75","133,399,322.75","161,760,808.12","161,760,808.12","161,760,808.12","161,760,808.12","164,685,592.86","164,685,592.86","164,685,592.86"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,930,020.29"
商誉,,,,,,,,,,,,,,,,,,,,,,,"38,895,205.13","38,895,205.13","38,216,778.86","38,216,778.86","52,638,970.31","181,640,395.19","336,589,117.92","336,589,117.92","350,879,554.00","320,416,183.65","296,727,639.25","296,727,639.25","284,398,220.55","284,398,220.55","85,548,220.55","85,548,220.55","85,529,459.28"
未分配利润,"18,514,995.87","14,738,368.52","33,585,545.47","39,952,833.62","54,183,350.54","64,917,767.33","66,039,679.92","71,260,066.89","89,087,938.39","108,830,223.84","119,222,440.45","129,496,025.20","171,131,082.88","211,779,183.10","203,563,558.42","225,667,971.69","294,492,688.06","353,568,459.52","267,681,113.66","312,714,550.58","392,658,442.61","470,357,891.57","324,035,202.94","379,801,257.68","462,798,032.09","557,141,609.81","484,266,337.90","506,708,123.90","592,351,506.17","642,044,128.04","664,649,119.53","668,730,883.95","729,595,074.11","779,805,655.72","689,768,473.14","691,982,712.60","522,977,236.20","545,162,503.66","547,098,001.52"
长期待摊费用,"466,850.00","901,506.66","1,827,727.94","1,657,280.15","3,565,218.03","9,545,304.37","8,664,279.59","2,547,143.69","6,027,436.29","5,304,141.88","4,494,446.91","3,659,564.97","3,034,296.37","4,196,098.20","3,278,653.75","2,945,943.53","2,229,257.05","2,235,889.81","1,877,981.75","1,290,719.75","1,010,620.37","763,475.49","1,383,472.30","1,077,683.85","755,027.93","638,544.49","581,088.51","591,114.05","1,194,846.51","1,445,170.85","3,332,235.84","3,261,491.38","4,037,145.95","3,376,547.12","4,075,526.65","12,133,036.96","8,464,880.50","9,469,191.17","9,040,338.37"
少数股东权益,"618,800.91",,,,,,,,,,,,,,"4,986,752.79","4,941,585.84","4,602,194.34","23,714,553.18","23,531,594.55","17,041,718.41","16,435,192.61","27,863,565.46","37,448,126.79","47,239,027.82","46,734,041.96","50,956,006.29","74,100,992.61","102,374,811.51","163,875,453.52","148,660,786.68","151,396,592.80","118,230,371.62","126,004,661.53","126,917,985.63","120,696,779.56","114,153,141.21","74,683,668.01","69,807,744.97","67,726,867.22"
递延所得税资产,"112,492.43","211,511.11","250,560.31","250,560.31","732,832.00","732,832.00","732,832.00","732,832.00","1,080,544.92","1,080,544.92","1,080,544.92","1,080,544.92","9,135,716.90","9,114,087.25","9,135,716.90","9,135,716.90","17,767,544.75","17,767,544.75","17,767,544.75","17,767,544.75","28,432,712.60","28,432,712.60","28,432,712.60","28,432,712.60","34,686,397.26","34,686,397.26","34,686,397.26","34,686,397.26","46,619,948.84","47,363,153.75","47,618,300.64","47,510,906.65","65,156,581.27","65,220,622.97","62,427,828.07","62,463,139.15","67,123,469.81","67,143,629.13","61,398,161.36"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","26,147,800.00","113,982,693.30","103,228,400.00",,,,"22,000,000.00","6,297,710.84","6,297,710.84","5,204,032.09",,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"17,374,917.79","37,641,794.61","38,974,301.25","39,314,404.04","41,485,699.51","101,162,755.88","110,869,805.00","115,334,216.98","137,224,747.61","135,736,761.34","151,502,468.94","163,351,487.27","268,585,177.68","271,807,469.00","268,967,162.30","267,870,273.31","274,551,211.03","272,083,426.87","269,663,741.85","268,376,092.19","326,267,045.24","344,224,747.51","402,921,162.94","444,814,440.34","422,373,653.97","566,906,652.64","704,451,672.38","840,635,990.03","915,910,798.75","995,663,675.69","1,005,338,831.26","996,136,817.81","1,011,469,440.49","1,060,399,218.50","1,062,985,205.13","1,066,884,451.79","820,084,085.44","808,756,854.60","799,964,672.09"
所有者权益(或股东权益)合计,"31,359,349.19","91,256,068.69","110,103,245.64","438,070,533.79","456,890,096.07","467,624,512.86","468,746,425.45","473,966,812.42","498,730,338.30","522,507,023.75","536,528,340.36","550,431,025.11","605,982,016.35","650,044,216.57","662,409,800.04","710,214,766.36","805,619,889.22","891,941,219.52","883,516,637.03","934,800,608.46","1,050,292,768.78","1,142,410,590.10","1,098,164,456.61","1,191,670,107.74","1,294,643,986.50","1,395,217,335.70","1,354,841,504.05","1,398,463,583.54","1,583,432,633.89","1,616,041,072.87","2,900,207,626.04","2,859,980,594.78","2,896,367,564.44","2,943,072,350.15","2,847,870,676.21","2,824,216,453.26","2,624,219,491.81","2,635,185,834.23","2,619,717,014.77"
资产总计,"83,602,765.88","164,182,631.87","160,149,941.34","495,808,183.75","533,237,204.18","527,637,979.90","511,376,645.32","543,057,438.06","626,163,065.38","608,209,445.84","614,425,166.55","652,298,568.86","845,434,072.32","785,485,709.79","776,983,139.68","1,021,144,928.55","1,086,443,239.62","1,166,941,685.09","1,033,379,235.83","1,304,911,990.36","1,489,451,862.64","1,470,781,171.62","1,323,155,384.30","1,675,716,408.19","1,767,323,140.08","1,786,065,515.82","1,893,180,598.01","2,416,131,922.81","2,627,096,409.23","2,654,284,965.31","3,715,033,691.35","3,611,551,882.51","3,630,962,133.54","3,466,665,677.18","3,451,851,165.99","3,596,906,834.23","3,284,833,530.93","3,261,550,525.01","3,111,872,267.49"
负债和所有者(或股东权益)合计,"83,602,765.88","164,182,631.87","160,149,941.34","495,808,183.75","533,237,204.18","527,637,979.90","511,376,645.32","543,057,438.06","626,163,065.38","608,209,445.84","614,425,166.55","652,298,568.86","845,434,072.32","785,485,709.79","776,983,139.68","1,021,144,928.55","1,086,443,239.62","1,166,941,685.09","1,033,379,235.83","1,304,911,990.36","1,489,451,862.64","1,470,781,171.62","1,323,155,384.30","1,675,716,408.19","1,767,323,140.08","1,786,065,515.82","1,893,180,598.01","2,416,131,922.81","2,627,096,409.23","2,654,284,965.31","3,715,033,691.35","3,611,551,882.51","3,630,962,133.54","3,466,665,677.18","3,451,851,165.99","3,596,906,834.23","3,284,833,530.93","3,261,550,525.01","3,111,872,267.49"
