科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"94,840,680.73","272,346,200.57","515,527,725.88","755,945,691.26","205,620,639.11","369,351,133.23","511,203,704.08","586,087,081.54","75,648,659.64","186,871,236.76","282,352,883.34","395,072,612.11","114,310,674.18","357,184,763.25","365,044,634.25","453,742,391.86","111,588,872.75","224,534,696.10","340,175,832.63","520,227,431.71","92,427,336.84","250,638,593.29","321,629,122.25","417,868,519.05","108,026,968.53","280,709,352.93","338,311,085.54","490,812,740.36","107,121,141.14","270,879,365.17","423,541,700.78","220,327,736.18","85,941,878.84","110,242,295.23","251,859,456.35","443,645,598.49","157,125,914.80","291,691,957.91","486,588,139.80","634,974,409.02","173,568,655.71","318,174,038.69","508,880,273.12"
取得子公司及其他营业单位支付的现金净额,,,,"1,151,669.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"29,055.66","29,055.66","29,055.66","29,055.66",,,"1,389,091.30","3,209,067.96","3,854,435.15","6,671,031.23","7,991,812.61",,"4,762,661.73","8,231,930.81","11,956,059.14","11,733,997.38","8,213,289.00","12,511,611.24","17,052,725.46","31,147,737.46","3,352,106.50","6,226,188.24","9,207,102.55","13,669,790.36","3,891,928.05","8,861,828.92","14,469,469.00","17,652,314.68","5,133,244.64","8,582,565.27","14,381,484.96","17,441,806.52","6,374,415.23","3,133,310.19","13,467,485.44","18,196,359.34","5,410,631.11","8,614,562.02","10,844,673.22","11,153,335.78","1,900,066.80","8,665,478.43","14,008,072.59"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,"1,235,564.01",,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"5,116,353.19","5,873,952.65","11,278,046.31","11,500,535.51","12,665,838.24","19,180,331.61","20,381,810.71","90,179,706.06","4,354,290.84","12,233,076.54","23,523,247.62","15,210,364.32","10,500,135.45","18,605,480.73","28,167,346.19","74,912,532.20","3,932,094.15","58,255,852.79","74,986,581.11","118,130,043.14","25,592,005.58","58,998,207.76","90,762,209.62","90,469,294.62","47,541,867.62","59,725,865.78","65,648,769.11","159,917,909.67","161,224,238.07","214,091,304.41","295,188,300.85","257,843,195.63","5,127,065.51","38,520,497.71","117,718,877.15","79,813,237.33","1,801,029.29","14,311,746.54","11,567,193.91","25,890,805.10","11,037,462.91","29,373,837.65","32,885,783.77"
投资活动现金流出小计,"11,880,072.34","38,829,855.83","58,415,366.00","79,655,686.78","4,378,611.10","51,505,648.01","106,713,948.41","234,762,705.27","28,271,042.01","74,144,624.93","125,863,580.03","217,542,838.44","29,691,615.84","53,929,459.10","67,784,131.22","123,565,388.95","27,123,388.25","70,357,379.92","108,086,856.99","208,010,919.65","32,034,117.50","54,143,118.82","86,474,116.91","125,459,243.41","8,801,261.32","23,357,412.25","30,745,370.30","52,038,492.28","43,060,223.20","53,875,613.15","74,787,596.80","128,629,378.73","43,289,823.37","73,875,255.73","104,737,747.90","119,937,553.81","9,667,772.71","33,849,155.89","38,633,082.42","112,944,982.60","37,467,226.98","49,193,752.54","61,885,844.24"
经营活动现金流入小计,"99,986,089.58","278,249,208.88","526,834,827.85","767,475,282.43","218,286,477.35","388,531,464.84","532,974,606.09","679,475,855.56","83,857,385.63","205,775,344.53","313,867,943.57","410,282,976.43","129,573,471.36","384,022,174.79","405,168,039.58","540,388,921.44","123,734,255.90","295,302,160.13","432,215,139.20","669,505,212.31","121,371,448.92","315,862,989.29","421,598,434.42","522,007,604.03","159,460,764.20","349,297,047.63","418,429,323.65","668,382,964.71","273,478,623.85","493,553,234.85","733,111,486.59","495,612,738.33","97,443,359.58","151,896,103.13","383,045,818.94","541,655,195.16","164,337,575.20","314,618,266.47","509,000,006.93","672,018,549.90","186,506,185.42","356,213,354.77","555,774,129.48"
投资活动产生的现金流量净额,"-11,173,932.12","-37,832,715.61","-57,381,325.78","-77,763,146.56","-4,378,611.10","-51,461,562.01","-106,658,660.41","-168,707,417.27","-28,071,042.01","-73,930,064.93","-125,598,684.03","-193,343,736.63","-29,639,115.84","-45,351,459.10","-54,205,503.22","-95,713,016.95","-27,103,388.25","-70,357,379.92","-98,608,335.99","-171,251,104.71","-32,034,117.50","-53,992,918.82","-86,309,774.08","-118,133,704.28","-8,721,261.32","-22,846,110.51","-20,638,674.56","-4,772,589.31","-36,572,760.33","-46,485,613.15","-65,068,277.80","-79,014,688.90","-43,199,823.37","-73,521,073.73","-104,364,287.90","-119,564,093.81","-9,525,385.71","-33,599,155.89","-38,383,082.42","-109,084,295.60","-37,467,226.98","-48,953,752.54","-61,645,844.24"
购买商品、接受劳务支付的现金,"59,580,181.67","133,574,368.00","227,578,608.71","294,556,971.56","75,620,835.44","174,872,073.99","233,627,234.47","263,740,136.64","69,487,825.93","134,210,968.72","182,242,552.58","253,816,312.02","88,634,591.17","294,875,836.03","274,232,581.55","315,291,381.54","87,511,115.72","176,982,445.51","279,520,065.58","435,645,752.88","71,339,647.75","234,491,674.32","264,986,794.33","240,426,001.09","75,887,643.18","271,622,495.15","284,647,796.45","366,243,670.20","61,828,143.33","266,286,985.74","410,943,645.09","128,859,746.93","95,599,613.41","106,155,222.99","279,726,770.85","295,350,518.12","59,724,955.74","127,231,736.00","270,273,661.85","262,899,800.08","80,816,693.80","169,757,482.90","268,363,065.58"
吸收投资收到的现金,,,,,,,,"19,672,400.00",,"1,887,600.00","1,887,600.00","1,887,600.00",,,,"3,000,000.00",,"12,000,000.00","12,000,000.00","12,000,000.00",,,,,,,,,,,,,,,,,,,,,,,
