科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"21,168,493.61","66,508,642.46","58,544,899.06","104,507,598.24","91,900,915.01","71,608,148.33","1,335,249,422.34","1,266,627,154.72","1,170,691,790.13","1,150,784,769.39","1,018,012,292.99","873,656,408.16","889,541,799.42","918,885,155.01","271,437,715.03","322,606,823.03","195,820,680.48","196,118,700.93","367,550,359.32","212,747,979.31","203,216,396.52","217,691,075.23","558,265,453.55","266,103,469.52","270,769,447.77","232,189,440.69","246,813,311.33","195,417,327.75","210,443,120.89","241,290,558.49","321,827,863.27","319,421,803.13","267,672,456.92","346,100,995.89","462,897,909.65","599,846,484.22"
短期借款,"147,500,000.00","84,350,000.00","115,000,000.00","141,240,000.00","124,240,000.00","101,240,000.00",,,,,,,,,,,,,"117,019,883.84","101,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","189,000,000.00","150,000,000.00","150,000,000.00",,,,,,,"50,000,000.00","90,000,000.00","190,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,"451,980.00",,,,,"40,445,022.04","198,752,852.10","136,304,735.19","177,338,016.88","149,980,534.22","151,455,244.14","147,360,459.12","148,538,989.51","121,605,672.68","123,027,518.99","129,990,358.71","120,346,555.61","104,474,207.70","97,857,332.59"
交易性金融负债,,,,,,,,,,,,,,,,,,,"988,120.00","709,420.00","166,910.00",,,,,,,,,,,,,,,
应收票据,"54,322,246.70","86,080,562.30","46,926,116.84","37,154,766.72","56,658,493.38","48,315,311.47","66,651,872.41","68,067,275.96","121,630,702.04","72,623,522.72","76,359,173.08","148,154,305.75","186,719,437.55","204,535,713.24","141,291,769.06","165,792,672.26","168,307,783.28","192,806,136.08","218,574,250.12","218,789,884.64","239,845,287.67","253,352,923.73","246,664,845.88","251,149,674.21","255,140,191.30","228,251,783.14","158,136,324.86","254,593,060.89","253,130,523.41","241,070,928.63","327,517,603.69","440,895,147.28","377,594,045.69","419,035,639.40","412,642,741.29","428,894,147.73"
应付票据,"1,165,902.53","1,177,150.72","16,793,270.77","31,118,687.41","2,283,634.21","1,781,651.42","22,082,614.48","21,531,090.48","2,503,451.50","2,408,150.00","613,000.00","658,492.50","1,345,492.50","9,561,380.92","9,017,380.92","6,815,158.39","9,681,529.89","10,613,052.00","14,066,900.79","14,954,890.59","11,655,599.60","13,957,504.01","12,112,836.57","10,366,935.67","15,611,936.68","16,009,000.00","22,460,926.63","29,735,136.75","25,447,120.51","21,254,484.57","28,946,779.99","34,961,824.69","27,897,141.39","31,252,581.96","40,381,481.72","49,619,826.27"
应收账款,"131,776,798.62","80,587,310.90","177,486,545.43","212,742,987.50","173,711,599.84","188,199,379.62","204,821,031.87","224,268,157.60","205,604,917.02","241,577,947.23","257,799,786.72","317,856,059.00","290,320,771.04","315,729,201.97","321,790,184.96","353,142,958.62","338,533,757.00","420,384,061.39","394,236,376.93","414,360,779.75","380,890,388.88","420,696,606.26","438,234,705.90","444,228,813.51","350,292,907.00","459,818,330.70","471,691,390.56","451,097,899.20","453,484,115.01","644,387,023.95","612,554,334.45","590,740,389.19","654,635,704.43","789,150,280.01","671,552,944.71","704,705,351.72"
应付账款,"17,817,220.19","12,657,612.72","24,281,501.23","26,808,937.70","33,013,394.23","53,517,831.79","53,323,644.41","47,926,795.59","51,271,962.03","133,058,097.31","48,938,197.82","56,053,665.06","54,257,491.82","53,980,668.74","52,882,858.19","57,818,882.42","62,285,072.84","96,277,189.84","65,970,148.66","70,587,221.66","62,118,930.38","65,446,536.09","64,714,409.08","62,947,779.17","65,745,694.33","83,880,417.45","80,776,846.81","89,693,696.30","122,338,341.81","168,177,345.68","147,467,928.68","148,742,029.04","135,297,443.39","155,611,311.95","132,205,537.33","152,114,117.41"
预付款项,"7,040,763.04","6,467,805.06","32,389,131.86","92,812,818.84","103,889,171.82","28,116,539.96","74,972,532.38","102,615,579.69","131,962,433.25","91,338,877.61","92,437,960.01","92,793,265.36","103,977,087.55","81,763,524.73","111,303,985.63","95,958,895.06","162,535,244.93","110,970,056.00","146,291,021.71","25,711,460.49","22,262,333.06","12,345,425.33","19,837,751.38","23,481,404.06","32,343,922.26","37,171,919.30","54,721,521.39","51,805,855.99","79,525,911.72","64,148,663.05","74,239,479.60","74,571,083.90","79,948,897.52","49,778,062.82","56,495,484.54","43,890,776.96"
预收款项,"4,070,984.97","7,301,181.08","9,931,155.14","5,839,990.81","8,952,781.40","8,384,788.59","7,359,908.62","6,573,480.30","9,338,967.39","4,768,527.39","6,345,983.07","7,322,093.63","5,681,665.88","4,210,792.74","6,048,177.62","5,303,709.84","6,420,803.09","5,861,087.46","6,659,860.63","6,216,116.33","6,198,574.39","9,511,423.76","9,037,505.15","6,596,241.13","9,534,955.56","7,018,138.24","12,591,787.24","11,338,566.17","13,996,765.81","10,910,520.64","22,217,254.14","14,557,994.67","17,959,351.88","13,359,970.47","34,094,604.89","10,736,623.48"
