科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"248,221,858.95","375,035,804.17","236,919,690.75","158,513,487.10","377,585,752.74","337,325,084.22","339,517,076.85","232,966,130.35","117,485,110.44","346,936,555.83","534,898,964.88","421,748,461.14","1,031,486,380.23","601,276,523.06","947,421,527.49","1,037,409,848.88","863,283,306.90","635,247,906.86","1,113,409,125.33","858,186,335.83","557,869,869.54","547,578,927.62","336,958,353.33","297,398,472.21","837,615,630.52","824,982,796.08","600,164,401.20","871,750,496.26","973,951,630.50","834,240,317.69","833,359,071.96","850,113,621.42","1,435,010,666.54","1,986,067,446.49","1,755,460,894.25","1,762,306,902.17","1,346,986,272.43","1,228,625,023.96","1,543,223,969.16","1,380,916,786.88","1,442,441,142.59","1,225,971,751.93","727,093,914.89","593,715,350.19","735,768,722.84"
短期借款,"496,000,000.00","490,000,000.00","340,000,000.00","597,170,000.00","877,170,000.00","747,170,000.00","747,170,000.00","660,000,000.00","280,000,000.00",,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,,,,,"470,000,000.00"
交易性金融资产,"2,076,661.96","4,836,750.00","22,796,942.36","3,351.51","3,368.95","29,045,598.23","257,626.36","231,988.54","277,463.70","332,424.91","494,428.40","445,848.97","10,334,270.06","283,370,662.10","50,635,160.99","31,332,486.11","160,121,166.33","86,296,892.05","73,197,861.80","29,674,657.18","29,938,167.41","30,199,229.09","30,046,377.49","30,244,747.60","60,290,152.16","29,882,969.95","65,629,201.87","29,344,934.60","29,225,275.02","29,576,283.45","62,987,714.55","64,492,520.20","112,155,968.74","52,929,099.34","54,190,433.78","62,656,433.25","73,535,067.01","74,330,037.95","74,764,184.63","94,231,411.81","95,752,188.08","105,190,435.96","661,836,394.53","191,606,100.01","119,050,105.32"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,200,000.00",,,,"12,560,000.00",,,,,"5,000,000.00","5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"78,560,171.97","98,667,142.79","87,313,066.13","274,019,665.02","314,643,502.04","169,355,523.02","102,741,423.02","74,367,497.08","104,708,048.59","115,454,460.86","135,115,693.61","158,942,740.88","56,604,450.83","50,941,944.77","7,679,438.72","98,885,929.87","89,739,309.38","96,068,472.89","45,997,636.37","94,204,439.07","121,147,168.80","149,162,798.11","96,915,146.33","41,862,875.40","57,313,770.53","31,809,222.17","30,803,323.12","8,652.49","43,015,339.87","38,317,513.26","38,319,687.55","41,959,174.97","16,771,869.63","16,731,999.58","16,729,729.49","14,259.36","16,725,189.27","16,741,719.18","78,683,672.91","106,858,983.82","35,084,972.68","90,257,083.58","127,095,745.15","16,708,979.46","71,875,356.36"
应付账款,"22,657,393.27","31,959,843.01","133,506,426.32","129,272,240.00","150,012,327.89","71,689,378.93","68,677,656.63","85,033,767.07","90,036,786.51","91,360,314.50","55,110,370.78","44,965,107.74","44,532,065.06","44,403,080.59","123,512,217.20","59,521,441.44","56,807,467.01","52,999,612.01","51,812,572.41","85,844,299.66","81,653,657.66","82,055,228.00","82,199,872.19","85,562,293.19","79,985,802.30","59,046,666.27","82,855,623.58","61,118,689.43","61,374,674.35","61,864,836.36","61,619,318.21","56,790,247.93","55,346,178.93","55,847,700.89","27,047,877.06","26,896,571.40","27,302,571.40","27,029,141.40","24,940,645.40","19,502,951.97","19,279,078.27","19,836,350.06","19,988,913.29","6,687,159.69","6,023,087.58"
预付款项,,,,"460,000,000.00","460,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"342,282.50","342,282.50"
预收款项,"30,205,506.00","693,430.00",,"900,000.00",,,,,,,,,,,,"184,000,000.00","418,000,000.00","418,000,000.00","113,497,400.00","113,497,400.00","113,497,400.00","113,497,400.00","113,497,400.00","116,745,465.16","116,745,465.16","76,104,477.38","135,228,466.99","32,408,333.33","28,908,333.33","16,908,333.33","6,908,333.33","2,330,416.66","2,330,416.66","2,330,416.66","2,330,416.66","2,308,333.33","2,308,333.33","46,058,333.33","45,698,333.33","89,128,333.33","89,128,333.33","89,128,333.33","89,128,333.33","89,911,825.40","90,055,969.54"
