科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"3,088,933,023.46","6,374,535,019.01","10,635,689,934.28","14,448,276,607.42","3,431,685,799.90","5,979,497,169.25","8,945,234,846.60","13,157,379,995.61","2,892,388,705.71","5,861,493,705.00","10,358,802,774.90","15,221,051,735.41","3,521,403,065.56","7,733,417,577.48","11,894,551,557.00","18,974,813,518.14","4,113,075,555.83","8,134,565,016.58","13,663,753,921.55","20,374,783,506.43","3,966,100,179.51","9,149,244,637.33","15,203,098,218.08","22,231,839,714.73","4,006,719,002.41","9,291,651,912.02","14,284,250,308.86","23,066,979,256.80","4,223,655,167.65","9,763,189,249.25","18,581,485,491.89","26,565,901,992.29","5,204,147,734.98","10,654,370,015.90","18,027,155,144.52","30,265,730,845.07","5,132,220,892.86","10,201,924,027.27","16,800,687,848.86","28,160,178,763.22","4,438,191,127.94","9,248,266,891.78","15,852,085,435.24"
取得子公司及其他营业单位支付的现金净额,,"40,998,808.00","44,607,224.60","53,481,083.24","141,381,700.00","152,517,004.62","143,749,988.85","86,964,988.85",,,,"8,876,359.80","75,050,418.50","84,343,289.32","84,659,659.62","38,136,130.29",,"22,727,747.75","22,727,747.75","22,895,308.02",,,,,"226,583.10","49,480,303.12","347,105,045.58","297,867,728.39",,"13,336,843.32","93,000,641.36","92,676,970.94","11,261,020.00","13,400,000.00","146,420,000.00","131,643,529.22",,"1,500,000.00","1,500,000.00","108,285,705.43",,,
收到的税费返还,"14,019,763.10","38,859,741.69","69,744,366.67","98,987,143.06","16,447,773.01","68,420,567.65","110,809,494.05","166,902,899.17","29,070,289.75","65,903,929.70","71,734,358.13","105,956,963.86","27,167,236.36","57,616,211.48","98,292,126.52","149,024,792.89","37,070,934.91","84,782,588.06","147,104,830.60","214,635,636.65","69,076,102.38","144,200,113.66","296,914,031.45","380,954,808.67","71,734,409.33","138,351,091.77","204,793,591.07","321,644,950.64","148,302,714.71","245,859,991.26","348,303,882.02","441,609,530.93","104,423,094.62","278,141,721.19","374,066,188.32","512,391,381.59","212,312,926.40","475,750,103.51","533,720,098.50","555,999,824.52","53,590,899.77","112,923,203.95","445,680,900.58"
支付其他与投资活动有关的现金,"3,896,567.87","89,940,478.58","172,962,688.70","133,193,858.40","61,275,404.20","419,065,922.56","494,283,004.09","584,699,265.27","450,220,000.00","338,632,784.26","400,947,045.59","897,172,130.76","26,835,424.99","34,000,640.10","235,058,330.91","1,098,345,668.89","95,000,000.00","47,213,764.31","476,352,354.38","473,487,490.20","55,257,046.00","60,050,000.00","120,049,560.32","341,923,762.22","141,007,117.62","235,464,590.66","836,571,328.38","80,612,138.44","28,152,552.27","18,971,130.80","85,953,519.19","74,695,532.15","3,228,029.44","8,402,148.04","35,253,144.47","82,720,041.30","1,982,382.60","5,704,805.19","6,705,027.36","10,854,242.79","102,971,692.98","285,000,000.00","363,400,000.00"
收到其他与经营活动有关的现金,"410,974,122.47","262,155,288.71","1,129,255,079.24","910,773,882.05","378,952,526.89","288,006,550.98","358,764,054.21","794,258,971.95","441,647,281.12","282,235,226.05","446,929,303.76","700,429,462.69","183,263,123.92","254,473,736.07","172,017,334.32","800,893,743.94","136,079,450.36","240,593,653.63","300,410,271.46","692,108,509.43","232,323,581.64","350,733,450.06","573,676,901.51","721,419,831.37","142,083,562.55","313,270,597.74","578,527,528.13","1,220,890,572.24","287,751,426.90","598,362,596.71","913,252,224.15","1,306,601,616.23","206,076,417.47","472,997,730.50","969,450,304.25","1,384,444,623.43","245,909,211.47","480,950,569.11","733,643,926.37","1,114,443,066.92","199,821,393.96","390,898,576.15","543,144,503.85"
投资活动现金流出小计,"264,454,758.84","464,038,687.49","806,363,958.60","1,198,276,958.01","443,862,254.29","1,236,946,165.12","1,662,783,202.62","1,856,456,821.31","559,052,432.76","711,377,179.24","1,204,002,747.60","2,170,989,162.75","238,585,775.30","522,640,773.87","1,228,915,970.78","2,924,073,453.11","356,038,131.95","1,426,321,502.11","2,660,836,551.80","6,114,620,869.06","822,873,961.10","1,242,028,741.46","1,596,281,468.11","2,316,286,365.34","469,269,238.26","841,581,805.96","1,972,334,621.29","1,774,781,707.06","308,372,177.57","507,061,511.48","900,943,742.45","2,386,277,007.37","676,835,882.70","1,179,550,314.21","1,623,089,473.81","2,052,498,615.50","1,929,747,024.87","3,336,067,229.12","3,862,282,444.25","6,839,358,003.52","1,657,882,540.21","2,509,483,736.77","7,590,470,452.11"
经营活动现金流入小计,"3,513,926,909.03","6,675,550,049.41","11,834,689,380.19","15,458,037,632.53","3,827,086,099.80","6,335,924,287.88","9,414,808,394.86","14,118,541,866.73","3,363,106,276.58","6,209,632,860.75","10,877,466,436.79","16,027,438,161.96","3,731,833,425.84","8,045,507,525.03","12,164,861,017.84","19,924,732,054.97","4,286,225,941.10","8,459,941,258.27","14,111,269,023.61","21,281,527,652.51","4,267,499,863.53","9,644,178,201.05","16,073,689,151.04","23,334,214,354.77","4,220,536,974.29","9,743,273,601.53","15,067,571,428.06","24,609,514,779.68","4,659,709,309.26","10,607,411,837.22","19,843,041,598.06","28,314,113,139.45","5,514,647,247.07","11,405,509,467.59","19,370,671,637.09","32,162,566,850.09","5,590,443,030.73","11,158,624,699.89","18,068,051,873.73","29,830,621,654.66","4,691,603,421.67","9,752,088,671.88","16,840,910,839.67"
投资活动产生的现金流量净额,"-130,397,282.41","-171,885,967.21","-427,236,204.91","-708,882,822.14","-361,572,233.04","-1,023,451,360.66","-1,331,977,267.37","-1,531,902,318.77","-464,366,404.90","-554,278,988.81","-497,104,195.68","-620,529,972.31","-155,365,337.19","-262,339,821.79","-514,716,095.52","-803,128,917.19","-332,167,393.01","-1,384,127,035.89","-2,371,300,766.86","-5,333,405,376.53","-812,236,038.93","-1,227,847,908.53","-1,460,547,909.25","-1,730,264,248.72","-276,993,199.09","-93,668,910.10","-366,328,170.38","-799,499,286.43","-267,831,006.44","-453,422,016.15","-596,521,519.40","-2,027,170,017.38","-590,054,922.31","-464,131,849.97","-307,685,021.26","1,555,817,677.59","2,555,170,831.11","185,938,688.61","-238,107,035.23","-259,603,307.34","-1,301,225,382.91","-1,956,472,044.32","-6,250,798,483.91"
购买商品、接受劳务支付的现金,"2,366,498,033.41","5,824,223,033.18","9,384,818,013.51","11,982,114,369.51","3,038,186,625.06","5,539,731,757.93","8,068,457,086.85","10,839,271,070.71","2,290,885,029.37","4,911,045,458.24","8,781,538,797.23","11,942,977,896.20","3,424,632,382.03","6,950,264,304.02","10,680,508,038.48","16,504,457,624.08","4,131,570,641.13","8,057,229,220.80","12,586,890,195.88","17,461,595,881.99","3,815,966,446.94","8,358,515,956.87","13,011,008,201.53","18,330,727,884.57","3,821,621,595.54","8,251,597,527.18","12,697,825,176.35","18,386,315,698.41","4,030,924,795.64","8,134,108,463.43","16,361,423,934.28","21,487,811,203.45","5,643,980,932.08","10,062,473,888.67","15,818,557,921.36","22,938,855,521.84","5,816,146,940.65","11,019,798,837.73","17,221,239,239.44","24,315,504,814.76","5,439,922,863.84","9,650,764,716.92","14,114,619,311.71"
吸收投资收到的现金,,"9,619,061.44","1,272,739,571.44","1,299,740,105.20","9,062,400.00","2,015,889,024.85","2,014,962,502.87","2,022,114,671.32",,,"463,967,439.89","501,261,437.65","57,218,885.74","58,284,350.14","67,331,195.16","53,380,199.42","9,196,472.23","40,184,741.68","60,080,408.97","249,555,455.43",,"865,557.63","34,280,265.33","32,536,909.64","124,315,123.65","127,718,382.71","494,618,158.80","515,829,340.77",,,"5,000,000.00","9,809,680.00","5,475,199,999.34","6,071,069,039.62","6,086,718,321.91","6,090,683,931.24","6,030,092.62","6,175,322.80","27,849,479.78","70,170,321.61","5,676,899.95","35,663,910.34","56,783,768.53"
