科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"9,485,478.07","131,327,632.79","36,089,725.39","6,207,346.72","2,198,431.18","77,025,326.45","71,330,954.97","78,938,792.69","68,209,508.23","68,576,401.61","57,044,647.48","21,641,701.50","83,733,699.33","29,596,585.06","29,367,271.78","17,253,050.01","13,043,838.55","18,308,549.58","20,472,464.73","16,312,317.36","16,314,167.23","15,869,239.87","13,999,437.61","13,367,710.81","31,983,004.25","14,482,776.34","8,279,470.43","7,188,432.60","3,095,642.12","5,919,064.09","17,252,159.90","3,886,883.61","23,900,696.12"
应付职工薪酬,"1,816,710.17","6,253,273.48","13,517,088.68","15,412,859.07","12,132,678.45","17,209,114.60","17,734,069.26","20,737,947.72","17,386,221.14","20,459,432.78","19,004,165.60","19,742,680.11","14,328,164.33","18,049,812.96","16,794,857.27","15,156,691.65","12,118,647.92","14,434,246.28","12,802,289.99","9,629,290.47","12,656,511.65","15,078,090.04","12,021,133.44","12,818,373.00","12,369,278.76","12,706,826.80","12,521,245.07","11,784,132.58","11,577,351.44","13,171,856.94","10,925,234.65","11,888,480.78","11,950,957.91"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-17,687,941.44","-17,877,530.86","-9,954,857.20","-18,827,167.11","-14,731,805.44","-50,945,393.40","-53,035,345.14","-66,897,809.71","-52,246,010.36","-69,645,169.67","-45,701,597.46","-65,083,464.12","-61,584,318.43","-40,965,177.18","-51,816,169.16","-51,673,348.99","-47,943,515.87","36,688,525.16","-61,188,054.55","-56,720,636.51","-81,165,429.37","37,239,694.91","1,921,079.28","47,841,936.20","27,317,951.09","71,081,601.95","42,098,216.88","31,141,488.03","4,693,036.28","60,414,076.79","8,760,177.43","28,007,823.79","-1,780,737.61"
应收利息,,,,,,,,,,,,,,,,,,,"609,996.40",,,,,,,,,,,,,,
应付利息,"816,947.61","5,030,118.49","1,830,521.75","2,441,045.49","1,546,405.04","1,231,533.54","1,388,474.91","981,129.79","1,475,641.85","2,128,542.35","2,323,854.80","4,507,281.90","11,589,891.16","18,471,797.77","25,961,924.12","4,277,560.12","11,078,396.53","17,867,378.46","26,593,428.42","3,454,439.10","10,765,900.58","17,950,504.85","24,950,929.65","1,022,878.38","1,106,381.05","1,051,511.91","968,433.23","846,086.83","681,188.88","677,058.26","702,276.26","763,474.65","732,741.12"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"87,278,909.48",,,,,,,,,,,,,,,,,,,,,,,,,
存货,"140,149,015.22","247,919,740.76","232,016,080.04","126,855,790.07","97,084,483.33","218,948,361.89","445,158,879.21","476,699,361.19","543,597,333.49","432,414,381.43","422,180,160.09","351,474,046.07","382,260,807.54","231,358,645.78","216,188,842.21","270,454,296.22","222,326,305.65","250,856,776.15","329,649,848.50","416,187,119.80","646,459,646.24","360,248,946.81","482,503,501.26","493,618,247.47","545,130,882.11","323,484,398.65","343,885,456.71","400,694,567.41","567,012,364.95","358,254,631.32","406,458,218.36","264,078,649.40","392,671,591.56"
其他应付款,"33,025,098.51","23,275,070.83","5,548,561.33","5,604,132.03","8,331,345.59","3,420,243.27","5,331,639.18","7,072,547.90","7,053,885.13","78,309,419.27","96,801,030.86","84,298,031.40","94,589,002.91","66,210,084.66","44,420,524.01","70,244,982.36","69,596,177.68","220,276,294.70","202,638,099.60","133,157,555.59","128,634,234.41","129,118,569.34","133,243,969.27","171,441,417.40","200,244,667.87","346,076,106.71","352,248,118.99","319,379,507.13","314,828,277.98","264,710,610.97","271,112,615.78","192,547,241.86","128,044,593.30"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,"16,408.36",,,,,,,,,,,,,,,"398,355.40","398,355.40",,,,,,,,,,,,
一年内到期的非流动负债,,"40,000,000.00","92,000,000.00","89,000,000.00","138,000,000.00","20,000,000.00","20,000,000.00","13,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","20,000,000.00",,"99,210,612.32","99,192,728.61","99,203,906.68","99,382,682.88","99,470,792.44","99,637,181.24","126,775,489.02","124,428,133.12","423,093,417.31","332,959,562.30","34,193,123.13","35,592,524.74","35,014,095.10","36,178,731.25","21,349,879.83","36,952,523.41","35,990,401.70","35,464,175.31","38,134,206.09","38,148,602.57"
其他流动资产,,,,,,,,,,,"13,426,910.66","3,007,733.59","3,351,561.04",,,,,,,,"36,893,967.07","97,405,829.63","67,693,474.77","42,627,038.85","35,579,450.60","35,193,799.88","28,594,382.23","30,028,824.95","40,584,121.84","31,619,055.47","37,104,873.24","47,281,131.64","49,220,582.31"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,"1,986,400.00",,,,,,,,,,,
流动资产合计,"431,356,237.82","1,250,884,549.02","1,271,621,622.87","1,342,037,846.76","2,302,686,448.03","1,810,505,290.28","1,753,078,086.26","1,996,318,262.90","2,052,810,871.34","1,621,442,376.17","1,615,244,931.38","1,624,291,967.81","1,738,895,338.85","995,793,870.73","972,272,239.64","960,761,459.72","785,696,709.53","914,828,862.33","1,006,398,140.22","1,030,302,719.23","1,234,740,231.39","1,334,482,411.32","1,345,587,132.44","1,464,110,288.59","1,532,409,607.42","1,358,961,144.43","1,346,217,642.06","1,293,435,588.28","1,356,124,627.80","1,193,074,226.30","1,175,543,581.87","1,200,732,278.59","1,359,822,166.42"
流动负债合计,"371,844,173.50","939,800,765.80","1,110,427,510.92","1,137,307,911.42","1,209,959,830.47","1,082,818,941.58","1,089,981,985.70","1,741,470,666.97","1,927,584,241.19","1,857,302,565.68","1,803,734,245.19","1,689,637,909.50","1,492,427,826.85","1,348,108,098.93","1,192,395,873.76","1,195,644,189.81","1,160,587,497.76","1,133,351,397.10","1,118,478,050.52","1,145,641,544.44","1,303,307,580.68","1,594,420,947.46","1,585,421,062.50","1,679,251,400.27","1,697,570,320.98","1,515,151,415.65","1,460,361,425.59","1,346,224,062.89","1,380,150,794.87","1,192,886,310.00","1,185,695,921.50","1,169,399,081.96","1,302,183,622.85"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"123,200.00","123,200.00",,,,,"8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00"
长期借款,"80,000,000.00","180,000,000.00","183,000,000.00","163,000,000.00","114,000,000.00","53,000,000.00","33,000,000.00","20,000,000.00",,"122,480,000.00","151,900,000.00","183,114,600.00","218,520,100.00","125,069,811.38","144,799,277.65","111,967,200.28","112,056,718.99","146,536,663.89","257,021,454.84","264,273,955.19","245,709,359.93","211,721,391.55","189,143,113.98","180,553,623.41","188,247,487.87","171,864,009.88","177,580,537.44","178,164,108.35","165,618,424.86","147,151,940.39","148,467,019.73","139,406,291.69","140,559,491.20"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,"296,051,856.61","296,357,426.44","296,662,996.27","296,968,566.10","297,284,468.64","297,621,036.60","297,957,604.56","298,294,172.52","298,642,005.23","299,012,367.44",,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,"74,884,272.25",,,,,,,,,,,"54,846,926.83","49,809,330.85","47,584,481.42","47,113,275.39","47,955,998.27","48,045,394.08","47,662,910.45","46,663,805.10","42,793,096.75","40,302,072.10","35,503,711.51","36,047,326.12","36,991,707.62","36,066,267.78","36,649,448.69","36,237,650.07","36,141,488.85","34,620,388.76","34,261,019.91","35,300,353.07","34,901,841.93"
长期股权投资,,,,,,"123,200.00","123,200.00","123,200.00","123,200.00","639,070.00","639,070.00","123,200.00","123,200.00","123,200.00","123,200.00","123,200.00","123,200.00","123,200.00","123,200.00","123,200.00",,"2,050,290.00","2,050,290.00","2,050,290.00","2,050,290.00","1,936,938.37","1,936,938.37","1,930,659.21","1,853,009.27",,"2,000,000.00","2,009,704.36","2,044,263.47"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,"15,534,557.59","15,534,557.58","15,534,557.59","14,897,463.10","14,789,065.17","14,789,065.17","14,416,318.96","14,229,945.85","12,709,162.38","12,540,607.83","12,372,053.25","12,203,498.73","13,400,293.13","13,145,066.70","12,889,840.26","12,634,613.83"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,200,000.00","37,675,942.53","37,675,942.53","37,675,942.53","37,675,942.53"
固定资产,"73,262,934.97","81,496,141.60","335,385,139.71","325,101,089.47","328,269,183.18","359,466,359.07","653,368,004.86","646,219,066.57","644,335,368.63","930,056,709.08","979,324,009.64","1,005,761,335.76","985,248,606.66","1,309,499,806.06","1,212,980,871.01","1,411,287,986.89","1,389,327,348.85","1,473,768,522.27","1,460,335,094.25","1,438,958,631.94","1,618,558,185.23","1,635,892,785.60","1,566,591,107.78","1,541,711,843.95","1,523,522,899.41","1,529,217,895.91","1,504,343,126.35","1,476,692,628.31","1,463,136,123.96","1,452,092,496.08","1,419,808,012.40","1,401,821,226.16","1,374,301,587.82"
递延所得税负债,,,,"814,368.75",,"11,609,685.45","12,380,067.90","14,563,646.66","12,488,902.50","17,461,733.91","5,663,968.20",,,,,,,,,,,,,,,,,,,,,,
在建工程,"29,110,033.00","211,634,706.71","36,376,226.44","41,306,535.62","7,353,162.54","317,450,737.32","144,309,547.27","193,247,321.78","483,002,722.89","676,147,518.30","771,978,298.52","751,712,617.42","598,500,815.86","413,339,466.63","413,628,165.57","163,298,039.01","331,036,203.51","282,868,992.00","285,802,608.85","313,654,478.03","68,597,402.49","3,196,396.16","3,472,588.16","3,018,437.84","181,531.55","29,824,957.16","32,337,687.46","26,764,472.10","28,428,559.27","205,340.17","344,361.62","716,501.53","6,623,007.37"
其他非流动负债,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","16,953,000.00","27,105,132.50","62,885,600.00","86,721,000.00","86,356,400.00","79,604,704.16","90,501,120.00","89,921,585.00","89,775,808.33","88,552,092.50","87,326,710.00","86,101,327.50","84,750,945.00","92,942,229.17","99,286,749.36",,,,,,,,,,,
工程物资,,"60,800.00","158,760,251.06","158,760,251.06","158,760,251.06","158,760,251.06","121,462,257.23","374,637,650.45","157,387,813.85","135,369,166.13","2,211,782.44","409,247.85","288,914.51","74,179.48","74,179.48","81,188.03","2,474,350.42","74,179.48","206,658.11","15,018,350.16","2,732,579.11","2,055,089.80","1,848,647.54","1,899,840.91","1,777,897.71","74,179.48","3,235,813.59","2,046,984.79","1,188,967.09","1,148,286.82","1,150,718.99","1,204,655.86","1,672,177.63"
非流动负债合计,"80,000,000.00","254,884,272.25","188,000,000.00","168,814,368.75","119,000,000.00","69,609,685.45","50,380,067.90","51,516,646.66","39,594,035.00","202,827,333.91","244,284,968.20","565,522,856.61","649,329,157.43","562,043,258.50","579,273,910.17","546,140,752.64","546,185,846.36","579,866,372.53","689,079,865.31","694,330,710.52","680,457,053.29","351,310,213.01","322,520,692.35","317,638,600.56","324,736,464.02","297,817,261.00","302,576,586.97","301,207,976.76","312,350,749.55","310,178,361.86","310,417,605.11","300,698,042.99","299,754,564.12"
固定资产清理,,"2,753,209.45","5,400,000.00",,,,,,,,,,,"3,533,354.98","3,533,354.98","3,533,354.98","3,533,354.98","398,355.40","398,355.40",,,,,,,,,,,,,,
负债合计,"451,844,173.50","1,194,685,038.05","1,298,427,510.92","1,306,122,280.17","1,328,959,830.47","1,152,428,627.03","1,140,362,053.60","1,792,987,313.63","1,967,178,276.19","2,060,129,899.59","2,048,019,213.39","2,255,160,766.11","2,141,756,984.28","1,910,151,357.43","1,771,669,783.93","1,741,784,942.45","1,706,773,344.12","1,713,217,769.63","1,807,557,915.83","1,839,972,254.96","1,983,764,633.97","1,945,731,160.47","1,907,941,754.85","1,996,890,000.83","2,022,306,785.00","1,812,968,676.65","1,762,938,012.56","1,647,432,039.65","1,692,501,544.42","1,503,064,671.86","1,496,113,526.61","1,470,097,124.95","1,601,938,186.97"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"91,807,273.00","327,282,773.00","458,000,000.00","458,000,000.00","509,000,000.00","509,000,000.00","509,000,000.00","509,000,000.00","509,000,000.00","509,000,000.00","509,000,000.00","509,000,000.00","509,000,000.00","509,000,000.00","509,000,000.00","509,000,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00","1,119,800,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"75,368,520.56","75,368,520.56","855,434,418.41","824,819,761.51","825,149,041.51","824,819,761.51","824,819,761.51","824,819,761.51","824,819,761.51","824,819,761.51","824,819,761.51","824,819,761.51","824,819,761.51","824,819,761.51","214,019,761.51","214,019,761.51","214,019,761.51","214,019,761.51","214,019,761.51","214,019,761.51","214,019,761.51","214,019,761.51","214,019,761.51","214,019,761.51","214,019,761.51","214,019,761.51","214,019,761.51","213,579,619.06","213,579,619.06","213,579,619.06","213,579,619.06"
无形资产,"16,877,608.88","16,531,752.41","32,880,664.39","90,895,594.31","89,162,664.55","152,323,360.56","149,113,165.17","146,171,870.00","143,755,701.32","139,939,121.49","136,816,962.65","134,885,006.09","131,790,564.45","145,470,487.53","141,621,598.46","167,415,175.30","164,311,956.06","161,279,222.13","158,082,233.04","154,743,177.46","150,183,309.89","146,139,807.05","141,146,696.95","138,339,136.40","135,709,599.47","132,836,648.56","130,135,743.11","126,969,412.94","123,979,335.38","120,319,625.02","118,781,827.78","116,397,431.96","113,288,081.78"
盈余公积,"1,233,972.38","8,726,771.84","10,464,925.45","10,464,925.45","10,464,925.45","36,706,583.70","36,706,583.70","36,706,583.70","36,706,583.70","49,079,406.25","49,079,406.25","49,079,406.25","49,079,406.25","49,079,406.25","49,079,406.25","49,079,406.25","49,079,406.25","49,079,406.25","49,079,406.25","49,079,406.25","49,079,406.25","49,079,406.25","49,533,935.88","49,079,406.25","49,079,406.25","55,201,336.74","55,201,336.74","55,201,336.74","55,201,336.74","62,581,371.11","62,581,371.11","62,581,371.11","62,581,371.11"
开发支出,"3,950,874.33","37,584,230.51","67,372,609.90","32,828,690.74","38,404,441.50",,"19,075,634.62","6,017,759.22","11,404,468.57","1,656,865.06","1,784,263.23","1,890,992.02","1,924,363.06",,"12,936.61",,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,"177,172.81","177,172.81","428,843.64","764,601.11","1,084,431.57","720,817.46","3,970,151.19","3,970,151.19","3,970,151.19","3,970,151.19","3,970,151.19","3,970,151.19","3,970,151.19","3,970,151.19","3,970,151.19","3,970,151.19","4,176,580.46","4,360,156.14","4,176,580.46","4,360,156.14","4,176,580.46","4,176,580.46","4,176,580.46","4,176,580.46"
未分配利润,"10,271,088.30","73,959,883.67","72,587,371.13","146,926,381.08","227,329,687.54","283,319,245.96","346,049,068.55","211,673,212.98","177,030,849.18","102,186,665.20","106,561,261.81","-66,012,799.97","-30,702,824.41","-255,046,387.48","-244,431,330.32","-225,671,934.66","-223,380,310.08","-246,206,683.16","-232,475,719.10","-236,032,125.08","-260,481,548.96","-208,741,298.18","-211,999,107.53","-206,755,182.89","-180,613,226.44","-127,229,045.99","-104,769,876.57","-72,945,781.06","-77,441,532.28","-103,965,295.42","-129,726,147.83","-94,128,381.14","-90,448,292.03"
长期待摊费用,"530,318.68","1,306,981.34","1,666,975.69","3,401,244.27","4,121,204.66","3,947,223.43","5,220,988.27","3,763,577.11","3,540,250.16","14,698,154.28","14,480,333.59","14,386,996.84","11,049,307.39","37,197,522.03","36,113,945.53","46,652,492.09","43,400,730.86","6,509,879.53","4,270,239.06","5,291,110.78","4,668,815.77","4,066,269.71","3,478,215.20","3,414,027.34","3,925,252.06","3,413,181.28","3,010,754.64","3,406,703.83","3,868,150.47","5,814,091.76","5,217,320.30","5,393,147.82","5,134,016.78"
少数股东权益,,,,,,,,,,,,"287,083.66","451,042.73","384,964.53","338,802.66","342,372.82","468,295.61","371,403.18","251,808.28","420,608.71","373,392.11","383,582.23","354,861.22","369,694.03","463,531.32","346,265.52","265,488.18","113,401.88","469,305.59","114,806.19","-209,667.76","-1,482,094.12","-1,622,418.57"
递延所得税资产,"68,499.50","2,402,095.52","5,547,776.60","2,122,472.34","2,431,506.35","8,660,493.60","8,660,493.60","7,120,710.70","16,111,644.12","29,628,247.39","17,057,782.74","38,391,161.94","28,608,908.48",,,,,,,,,,,,,,,,,,,,
外币报表折算价差,,,"162,938.60","-428,382.69",,"4,962,697.12","-2,855,370.08","-1,567,453.09","-2,263,429.70","4,538,668.16","2,234,964.04","-52,848.19","2,790,250.01","-949,070.26","1,504,916.31","-1,748,811.84","-5,165,042.91","-8,186,078.27","-8,661,819.82","-68,879.98","1,007,591.44",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"131,323,712.97","130,900,031.60","140,482,689.32","137,721,449.10","14,506,687.76","14,450,115.25","9,594,649.99","9,091,898.15","7,134,060.73","5,114,845.10","8,709,387.42","14,078,688.44","5,589,851.70","5,380,484.52","11,179,679.88","5,467,155.46","5,555,952.01","21,295,953.92","19,114,185.25","16,601,832.31"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"123,800,269.36","353,769,917.54","643,389,643.79","654,415,877.81","628,502,413.84","1,000,731,625.04","1,101,333,291.02","1,377,301,155.83","1,459,661,169.54","1,928,312,024.54","1,924,469,675.62","1,947,989,401.56","1,758,299,281.52","2,041,646,161.25","1,939,709,100.70","1,936,844,276.81","2,075,898,744.97","1,959,033,747.35","1,943,173,212.73","1,956,888,307.14","1,872,823,004.93","1,819,417,115.41","1,742,461,607.09","1,717,529,434.01","1,699,446,255.68","1,719,779,395.30","1,705,281,312.01","1,673,539,174.77","1,652,484,955.77","1,610,712,665.45","1,593,919,842.17","1,571,723,273.66","1,544,476,161.45"
所有者权益(或股东权益)合计,"103,312,333.68","409,969,428.51","616,583,755.74","690,331,444.40","1,602,229,031.40","1,658,808,288.29","1,714,049,323.68","1,580,632,105.10","1,545,293,764.69","1,489,624,501.12","1,491,695,393.61","1,317,120,603.26","1,355,437,636.09","1,127,288,674.55","1,140,311,556.41","1,155,820,794.08","1,154,822,110.38","1,160,644,840.05","1,142,013,437.12","1,147,218,771.41","1,123,798,602.35","1,208,168,366.26","1,180,106,984.68","1,184,749,721.77","1,209,549,078.10","1,265,771,863.08","1,288,560,941.51","1,319,542,723.40","1,316,108,039.15","1,300,722,219.89","1,273,349,897.43","1,302,358,427.30","1,302,360,140.90"
资产总计,"555,156,507.18","1,604,654,466.56","1,915,011,266.66","1,996,453,724.57","2,931,188,861.87","2,811,236,915.32","2,854,411,377.28","3,373,619,418.73","3,512,472,040.88","3,549,754,400.71","3,539,714,607.00","3,572,281,369.37","3,497,194,620.37","3,037,440,031.98","2,911,981,340.34","2,897,605,736.53","2,861,595,454.50","2,873,862,609.68","2,949,571,352.95","2,987,191,026.37","3,107,563,236.32","3,153,899,526.73","3,088,048,739.53","3,181,639,722.60","3,231,855,863.10","3,078,740,539.73","3,051,498,954.07","2,966,974,763.05","3,008,609,583.57","2,803,786,891.75","2,769,463,424.04","2,772,455,552.25","2,904,298,327.87"
负债和所有者(或股东权益)合计,"555,156,507.18","1,604,654,466.56","1,915,011,266.66","1,996,453,724.57","2,931,188,861.87","2,811,236,915.32","2,854,411,377.28","3,373,619,418.73","3,512,472,040.88","3,549,754,400.71","3,539,714,607.00","3,572,281,369.37","3,497,194,620.37","3,037,440,031.98","2,911,981,340.34","2,897,605,736.53","2,861,595,454.50","2,873,862,609.68","2,949,571,352.95","2,987,191,026.37","3,107,563,236.32","3,153,899,526.73","3,088,048,739.53","3,181,639,722.60","3,231,855,863.10","3,078,740,539.73","3,051,498,954.07","2,966,974,763.05","3,008,609,583.57","2,803,786,891.75","2,769,463,424.04","2,772,455,552.25","2,904,298,327.87"
