科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"2,499,650.79","5,959,813.84","7,232,536.85","10,630,799.99","8,533,548.55","17,511,455.67","13,228,637.57","12,976,156.43","14,035,845.61","19,927,884.49","17,460,726.80","16,188,930.83","17,043,708.36","19,796,430.46","19,498,015.25","19,846,570.49","17,001,560.30","17,710,649.55","25,508,329.02","17,541,569.93","17,160,467.10","16,144,322.40","16,962,051.72","11,912,873.25","12,054,302.68","12,986,424.56","12,797,003.98","9,357,942.32","10,177,898.02","13,363,507.94","10,877,459.19","10,406,605.45"
应付职工薪酬,"8,024,406.54","9,112,295.94","7,748,255.91","5,245,465.35","4,354,056.05","3,489,718.28","5,135,206.16","3,002,245.43","3,148,463.59","5,167,179.30","6,601,907.21","2,524,225.82","4,443,626.33","7,158,669.77","10,670,526.58","8,001,944.97","11,722,311.02","13,954,273.16","21,803,760.28","14,749,226.44","19,496,342.61","26,565,779.83","42,204,833.38","30,361,399.89","34,904,211.88","41,022,747.34","49,437,316.64","32,274,694.61","39,937,074.29","45,162,620.56","53,511,630.48","31,660,054.82"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-8,475,257.72","1,241,108.26","-3,117,883.13","-1,668,712.56","-502,469.90","1,821,394.27","-3,800,465.12","-2,141,412.12","-3,393,296.48","-1,704,367.56","-532,370.57","-2,456,626.14","-2,232,764.91","-817,468.53","-5,139,600.11","-3,754,103.92","1,627,248.06","-1,108,273.63","1,621,232.72","288,693.81","-2,469,182.14","3,067,191.21","3,638,140.09","-7,820,535.76","-5,215,792.84","3,282,803.08","2,543,373.87","2,752,094.53","2,194,099.08","6,434,721.08","2,469,317.77","1,174,677.73"
应收利息,,,,,"267,160.22","3,120,368.11","5,564,415.79","8,223,930.30","1,203,365.89","3,658,635.47","5,814,506.18","7,922,929.46","7,017,198.32","9,109,591.79","10,359,731.51","12,735,176.70","6,330,211.79","4,274,550.96","4,955,437.53","7,163,934.54","5,866,707.23","3,426,467.25","1,859,810.80","3,207,655.53","3,305,887.93","2,333,980.28","3,050,315.45","4,226,160.78","2,245,033.26",,"1,869,329.37","4,122,012.73"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,"32,140,800.36",,,,"7,930,355.00",,,,,,,"11,319,363.77",,,,,,,,"66,561,764.43",,,,"36,880,486.20",,,
存货,"33,215,407.78","54,146,920.90","60,948,142.05","50,124,303.19","43,761,549.84","56,280,673.38","61,990,507.45","57,572,910.54","64,009,079.69","81,310,221.49","72,204,540.98","74,936,738.66","72,558,451.91","66,150,358.81","51,312,960.22","57,827,942.82","52,048,407.11","71,109,470.45","81,491,227.09","86,924,466.52","85,947,612.60","111,992,355.81","87,416,744.63","76,574,367.36","82,698,567.30","90,917,245.36","118,154,100.12","136,923,313.62","154,150,236.70","170,952,036.48","166,106,860.12","159,153,519.11"
其他应付款,"6,743,461.42","4,767,356.77","7,231,011.20","1,186,499.16","5,789,203.89","1,500,053.50","5,331,844.74","12,103,406.97","13,552,582.85","16,019,728.54","6,544,196.20","15,062,907.16","12,355,836.70","15,952,152.04","5,617,383.46","13,423,496.99","20,966,793.75","21,016,462.44","31,255,921.41","40,625,510.56","33,832,850.62","31,386,852.38","24,100,699.38","38,213,036.26","45,302,074.63","29,280,842.71","29,566,569.88","33,507,092.91","37,389,911.70","40,669,793.32","23,765,222.87","26,931,723.77"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,"116,800,000.00","332,100,000.00","352,900,000.00","379,167,043.80","383,500,000.00","422,220,000.00","401,800,000.00","432,137,066.93","432,620,000.00","395,110,000.00","356,500,000.00","283,621,330.79","343,880,000.00","547,690,000.00","545,260,000.00","630,660,205.34","619,650,000.00"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"140,964,546.51","173,264,273.33","231,538,010.55","211,126,349.61","610,300,361.98","586,918,867.65","559,655,983.91","555,004,817.66","591,891,181.84","594,750,965.38","572,528,526.52","577,399,727.30","574,315,507.46","571,658,673.84","577,001,817.89","585,485,092.64","605,509,171.05","622,848,519.68","680,470,576.51","687,785,365.74","709,281,651.06","745,067,734.86","771,063,386.94","802,319,400.81","865,308,692.92","865,828,778.90","922,482,245.64","925,769,057.27","928,725,108.60","945,033,670.82","978,813,591.74","974,429,961.64"
流动负债合计,"46,747,691.06","67,153,984.61","58,992,646.70","30,634,985.03","45,258,264.84","70,616,531.56","44,764,341.20","37,201,051.56","67,048,993.77","83,254,820.12","58,754,931.65","56,485,399.61","58,957,518.54","59,961,185.83","57,311,628.11","56,160,500.47","87,435,931.15","90,776,618.36","123,743,396.83","112,425,530.39","107,466,143.81","144,956,129.11","110,585,182.04","116,001,786.85","208,024,824.58","158,342,138.55","184,112,565.08","154,536,210.63","196,581,572.96","165,427,243.29","155,074,198.28","124,720,691.79"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"48,405,269.09","45,002,700.83","41,595,017.15","40,813,116.99","39,898,831.61","39,101,034.99","38,643,350.30","37,731,529.10","38,745,531.82","38,288,791.30","37,733,438.60","36,946,373.06","38,398,891.60","37,316,802.03","36,087,110.22","35,015,892.21","34,064,342.49","33,026,796.01","33,333,171.48","32,304,414.62","31,606,998.38","30,567,099.26","29,871,623.71","28,855,610.21","28,082,682.97","27,980,922.68","27,887,881.84","27,440,413.46","28,118,679.51","27,342,369.31","26,221,543.74","25,369,834.32"
递延所得税负债,"411,939.12","207,749.53","116,376.40","116,376.40","68,717.86","68,717.86","274,593.67","274,593.67","259,001.84","259,001.84","213,756.87","213,756.87","175,268.13","175,268.13","124,038.88","124,038.88","93,729.21","79,229.30","64,705.06","64,705.06","30,564.99","30,564.99",,,,,,,,,,
在建工程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,"1,000,000.00","220,000.00","220,000.00","1,120,000.00","1,120,000.00",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"411,939.12","207,749.53","116,376.40","116,376.40","68,717.86","68,717.86","274,593.67","274,593.67","259,001.84","1,259,001.84","433,756.87","433,756.87","1,295,268.13","1,295,268.13","1,024,038.88","1,024,038.88","993,729.21","1,429,229.30","2,414,705.06","2,414,705.06","1,480,564.99","1,780,564.99","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","3,830,000.00","3,830,000.00","11,117,500.00","10,455,000.00","8,492,500.00","7,580,000.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"47,159,630.18","67,361,734.14","59,109,023.10","30,751,361.43","45,326,982.70","70,685,249.42","45,038,934.87","37,475,645.23","67,307,995.61","84,513,821.96","59,188,688.52","56,919,156.48","60,252,786.67","61,256,453.96","58,335,666.99","57,184,539.35","88,429,660.36","92,205,847.66","126,158,101.89","114,840,235.45","108,946,708.80","146,736,694.10","111,885,182.04","117,301,786.85","209,324,824.58","159,642,138.55","187,942,565.08","158,366,210.63","207,699,072.96","175,882,243.29","163,566,698.28","132,300,691.79"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"92,787,030.00","96,000,000.00","96,000,000.00","96,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","140,800,000.00","140,800,000.00","140,800,000.00","140,800,000.00","154,880,000.00","154,880,000.00","154,880,000.00","170,368,000.00","170,368,000.00","173,302,990.00","173,302,990.00","173,302,990.00","190,681,689.00","190,681,689.00","190,176,477.00","190,176,477.00","210,057,113.00","210,057,113.00","209,985,933.00","230,984,526.00","231,036,526.00","231,036,526.00","231,036,526.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"378,070.25","41,582,132.29","41,582,132.29","41,582,132.29","380,252,776.11","380,252,776.11","380,252,776.11","380,252,776.11","380,252,776.11","367,452,776.11","367,452,776.11","367,452,776.11","367,452,776.11","353,372,776.11","353,372,776.11","353,372,776.11","337,884,776.11","337,884,776.11","367,272,431.98","368,210,404.75","369,148,377.52","353,165,999.29","353,748,216.72","349,661,934.72","349,860,896.76","349,623,830.09","351,705,294.28","352,393,858.54","332,625,265.54","335,729,164.34","336,247,939.73","336,811,301.31"
无形资产,"14,593,644.37","14,525,197.93","15,156,800.83","14,413,672.53","16,340,475.76","16,451,668.13","17,221,218.83","18,640,387.45","20,553,860.53","19,135,220.03","20,867,067.73","19,169,625.04","20,094,081.97","20,679,688.67","19,036,219.02","17,670,273.48","18,841,620.35","17,536,567.75","20,414,204.56","18,378,427.75","17,340,860.76","15,639,297.72","13,872,643.57","14,710,614.82","13,659,119.03","15,211,302.71","18,001,638.88","21,589,373.53","18,728,699.16","15,188,036.97","14,202,072.51","20,350,423.88"
盈余公积,"6,899,115.00","1,413,657.46","6,533,983.07","6,533,983.07","8,203,036.92","8,203,036.92","10,995,844.10","10,995,844.10","12,201,440.05","12,201,440.05","12,551,375.06","12,551,375.06","13,850,323.02","13,850,323.02","15,986,403.79","15,986,403.79","18,068,317.41","18,068,317.41","22,008,495.99","22,008,495.99","25,985,442.42","25,985,442.42","33,670,962.15","33,670,962.15","40,275,131.96","40,275,131.96","47,581,442.17","47,581,442.17","53,807,551.80","53,807,551.80","61,604,068.41","61,604,068.41"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,"23,377,195.35","23,377,195.35","23,377,195.35","23,720,956.35","17,647,168.69","12,856,712.65","12,856,712.65","12,856,712.65","18,118,007.51","17,505,391.77","17,505,391.77","17,505,391.77","17,657,446.16","17,657,446.16"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"58,654,052.13","28,202,981.66","86,783,654.59","93,188,455.21","106,106,464.52","56,662,564.85","55,481,907.11","58,806,725.55","68,854,175.38","52,002,434.10","54,725,694.30","59,259,405.06","53,810,792.39","49,546,644.47","54,334,820.88","61,396,741.63","49,840,043.43","61,950,258.63","74,863,908.18","89,467,580.71","109,250,368.85","103,341,932.60","136,173,384.60","162,777,371.19","125,087,567.53","157,992,987.56","189,338,805.32","223,995,521.95","168,766,247.88","209,841,190.56","249,113,286.78","281,513,588.66"
长期待摊费用,,,"198,723.02","181,188.65","163,654.28","146,119.91","1,002,589.54","907,937.17","813,284.80","718,632.43","848,031.24","725,517.41","609,981.50","502,817.36","853,676.92","718,358.83","786,879.74","1,416,030.65","1,201,337.00","1,174,860.30","1,031,721.61","921,208.79","804,802.45","748,522.45","613,942.45","518,512.45","423,079.00","365,400.00","326,250.00","287,100.00","247,950.00","208,800.00"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,"16,679,501.05","15,481,639.23","14,343,807.52","13,352,583.56","12,269,895.04","11,305,365.76","9,814,079.69","9,352,507.71","8,554,708.52","6,076,180.28"
递延所得税资产,"1,914,437.59","1,768,333.46","1,520,241.50","1,521,604.22","1,185,936.62","1,185,936.62","3,246,319.61","3,246,319.61","4,612,528.16","4,076,863.08","2,741,469.90","2,741,469.90","2,748,215.66","2,748,215.66","3,930,843.72","3,930,843.72","5,388,783.68","5,649,285.72","4,809,443.14","4,809,443.14","3,995,460.43","3,995,460.43","9,579,310.20","9,579,310.20","8,547,555.33","8,547,555.33","10,446,865.27","10,958,696.02","10,292,614.83","10,292,614.83","11,342,944.56","11,325,890.45"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,535,396.75",,,,"1,637,679.01",
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"64,913,351.05","61,296,232.22","58,470,782.50","56,929,582.39","57,588,898.27","56,884,759.65","60,113,478.28","60,526,173.33","64,725,205.31","62,219,506.84","62,190,007.47","59,582,985.41","61,851,170.73","61,247,523.72","59,907,849.88","57,335,368.24","59,081,626.26","57,628,680.13","59,758,156.18","56,667,145.81","53,975,041.18","51,123,066.20","54,128,379.93","53,894,057.68","50,903,299.78","52,258,293.17","58,294,861.74","60,353,883.01","57,466,243.50","53,110,121.11","53,652,189.82","57,254,948.65"
所有者权益(或股东权益)合计,"158,718,267.38","167,198,771.41","230,899,769.95","237,304,570.57","622,562,277.55","573,118,377.88","574,730,527.32","578,055,345.76","589,308,391.54","572,456,650.26","575,529,845.47","580,063,556.23","575,913,891.52","571,649,743.60","578,574,000.78","585,635,921.53","576,161,136.95","588,271,352.15","614,070,630.80","629,612,276.10","654,309,983.44","649,454,106.96","713,306,584.83","738,911,671.64","706,887,168.12","758,444,933.52","792,834,542.30","827,756,729.65","778,492,279.14","822,261,548.64","868,899,083.28","899,384,218.50"
资产总计,"205,877,897.56","234,560,505.55","290,008,793.05","268,055,932.00","667,889,260.25","643,803,627.30","619,769,462.19","615,530,990.99","656,616,387.15","656,970,472.22","634,718,533.99","636,982,712.71","636,166,678.19","632,906,197.56","636,909,667.77","642,820,460.88","664,590,797.31","680,477,199.81","740,228,732.69","744,452,511.55","763,256,692.24","796,190,801.06","825,191,766.87","856,213,458.49","916,211,992.70","918,087,072.07","980,777,107.38","986,122,940.28","986,191,352.10","998,143,791.93","1,032,465,781.56","1,031,684,910.29"
负债和所有者(或股东权益)合计,"205,877,897.56","234,560,505.55","290,008,793.05","268,055,932.00","667,889,260.25","643,803,627.30","619,769,462.19","615,530,990.99","656,616,387.15","656,970,472.22","634,718,533.99","636,982,712.71","636,166,678.19","632,906,197.56","636,909,667.77","642,820,460.88","664,590,797.31","680,477,199.81","740,228,732.69","744,452,511.55","763,256,692.24","796,190,801.06","825,191,766.87","856,213,458.49","916,211,992.70","918,087,072.07","980,777,107.38","986,122,940.28","986,191,352.10","998,143,791.93","1,032,465,781.56","1,031,684,910.29"
