科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"23,967,790.47","38,079,061.54","7,689,001.97","12,154,674.04","15,995,265.41","9,872,534.74","11,232,730.72","18,983,478.47","18,406,242.05","14,903,604.53","17,893,410.49","19,143,994.49","29,530,223.23","22,255,340.85","27,918,851.21","28,626,800.15","28,833,852.05","23,249,678.95","25,322,701.81","50,478,371.30","51,920,059.04","20,949,021.26","26,242,619.06","27,146,215.43","22,096,618.30","18,378,834.41","20,846,553.18","21,131,058.25","24,656,358.23","13,718,578.42","15,779,905.74","18,001,615.46"
应付职工薪酬,"6,048,371.28","13,843,764.11","11,283,451.15","4,048,715.41","2,871,921.07","14,027,447.57","3,662,825.74","5,556,020.95","5,617,605.71","11,663,187.34","5,756,637.61","6,141,966.43","6,342,382.42","14,220,045.12","7,232,327.46","7,860,007.07","7,944,147.17","7,831,286.91","8,059,870.53","8,435,816.35","8,443,023.28","9,121,516.63","10,035,840.57","9,627,916.63","9,340,686.68","9,652,975.42","9,496,137.51","9,101,183.27","9,054,224.43","8,966,766.16","8,913,865.76","8,809,157.66"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"37,896,647.13","40,876,099.60","32,004,104.72","20,385,382.97","-3,209,202.83","10,656,057.43","-19,029,286.98","-5,999,067.18","-227,338.23","-28,061,602.19","-39,917,220.06","-25,260,240.71","-32,150,520.68","-46,804,153.79","-44,492,856.72","-26,627,465.31","-24,589,222.66","5,717,403.31","3,734,671.19","3,274,395.60","6,634,843.30","13,235,666.52","3,394,360.40","718,997.64","9,109,007.68","7,199,377.84","4,016,333.01","4,133,371.54","8,162,773.53","18,245,793.72","8,470,153.45","803,592.80"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"36,300.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"415,833.33","415,833.33",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"14,538,941.03","1,860,644.96","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","191,111.62","191,111.62","191,111.62","191,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62","190,111.62"
存货,"280,495,803.93","239,300,600.79","206,644,620.61","276,487,319.28","312,220,253.49","303,728,917.28","483,993,275.67","502,547,771.59","502,328,563.24","543,271,891.18","637,699,139.42","637,204,754.06","671,687,666.99","492,854,353.17","551,350,191.87","487,321,273.08","491,616,594.39","400,832,386.50","503,894,069.56","414,622,997.90","495,984,195.25","401,165,690.17","404,168,828.29","392,352,977.78","404,731,165.96","334,577,666.40","411,276,238.16","434,876,390.17","485,621,741.82","281,481,179.99","387,742,320.70","484,237,004.91"
其他应付款,"41,983,021.85","11,502,608.99","1,387,470.97","2,505,030.97","4,001,200.36","2,490,279.96","4,026,186.75","4,325,835.14","2,120,059.88","2,717,870.01","3,068,813.94","2,765,570.62","2,673,951.46","3,714,934.85","4,410,585.37","4,148,614.80","4,428,096.94","3,730,512.19","4,557,808.75","7,060,283.78","3,926,089.44","8,320,170.39","6,218,541.63","8,307,548.41","7,291,745.71","40,658,385.71","5,538,977.32","33,331,624.04","7,354,151.71","50,772,794.64","57,932,820.53","72,734,337.66"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","15,000,000.00","15,000,000.00","200,000,000.00","200,000,000.00","280,000,000.00","130,000,000.00","80,000,000.00","80,000,000.00","20,000,000.00","20,000,000.00","70,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,"150,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,"19,766,087.56","15,704,668.75","2,076,094.98","19,040,009.25","3,499,705.23","7,732,371.62","474,135.81","21,660,402.00","21,421,060.12","27,446,345.97","20,664,743.61","16,047,187.04","8,968,601.10","15,411,806.20","26,222,989.92"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"17,475.73",,,,,,
流动资产合计,"672,319,564.27","763,443,627.57","903,065,772.92","1,788,112,876.38","1,701,603,269.57","1,712,414,153.86","1,782,916,577.22","1,932,761,324.07","1,902,615,448.54","1,976,540,331.27","2,044,172,547.89","2,100,362,840.65","1,960,059,329.92","1,774,696,102.96","1,837,683,073.90","1,760,629,873.09","1,705,457,886.33","1,608,909,480.70","1,663,493,976.44","1,630,548,009.64","1,627,141,998.48","1,592,548,418.53","1,525,319,898.40","1,531,437,247.59","1,561,944,633.94","1,596,786,634.58","1,631,224,099.63","1,728,570,506.05","1,679,423,535.01","1,685,121,843.45","1,671,396,007.12","1,690,642,422.43"
流动负债合计,"563,373,562.28","506,391,684.34","455,290,079.04","442,498,744.18","427,726,522.21","534,412,531.36","654,606,441.63","730,221,847.09","748,507,233.57","828,163,312.63","933,587,488.70","891,407,373.92","766,557,285.29","732,236,791.17","612,186,511.32","710,504,362.84","697,187,543.38","767,471,041.34","745,410,829.34","728,410,688.87","746,497,076.95","726,328,637.33","696,040,253.81","749,792,915.70","803,082,312.90","1,177,642,761.23","1,039,597,521.73","1,118,172,114.63","1,058,162,928.72","978,467,275.16","964,763,595.47","1,163,399,281.35"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,"25,600,000.00","25,600,000.00",,,,,,,,,,,
长期借款,"20,000,000.00","140,000,000.00","310,000,000.00","370,000,000.00","283,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","245,000,000.00","245,000,000.00","295,000,000.00","315,000,000.00","300,000,000.00","300,000,000.00","100,000,000.00","100,000,000.00","20,000,000.00","20,000,000.00","70,000,000.00","70,000,000.00","50,000,000.00","50,000,000.00",,,,"160,000,000.00","160,000,000.00","160,000,000.00","310,000,000.00","310,000,000.00","160,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,"25,600,000.00","48,000,000.00","62,850,766.60","63,201,254.74","63,018,826.01","68,496,061.81","260,913,998.35","262,912,606.02","262,324,783.62","262,431,928.72","262,619,871.78"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"71,625,541.06","235,508,314.93","306,611,973.23","299,435,463.80","297,557,576.93","324,391,196.51","310,373,852.35","315,550,786.74","317,539,955.18","570,450,097.46","559,707,174.70","549,405,826.61","538,896,735.66","610,801,395.44","598,214,058.08","586,071,950.28","574,129,276.73","785,323,937.54","769,121,073.40","752,678,084.49","737,285,800.11","934,884,700.31","916,309,791.30","897,656,399.54","1,004,098,090.37","1,051,544,467.06","1,029,648,443.85","1,011,031,122.50","990,804,525.47","973,563,036.26","955,956,668.72","934,924,305.18"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"288,303.62","288,303.62","272,872.63","265,157.14","1,068,400.74","1,068,400.74","1,068,400.74"
在建工程,"118,325,808.32","48,083,496.51","71,377,145.43","132,489,889.80","138,546,063.69","172,931,447.23","244,844,459.78","202,197,087.75","270,487,533.93","138,268,577.53","193,195,107.31","204,151,430.86","238,802,394.71","304,440,119.07","322,318,041.46","332,266,233.79","365,098,190.62","234,928,984.68","182,952,683.07","266,345,613.57","276,746,715.83","81,565,633.41","85,394,693.24","118,240,133.73","30,502,079.76",,,"40,203.20","3,292,491.01",,,
其他非流动负债,"1,420,000.00","8,428,571.43","44,932,352.95","44,160,112.95","30,772,352.95","55,075,860.49","53,839,360.49","52,777,860.49","52,120,646.19","100,237,142.85","102,336,504.19","106,817,404.74","100,776,464.97","99,833,600.00","98,531,100.00","98,165,600.00","96,701,600.00",,"4,698.32",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"21,420,000.00","148,428,571.43","354,932,352.95","414,160,112.95","313,772,352.95","255,075,860.49","253,839,360.49","252,777,860.49","252,120,646.19","345,237,142.85","347,336,504.19","401,817,404.74","415,776,464.97","399,833,600.00","398,531,100.00","198,165,600.00","196,701,600.00","115,462,536.58","116,112,798.32","170,523,060.06","169,503,321.80","146,079,983.54","144,029,310.50","92,513,854.85","91,238,399.20","89,901,711.13","247,140,551.42","245,428,448.22","245,444,799.64","392,734,048.46","390,051,831.90","238,157,640.35"
固定资产清理,,,,"203,419.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"584,793,562.28","654,820,255.77","810,222,431.99","856,658,857.13","741,498,875.16","789,488,391.85","908,445,802.12","982,999,707.58","1,000,627,879.76","1,173,400,455.48","1,280,923,992.89","1,293,224,778.66","1,182,333,750.26","1,132,070,391.17","1,010,717,611.32","908,669,962.84","893,889,143.38","882,933,577.92","861,523,627.66","898,933,748.93","916,000,398.75","872,408,620.87","840,069,564.31","842,306,770.55","894,320,712.10","1,267,544,472.36","1,286,738,073.15","1,363,600,562.85","1,303,607,728.36","1,371,201,323.62","1,354,815,427.37","1,401,556,921.70"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"200,000,000.00","240,000,000.00","240,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00","354,528,198.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"39,947,753.88","99,947,753.88","100,082,396.86","847,812,219.98","847,812,219.98","847,812,219.98","847,812,219.98","847,812,219.98","847,812,219.98","847,812,219.98","847,812,219.98","847,812,219.98","847,812,219.98","847,812,219.98","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51","996,957,126.51"
无形资产,"46,792,333.50","135,105,419.15","143,096,361.61","141,714,245.59","140,897,716.13","140,786,476.75","139,936,926.30","139,141,683.27","138,626,055.14","137,790,273.67","136,958,507.20","136,126,740.73","135,853,050.14","135,007,191.05","134,214,391.73","133,470,338.84","132,719,163.45","131,779,533.50","130,995,808.89","130,214,168.01","129,858,862.57","129,708,387.31","128,894,612.26","128,180,207.61","127,372,969.51","143,250,269.80","142,029,480.62","140,738,680.61","139,031,150.58","137,532,326.20","136,033,501.82","134,674,377.48"
盈余公积,"5,305,379.02","10,512,852.99","13,615,583.44","15,461,363.95","16,553,515.61","16,295,083.03","16,295,083.03","18,838,954.55","17,630,475.15","18,124,451.87","18,124,451.87","19,663,387.49","20,385,917.07","18,594,820.90","19,046,904.50","19,650,963.20","32,710,378.14","32,769,389.76","32,997,154.35","33,831,095.31","34,102,932.86","32,769,389.76","32,901,573.66","34,461,674.91","32,953,715.48","36,872,528.59","36,872,528.59","36,872,528.59","37,488,521.39","38,329,317.58","38,329,317.58","38,329,317.58"
开发支出,,,,,,,,,,"1,452,839.35","5,043,049.98","4,696,046.59","3,250,352.93","18,131,492.18","18,975,955.80","23,306,960.18","26,078,559.89","27,101,077.90","26,039,073.04","29,749,664.16","39,179,570.13","31,070,899.39","31,720,443.11","32,004,082.63","43,225,946.40",,,"124,183.67","10,896,187.00",,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"83,315,334.32","181,531,628.50","266,592,120.68","328,852,067.62","359,045,799.70","384,957,268.78","393,519,427.01","427,139,713.21","447,150,515.29","469,754,314.01","476,068,068.25","516,398,781.24","509,106,420.14","529,786,111.92","534,479,062.44","559,604,374.02","528,839,118.66","549,705,436.62","554,315,384.22","572,591,636.77","556,315,770.92","576,665,860.13","577,518,774.83","592,950,740.44","576,019,564.37","428,092,517.62","426,486,388.46","429,920,424.95","431,453,957.27","339,439,026.79","322,057,325.28","283,321,322.95"
长期待摊费用,,,,,,,,,,,,,,,,,,,,"218,300.00","218,300.00","157,661.11","157,661.11","157,661.11","157,661.11",,"200,943.39",,,"30,977,055.01","30,013,049.85","29,049,044.67"
少数股东权益,"1,314,410.58","1,778,907.96","2,599,991.68","2,810,504.18","3,015,491.96","3,198,704.76","3,227,677.56","3,508,044.25","3,707,337.27","3,723,359.50","3,988,833.01","4,240,839.72","4,417,055.12","4,871,530.90","5,095,028.05","5,488,069.41","5,944,138.33","6,117,795.16","6,284,129.65","6,671,879.46","7,003,354.59","10,965,508.23","10,347,185.48","10,246,180.47","14,030,335.81","14,249,697.45","13,789,043.84","13,089,788.01","16,362,676.77","14,495,598.19","12,566,996.18","9,122,220.06"
递延所得税资产,"5,613,192.93","6,450,540.94","8,961,271.46","9,639,118.24","9,321,276.09","11,228,394.05","11,228,394.05","10,647,757.74","10,368,846.74","9,722,016.21","8,918,798.97","9,095,890.93","9,074,602.58","10,810,244.09","10,221,569.60","10,084,291.54","10,657,069.97","11,023,755.21","10,521,725.09","11,182,231.09","10,752,598.22","15,267,067.98","12,847,986.16","12,997,077.07","15,831,007.50","38,317,112.79","37,886,738.49","38,560,919.32","33,328,510.16","30,233,139.04","29,083,001.57","37,597,379.87"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"25,853,921.70","25,912,028.36","20,000,206.40","21,838,420.36","37,786,598.27","68,536,216.66","53,084,018.16","27,992,668.16","211,166,400.00","212,241,400.00","21,701,943.39","27,842,477.70","2,804,962.12","2,527,170.77","2,680,069.84"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"242,356,875.81","425,147,771.53","530,046,751.73","583,482,136.48","586,322,632.84","649,337,514.54","706,383,632.48","667,537,315.50","737,022,390.99","857,683,804.22","903,822,638.16","903,475,935.72","925,877,136.02","1,079,190,441.83","1,083,944,016.67","1,085,199,774.63","1,108,682,260.66","1,216,011,210.53","1,145,542,391.85","1,235,988,267.72","1,241,480,267.22","1,256,040,947.78","1,291,861,403.84","1,305,170,346.45","1,312,381,677.55","1,507,297,075.66","1,490,503,068.16","1,473,111,051.04","1,468,107,947.94","1,437,435,302.25","1,416,045,321.45","1,401,545,048.82"
所有者权益(或股东权益)合计,"329,882,877.80","533,771,143.33","622,890,092.66","1,514,936,155.73","1,546,427,027.25","1,572,263,276.55","1,580,854,407.58","1,617,298,931.99","1,639,009,959.77","1,660,823,680.01","1,667,071,193.16","1,710,613,997.71","1,703,602,715.68","1,721,816,153.62","1,910,909,479.25","1,937,159,684.88","1,920,251,003.61","1,941,987,113.31","1,947,512,740.63","1,967,602,528.43","1,952,621,866.95","1,976,180,745.44","1,977,111,737.93","1,994,300,823.49","1,980,005,599.39","1,836,539,237.88","1,834,989,094.64","1,838,080,994.24","1,843,923,754.59","1,751,355,822.08","1,732,625,901.20","1,690,630,549.55"
资产总计,"914,676,440.08","1,188,591,399.10","1,433,112,524.65","2,371,595,012.86","2,287,925,902.41","2,361,751,668.40","2,489,300,209.70","2,600,298,639.57","2,639,637,839.53","2,834,224,135.49","2,947,995,186.05","3,003,838,776.37","2,885,936,465.94","2,853,886,544.79","2,921,627,090.57","2,845,829,647.72","2,814,140,146.99","2,824,920,691.23","2,809,036,368.29","2,866,536,277.36","2,868,622,265.70","2,848,589,366.31","2,817,181,302.24","2,836,607,594.04","2,874,326,311.49","3,104,083,710.24","3,121,727,167.79","3,201,681,557.09","3,147,531,482.95","3,122,557,145.70","3,087,441,328.57","3,092,187,471.25"
负债和所有者(或股东权益)合计,"914,676,440.08","1,188,591,399.10","1,433,112,524.65","2,371,595,012.86","2,287,925,902.41","2,361,751,668.40","2,489,300,209.70","2,600,298,639.57","2,639,637,839.53","2,834,224,135.49","2,947,995,186.05","3,003,838,776.37","2,885,936,465.94","2,853,886,544.79","2,921,627,090.57","2,845,829,647.72","2,814,140,146.99","2,824,920,691.23","2,809,036,368.29","2,866,536,277.36","2,868,622,265.70","2,848,589,366.31","2,817,181,302.24","2,836,607,594.04","2,874,326,311.49","3,104,083,710.24","3,121,727,167.79","3,201,681,557.09","3,147,531,482.95","3,122,557,145.70","3,087,441,328.57","3,092,187,471.25"
