科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"480,098,086.44","1,133,183,607.36","1,632,250,975.73","2,229,933,922.18","430,813,605.31","1,066,580,705.22","1,632,045,388.59","2,113,765,794.10","327,062,983.34","733,309,116.02","1,141,201,237.39","1,545,332,103.14","420,147,318.49","858,860,395.38","1,276,554,754.50","1,683,268,479.56","396,633,729.96","867,843,375.26","1,314,530,420.64","1,810,529,492.09","421,043,092.78","879,012,225.68","1,328,899,664.01","1,758,414,201.05","350,389,154.02","785,099,745.70","1,186,719,917.56","1,566,444,923.84","345,977,811.45","750,739,959.57","1,156,236,513.31","1,552,094,711.88","365,251,523.22","728,700,703.09","1,095,098,670.31","1,426,542,116.44","376,323,884.50","944,347,806.08","1,568,292,201.34","1,906,735,239.66","622,728,725.51","1,197,397,871.32","1,723,507,702.42","2,004,295,820.98","516,354,274.04","992,065,410.44","1,369,912,914.32","1,698,089,206.54","359,503,393.08"
二、营业利润,"8,665,004.88","35,317,022.12","44,351,118.25","23,088,544.47","5,536,736.62","8,156,653.57","14,877,157.82","5,061,101.24","6,924,869.05","13,564,879.84","18,650,391.45","30,610,636.44","7,565,224.41","17,097,338.93","18,845,290.42","20,539,241.07","4,655,917.74","6,164,892.75","11,740,739.25","22,166,734.85","6,096,170.20","13,864,658.59","18,450,987.79","20,020,394.81","8,973,822.49","18,384,430.35","23,092,016.37","28,205,903.95","4,007,701.26","10,272,022.74","14,125,201.90","18,018,647.23","4,399,500.87","7,997,709.68","7,775,000.90","8,881,655.47","4,321,374.25","48,829,878.76","149,132,937.56","153,817,941.84","10,919,033.32","33,065,474.40","24,500,700.53","172,377,073.93","8,358,319.59","55,503,581.30","58,627,020.50","-57,549,091.32","14,822,881.05"
减:营业成本,"404,226,167.02","969,050,463.08","1,387,285,080.62","1,918,667,784.13","359,720,128.90","931,344,157.81","1,410,693,661.84","1,833,319,556.25","274,161,951.17","630,789,436.77","976,106,619.98","1,316,017,078.87","357,446,800.93","731,335,550.76","1,092,209,955.79","1,434,026,293.97","341,977,242.85","768,872,913.25","1,154,101,182.96","1,586,911,293.66","364,025,575.50","751,238,979.71","1,126,289,715.44","1,498,631,151.96","291,675,060.19","649,412,838.85","990,883,350.66","1,307,551,030.22","297,050,195.61","641,329,470.81","994,047,500.32","1,336,718,357.04","322,153,393.74","630,437,790.36","945,799,048.27","1,234,269,479.52","329,424,309.71","782,258,736.47","1,333,373,012.53","1,614,913,215.65","562,341,100.97","1,047,871,485.66","1,522,612,106.01","1,656,366,332.20","490,527,600.77","882,242,095.13","1,215,724,456.90","1,481,087,526.00","317,204,222.52"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,460,419.74","503,091.14","2,026,050.54","2,837,170.93","549,974.05","1,359,518.94","1,585,835.77","2,893,497.42","432,657.40","907,693.78","1,436,179.96","2,138,136.60","477,662.88","1,019,836.70","2,322,393.72","4,064,256.80","734,021.79","2,015,525.48","3,783,762.64","7,470,912.37","1,362,046.56","3,432,486.30","5,601,294.87","7,551,579.22","1,354,928.54","4,370,735.50","6,421,488.49","8,162,317.29","1,149,869.94","4,044,568.28","5,953,304.09","8,872,764.15","1,353,600.46","2,984,357.38","4,372,956.51","6,900,895.48","1,963,445.55","11,408,506.94","12,943,710.32","23,821,422.85","2,342,279.51","6,037,746.77","9,034,809.71","13,274,289.89","2,318,810.58","5,035,378.42","6,749,218.04","9,113,107.43","1,998,098.87"
营业外收入,"2,430,492.38","4,062,630.25","5,195,575.69","8,811,420.01","1,889,601.20","4,250,500.52","5,103,213.93","27,997,319.23","2,796,114.74","4,561,026.97","11,185,182.85","6,319,415.10","1,575,629.87","2,000,962.37","4,898,396.18","13,497,665.33","1,099,083.92","1,295,010.79","1,658,252.31","2,648,677.59","752,999.27","1,027,508.15","1,163,176.08","2,439,555.84","1,968,983.15","2,860,574.43","3,030,449.89","3,395,581.87","123,216.47","642,405.27","1,438,390.95","2,613,842.35","767,416.47","862,474.52","2,697,907.77","7,089,923.52","1,424,675.26","3,299,219.87","3,381,769.87","4,740,814.21","106,654.71","2,211,197.41","2,533,360.01","1,421,942.98","27,758.50","61,154.96","60,604.96","13,573.72","70,000.00"
销售费用,"15,419,089.91","36,171,304.69","47,139,876.88","75,027,949.72","15,227,224.14","30,472,890.25","48,959,764.69","65,942,393.66","10,012,170.69","22,059,400.98","33,986,049.61","51,958,809.57","12,845,311.29","25,062,454.14","39,655,930.94","53,719,976.90","14,246,163.59","32,190,803.52","43,068,609.42","63,543,765.20","13,345,151.47","26,156,330.10","41,169,562.10","56,811,977.56","9,376,290.64","21,471,387.36","31,580,549.31","43,626,932.93","11,437,037.12","23,119,750.47","33,045,910.27","46,726,285.79","10,385,792.33","21,918,670.84","32,857,802.17","45,229,410.74","14,846,845.89","21,128,926.86","27,417,095.94","33,646,881.77","3,475,180.17","6,681,918.28","10,956,273.40","15,598,270.79","193,808.46","308,443.53","397,918.46","489,348.29","98,235.55"
减:营业外支出,"81,397.40","1,385,714.83","1,546,619.40","2,261,450.06","44,078.27","371,768.95","949,737.42","36,821,918.04","70,600.00","577,926.00","3,184,728.04","1,848,094.58","14,181.84","219,690.76","656,644.03","3,197,571.43","129,506.76","490,636.73","600,177.28","2,682,987.68","27,547.96","235,388.32","249,052.52","668,737.82","367,220.66","2,394,711.66","2,694,711.66","3,372,116.67","271,202.27","322,448.89","672,620.40","936,682.35","428,589.58","436,709.25","509,706.50","520,795.32","104,838.05","1,806,368.86","2,173,344.40","3,972,542.14","3,560.96","216,336.73","216,995.33","70,916.00",,"134,888.97","134,888.97","246,690.93",
管理费用,"25,873,209.46","42,123,690.41","64,513,390.81","86,446,106.30","24,342,062.29","43,227,739.91","67,143,981.85","109,449,425.12","17,544,551.54","35,187,119.77","54,695,399.99","74,963,033.42","21,713,218.61","43,372,723.93","60,458,101.47","85,874,597.99","21,067,665.97","41,939,856.75","67,209,839.87","93,834,781.26","22,218,695.51","45,734,612.56","66,749,913.84","95,679,333.13","19,843,232.83","43,633,746.19","63,613,422.44","90,649,212.57","21,524,062.26","42,250,796.29","66,105,402.64","90,173,291.76","20,785,000.60","42,680,627.41","64,040,993.44","90,087,955.70","21,751,470.09","56,726,447.59","93,452,664.70","119,582,600.45","31,978,912.18","64,720,063.42","94,452,460.97","125,431,401.48","13,293,086.73","28,151,042.03","40,401,045.70","60,881,291.06","13,446,335.80"
其中:非流动资产处置净损失,,,,"198,908.84",,,,"35,483,265.06",,"502,010.21","502,010.21","547,848.33",,"13,949.40","106,865.92","1,803,597.75",,"88,516.19","88,516.19","2,150,326.59","26,501.07","27,591.61","41,255.81","338,887.19","98,806.83","1,947,082.61","1,947,082.61","2,301,984.57",,"50,116.71","110,689.35","237,445.58",,,"9,337.87","10,781.99","13,191.15","1,288,841.46","1,385,820.78","1,385,891.85","3,230.96","145,420.73","146,079.33",,,,,,
