科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"13,947,563.61","1,749,208.98","17,797,700.81","3,899,313.27","3,116,478.58","1,981,830.48","1,098,479.50","3,497,482.71","8,522,104.72","5,298,648.57","3,925,993.61","3,132,370.35","5,397,753.52","16,286,397.28","14,630,918.73","45,222,641.93","27,537,222.85","18,305,494.17","36,712,581.38","44,972,397.33","79,694,431.72","95,956,782.42","95,272,300.77","81,685,195.23","72,672,887.16","37,219,536.20","27,518,877.93","24,091,117.50","50,522,291.65","75,501,276.27"
应付职工薪酬,"1,908,849.41","4,432,233.30","6,594,565.09","7,550,453.71","7,370,943.47","14,046,066.27","14,852,532.16","11,751,194.98","8,870,437.60","10,384,486.70","12,259,721.02","9,411,526.82","9,527,200.77","27,171,092.62","23,982,705.64","28,742,534.28","21,558,181.54","20,572,232.50","18,511,999.45","38,497,707.77","39,504,163.16","46,146,928.65","44,350,537.03","60,288,444.14","62,542,879.17","78,993,043.21","75,465,348.59","67,934,853.95","72,044,094.75","68,188,752.31"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"779,333.51","4,460,279.98","-2,513,286.72","-7,686,529.37","-1,029,766.36","-15,671,977.62","-21,666,800.47","-22,374,967.33","-20,912,815.15","-15,157,804.30","-14,206,175.37","-2,362,193.62","-1,835,493.60","-8,410,437.24","-19,185,284.11","-23,229,104.23","-18,744,608.33","18,768,653.20","17,653,027.88","14,867,832.94","16,439,857.67","41,823,882.72","17,182,416.57","14,360,866.80","21,817,573.21","29,179,718.95","31,178,177.07","22,337,220.13","31,951,305.86","52,738,056.89"
应收利息,,,,,,,,,,,,,,,,"786,189.20","705,201.37",,,,,"165,505.22","165,505.22","165,505.22",,,,,,
应付利息,,"93,201.00","175,948.50","205,948.50","205,948.50","211,377.78","211,377.78",,,"51,773.02","51,773.02",,,,,,,,,,,,,"177,304.53","391,226.34","786,877.82","1,832,111.42","1,915,726.23","2,299,591.37","5,355,254.47"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"252,000.00","252,000.00"
存货,"21,305,591.61","20,472,604.66","42,050,769.79","93,218,051.72","109,639,059.88","93,965,112.82","127,980,484.17","131,293,532.96","143,086,046.54","132,187,956.16","145,008,070.62","119,742,067.46","125,760,471.53","196,691,643.74","241,893,398.13","275,238,335.69","341,733,220.25","352,559,304.51","480,767,717.18","717,552,983.96","930,954,207.05","906,858,241.43","955,245,697.77","1,140,996,507.19","1,320,786,549.89","1,358,856,217.51","1,311,742,519.52","1,517,051,448.78","1,656,790,101.57","1,508,123,470.83"
其他应付款,"4,612,818.87","7,219,311.28","291,938.61","2,292,105.79","3,206,383.17","3,160,329.95","9,897,909.04","5,314,117.79","3,682,407.42","3,532,819.45","6,654,412.64","4,421,465.88","6,064,084.93","170,891,475.40","196,036,236.89","53,284,442.04","54,135,757.17","48,901,133.66","72,864,271.10","298,914,165.24","256,176,002.87","113,628,559.13","83,064,793.01","65,906,556.26","35,596,498.23","40,077,721.39","38,545,587.32","45,162,975.73","99,077,190.79","100,957,003.57"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","39,639,772.48","11,872,348.48","29,714,629.19","17,630,036.15","20,629,329.11","3,068,146.89","3,319,346.94","36,582,555.92","320,346,205.54"
其他流动资产,,,,,,"6,680,953.00",,,,"6,761,377.97","1,691,007.05","6,034,558.22","1,691,007.05","3,886,797.05","1,855,568.93","1,855,568.93","1,855,568.93","42,710,295.57","56,651,917.76","74,423,171.15","55,806,485.13","51,283,014.45","63,042,447.22","73,009,569.45","90,259,618.99","238,169,695.44","100,763,390.39","114,237,230.08","154,287,180.85","201,063,583.46"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"3,130,547.11",,,,
流动资产合计,"115,770,178.00","161,309,474.69","244,727,760.57","311,656,024.32","878,272,149.09","806,925,975.00","729,233,812.93","686,622,088.44","617,701,080.76","649,910,018.29","604,744,763.67","675,013,456.35","611,218,715.35","809,846,009.01","1,107,105,204.13","1,145,652,450.42","1,191,624,383.27","1,363,610,036.03","1,486,097,893.62","2,407,672,798.00","2,850,721,120.13","3,226,330,635.58","3,042,790,941.06","3,236,613,477.47","3,718,010,753.22","3,919,735,063.17","3,865,198,477.69","4,292,358,461.17","4,669,731,513.74","4,569,275,708.29"
流动负债合计,"110,625,650.83","97,138,195.66","217,129,189.88","275,981,911.30","354,803,613.68","343,941,084.63","247,694,140.34","275,180,947.30","233,582,250.50","295,225,865.47","288,034,283.23","342,967,329.70","288,386,329.23","835,421,746.40","937,433,626.39","940,947,157.11","1,016,640,263.26","1,258,567,665.69","1,386,439,302.51","2,431,140,690.76","2,847,351,379.65","2,868,321,148.10","2,940,343,133.22","3,166,056,827.33","3,584,640,913.11","4,039,240,207.95","3,950,857,938.93","4,272,290,149.14","4,689,421,398.35","4,912,412,292.02"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","44,130,432.00"
长期借款,,,,,,,,,,,,,"1,475,802.81",,,"35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","40,239,459.67","38,578,882.23","118,206,539.67","104,066,836.93","118,169,749.06","296,309,792.90","242,972,730.17","339,311,698.75","583,141,430.16","592,666,752.41","523,473,693.34"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,"49,448,519.46","69,075,494.29","66,635,618.51","126,641,776.30","207,907,980.15","195,192,669.82","71,247,610.89","56,419,418.43","143,427,121.32","182,599,586.63","157,395,626.60","133,592,112.85","113,185,976.78","140,731,188.76","51,016,936.75"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"54,330,956.53","62,711,556.74","160,741,951.54","197,629,020.64","198,624,242.44","283,291,182.36","279,721,272.97","315,708,830.78","343,185,701.77","367,258,464.19","375,401,161.74","373,031,451.55","365,210,996.32","474,737,607.21","479,049,479.66","499,799,646.28","508,073,561.56","592,414,249.34","582,832,522.99","935,807,669.98","943,232,047.90","993,404,645.59","1,029,284,964.06","1,065,073,289.05","1,265,035,452.09","1,540,137,917.33","1,538,930,944.87","1,860,619,928.49","1,953,980,115.19","2,037,105,548.95"
递延所得税负债,"745,190.63","631,708.96","407,372.28","407,372.28","407,372.28","308,581.22","308,581.22","308,581.22","308,581.22","144,329.68","144,329.68","144,329.68","144,329.68","6,911,388.63","6,722,617.69","6,205,816.79","5,865,058.35","5,452,135.08","5,111,376.64","9,847,427.40","9,252,828.50","8,658,229.60","8,063,630.70","7,469,031.79","6,874,432.89","7,718,892.38","7,124,293.48","6,529,694.57","5,935,095.67","5,290,888.55"
在建工程,"40,000.00",,"17,196,800.00","103,818.00","103,818.00","162,346.00","162,346.00","162,346.00","162,346.00",,,"684,440.00","987,683.83","145,028,187.07","185,406,070.91","166,572,762.36","192,263,886.78","139,289,231.87","230,829,306.62","227,972,973.67","245,017,859.82","208,089,588.40","218,362,934.90","352,916,288.30","292,063,279.87","269,347,634.10","324,387,869.17","96,401,327.08","83,302,356.89","92,402,815.85"
其他非流动负债,"3,656,000.00","3,836,583.33","5,111,083.33","5,111,083.33","5,111,083.33","6,516,416.66","6,516,416.66","6,516,416.66","6,516,416.66","5,663,416.66","5,663,416.66","5,236,916.66","5,236,916.66","8,207,733.44","7,807,845.52","11,849,336.91","13,073,586.92","24,594,360.21",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"4,401,190.63","4,468,292.29","5,518,455.61","5,518,455.61","5,518,455.61","6,824,997.88","6,824,997.88","6,824,997.88","6,824,997.88","5,807,746.34","5,807,746.34","5,381,246.34","6,857,049.15","15,119,122.07","14,530,463.21","102,503,673.16","123,014,139.56","131,682,113.80","191,837,105.02","286,597,267.17","270,257,343.62","226,450,319.71","196,006,955.73","306,069,285.28","521,244,533.63","442,788,664.26","526,771,190.19","744,391,416.69","780,672,258.98","619,694,511.21"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"115,026,841.46","101,606,487.95","222,647,645.49","281,500,366.91","360,322,069.29","350,766,082.51","254,519,138.22","282,005,945.18","240,407,248.38","301,033,611.81","293,842,029.57","348,348,576.04","295,243,378.38","850,540,868.47","951,964,089.60","1,043,450,830.27","1,139,654,402.82","1,390,249,779.49","1,578,276,407.53","2,717,737,957.93","3,117,608,723.27","3,094,771,467.81","3,136,350,088.95","3,472,126,112.61","4,105,885,446.74","4,482,028,872.21","4,477,629,129.12","5,016,681,565.83","5,470,093,657.33","5,532,106,803.23"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","12,500,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","203,200,000.00","225,825,711.00","225,825,711.00","225,825,711.00","225,825,711.00","225,825,711.00","298,298,305.00","298,298,305.00","324,738,305.00","324,738,305.00","639,708,942.00","639,708,942.00","639,708,942.00","648,108,942.00","648,108,942.00","648,108,942.00","649,603,942.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"47,500,000.00","152,825,533.90","152,825,533.90","609,199,495.66","609,199,495.66","609,199,495.66","559,199,495.66","559,199,495.66","559,199,495.66","559,199,495.66","559,199,495.66","559,199,495.66","1,220,475,495.66","1,458,271,496.33","1,458,271,496.33","1,458,271,496.33","1,458,271,496.33","1,458,271,496.33","2,575,798,895.81","2,575,798,895.81","2,921,493,748.83","2,921,493,748.83","2,624,534,055.66","2,608,534,055.66","2,527,222,736.10","2,578,546,736.10","2,582,135,650.70","2,583,930,108.01","2,611,023,391.64"
无形资产,,,"41,541,469.46","41,020,014.09","40,759,286.40","40,767,351.30","41,056,084.21","41,015,217.05","40,903,160.58","40,538,735.57","40,242,074.68","40,446,218.07","40,149,557.19","149,369,891.10","147,799,861.44","172,197,019.83","201,062,327.04","197,939,549.16","194,437,127.46","232,441,327.61","227,667,544.57","130,342,760.46","220,991,910.03","217,362,154.65","214,751,200.37","209,719,775.88","209,676,069.05","198,903,557.88","194,315,087.64","192,619,211.76"
盈余公积,"3,286,865.69","6,050,447.73","5,053,751.40","5,053,751.40","5,053,751.40","9,713,051.62","9,713,051.62","9,713,051.62","9,713,051.62","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","11,114,349.92","15,795,641.34","15,795,641.34","19,341,126.64"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,724,000.00","70,353,450.00"
商誉,,,,,,,,,,,,,,"613,285,386.10","613,285,386.10","613,285,386.10","613,285,386.10","613,285,386.10","613,285,386.10","1,532,063,762.07","1,534,068,547.61","1,534,068,547.61","1,549,790,084.37","1,548,030,576.85","1,548,030,576.85","1,505,742,424.52","1,505,742,424.52","1,510,051,479.55","1,510,051,479.55","1,506,409,070.14"
未分配利润,"42,966,883.56","57,839,121.86","12,709,787.49","40,368,106.85","50,285,739.44","65,528,610.21","82,667,918.95","46,424,845.84","46,767,187.64","41,801,589.14","10,977,503.68","2,852,325.19","-14,961,530.65","-107,427,127.32","-116,694,455.16","-124,725,545.86","-105,997,805.51","-80,529,975.24","-66,788,338.51","-65,314,697.99","-23,611,094.26","-15,451,560.29","-6,349,922.53","13,453,798.77","74,964,905.46","130,600,334.44","140,381,552.79","156,356,040.01","170,037,870.12","169,543,128.03"
长期待摊费用,,,"662,400.00","972,545.30","3,222,545.30","596,160.00","596,160.00","596,160.00","596,160.00","529,920.00","513,360.00","496,800.00","480,240.00","17,386,856.47","23,288,485.56","37,567,017.17","35,474,010.66","45,729,006.90","44,820,192.26","117,658,294.85","123,661,245.69","147,124,387.96","162,859,317.61","154,263,843.44","166,300,837.80","189,275,997.70","217,043,294.99","252,603,370.21","255,037,515.11","288,749,609.44"
少数股东权益,,,,,,,,,,,,"23,431,072.33","22,222,721.82","52,186,932.52","49,344,021.40","45,077,401.67","42,484,732.17","39,665,393.89","37,988,671.55","35,325,196.76","30,525,440.36","24,828,189.28","65,346,272.30","21,352,193.30","36,448,436.38","53,441,789.66","52,852,526.83","56,924,897.25","60,083,453.67","57,239,863.81"
递延所得税资产,"1,139,456.18","1,475,026.11","3,366,336.71","3,366,336.71","3,879,014.56","3,464,225.34","5,329,928.34","3,238,696.03","3,538,534.19","4,911,908.48","4,232,018.74","5,273,453.17","4,771,222.44","11,836,582.29","9,665,725.29","9,714,961.17","9,719,331.32","10,389,169.96","10,149,596.85","13,577,705.04","12,623,856.64","21,814,190.41","21,824,561.85","23,626,382.62","29,928,174.95","45,959,748.40","45,352,257.02","49,908,954.81","54,206,155.98","58,625,745.69"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"8,600,000.00","14,225,000.00","14,225,000.00","19,850,000.00","81,940,126.03","82,236,271.92","105,765,476.21","72,742,397.74","100,319,744.54","206,788,128.59","184,403,439.88","242,535,861.01","164,198,463.23","202,301,899.45","205,155,657.94","157,701,448.37","179,186,663.23"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"55,510,412.71","64,186,582.85","223,508,957.71","243,091,734.74","246,588,906.70","328,281,265.00","326,865,791.52","360,721,249.86","388,385,902.54","413,239,028.24","420,388,615.16","419,932,362.79","411,599,699.78","1,420,244,510.24","1,472,720,008.96","1,513,361,792.91","1,579,728,503.46","1,680,986,719.36","1,758,590,404.20","3,165,287,209.43","3,159,013,499.97","3,135,163,864.97","3,409,901,901.41","3,545,675,974.79","3,758,645,382.94","3,924,381,961.16","4,043,434,759.07","4,183,644,275.96","4,218,594,158.73","4,399,229,097.06"
所有者权益(或股东权益)合计,"56,253,749.25","123,889,569.59","245,589,072.79","273,247,392.15","764,538,986.50","784,441,157.49","801,580,466.23","765,337,393.12","765,679,734.92","762,115,434.72","731,291,349.26","746,597,243.10","727,575,036.75","1,379,549,650.78","1,627,861,123.49","1,615,563,413.06","1,631,698,483.91","1,654,346,975.90","1,666,411,890.29","2,855,222,049.50","2,892,125,896.83","3,266,723,032.74","3,316,342,753.52","3,310,163,339.65","3,370,770,689.42","3,362,088,152.12","3,431,004,107.64","3,459,321,171.30","3,418,232,015.14","3,436,398,002.12"
资产总计,"171,280,590.71","225,496,057.54","468,236,718.28","554,747,759.06","1,124,861,055.79","1,135,207,240.00","1,056,099,604.45","1,047,343,338.30","1,006,086,983.30","1,063,149,046.53","1,025,133,378.83","1,094,945,819.14","1,022,818,415.13","2,230,090,519.25","2,579,825,213.09","2,659,014,243.33","2,771,352,886.73","3,044,596,755.39","3,244,688,297.82","5,572,960,007.43","6,009,734,620.10","6,361,494,500.55","6,452,692,842.47","6,782,289,452.26","7,476,656,136.16","7,844,117,024.33","7,908,633,236.76","8,476,002,737.13","8,888,325,672.47","8,968,504,805.35"
负债和所有者(或股东权益)合计,"171,280,590.71","225,496,057.54","468,236,718.28","554,747,759.06","1,124,861,055.79","1,135,207,240.00","1,056,099,604.45","1,047,343,338.30","1,006,086,983.30","1,063,149,046.53","1,025,133,378.83","1,094,945,819.14","1,022,818,415.13","2,230,090,519.25","2,579,825,213.09","2,659,014,243.33","2,771,352,886.73","3,044,596,755.39","3,244,688,297.82","5,572,960,007.43","6,009,734,620.10","6,361,494,500.55","6,452,692,842.47","6,782,289,452.26","7,476,656,136.16","7,844,117,024.33","7,908,633,236.76","8,476,002,737.13","8,888,325,672.47","8,968,504,805.35"
